x,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
0.0,0.0,2.7755575615628914e-14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.0015800912735598651,0.004775672554210808,0.000312683186490654,100.0,100.0,1.4324977868122557,0,0.20747305153523016,0.6223521926685978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.0008978228738333023,0.0008584932704823784,0.0005486575698477417,100.0,100.0,0.5319081113613195,0,0.5547507636027755,0.5432450906627496,86.09901027858847,0,0,71.2550941556191,74.08250675047043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.0008843888716605744,0.008487702018300947,0.0009730768831642233,100.0,100.0,0.05871007639018121,0,1.2213322558632256,0.6368824785780698,108.57775159768198,0,0,37.297510688796294,47.66554573008875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.0029711591546524355,0.0067662002871723605,0.0010468014537808577,100.0,100.0,0.7634647094051433,0,0.22954941305054827,0.501227155653286,28.492861687356,0,0,18.959730558010396,20.817883235764196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.005525458817069915,0.015898876091669685,0.001303777232950989,100.0,100.0,1.1103671067541852,0,0.1153618264854763,0.51276554830687,31.440806394791576,0,0,15.199936216293834,18.256013938054167,0,0,0,0,41.38084656811878,50.90535742777047,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0.006437325861993605,0.019176493468204162,0.0014051139694019395,100.0,100.0,1.1042113058832816,0,0.2114069786975432,0.4655440585099965,26.919631751058084,0,0,10.65534530189761,13.730774012284323,0,0,0,0,6.430452406058939,13.708793907672753,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0.00477547990808081,0.013418147052106302,0.0012120450465986855,100.0,100.0,0.7612919641890045,0,0.08316406678036331,0.3519322885389546,17.756131441958768,0,0,5.709029409090331,8.062704870524778,0,0,0,0,6.4963838363537585,13.889300304575752,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0.002929273289844474,0.00526215058460308,0.0013298483075050533,100.0,100.0,0.4200467348369254,0,0.24857130446077952,0.33695406763235675,9.861758514925425,0,0,5.900947667720315,6.727416072845778,23.136844867814144,0,0,0,9.074404987675106,6.146109546267006,0,0,0,0,0,0,0,0,0,0,0,0
0.009000000000000001,0.005659760000003018,0.013511267708639585,0.001927454499647782,100.0,100.0,0.6649480575704155,0,0.17741908445322932,0.43000349628966533,10.40206869658596,0,0,6.797266871324182,7.558280589990566,8.894088165051562,0,0,0,12.761478540521834,12.494761962903183,0,0,0,0,0,104.65097309688589,108.43645377551026,0,0,0,0,0
0.010000000000000002,0.005599922420147326,0.013374812035382929,0.0019169811682706603,100.0,100.0,0.5732725266753285,0,0.15036216773783023,0.37019129203239864,6.234678425090694,0,0,4.454851507895437,4.838824319980722,48.6295975782366,0,0,0,20.401581334997445,21.969804459621848,0,0,0,0,0,52.109527943633985,54.97638909723957,0,0,0,0,0
0.011000000000000003,0.0070483549799962115,0.019702576907132924,0.0018714253053584483,99.99999999999999,100.0,0.5302251695873372,0,0.18055623721827288,0.3629047549773274,1.2589769083322,0,0,5.550553698187121,4.573128899650257,21.264266754619527,0,0,0,16.10353479218045,12.440024836611823,0,0,0,0,0,117.20498937767151,121.37620903070722,0,0,0,0,0
0.012000000000000004,0.00874152401039027,0.021281726577048937,0.0029487228227191437,100.0,99.99999999999999,0.7273266431396036,0,0.28377351087545427,0.5160165899482535,6.66087607228806,0,0,6.630239754630553,6.637054082638921,1.7105696270989394,0,0,0,9.62039870346825,9.030112951500403,0,0,0,0,0,100.02091958406417,103.93483741701276,0,0,0,0,0
0.013000000000000005,0.007503396415198746,0.013074896509424458,0.0035452461847149735,100.0,100.0,0.6764652896055026,0,0.44269490696580965,0.5654107980846597,9.347041848439458,0,0,5.990135069715867,6.7254575069600895,7.225896720841527,0,0,0,7.215211013318825,7.2159652985557265,0,0,0,0,0,101.5244506579225,105.54242400857899,0,0,0,0,0
0.014000000000000005,0.007648492216507465,0.018177149082135434,0.002695853572959611,100.0,100.0,0.6043147815847142,0,0.16665968515924934,0.39744446654304194,6.312183837807057,0,0,3.1652676689329584,3.861281494550412,33.25461676155857,0,0,0,4.740938714874442,6.3702917461135335,78.51717274576406,0,0,0,0,252.4908548780488,169.73884797209564,40.048690695354566,0,0,0,0
0.015000000000000006,0.005275372922091072,0.007348510539750825,0.0028620503765885933,100.0,100.0,0.42329351811019605,0,0.32462056943844303,0.3767536516342475,4.947265944102066,0,0,2.315574727141233,2.904875058576172,22.309932279643323,0,0,0,5.943283678000079,6.982435970167888,71.86609677437481,0,0,0,0,239.78534901165082,177.4550598544456,17.84413622217268,0,0,0,0
