k,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
0,0.0,1.8503717077085944e-14,0.0,0,0,-100.0,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0004941392433461427,0.00038925801540063153,0.00022942751392750815,100.0,100.0,-100.0,-100.0,1.286683613527426,1.704108171358323,1.0084426995111784,0.45718124903433227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0011252362606188615,0.003915086689779168,0.00038328147457203035,100.0,100.0,-100.0,-100.0,0.014957513434840093,0.7501783422008019,1.586722467502109,0.38076404345447207,81.2188121184702,54.040780686847675,48.371495017107144,92.31115499958992,69.32450178121496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0005850417088491106,0.0006151756462986974,0.0005940502792158092,100.0,100.0,-100.0,-100.0,0.7028843979298256,0.5310138011526628,0.6839655827494102,0.39071107227714025,73.96211814255533,14.820339081718483,84.01723987064823,12.791818873275293,37.5072180945777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0035798523430632476,0.00710041593319119,0.00039046535833906187,100.0,100.0,-100.00000000000004,-100.0,1.4801781940742391,1.7105157042737864,0.001552522852578977,0.18468251808557712,34.69637015199559,17.007666164016626,32.78647456723849,0.688559781749963,8.939902404044002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.005897512035427354,0.011826687671216703,0.0006105601371649877,99.99999999999996,100.0,-100.00000000000026,-100.00000000000001,1.3901962359296625,0.2603431751177628,0.7997369192806499,0.22771674027438873,34.09159824365756,5.489234583102801,22.40322205694117,4.248128722338768,8.2182763571406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.007678688293300859,0.0156899888444846,0.0007159187167194334,99.9999999999998,99.99999999999997,-100.00000000000132,-100.00000000000016,1.386704323249676,0.07427150934891263,1.0343416227645803,0.23130740500238142,33.48954169476621,5.633375118228057,19.82883386402874,3.124189630084505,8.061484435607598,56.456530882903834,0,18.557240816689557,0,52.59102024793661,53.741673273247436,0,0,0,0,0,0,0,0,0,0,0,0
7,0.009786905607206084,0.019480267484669318,0.001076499964443824,99.99999999999929,99.9999999999999,-100.0000000000052,-100.00000000000058,1.3381395899788708,0.7370401923851672,1.2859037877250015,0.29425602569303955,38.54508994402411,6.964157192788797,9.233716877998948,3.051681695919722,8.379880027422919,31.26821412856427,0,28.126638528879244,0,19.629499727298253,81.19964873265347,0,0,0,0,0,0,0,0,0,0,0,0
8,0.008656232907347365,0.017959832008326657,0.0007442592597114075,99.99999999999797,99.99999999999974,-100.00000000001702,-100.00000000000189,0.9370805023155071,0.3597693326441616,0.8971702838328928,0.16622950055325686,7.17450204629855,1.0363838543650143,2.372845822438266,6.8564567562581695,2.852094361269418,1.9829810121002032,0,5.260331133374674,217.23451889494712,76.32466365219489,78.44650491746981,0,0,0,0,0,0,0,0,0,0,0,0
9,0.010933710007683905,0.023651934462140558,0.0006641364193590316,99.9999999999949,99.99999999999936,-100.00000000004832,-100.00000000000537,0.8460534949741764,0.7152781275614343,1.1262485047427755,0.14225997055360176,1.5967899760645856,5.656639255949427,2.3097186294671803,9.751594119938408,3.109104418964954,51.887464096927445,0,33.63986080820341,48.91536521871826,17.36799070573021,7.759840883684561,0,0,0,0,0,0,0,0,0,0,0,0
10,0.01102597991843755,0.02287182689460104,0.0009724861465561499,99.99999999998832,99.99999999999852,-100.00000000012263,-100.00000000001361,0.5775941041398471,1.2547786177079672,1.0832894280426704,0.1845631797902984,1.4223864060391145,2.681963840569897,1.8705351977793956,11.398184472358315,3.4153308060037912,34.39681072175027,0,21.077602315675968,51.52908707526894,16.05767674940945,13.777152430724675,0,0,0,0,0,0,0,0,0,0,0,0
11,0.010472297637191288,0.020160977841666084,0.0013978626494391487,99.99999999997534,99.99999999999692,-100.00000000028436,-100.00000000003159,0.5256718858538538,1.0206339852922715,0.7268717575769593,0.22436054275520304,3.702028598317557,1.726862175995818,1.3511029049286463,10.802775390568645,2.589550797908364,13.204493557749894,0,59.657179365829556,99.47883487107788,10.320945920662515,49.86673249021671,0,0,0,0,0,0,0,0,0,0,0,0
12,0.010142317371841866,0.017580689217827582,0.0019397831391046614,99.99999999995127,99.99999999999389,-100.00000000061198,-100.000000000068,0.5952466998928699,0.6902529698498368,0.36857930939592143,0.2909571893652367,2.0396302148028225,3.5859912051918466,2.005274064897058,12.024415243883821,3.4576536230101875,12.010092875703856,257.85421750907256,105.35284304724529,70.76309092076251,2.8536949390679918,44.413008963843446,0,0,0,0,0,0,0,0,0,0,0,0
13,0.0055687910545242246,0.008306040616573794,0.0014687964419827452,99.99999999990875,99.99999999998862,-100.00000000123694,-100.00000000013743,0.230675204925393,0.562583734128942,0.12880244800244903,0.1912849106634581,0.6355599204922685,0.24267528953086784,5.096363492003358,9.237716584212084,1.398827536365724,6.169304561170613,351.50531567705207,29.331295491188136,114.73512367619242,11.227621571325418,32.14966981166092,0,0,0,0,0,0,0,0,0,0,0,0
14,0.003347074702211508,0.0008683857698990135,0.0021029584764877167,99.99999999983731,99.99999999997975,-100.00000000237014,-100.00000000026334,0.12392390341779204,0.5467221850063632,0.2246278865099504,0.2641514060491254,1.410935262640955,4.103153316832158,4.087815916286047,9.764578911392093,2.3584947510189727,31.80966487379715,459.61239704677644,6.6873686447884975,127.36997177276372,16.587424598329953,28.340268099749505,0,0,0,0,0,0,0,0,0,0,0,0
15,0.0003213460866212069,0.00657495684116937,0.0021646815955763733,99.99999999972155,99.99999999996541,-100.00000000433717,-100.0000000004819,0.08698117254578779,0.8091680951118767,0.2672256954623974,0.25870809937960704,1.5599535478179034,1.6603378222515084,2.862790419820946,6.230475400801218,1.861426937482814,28.92025209376997,583.0419949837084,2.498673989890783,115.13004559953836,11.360317830445895,28.650626471353185,0,0,0,0,0,0,0,0,0,0,0,0
16,4.637786919047223e-07,0.010045543229602608,0.0029571727898138845,99.99999999954066,99.99999999994294,-100.0000000076248,-100.0000000008472,0.10824938925714046,0.36115748007216975,0.6218003988252384,0.3466019444399899,4.710289814359881,1.608862158183883,2.637574192763677,8.401901344231906,3.2533388394982907,29.604566546021754,311.3144717205671,17.24855189799495,132.40876892011133,15.02263025129468,21.23753449405574,0,0,0,4.492108313166261,0,0,386.3606928151437,0,0,0,0,0
17,0.0026377089657328803,0.0025823497586429977,0.0026214287067238,99.99999999926652,99.9999999999086,-100.00000001294048,-100.00000000143783,0.26400741440803394,0.3082569709537459,0.3048182451433417,0.2889161362378612,6.421263991838825,2.832611823453551,5.065294010607999,6.6293889564703825,2.492164135835583,7.284444737845451,95.83540320310298,12.015874088958677,83.81071653241304,8.505212653277416,14.079508431401063,0,0,0,20.206051585442413,0,77.327668921833,205.7955413051174,0,0,0,0,0
18,0.003258682084239752,0.00019554938712684753,0.002358904020319,99.99999999885976,99.99999999985772,-100.00000002128749,-100.00000000236528,0.21194899337408335,0.39863619576165876,0.16768075907225624,0.2436107177799937,4.002583679090272,4.675871526520572,5.3357727919334295,5.692221962365183,1.9398974792510124,8.833277520417143,64.77993642568495,18.084889941823942,54.147435610877274,6.8685460589120035,7.740335918831199,0,0,0,49.207957703593124,0,119.37872629143158,279.2405143729216,0,0,0,0,0
19,0.002342917620436831,0.002103694491098083,0.0022727312536725804,99.9999999982698,99.99999999978405,-100.00000003405776,-100.00000000378418,0.16805830641666317,0.451178135544681,0.11764823255184217,0.22182024302668601,4.4862059956812175,5.493485132240587,4.862129339622042,3.7058221126982738,1.6756271761363855,14.736363876694199,49.58001004785818,21.01090549670957,44.82658802207604,4.42292218091023,4.8456066202505745,0,0,0,82.93116000675136,183.1406233997966,168.06651278905215,209.69872777422586,0,0,0,0,0
20,0.0018951130438486113,0.0034910493041542855,0.0023627920960669468,99.99999999743271,99.99999999967943,-100.00000005314536,-100.00000000590505,0.21478607557295898,0.45645274527043356,0.04552518700556804,0.21814019696571774,6.671603387280112,5.772683032178031,5.528550159119225,1.8115516663938465,1.3100883178852014,1.1475888763679576,29.847745807046316,11.769315721154415,24.109649090144796,7.571604888391804,8.565205721681698,48.60845668459127,0,0,10.900777398124237,242.73247534644184,61.97269885183825,87.58966422208569,0,0,0,0,0
21,0.003194812349266573,0.0014991699994079135,0.002698488774398354,99.99999999626826,99.99999999953333,-100.00000008108319,-100.00000000900924,0.21349722939372281,0.8834578043710855,0.17646746755787568,0.25074308301449233,7.2639013453846,5.631497060012875,4.109796402541637,1.2631637960324678,1.6564478364531874,13.749473991383532,62.72762336853096,15.675673057301596,21.305472338927625,8.20495629364083,10.560090963658899,38.000005975550934,0,44.22877661265983,33.12606825888916,105.36666619085298,29.19075210611784,49.99303093836973,38.99862144104112,0,0,0,0
22,0.006988034928930154,0.007480349995690275,0.002757669588940311,99.99999999467703,99.99999999933223,-100.00000012120569,-100.00000001346731,0.3674468159695937,0.8122995747349705,0.2622751994962762,0.26815866459310966,6.78616895611814,4.721860970199379,2.3563888546765104,2.247871458656448,2.285465931588915,8.335936616549805,45.883608866884664,13.552560179293542,13.116814026108496,5.900560705562692,6.93548999050335,25.877854210679818,0,42.7152064230024,5.573935231115202,143.88831446669153,8.099073023988026,14.603446388769893,49.513315404677954,0,0,0,0
23,0.005348970862881435,0.00415877244392554,0.0025724067631495134,99.99999999251963,99.9999999990618,-100.0000001778407,-100.00000001976008,0.15188042110787822,1.0953517333428502,0.25147023127247803,0.25432302882841523,5.00049332474753,2.858694528677531,0.2759125982976074,2.124099562181003,2.3382754241399253,0.6774171544567472,44.743951921613835,16.713172459024175,8.338641013973456,0.4364987195187403,2.1942982818824537,12.11568024279864,0,32.30523010147784,24.55141040196816,91.49959015141569,8.059805993029247,26.08284505497192,37.967866600422525,0,0,0,0
