k,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
18,0.16133807078212212,0.06583745633762479,0.008417313126863921,99.99999982388445,99.99999998039505,99.99999982388445,99.99999998039505,2.23992294218497,0.8689970379443792,0.4049332766380548,0.8933559131778606,12.085267907801185,6.94282759148935,3.8683361581430167,12.046533510005014,9.702060853613727,44.3547631803381,81.03690901727279,60.696648599276784,49.808029189883335,0.5113115327892166,47.18680946660414,0,0,0,80.97982785030825,0,86.79243497765691,19.426148263346292,0,0,0,0,0
19,0.15672190446761258,0.06557116919257473,0.007016755746782289,99.99999973544979,99.99999997062444,99.99999973544979,99.99999997062444,1.7223121058177984,1.0325689757642114,0.4184491143883531,0.7131140577529114,6.99203095411941,3.0050971755119016,5.0342789367869525,12.02834410401215,6.866756854430605,39.791777236688354,50.49507432105353,40.47619009138725,16.581572923172445,5.99684117494183,32.665552269290075,0,0,0,76.63430331569587,0,83.72616410637191,46.33628028559675,0,0,0,0,0
20,0.17631328926025455,0.07804403984273767,0.004912402204398972,99.99999961288314,99.99999995676679,99.99999961288314,99.99999995676679,1.889332221671112,0.632651778111791,0.9529179777066871,0.4832670975929774,5.161888912970018,0.7997586485150335,1.3623356245848537,10.361501617155573,4.320834899970286,28.88110875941245,35.09737433068148,7.213411943109557,34.95901070265757,8.984783262779853,21.753847825318584,36.547614439741096,0,46.398548243691685,71.6126912386029,0,80.16928822344926,11.333850031052412,0,0,0,0,0
21,0.17833389657989618,0.07719016718023786,0.006061928774059761,99.99999944313511,99.99999993791793,99.99999944313511,99.99999993791793,1.9000567893580078,0.9261994963049054,0.9358226131456883,0.5516837804886056,5.557739601543578,0.07051986990788701,3.2191541851114143,6.9957415915367305,4.2615756084810235,22.846950730791896,54.75857195050718,6.85651031153768,55.064568387320804,25.40879507432523,26.545531598839663,63.503440709732146,0,35.624262875670226,65.85545532207922,0,76.07575230615576,6.376907968946967,0,0,0,0,0
22,0.18191437159509505,0.0778112806850133,0.006721785490446331,99.9999992135682,99.99999991241114,99.9999992135682,99.99999991241114,1.8979677307173974,1.1590298784315514,0.905825646361654,0.6081653399864766,6.772170466391849,0.33615146727256984,9.69371765967969,5.739771822654677,5.231019149212903,9.221383796734687,58.470084396627755,5.6587794802217095,32.717070767803094,43.32844414235666,21.438709014748547,2.994573892484227,0,23.383161838322273,59.30183970184158,0,71.39811699395153,1.177809603818267,53.12692472056395,0,0,0,0
23,0.1670669873707821,0.06937202638002456,0.007516153740981001,99.99999890480608,99.99999987876622,99.99999890480608,99.99999987876622,1.5465852082274707,1.432754168004114,0.5575062269869947,0.6634599253933453,7.5218487117089285,2.1362022671016088,10.59468990378717,5.997025784067452,5.23770615116053,9.085265865623924,62.895834020376846,12.590601825547461,50.516823588714644,62.79538353724088,22.905590854217703,14.156916957465691,0,9.565672688600984,51.89000555769497,0,66.08763811416938,19.300521461816007,42.38635568225397,0,0,0,0
24,0.18247524872316898,0.07543300945491488,0.008339803791345584,99.99999850406385,99.99999983401906,99.99999850406385,99.99999983401906,1.824466973468781,1.6298524460329165,0.8136395417085047,0.7083497143405749,8.933836803778124,3.0162145035165238,11.66074840617717,6.0581529316152976,5.699985491049793,2.7108756772991494,67.8848634257161,9.778273013243922,35.7900787331807,14.912309398969954,15.875957350052987,33.328022200440365,0,5.93888591696598,43.55716264014109,0,60.094344209351846,39.60934408637837,29.85112494954347,0,0,0,0
25,0.19141920411976093,0.07879860181933446,0.008876401915294837,99.99999798296444,99.99999977607811,99.99999798296444,99.99999977607811,1.768092168024776,1.8024893287898085,0.8526455407001682,0.7040941625572215,5.997728154721146,2.4896563018209923,12.071351096746572,6.380636560065552,4.8100725998288505,1.5979274095056704,87.77499130406345,1.0622089374621424,26.94508372062456,29.106196462564494,20.77388953774343,54.640087732028235,0,38.37897190832594,34.23969584621142,0,53.36711210300822,35.20380354784707,15.326970393641078,0,0,0,0
26,0.18504364266986226,0.07743313724284491,0.007648380207561934,99.99999730980767,99.99999970212794,99.99999730980767,99.99999970212794,1.4420073123093813,1.8076203683499812,0.7713182071711754,0.6085951455945959,5.454243130910075,2.8491518104136357,9.814812535966974,8.516016344507221,4.688499421807245,3.6043313424884524,32.00954114068033,3.996338219573542,41.728991109089705,3.761226689136816,7.885662855717052,78.21367555831921,160.12396576098743,28.7719978285277,23.873286975635114,0,45.8537405399872,33.819117547675,1.3898717777972118,0,0,0,0
27,0.16941492869469651,0.07271900791574615,0.005699627722631737,99.99999645072019,99.99999960872124,99.99999645072019,99.99999960872124,0.9301584616585373,1.6819143075456986,0.6029481576343465,0.4508068870130455,3.364326968369298,3.300679182328153,10.05413694230859,7.97422347960785,3.6416569091857593,10.750660309152739,32.35817922614783,11.737733224020529,18.150074271093683,8.173343659090802,0.1470483785894399,104.16828224881482,198.45513520223415,18.153352659619628,12.393031795576874,0,37.50102193710134,53.611807750677976,20.512380166729066,0,0,0,0
28,0.1726056832084212,0.07088941926108892,0.00788936980912133,99.9999953790172,99.99999949124052,99.9999953790172,99.99999949124052,1.1282064697966576,1.5544737391023278,0.41570032442439364,0.577009745206417,3.905058554988925,2.671469996637195,9.849293876989263,8.421339588263203,4.098771195460705,5.506446040033065,22.702321553246403,7.864786952864985,30.785498450626104,1.799537620997397,3.5917296546282427,132.62207557222214,240.55961716643748,6.466662959026598,0.26644746063420527,0,64.12740613954472,53.44635956632172,42.262437855399035,0,0,0,0
29,0.16851017862806156,0.06851617167482646,0.008095318854284982,99.99999404007923,99.99999934525796,99.99999404007923,99.99999934525796,0.9103993817134719,1.6726355205841075,0.27776602554879076,0.5726208866055106,3.133333874797039,3.6117499919597282,10.42026420765932,10.028687289443015,3.9500487216625517,5.530264728079794,24.907590811867138,13.045892043510898,15.375147686886864,4.929285308438422,2.453776362245442,75.79443238682711,286.6250949664939,6.34443338668443,14.170894038129006,0,59.03004959722834,54.92193039991409,0,78.26802568487577,0,0,0
30,0.16792930080658852,0.06324655872266136,0.011401064602697773,99.99999238920105,99.99999916585632,99.99999238920105,99.99999916585632,0.9267318679725075,2.2142236499782264,0.09285592096078167,0.7652270463341625,3.8676981278513303,3.0373162927728705,12.761478540245417,11.013315837528939,4.896784188877258,1.9185335752802741,36.83541392768202,4.599374049922509,26.772434889485687,1.8833123745089542,8.093406711335923,48.74589521412035,118.4188397577364,19.775873686921265,29.386312928527353,0,53.43053412259929,31.346426363640166,0,73.86144974836257,0,0,0
31,0.1735349885590125,0.06573956820586499,0.01144047645785866,99.99999037335246,99.99999894489152,99.99999037335246,99.99999894489152,0.8151004069670863,2.4295866860229833,0.14002839384382848,0.7469337061503266,3.400511572608379,4.561042345145236,14.530084896029248,12.386029619607505,4.792233855889884,4.411684122189025,26.05890240228954,8.72077495981481,38.83179554597874,0.019817089822646756,4.777195738585378,67.06763662242986,145.6907899956057,9.623562367008272,45.97887134407829,0,64.86705582129483,36.44923052991608,0,68.77019600306737,0,0,0
32,0.16583047309135918,0.0650286045983236,0.009365543461428602,99.99998790849742,99.99999867736526,99.99998790849742,99.99999867736526,0.6589437965652545,1.9171400429217818,0.10622766602118112,0.5951651973720613,2.939334586580318,5.99347044245945,8.812991416315857,12.2958168665538,3.512157831763306,3.429669760302492,25.446981777280243,4.4788856210887324,51.564183897498914,9.69770696406492,5.047318582302487,49.49306175400455,37.609698564285594,23.957202364117553,64.01480328322323,0,40.61158508552756,24.251858138146552,160.2684172073007,62.919425357876186,0,0,0
33,0.15732351530369146,0.061256841654991685,0.009114762716727759,99.99998493056758,99.99999835588575,99.99998493056758,99.99999835588575,0.4606851604197987,2.2810022789236246,0.1743087215480411,0.5661200773999262,3.5743909718836835,5.734594534916873,9.842143860434682,8.574612950902388,3.2117855641634927,7.126368132007156,25.39391359770684,3.8203801504229817,64.97998562847589,5.658779481764457,5.67433852336313,66.5568373690547,53.54720457821883,43.34853571098799,8.219840962276477,0,33.33461805268687,16.81067480278314,49.38597064304804,56.22964332108383,0,0,0
34,0.1420075496535362,0.0539371105630672,0.009092491854946514,99.9999813461504,99.9999979725069,99.9999813461504,99.9999979725069,0.2851263430627797,2.272950790269417,0.06682883323547487,0.5422180101458869,4.103492332901037,6.18895882109142,13.120940130817264,5.112366454015357,2.9384078844703927,12.727385532154061,32.23008774712056,12.530149519772259,37.760792346001026,5.326474721897748,3.8549212764230965,84.88767330429053,70.70209351733826,45.9354335178949,2.3407563978910124,0,25.440485449232348,23.431379721731382,70.70077990290389,48.61667706151516,0,0,0
35,0.1385331629720023,0.052054534157395874,0.00919175437585417,99.99997709498781,99.9999975142559,99.99997709498781,99.9999975142559,0.20946672916997772,2.336474028178235,0.043998065039576,0.5361186448203196,3.9021448118995323,5.41108343646405,12.411211469166616,4.431344365835781,2.834033128942976,11.69290741546109,32.54180864907595,12.642912744190177,29.267068058653,1.1447479590094716,4.64261964892671,70.4389315855853,8.067307823452795,40.012923017364905,24.185237186070083,0,16.8997419629352,9.454531344121541,94.21565356010774,39.9916655470635,0,0,0
36,0.13426642085543414,0.04930833840597154,0.00962707613510547,99.99997205692125,99.99999697268483,99.99997205692125,99.99999697268483,0.25285121257698656,2.38838398398348,0.05292506080379745,0.5592966252173591,4.75425163741418,3.340361957752289,8.02409840262516,4.142217424836892,3.107603581078704,8.775114754719086,17.537184704312196,17.139758343060105,30.889658801808928,3.763491215683237,3.791091422478851,40.94623357041962,4.418448419104233,22.60181404129927,16.028576743919135,59.40378315057194,7.682722282533824,7.973542143647936,120.07053055062204,65.13053126225489,0,0,0
37,0.12550096038541014,0.04490275893405138,0.009753369496028053,99.99996610855564,99.99999633678016,99.99996610855564,99.99999633678016,0.18905867188749145,2.383782403910332,0.008256449388479642,0.5528260460375236,4.551394003714668,2.036758804824788,6.79738315954674,3.0245899004254837,2.9392000009225416,8.425799506187314,19.258482320911725,21.689575678468955,25.369898553774647,2.6349617217212025,4.640012366542496,37.715691922237475,2.178290136833357,14.667171494112747,7.281090440968047,11.863282576945995,31.83971229699784,4.061057381224107,65.60537222609398,59.6633260330242,0,0,0
38,0.1287107748045408,0.04597010867761309,0.009999202331526099,99.99995917577738,99.99999558884136,99.99995917577738,99.99999558884136,0.2547910528247181,2.2964618917200457,0.03186996179625459,0.5493591847966569,3.6540100318451825,0.21380586398009124,5.146655292631726,3.3940688499518226,2.9017510892201686,5.451362676060268,13.171931655460185,8.248103833618408,27.702849387927166,6.8054818446848655,2.86941013154115,50.93727375063717,0.9405472665841053,6.19368027815962,2.0788370208802758,35.21350985665639,24.733504279685754,7.561009511947995,86.24891832600902,53.54278818685232,0,0,0
39,0.1277723173475892,0.048086499328286486,0.008202356683409403,99.99995107982011,99.99999471668711,99.99995107982011,99.99999471668711,0.2404498752143724,2.057891380615479,0.11202577807918272,0.46093429555322196,3.5175144044808837,1.1968847216932723,6.205410762418043,1.7548875292154946,2.363268269951265,1.6199076976683575,8.603192035150446,12.750953197137976,23.971174712048978,5.126147590678291,4.174706598799004,6.052424034648572,0.446321301771229,2.8358650297991144,12.072655671336213,6.854078343156126,17.116414621711407,2.69834720047551,4.371301567334657,46.715187751251825,0,0,0
40,0.11925495417173969,0.04234577233780831,0.009331626797716118,99.99994165185706,99.99999371341222,99.99994165185706,99.99999371341222,0.24533742542088038,1.8195461168944989,0.09344559643034384,0.4997934522798962,3.0414266203809417,0.7512780134206866,4.304246770984481,1.6620479177855392,2.3626054160530545,2.233416048799123,2.3969069857518503,14.2132865592375,26.720324002394225,3.3391684329925386,4.880823066533736,1.1569607672787676,7.209838515876495,34.92606510420355,22.721628093134353,17.182832007840204,8.968257043859449,4.167608910823537,0.06311001298694743,39.124519318302376,0,0,0
41,0.1302961853002418,0.048634050702048376,0.008519953085178113,99.99993085981555,99.99999254247345,99.99993085981555,99.99999254247345,0.15941693595234258,2.0757790152402475,0.12375080092779395,0.4289403577571604,1.0683578238524125,0.3766489142986783,6.000908072281447,1.3499711636397884,1.6420901189193375,5.24337940272927,1.2304052396260234,12.974210375522375,19.19096456882639,8.026262760761677,4.408814564061395,17.32904629810585,9.470354092255848,22.63051067081785,34.046808299542704,28.18901215573217,49.59682287608738,19.176877564145805,22.095935336762924,30.712533264693114,0,0,0
42,0.13889798788368582,0.05216189393673847,0.008799252325940629,99.99991844271091,99.99999119962396,99.99991844271091,99.99999119962396,0.21617301294979097,1.8573513587975843,0.1022534872311646,0.4139683652435046,0.38034074868765705,0.06890976378191904,4.395409996194032,2.3216629117843484,1.2851074770923003,4.9574735130066285,2.7320664769572955,4.991215592165182,27.169342770054737,5.904463272498958,4.520563032566266,19.322991934297033,9.782515004902118,33.428541170976594,46.06902163753426,39.89554521348011,9.002293802097956,20.50969418102783,13.501906600641243,21.418772349224053,0,0,0
43,0.14503407603037535,0.05531506499726626,0.00854067580306539,99.99990421122091,99.9999896628294,99.99990421122091,99.9999896628294,0.28036926155727926,1.7604575648587004,0.13480068481773894,0.404088919496721,0.36751516619207497,0.7435900205440763,6.6066107583530265,1.4394536777996492,1.5453842022241921,2.6696971726915986,2.152226925313274,2.903344716679533,5.821215108552943,0.3738892831436258,1.4153204528426058,21.550692991467226,10.49997446216958,44.848454144259456,58.80884568688355,52.32524859798486,18.865299582284575,24.891668470985522,12.93747488512617,11.180613474726174,0,0,0
44,0.13666250386541706,0.056331705033511786,0.005120087622472943,99.999887865588,99.99998791415928,99.999887865588,99.99998791415928,0.05668220997969098,1.5645662993487184,0.23135893818007416,0.2395008582043173,0.22622794943461155,0.023022894904404678,3.249775886904665,1.3767682341577918,0.8609863528777081,0.8742511146819095,5.9559176289264455,3.1929242967701454,2.8845428379355877,0.4836730903793061,0.5161959896653988,31.274358776734,11.550844479016682,56.90587840061748,29.214944094601336,65.50081198445336,2.994573896369334,26.713440449068077,18.655981880129158,0.06668560577084563,0,0,0
45,0.1294900076459628,0.05231720327829662,0.005517747597583192,99.9998692871081,99.9999859381977,99.9998692871081,99.9999859381977,0.05214650839209339,1.4192818753278886,0.15849197806160634,0.23872635398839778,0.5118542881076638,0.14623280716552728,3.9805028718380098,0.14852061859143104,0.6759261575497937,1.1319910430624993,6.5606476976754715,5.49369742311738,0.6136450855396113,4.753628492565088,0.8521031546566434,41.48318814660796,20.406306932858417,69.61608308139036,39.89171715279142,79.44477931379609,5.336326384708359,36.85014653648218,16.810905490335692,25.07337675690979,0,0,0
46,0.12145295697048293,0.048386198312487444,0.005590734883617155,99.99984822656059,99.99998370307156,99.99984822656059,99.99998370307156,0.0011311127940438204,1.5300055308332319,0.07627327755837825,0.276375594879523,1.5681461703019917,0.0937154701394004,4.489034370052055,1.1970340804046635,1.500482032308812,3.8141645744131334,6.1726854862677465,2.520805429873423,9.924493869027255,0.48361710761833465,3.7745822190265796,52.184945088247936,14.448438018627352,119.59275823509019,20.921400271905934,29.453021014195777,14.156916952919328,38.82990267070833,20.029526574489825,37.071021956172174,0,0,0
47,0.1336644285056709,0.054830446732871144,0.005006600864039973,99.99982467652377,99.99998115673839,99.99982467652377,99.99998115673839,0.18059081245893674,1.129678467997718,0.1017660470091935,0.2511892311385795,2.221188559987977,1.2578182707826306,3.2762749460177085,2.0440470966043724,1.5245512570203006,6.94534870655892,3.3803616407610093,1.7044407939418784,6.712326289189023,4.535214630270546,4.580943819097793,54.309902194567634,0.38227348591484783,68.90346121346045,30.40768357520796,39.818179979203975,23.482418711016642,31.332713059481833,12.348210548025662,29.72923864566249,0,0,0
48,0.14928898079673286,0.0589749735582923,0.00706112358696426,99.99979824190521,99.99997829884663,99.99979824190521,99.99997829884663,0.40526794694800133,1.086203350677152,0.1327757799717327,0.31245664101167275,2.5676619811023524,2.6368657729319755,3.4401621864701246,2.305256606707889,1.4128072918092682,6.381617242213977,0.21449730468079894,4.159757032800585,3.4711423225559823,4.954115047328143,2.9243204518824273,56.66493421605933,2.3800396405402178,27.086252455986543,40.38367468669499,50.74000037543099,33.32802219516051,27.815716035515287,4.1458235155271685,4.3421970850249005,32.14256692001404,0,0
49,0.152669488828863,0.06000406622969753,0.007359135060494445,99.99976843878498,99.99997510491829,99.99976843878498,99.99997510491829,0.3994324816206585,1.0105419867106875,0.05654282639878009,0.3271065072799107,2.4875226641804553,2.76051968853189,3.0369782696991243,3.4031919945915408,1.55784452285683,6.1940204718235,0.09871602359351189,0.7877565713092868,2.2388584777425034,5.1562900468495405,3.2594532933482254,51.63905185645022,4.591170204827908,23.9691789855655,50.86061883745647,62.23301236239136,43.70887803670107,30.888292775507132,16.322061677029037,15.898503499730726,23.275795235732662,0,0
50,0.16676575196063131,0.0608110310866937,0.011191505190715881,99.99973529025497,99.99997153688227,99.99973529025497,99.99997153688227,0.6946084880032733,1.0880442513962008,0.033916791439760174,0.49067184818648296,2.567531092538428,0.8717386352738864,4.2427139793171404,4.041201140883772,2.3612146836071184,4.20742351679241,1.669653528009248,0.6127537954762815,2.8543038637906992,3.8938524529183303,2.7490091512855095,41.709965825493036,2.9237428688443594,32.7999429450663,15.606819779491204,30.73369696089436,23.712070180751336,23.4957236991111,1.2456086130639106,22.951548005714148,13.502504536413099,0,0
51,0.16641941691641218,0.05961618592095953,0.011826180232036377,99.99969809138275,99.99996756974699,99.99969809138275,99.99996756974699,0.646249756227015,0.9976083016279456,0.10929343814078084,0.4862758860757492,1.9293985731771117,0.9973787828226552,4.28357153539125,3.9220330598060706,2.0617173064247973,5.16086249803598,0.27724926043177894,1.846389819277998,1.468191249401882,3.8203850273045847,2.4915744976660323,45.063414666677524,1.7722854109891562,20.181155299187274,23.82948004983261,40.24247877889652,32.90935573742874,23.816236367958478,16.504080759707755,29.029559516143326,2.7564048101886613,0,0
52,0.1799942344726722,0.0659669342273871,0.011682933956790733,99.99965700545587,99.99996312856335,99.99965700545587,99.99996312856335,0.7935375832319106,0.8055576075154725,0.04700539355724825,0.47527062310145857,1.8580167205437599,0.7769912631335575,4.172529069676537,3.95995223514799,2.08181203551185,6.301091394652502,0.8333151406199395,0.6949180026237546,1.7940834224424795,4.765724943183058,3.392092653793986,54.44581653231998,2.3343755286958356,28.338663094208492,54.50531260982741,50.2116439280116,42.57094044107365,28.918673749978474,2.3009097747853264,21.73405779860127,9.031519516397095,0,0
53,0.18785113868681064,0.06902932067921735,0.011978495913200691,99.9996113403344,99.99995822093709,99.9996113403344,99.99995822093709,0.9428518216004872,0.7514607140987168,0.03054989578473438,0.4862257036513989,2.2388191938062247,0.8550429800609779,3.5727820600110625,3.833647169777544,2.100783405358863,5.788394176337836,1.2291054413233504,0.20865033909786945,1.955863047205097,5.463284075733484,3.5062887318552023,46.59994691532055,3.98456027566341,36.847252046409174,23.74700374594564,7.101066021855083,52.708745554809646,26.66084169305491,5.726543692711397,13.879447649278074,21.932998364750713,0,0
54,0.2136630573526849,0.08048316979634303,0.012157628797902036,99.99956128619515,99.99995274819824,99.99956128619515,99.99995274819824,1.0626647539329894,0.8297348235275006,0.1774009820794878,0.48310771032059713,1.2248917184038683,0.7105871829309347,3.5514422311142155,4.050156624797855,1.7903139394479124,4.515298970311984,0.885672250679354,1.227259074819656,4.668820149310392,4.930051201270143,1.6496323870654999,45.253877090363595,0.5043270178809182,18.39121505357541,31.961171109275575,1.9585073801942274,16.6675898519243,20.07100486469801,4.744837700404734,5.438248075449583,36.02245909273416,0,0
55,0.20856206063588464,0.07889655594545891,0.011549126456461575,99.99950527239467,99.99994678876293,99.99950527239467,99.99994678876293,1.0180728740835916,0.6908831069663088,0.12700746081340317,0.45949544742059034,1.2117732874455072,1.324637275251527,2.9058814018343293,4.387598583167479,1.6331378263632048,3.589494719859359,5.481473808328752,0.5894628881235214,4.454518454955524,6.2640826916012635,0.5064892515651269,49.02138509256743,4.8278854050075735,11.900271493560313,2.201928208715238,4.562746670546191,24.614545048037094,16.06935420805717,3.131939474739753,11.185025293179043,51.37700395080355,0,0
56,0.2328501256577691,0.08896972560629714,0.012159472817477373,99.99944447399602,99.9999401554853,99.99944447399602,99.9999401554853,1.1390960336839282,0.705588384153914,0.221900587235459,0.46604671621237515,1.0393079810874042,2.155083636322113,2.6438806030285735,4.742252400720491,1.4173552017081037,3.667381048326244,6.333901975509822,3.120717725585748,7.695405354070936,4.570866300237081,0.5204778026419234,43.852795268578234,4.26181047105642,12.574456948918074,19.56196187658534,11.370375141871406,16.311037781609766,16.832475724801135,0.7441563315475116,24.45596204217336,15.961809007100879,0,0
