k,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
10,0.013652088951997106,0.015972676418560337,0.0011729120715419999,99.99999999988762,99.99999999998641,-100.00000000116023,-100.00000000012892,0.7851356498301953,1.8266921847081492,1.1362794611958276,0.2220683076096831,1.8525985690801463,15.72125849244914,15.612539212549958,15.927453967709702,4.6783416691362385,83.88625121902497,14.298676042272142,0,0,9.913464722428007,35.17858987162317,0,0,0,0,0,0,0,0,0,0,0,0
11,0.005311437820074801,0.008669177699932138,0.0016860706400947483,99.99999999976478,99.99999999997134,-100.00000000267946,-100.00000000029772,0.22290746065138825,0.5057322097966954,0.8143716863778424,0.28396560286133815,0.3835409302077695,0.5920114280905788,10.092773293836974,15.548278350802777,4.948639667648315,94.16423141934489,13.136925318665195,0,0,18.997353203808217,63.60605630899225,0,0,0,0,0,0,0,0,0,0,0,0
12,0.00879789347713751,0.013092386050200456,0.0021591825143836376,99.99999999953687,99.99999999994371,-100.0000000057426,-100.00000000063808,0.24765512062437964,0.13732149362583904,1.011321966589896,0.3433564563054737,1.9197931575536402,5.524341107156394,4.541891801706605,13.467251560416724,6.154628041147727,78.54956700856532,27.158506094902474,0,0,14.990936176026356,48.73028616348833,54.297086342747704,0,0,0,0,0,6.8290173482112975,0,0,0,0,0
13,0.00047378989771165606,0.0036780908815111906,0.0020779975157970004,99.99999999914169,99.99999999989487,-100.0000000115594,-100.00000000128436,0.15225802530450222,0.8274123280846534,0.588610061522631,0.3012803650139413,1.1107346066789743,0.011751918445617158,9.510525126009899,12.158667251816142,4.667221759398751,57.57781946383056,8.144757473608559,18.502519909298048,0,16.075156375984385,38.646499095726334,37.70800771766235,0,0,0,0,0,27.042204108852708,0,0,0,0,0
14,0.0010959897497201717,0.0032176178312817065,0.002158277676176627,99.99999999847786,99.9999999998135,-100.00000002205788,-100.00000000245088,0.13213337018814678,0.5892697755740425,0.5339528338125064,0.2781861972107181,0.48803829891999717,4.40867229213561,3.6962960345626583,8.848959064738025,3.192764742975587,50.12662130919581,13.788083697801673,46.82745793847166,0,43.87743589947245,51.956610025170235,17.08924640893667,0,0,0,0,0,69.16314952937728,0,0,0,0,0
15,0.0006580905204113883,0.005861098556484701,0.0026062871596153323,99.99999999740685,99.99999999968273,-100.00000004019756,-100.00000000446639,0.027313278414261784,0.6636674852522128,0.7264381115211783,0.3100146729981061,1.8955717455958059,3.504649280765993,3.136884785459595,10.804758491139369,3.1164596226253223,58.69067242101486,7.459044389064609,79.15238496413626,0,46.35261121361203,55.49739978909119,8.119409222323185,0,0,0,0,0,120.68751015947548,0,0,0,0,0
16,0.0024349017093017347,0.0021407740993699418,0.0022876023861708268,99.99999999574321,99.99999999947805,-100.00000007037602,-100.00000000781955,0.012492340685320829,0.8607526377128224,0.6216851218873511,0.24540177966202195,4.882270238968239,9.846086114867,6.317933322838374,11.344406851635284,1.7653918617741526,59.15058945781669,16.45505079501911,115.69218454244115,0,24.428060846712615,45.08191361143754,38.50277227473453,0,0,0,0,0,182.8211203798337,0,0,0,0,0
17,0.004808420809673657,0.0004895986563665855,0.0026452921085359073,99.99999999322564,99.9999999991685,-100.00000011894653,-100.00000001321628,0.0766834818280903,0.6105879173177343,0.43362511796326797,0.26494634255492494,3.5960569057270195,9.744752896861188,6.9949584763860235,9.146077833854314,1.685972569965149,54.88052720743883,0.6092882339169671,156.65330982701207,225.40536092864917,25.899335158687816,43.853746240779266,74.66831438614182,0,0,0,0,0,256.81809676023573,0,0,0,0,0
18,0.004448824296190615,0.0005046014018592262,0.0024731241610915504,99.99999998950578,99.99999999871224,-100.00000019486362,-100.00000002165152,0.032163327435921235,0.8510884494769145,0.43675552984099736,0.22454883502926087,5.055223840454034,10.209638365100142,2.5890382268407413,8.480422997489724,0.8922637091321891,48.55196896328058,6.3850253274574404,202.23396219887474,27.75758772009746,28.97208163069107,37.81089217349744,117.24429081696589,0,0,0,0,0,343.9771065425784,0,0,0,0,0
19,0.0030725624178593305,0.000466641776699597,0.0017671094989612829,99.99999998413675,99.99999999805432,-100.00000031047547,-100.00000003449728,0.09539412455748984,0.5861426912217335,0.3451752635411161,0.13830318102623032,5.244276465191222,5.169482752439151,8.618201283997848,6.376981633833203,0.4919744469526087,46.17981644673359,9.201196511497297,252.6242669635614,49.08793299475321,19.390067320203016,35.51371610123811,166.87793179140272,0,0,0,0,0,445.63776235404754,0,0,0,0,0
20,0.002456244092018069,0.0072308772580593796,0.0023967690971648694,99.99999997652534,99.99999999712988,-100.00000048248246,-100.00000005360916,0.1413653893905809,0.12107878379994881,0.5878055891334648,0.19046844180640246,3.560818948031052,3.6888088817362705,5.148786692093744,5.251787999721013,0.1282187992416169,22.960557772314022,26.32676253664996,308.006446157022,72.53777005815542,29.28050718147701,30.65730754312312,224.23369838807488,0,0,0,0,0,563.1771400186068,0,0,0,0,0
21,0.0022015807730166306,0.007443990235971163,0.0026310999806299154,99.99999996599863,99.99999999584271,-100.0000007330809,-100.00000008145345,0.08223930371758777,0.0763115652951826,0.5713628610993124,0.21453491731321012,2.272228590488332,1.1040561332201395,0.81043339465715,5.403073784705011,0.959244418655355,12.921239104867313,20.870634728883935,368.5549885014254,18.909302435027502,9.62578337283902,15.626388637401906,289.99160130862174,0,0,0,0,0,698.006416400207,0,0,0,0,0
22,0.004855017798527694,0.009618699027550906,0.002397237971074289,99.99999995160763,99.99999999408946,-100.00000109131231,-100.00000012125693,0.15123012665787772,0.3656889135494276,0.6038664888386742,0.18091946735861877,2.2369198097852463,3.6005860220871155,3.31099419237447,5.330677277936803,0.5792344774216865,12.398330300242453,3.378686449428644,434.4368165514036,35.65583930266072,1.0341464336940591,11.4311312257946,364.8455808888795,0,0,0,0,0,851.5676242751588,0,0,0,0,0
23,0.009246179374787365,0.012790478873738697,0.0017962778536366037,99.99999993223534,99.99999999173619,-100.00000159463805,-100.000000177182,0.2791938457905463,1.1170554604935905,0.6791839467850728,0.11522887543949017,3.0418315629347696,3.8272705982267126,4.351073549147433,4.400405034371095,0.25223215323008724,9.911957101706609,17.161590973145636,202.9057255353865,53.80358598887822,2.7207908455251575,11.599320864831306,174.75097337639167,0,0,0,45.56617623855977,0,275.1101737646551,0,0,0,0,0
24,0.012652828013844219,0.014242342532929282,0.000825223050951704,99.9999999065581,99.99999998861475,-100.00000229075926,-100.0000002545288,0.42609735452966235,0.475282883174847,0.5987159038595847,0.0375629703663726,2.9072098279211853,1.9241020600992447,6.259415563993876,3.014633449875665,0.6963378017433967,2.7276308704468124,3.977819323280998,241.41558633961824,44.49337506272001,4.96776566897009,7.39183584744367,28.935575108781325,0,0,0,36.08691083660413,333.2473065177227,88.68422430779562,0,0,0,0,0
25,0.013665029568337997,0.015781798148457527,0.0010930249945647547,99.99999987299272,99.99999998453085,-100.00000323970173,-100.00000035996685,0.3631676485878866,1.2273364449536914,0.6688570836209146,0.06385851683219823,2.0324755036147155,2.3643269631688932,5.283098641542086,3.216386996971974,0.13999026634126,0.6636953467907784,15.421242623692144,91.41029520202035,38.899265659567824,3.2282891514916576,2.9500341318979952,50.219993040736426,0,0,0,25.476675514689475,152.6359473499437,92.43262839619074,0,0,0,0,0
26,0.01395805879074875,0.01817939350490321,0.002149863982192954,99.99999982959076,99.99999997925282,-100.00000451618531,-100.00000050179837,0.2249906400028542,1.1738244082526874,0.6997439219578758,0.14890080583216453,0.1975011846721482,0.34646501851199685,4.218942399285148,2.41612672135202,0.6457326623321772,2.5678857259288392,22.289586889617862,70.87595000067095,55.02883042704393,7.851544018830516,3.0278218615703745,73.90056885975989,0,0,0,56.82991283054622,192.75391096379528,98.09779294099606,0,0,0,0,0
27,0.008872663045387535,0.015051105177034311,0.0031200872619027444,99.999999774257,99.99999997247201,-100.00000621229651,-100.00000069025516,0.02803913750991977,1.0392375081506446,0.6172694089798343,0.21523326112894262,0.9803203955155266,2.9963053424917834,4.692115478641328,2.8986136735287,1.2589267380360842,0.4091470713928351,30.12547346686452,58.196397269087555,50.73158823222685,3.8840973781435544,2.092433178500834,100.125566986619,0,0,0,50.279906821257356,124.82640376881733,105.25984271395251,0,0,0,0,0
28,0.015128831889749516,0.02444081030300383,0.0047074723802313255,99.99999970364517,99.99999996395822,-100.00000844048215,-100.00000093783135,0.10768710432913264,0.34703050511757605,0.8499967438191444,0.31624805822671004,1.735845344860533,3.6833808144340954,4.9325441239052505,3.7091749423764355,1.902923849122029,2.065533622711067,29.428081540169,16.6846627673474,66.80135713869268,11.2732556871072,4.97045464007976,90.87027796856918,0,0,0,43.04965673280027,93.17897095036138,95.8484258880499,116.71218851322871,0,0,0,0
29,0.014310919666466497,0.023727778313364666,0.004759968123283302,99.99999961535991,99.99999995320232,-100.0000113368821,-100.00000125965356,0.11348547052270032,0.1698272910267718,0.8205551775673157,0.30877136167363556,1.3846827640880957,5.380872348074488,4.060525274564974,4.039714963927353,1.8053560249038156,3.330404502075723,25.474104554545207,28.60543395882256,47.10314896322441,5.649938774305363,4.080920200283439,86.29074972207107,12.868877674036428,0,0,35.1001704966883,120.18813700011384,78.48030506822381,155.16319469774945,0,0,0,0
30,0.01822918793731338,0.02739874534576102,0.004648015909973275,99.99999950513478,99.99999993985806,-100.00001506501664,-100.00000167389074,0.15315587512299866,0.20441790678401522,0.8357421222317275,0.29454584971954884,1.5919803670809691,3.164459201579918,5.3233026313947365,3.4952712623488122,1.756271115834938,4.276312685026296,27.26168502630749,2.2191313776541195,24.29706983321498,5.345302899772993,2.6292044792018285,47.78224703948396,1.237266340982167,0,0,26.39218491324797,99.8256036648735,59.75020947816253,198.65466293294418,0,0,0,0
31,0.02349979660060707,0.033851526894570064,0.005256536975163667,99.99999936885506,99.99999992342553,-100.0000198198445,-100.00000220220494,0.25361509546376604,0.17700461470738701,0.978601081347165,0.3296555195893764,1.4771397612121515,0.5720891715341063,4.266060769395325,4.040164636080872,2.1126842563296013,4.965538152885974,34.871187004196806,13.039060703048412,36.08012863310512,5.594054194660209,1.9233344738527796,28.25685249337441,11.45039847613699,0,0,16.88622147846679,61.19778014192599,42.74670543922422,247.62148038123345,0,0,0,0
32,0.025000908944799734,0.035374096044578085,0.005274080932207117,99.99999920219261,99.9999999032306,-100.00002583220495,-100.00000287024498,0.34561880890923197,0.22924120259179095,1.0381375175219412,0.31456846282604356,0.4046327757710145,2.388285958415556,5.5137095542514665,4.24521601546291,1.740193088026764,6.008273401662263,34.868925825804396,15.654445588996916,37.90734079903085,10.181358784593575,3.8520862302148093,24.889439634029703,16.503115452199037,0,0,6.542640149790693,41.00740745264657,32.78625031833461,101.25805228464084,0,0,0,0
33,0.022495697538063297,0.034209992493581184,0.005942673239310635,99.99999899994035,99.99999987861123,-100.00003337365763,-100.00000370818417,0.30613418884002297,0.5071576687409061,1.0287245387848702,0.3436477582538688,0.21698452585510336,2.936141281928816,5.424644356801538,4.654843839991441,1.8362680167679515,7.868342837923078,36.23807498933206,24.919086094800612,50.06927069836212,9.459134661974517,3.986049681528891,23.328602077644163,6.5341662549567765,0,0,4.678308897483993,57.96903910449276,39.08041559102987,131.90410257180076,0,93.47608345259589,0,0
34,0.011664342303373246,0.025291363203350816,0.006872920866771471,99.99999875696255,99.99999984867175,-100.00004276173085,-100.00000475130344,0.06178266718136917,0.3247329670293747,0.8654996574433572,0.3798552071321093,0.6227274770941206,2.8073012314358,7.576372830007358,4.477821046926546,1.8496877422742535,8.401612000162727,32.52059080391335,25.327349804549296,51.997338392171066,10.640107649504724,5.1806290339938235,29.8793306295388,21.81907162222391,0,0,16.81643547263606,44.26331640983192,37.4169643448671,165.99213828947182,0,92.0891957421795,0,0
35,0.011965333429067396,0.024970622010011063,0.006563871547878975,99.99999846322149,99.99999981289892,-100.00005436558882,-100.00000604062097,0.11692912382764802,0.30295465610025984,0.8776823489421908,0.3572940026862363,0.3329585710173723,4.920738560936245,7.828636748658107,4.4719645374838315,1.7902116462317226,5.632163869854575,34.926605227585824,19.191956637182635,45.16375903016387,11.42197936874851,4.04813814706785,12.948671716545782,13.10713850775423,1.2636470767565526,0,29.911561481218666,47.09505146609753,24.341857602368265,203.77361198290768,0,90.46540754187153,0,0
36,0.013766575043616195,0.027724545392390252,0.007049365438749281,99.99999811207782,99.99999977027753,-100.00006861212636,-100.0000076235696,0.15639762896480128,0.3878602573560804,0.94823941804522,0.37457529223859554,0.16314638387402108,2.877088382491142,6.488838366860181,4.738237706641195,1.7819083228113326,6.50428321847237,35.38498557705304,16.25578082707377,40.23919123233099,10.089068771165532,4.011562137612288,10.66578005830831,3.739371742163064,27.064783951201324,0,44.00347489750505,63.0835252318231,26.05113707590977,245.50796195956394,0,88.57381799577294,0,0
37,0.017942626488615856,0.03206755346047234,0.00714872987274298,99.99999769432385,99.99999971973986,-100.00008599249766,-100.00000955472196,0.21310188643321182,0.15659808242905787,1.052446405170319,0.3831536667907419,0.1554619845456212,3.041151562744642,6.320977562119483,5.074902248484661,1.9257064689236794,5.309445469312851,30.422326853276036,9.805895367934317,30.469948681666843,9.312269681204235,3.946898424436345,5.901532299301933,29.126954909226853,19.434743764955815,119.01776869275793,59.1318855501611,44.201963279717184,14.812122758204671,160.97492085607337,0,86.38073368895998,0,0
38,0.012960349655997712,0.02739608440265528,0.007290472974085939,99.9999972037081,99.99999965966057,-100.0001070690849,-100.00001189656498,0.13524447874605705,0.03607186148628036,0.9938525419715561,0.3885756390861016,0.008295871541687986,5.754442206486454,6.091051265368364,5.274398950289972,2.0637379778207117,4.5957742063166265,33.25230374209684,6.799965284114298,18.66371621600422,8.480526691381856,2.7164606409994967,12.83119895623538,6.34809931589243,11.266235108196899,19.57592579547748,75.33638267460516,40.221692091392924,18.16297900419184,76.76463050184368,16.375617775915757,83.84953484724215,0,0
39,0.008382827186873242,0.022709886069606597,0.007221743241191602,99.99999662715992,99.99999958900146,-100.00013248291015,-100.00001472032335,0.053066494897674066,0.060401112963940726,0.9168499058497093,0.3889517410276311,0.33684695644392937,6.865268643204918,4.738288973960895,5.201538751284131,2.3391443461871835,1.7816901677097365,34.298348020033686,7.188868766515417,10.312714775120563,6.725797662063011,0.3383031917770068,9.720253437230799,14.29894695375491,2.5399620858360428,11.649177579910644,92.65639418648608,37.882378997106464,16.42537880737212,65.71250508731575,34.090027668312935,80.94054286662274,0,0
40,0.01305824197692716,0.0271475809260518,0.007121039767100697,99.99999594868383,99.99999950686319,-100.00016296149224,-100.00001810683247,0.1683191426643636,0.13440528392610518,1.014986534600907,0.3738097571245935,0.032831116534265854,5.899976938826436,3.9280495270782816,5.211798852489629,2.15107929561906,1.0737652424921018,32.98823009191433,7.285290946431154,4.199723430148033,9.723144494402536,0.8666631959875231,2.5634060199113025,12.635608188613002,6.7632384897629345,3.196152603984343,40.75409842110503,24.850496162567506,11.18977759511709,59.26547682781745,53.89246904933762,77.61088954094502,0,0
41,0.013969703332300014,0.028647264592461693,0.007421604815467619,99.99999516016118,99.99999941103444,-100.00019932714952,-100.00002214746107,0.1612827766563169,0.023684455788724093,1.0018535773755328,0.3791772544921546,0.28396167610585005,6.771276125113365,2.852077984255668,4.510291061773241,2.1385521720414924,1.332221167421359,30.593921277593328,0.9519613361874042,11.339858610567111,9.418471805839587,0.4324614865716807,4.3900209167079485,53.81827967037411,12.503216185268332,5.800705715500067,15.399816384478989,30.820718752817097,14.182166349730075,38.4627204748549,75.9581163137336,73.81438834506692,0,0
42,0.012768863786737226,0.028563826902365738,0.007980009128489734,99.99999424696549,99.99999929978821,-100.00024250574639,-100.00002694508294,0.11716398697007167,0.08012835809849725,1.003802643350691,0.40463913812354574,0.5863851826339651,6.556815473134437,3.517575183437721,4.682587766587355,2.3165109008769917,1.0680272648477973,27.10433073678683,0.9763109274234864,22.35576782063646,7.536460154682295,0.7591894860414838,0.10212557361209625,67.64725675317426,4.617774784287787,15.35881438912256,16.099811418992665,26.841084197401766,9.908628239780935,15.733149899381601,100.47065680541128,69.50140811902321,0,0
43,0.02045786387636705,0.03702189503576515,0.00839733731949982,99.99999318594453,99.99999917212858,-100.00029353588079,-100.00003261509787,0.22824529857292353,0.2980417305522,1.119110806812591,0.414198739380622,0.3476458747942775,7.202873277095518,2.8963551292923384,4.810569972982791,2.307355341701663,0.05169733179182527,25.73660983978126,0.7813524969535354,22.840150772375438,5.164297572266028,0.707139054796017,2.8278425027872602,45.84443619867901,3.7427453410105467,25.495435279794602,8.709215064918002,28.521733592374748,9.098983221651412,18.72115126420131,127.62233517545474,64.6187494861071,0,0
44,0.01180235697657612,0.027524687386096473,0.00794381797841343,99.99999197798105,99.99999902337979,-100.0003535785076,-100.00003928650085,0.15855999400831797,0.09244241832694292,0.9944934548269064,0.38087600813223316,0.04768276194985664,6.351119324858309,3.401985314151512,4.747433416242837,2.0147455775936343,0.44303808187813926,26.344870794129527,2.4430457868397197,30.5886723507058,5.829852938549764,0.974337945365548,3.221958514470439,58.253570166574065,12.592184641639943,36.227660236960446,25.661733114521585,15.642538013183488,5.137716088559161,31.57880420169775,157.61398339336085,59.10952432471267,0,0
45,0.012923711237975604,0.02700024850863416,0.007124112489580815,99.99999058511885,99.99999885386725,-100.00042392699123,-100.00004710299902,0.16598103704447414,0.19341605547734053,0.8800321581212055,0.3297664497369255,0.27053401273048,6.101482880213224,5.086721035452937,3.5760307257487267,1.6185387528636717,2.05234608129032,20.795321316883424,0.1318144608257003,34.76064006911988,6.0416180502387204,0.8103133520485551,1.673050809498892,22.40286881702327,21.944220181001832,10.67929769051424,28.404355651256296,25.323110702645792,6.526092938057243,26.0590619540388,190.65503655425502,52.91303860021476,0,0
46,0.02043437541839361,0.03477084071584208,0.007287585408187667,99.99998898708866,99.99999866145664,-100.00050601757928,-100.00005622417547,0.2500696243383927,0.15033838225719587,0.9748393500192578,0.33008395321350076,0.357566907900417,4.346249696159112,4.558273767341802,3.667245153102314,1.6434333462852062,3.445718653064986,18.29592776091033,0.7992473027931588,42.82739716199791,3.6750741880236175,0.26372882613998194,4.631671941016291,54.328602955720875,31.812354635294344,19.659766472521333,22.57963452070964,21.64382773995426,11.55033610503512,15.839425701101932,226.963534652408,45.964678849196545,0,0
47,0.01789883520281429,0.031335360866528945,0.006827902859463651,99.99998717930251,99.99999844072943,-100.00060144028721,-100.00006682669859,0.20047909891900115,0.1754325702256175,0.8886533033762494,0.3161074485262038,0.7272920949469832,4.498194298929889,4.217293433447801,3.408112415815614,1.7527687431569787,4.331661113926724,16.84486597136147,5.190798348810413,26.554662164381956,3.575679747992031,1.2868635651025055,3.43669061970843,42.687689962859814,42.209905846113244,3.2996208702960845,16.439185280289593,21.93817802733633,10.827655336118541,9.231234912881481,83.38305525843296,38.19580259404126,0,0
48,0.022060468830071487,0.03533747654529523,0.006768022283366755,99.99998511913505,99.99999819161079,-100.00071195018221,-100.00007910557581,0.20323802308700198,0.13834602527993392,0.9270210950087341,0.31690396995087033,0.9537745336859336,4.4757875822046485,4.618996610209636,3.3136703435102115,1.806848182560529,5.262575420314879,9.864814351765514,1.9921292465384601,36.94303710491857,2.9488129803202483,1.0626915913867025,6.895463790073262,34.42958088968549,2.0999979396747817,11.268627221465346,26.3431144948299,8.20978548301989,6.349130482751548,4.908100847498306,105.14898206425,29.53363295134964,0,0
49,0.022326220019474402,0.037154026940739035,0.007550785005112587,99.99998279426966,99.99999790946589,-100.00083947905344,-100.00009327545038,0.12668091883322397,0.4955077326125982,0.9298448648276426,0.33822326466511593,1.2419294875140352,5.096665317925662,3.667938767881265,2.787214358069243,1.819642243092639,5.939108653596638,4.8962436491452035,10.22961488291099,31.98009756709277,3.683499666094534,1.3174123948167116,13.361667499975688,44.491061656069675,9.763697857427333,19.64445760363766,20.782694645967457,7.936317180279115,10.783276411299203,10.304143743732114,14.450705889848825,19.901157682891068,0,0
50,0.019264608442707595,0.03449732304581029,0.007743535868269365,99.99998017833906,99.99999759025432,-100.00098614745374,-100.0001095719393,0.11167942522813687,0.43311495068471195,0.8741626275448295,0.3231448640494187,0.6883104675851173,5.523946752991403,3.2736350553418534,2.3865216268545453,1.4229695950060681,4.775823215209139,2.3163536092862063,7.132743622145801,30.618434015111507,3.4304911443584065,0.5241344984509391,14.111760101623304,55.04702807837439,17.80617427828151,7.030491806110288,14.944362076117924,11.847254809950618,13.27428598044214,15.921926845875994,27.383223198819096,9.217032922903876,0,0
51,0.023313804687679626,0.03630845861543212,0.006640476176462437,99.99997722301036,99.99999723242725,-100.00115427709645,-100.0001282530107,0.17163107375411013,0.26176694925727817,0.797205798786503,0.266888716452401,0.5647723277741546,5.012805232811138,3.7432604616045126,1.657090032267434,1.0186514366594606,4.63022617795808,4.441498896956059,5.725441459071036,27.156247048418642,5.219190633102144,0.008045759862278113,15.12179875906812,66.10813418649023,26.23575022204596,14.711957991116163,8.821774293868192,5.16269753589504,12.71187823434824,9.586271231198998,13.149757343950954,2.604508199420042,0,0
52,0.020769067848725634,0.03591083186389966,0.00771021770433714,99.9999739227422,99.99999683054479,-100.00134640358995,-100.00014960039888,0.11129505370756451,0.35189111916873766,0.8501483753019348,0.3164813626438534,0.7396642654638494,6.223043840650108,3.3076713669811673,2.052735165960467,1.3449125914724962,4.622657643373474,5.117955748988462,7.475567336411725,18.133841405601213,6.216264402492267,0.0744820430376571,12.642101041474131,57.94206598641301,35.060595823715744,47.306901159983155,2.408689393901048,1.6364413530141482,11.411484094429476,8.459359185554131,4.45324225926709,42.173129080777024,0,0
53,0.01710122602573721,0.03115164831035521,0.007147259777261725,99.99997023504282,99.99999637956117,-100.0015652894907,-100.00017392105451,0.112611520119627,0.3318150647998464,0.762993646952989,0.27685240482044354,0.36235941331950006,4.192918477429532,2.8656717854888596,1.7363080578245431,0.955966847654256,3.7730977536770176,3.572710972601429,4.408105633169443,12.82665744366309,6.883699463671604,0.637008430150569,10.855804008962433,38.02714645246084,44.288723365083705,57.40324520005328,4.301030140351336,1.5910684796693064,10.604541464907562,11.12542024874322,1.0397021324117492,34.98723278860789,0,0
54,0.020664417880844287,0.03383237068294218,0.0067236922444343485,99.99996610159306,99.99999587908151,-100.00181393765457,-100.0002015486283,0.08913089212189468,0.5152617461139994,0.7174768059602853,0.25850607424638433,0.7333591374374826,4.0361681485114955,4.632780393160194,1.3733624383455163,0.8946630368044952,3.920598726415219,2.0049523239791416,1.3178669092346988,14.924578248238063,5.035557728615516,0.24127693282415985,11.646810622483633,34.95043114303125,31.938270804990445,67.9522117978866,11.313413841738381,1.8305675072977463,11.17841672634003,5.474846637988302,9.148859269865643,27.09029090785373,0,0
55,0.022603836839609908,0.03577431131488036,0.006737256310912952,99.99996150544894,99.9999953219242,-100.002095604865,-100.000232844985,0.049664555022116426,0.5433573757091313,0.708523557051706,0.27248306285695933,1.2857683874997783,5.733852160084195,5.184392261275769,1.196992822767817,1.1452722131600888,4.383154565258248,1.4127083905116613,2.8330175828969373,17.042363565328607,5.588134194773789,0.23370784875280984,6.120755466259637,23.205465031782317,1.6083661569450745,49.135379881077995,0.38293680988669176,3.2493012465631,4.102574232125424,14.217239156509974,5.121575648945165,45.62011297787285,0,0
56,0.020361884198160474,0.0373434821020609,0.008644048469733896,99.99995641646969,99.99999470326888,-100.00241381571486,-100.0002682017461,0.011555133701632001,0.1229813406302779,0.7441900427586554,0.3284251064251047,1.4916846291968902,3.2043730067779532,5.673305377057457,1.3549207290665424,1.1639551108394959,3.9680499194246615,2.1914025664165253,4.06738833273861,17.545708732184153,7.241103739124559,1.1835591022589054,7.52841404867059,22.31926584279228,4.834296386396315,36.03032317659526,0.7880678747147756,2.3109793341099167,4.630017078059719,17.599988510051798,2.6461246930109135,39.30155637755194,0,0
