x,A-cycles,B-cycles,all
0.05,0.03494656573433972,0.04432868722085041,0.03966086161798334
0.1,0.1599236330842003,0.038785665873431636,0.05947682736147072
0.15000000000000002,0.28567345083298695,0.18393226448332017,0.046797914296661594
0.2,0.14583667104462594,0.06993465056028123,0.035677284708083894
0.25,0.10716757006788342,0.30565919853869966,0.10397967561213649
0.3,0.06908567117660021,0.327391197051009,0.13470598431886766
0.35,0.1342374310331897,0.5638607924738511,0.22580901239749399
0.39999999999999997,0.5275291638065134,0.27798250528749374,0.11029349723013689
0.44999999999999996,0.7001249548431238,0.2671675308910105,0.1970692909220083
0.49999999999999994,0.45578053389218315,0.21274446893170765,0.1059348892608791
0.5499999999999999,0.2824697251421371,0.25136665946435877,0.0015963342911489977
0.6,0.11436363949120268,0.25360390467506794,0.1881077657260707
0.65,0.05452567780306971,0.39516806512189023,0.18441304376831968
0.7000000000000001,0.2449194382733361,0.2567328657406853,0.022809785054875364
0.7500000000000001,0.09770151964068852,0.3456538753096307,0.14008276969603803
0.8000000000000002,0.12112752443199322,0.44173912845681695,0.1819866431617775
0.8500000000000002,0.35803978611294596,0.26752895786428016,0.019704591284371062
0.9000000000000002,0.20358776828460465,0.30268002280503403,0.07163143005510252
0.9500000000000003,0.22472552314477007,0.5959979065167195,0.22283728370486078
1.0000000000000002,0.3576694418799052,0.760320144593788,0.5786613457135493
1.0500000000000003,0.5293382916797407,0.34945710996689955,0.42990884194540235
1.1000000000000003,0.7830760073566521,0.08669349203332152,0.3955452682038688
1.1500000000000004,0.8205538377178614,0.303373821760741,0.19114095902047273
1.2000000000000004,0.7129887965106435,0.210530033622047,0.1939873156805423
1.2500000000000004,1.1445923404794718,0.102578444137675,0.43965655613113724
1.3000000000000005,1.445465341619913,0.7569412160452313,0.19004057630559068
1.3500000000000005,1.1342160418053746,0.4282440882402148,0.24218999017562237
1.4000000000000006,0.46698734008038423,0.613495673976572,0.15125976991415707
1.4500000000000006,1.4630398369862738,0.6109067675441875,0.2662804583013082
1.5000000000000007,1.2813208864100927,0.5256734740526098,0.23536506259061477
1.5500000000000007,1.395060876147091,0.694619942847334,0.17895020835831943
1.6000000000000008,0.9452454075515972,1.1062859330198276,0.2535051474549155
1.6500000000000008,1.800147872174501,1.9613391271068796,0.4224806823349525
1.7000000000000008,1.572343724026138,2.1822482977283078,0.6552927395852246
1.7500000000000009,1.51944542541004,2.9081815022142896,1.125565501202049
1.800000000000001,2.2064103228523493,3.560038505248356,1.270886463799655
1.850000000000001,1.2208313370958053,3.5727618991977637,1.6703192267293414
1.900000000000001,0.858981137088957,3.524083928850327,2.4591841837910726
1.950000000000001,1.9096214198550223,4.428059954785321,3.427051379806011
2.000000000000001,0.5598354079729608,5.007338190379795,3.2711657348091188
