x,A,B,all
0.05,0.011269933757405058,0.024301158467599317,0.006601376370451921
0.1,0.002744511855610507,0.04780439788840606,0.025494672587792287
0.15000000000000002,0.07965824141491061,0.027617602332465907,0.025187054969820287
0.2,0.07048904863000059,0.01775663444523011,0.04358864180696089
0.25,0.019843900259213475,0.07354938384175556,0.04736061789474119
0.3,0.19750104542954475,0.05545506810491456,0.12429767353793654
0.35,0.09256818008819685,0.05710877984202621,0.0742150565158481
0.39999999999999997,0.10262003149808951,0.26180181236926503,0.1854562199806282
0.44999999999999996,0.06952798515154315,0.3465184148836547,0.21444308971459405
0.49999999999999994,0.14787901729305575,0.36556485611570433,0.26227802191439314
0.5499999999999999,0.12821293740182277,0.37736262178579266,0.2597875974245623
0.6,0.0769226561800299,0.29149385002091605,0.11866328206782702
0.65,0.0935463342286418,0.36288434573796646,0.15000139736155182
0.7000000000000001,0.11472737619797052,0.4482055423220157,0.18719914268311982
0.7500000000000001,0.04946517253994578,0.4353108095950778,0.25720108554291116
0.8000000000000002,0.010719404686708704,0.46334731160299597,0.24579569950437988
0.8500000000000002,0.07678322583411668,0.389311035909819,0.24654062879006752
0.9000000000000002,0.20226926213137478,0.3571115081360066,0.28669915363156695
0.9500000000000003,0.1881161173779673,0.31126107525708113,0.2555581116505244
1.0000000000000002,0.15131174232167705,0.2144110863733324,0.1860157795719963
1.0500000000000003,0.416824459421589,0.33147145307320103,0.36970140087940845
1.1000000000000003,0.7367631756179551,0.2876916114807869,0.4881283968629533
1.1500000000000004,0.6853008070844658,0.43046133786912044,0.5434532116391257
1.2000000000000004,0.5861482818934395,0.6274101665817661,0.6092473431070041
1.2500000000000004,0.5849682509656073,0.5766838289507548,0.5803111134991001
1.3000000000000005,0.9367372438674127,0.4110733021350061,0.6406124098347695
1.3500000000000005,1.093980201670602,0.3714977568654814,0.6855570784288229
1.4000000000000006,1.1412058898378665,0.7178843718521336,0.9005483071043329
1.4500000000000006,1.4365044780901746,0.6822913706215601,1.0065057895047267
1.5000000000000007,1.7693772532548422,0.7543736276878523,1.1888686443865775
1.5500000000000007,1.759979977149197,0.7021183669842374,1.1524830565577506
1.6000000000000008,1.7167705711660284,1.06128589766215,1.3380948274144904
1.6500000000000008,2.088273555629302,1.249140001583023,1.6018433272342778
1.7000000000000008,2.3247981672793916,1.2494413390616785,1.699447667529893
1.7500000000000009,2.3069002515612484,1.2774610202821222,1.7056322313427945
1.800000000000001,2.6086394764319847,1.2603835224275381,1.8189548756935765
1.850000000000001,3.377086610408851,1.216035883318422,2.1104871243130643
1.900000000000001,4.166420846357222,1.4361041086119444,2.563505911936754
1.950000000000001,4.409169634362829,1.7406240308425682,2.835695594566945
2.000000000000001,4.838324530538904,1.83091163697753,3.0603728619227986
