x,A-cycles,B-cycles,all
0.05,0.019042551408818647,0.05379503525547754,0.01754507369911456
0.1,0.032774746230867895,0.04320506644822323,0.005580616320316554
0.15000000000000002,0.03878052177637898,0.09293750158157696,0.02802294796768343
0.2,0.011136502456672895,0.1349180326757443,0.06329783945586975
0.25,0.07679526244234555,0.1283322918845883,0.02822697192108319
0.3,0.04357892908404717,0.0696189031123912,0.01468544335422687
0.35,0.09803428194449479,0.12451039195847699,0.0170073450877089
0.39999999999999997,0.3217417920222995,0.027271189902114253,0.16883704492750085
0.44999999999999996,0.31863529071122193,0.029808635839735323,0.1679362536945408
0.49999999999999994,0.41838856509941713,0.047806698308902766,0.22418410019629603
0.5499999999999999,0.4475764506994417,0.06427083068586456,0.24576052952752755
0.6,0.27912781957671823,0.2127661265601212,0.019044726522994593
0.65,0.017744478605296734,0.1607485562636351,0.0772156447174624
0.7000000000000001,0.09642199819061435,0.1390561886425925,0.11922434085459704
0.7500000000000001,0.06587075601874068,0.18263973355359744,0.06753274483684174
0.8000000000000002,0.017179683373994052,0.1758303800770967,0.08693685028304919
0.8500000000000002,0.152890737390491,0.08689219940801372,0.022975733969488214
0.9000000000000002,0.21017977649068267,0.12160375892007504,0.16193606350750847
0.9500000000000003,0.5224576042587984,0.0033702716714156923,0.23900070914323066
1.0000000000000002,0.4500217437754315,0.043693797776562626,0.22701857527880825
1.0500000000000003,0.5515638320748437,0.05565343527869614,0.21710718341396243
1.1000000000000003,0.5497930471440088,0.2034542738380781,0.13331151415912443
1.1500000000000004,0.7139885326595908,0.06737749709926855,0.28008587631039256
1.2000000000000004,0.8580921317803367,0.04323818029870715,0.3556165537581331
1.2500000000000004,0.7837656354415614,0.18147169577947478,0.24343339186846308
1.3000000000000005,1.077977145264008,0.18543461145045945,0.5759871311908615
1.3500000000000005,1.110637216019063,0.3792397012971683,0.6971906613173503
1.4000000000000006,1.2372426798118759,0.6445530742659575,0.9005483071043551
1.4500000000000006,1.154028934353186,1.0315227956626343,1.0839930474792165
1.5000000000000007,1.025205868809799,1.1613681996473104,1.1034691201350113
1.5500000000000007,0.7848051654220933,1.2538768232142694,1.0559480884069223
1.6000000000000008,1.2529595612391922,1.3143887312297726,1.2885562847446284
1.6500000000000008,1.4651035782594943,1.53525775430603,1.5059285847058896
1.7000000000000008,1.6767227255900083,1.8862572835987164,1.7992393933655657
1.7500000000000009,2.193820808994189,1.9715534297209345,2.063557229765731
1.800000000000001,2.1828757710743756,2.228361112380433,2.2096735972659243
1.850000000000001,2.227689563045058,2.216149647960387,2.2208645057584953
1.900000000000001,2.8376359253193164,2.656182560811916,2.7299573218672415
1.950000000000001,3.1867804992523907,2.9577224156281803,3.050327464993017
2.000000000000001,3.6521664065942083,3.457742723262739,3.5358615328293177
