x,AA,AB,BB,all
0.05,0.020727728342872218,0.6665045342188148,2.453672514665175,1.0114363712358236
0.1,0.1048942774022663,1.3668827679695676,2.408998642902461,0.6645919567836172
0.15000000000000002,0.25567871642933954,2.3097089729552622,7.252790763519549,0.8380878859900869
0.2,0.2977288153165725,3.7791556571617413,18.172218664987923,0.8172536286145905
0.25,0.1782415621285536,6.922441616597304,36.01877356437183,0.6297887571845521
0.3,0.052437417760620476,13.95139500251166,64.71735508199912,0.5211675153245575
0.35,0.06256070140318153,23.502806536391617,85.07787497914954,0.4954796139158175
0.39999999999999997,0.07157368338359758,38.69917542967948,94.42613722275102,0.34879356078949786
0.44999999999999996,0.09457379691007864,52.876459706524514,98.0945228339505,0.27707984119677426
0.49999999999999994,0.044629820436851805,70.01053432887522,99.40017815992753,0.3314777032420789
0.5499999999999999,0.06603980160835733,80.68626810893717,99.79313136352897,0.2678575488586611
0.6,0.0680153459522996,88.88492356510602,99.93340937178192,0.25024612455967254
0.65,0.04767644500318261,93.58052768319158,99.98045664154932,0.2482854589357821
0.7000000000000001,0.034532142834316375,96.43828424193178,99.99402442803076,0.2435457955293365
0.7500000000000001,0.003006811603413423,98.01435335049302,99.99807841955472,0.25262094309268734
0.8000000000000002,0.0029758816624164395,98.96056619030225,99.99941797093032,0.24633163018580131
0.8500000000000002,0.0452979477080355,99.45458757124882,99.99980828946798,0.28513154314598954
0.9000000000000002,0.0051622665779777095,99.71110371578175,99.99995691890337,0.24292245203700083
0.9500000000000003,0.005580386004013212,99.84957008961817,99.99998512943141,0.22338107386726283
1.0000000000000002,0.018100750149712158,99.92354718746279,99.99999544713346,0.24645964655514715
