n,k,all,A,B,AA,AB,BB,AAA,AAB,ABB,BBB,AAAA,AAAB,AABB,ABBB,BBBB,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,max_cycle_len
1000,12,988.009,892.854,84.402,2.383,1.999,5.33,0.009,0.035,0.229,0.599,0.0,0.0,0.003,0.036,0.106,0.0,0.0,0.0,0.0,0.01,0.01,2.902
1000,13,987.009,892.275,83.211,2.575,2.119,5.618,0.01,0.041,0.28,0.667,0.0,0.0,0.003,0.04,0.134,0.0,0.0,0.0,0.001,0.01,0.017,3.01
1000,14,986.012,891.681,82.058,2.774,2.241,5.863,0.011,0.048,0.32,0.757,0.0,0.0,0.004,0.049,0.159,0.0,0.0,0.0,0.002,0.013,0.021,3.133
1000,15,985.015,891.081,80.889,2.986,2.352,6.156,0.012,0.053,0.358,0.823,0.0,0.0,0.006,0.054,0.182,0.0,0.0,0.0,0.001,0.018,0.026,3.228
1000,16,984.015,890.431,79.802,3.204,2.509,6.354,0.013,0.06,0.377,0.892,0.0,0.0,0.007,0.065,0.213,0.0,0.0,0.0,0.001,0.022,0.042,3.349
1000,17,983.015,889.825,78.697,3.401,2.621,6.554,0.017,0.067,0.423,0.99,0.0,0.001,0.008,0.076,0.224,0.0,0.0,0.0,0.001,0.026,0.051,3.443
1000,18,982.017,889.252,77.58,3.588,2.727,6.758,0.023,0.075,0.44,1.085,0.0,0.002,0.015,0.094,0.243,0.0,0.0,0.0,0.001,0.029,0.062,3.565
1000,19,981.018,888.655,76.496,3.785,2.836,6.921,0.027,0.079,0.49,1.182,0.0,0.001,0.016,0.109,0.257,0.0,0.0,0.001,0.002,0.031,0.074,3.661
1000,20,980.019,888.094,75.4,3.957,2.968,7.075,0.029,0.085,0.511,1.273,0.0,0.002,0.02,0.122,0.28,0.0,0.0,0.001,0.006,0.036,0.09,3.784
1000,21,979.021,887.54,74.327,4.13,3.071,7.21,0.033,0.089,0.564,1.346,0.0,0.002,0.02,0.138,0.315,0.0,0.0,0.001,0.007,0.042,0.095,3.899
1000,22,978.026,886.938,73.289,4.314,3.194,7.335,0.036,0.096,0.602,1.425,0.0,0.003,0.029,0.144,0.354,0.0,0.0,0.001,0.012,0.051,0.103,4.002
1000,23,977.03,886.39,72.234,4.492,3.276,7.448,0.036,0.103,0.643,1.515,0.0,0.003,0.032,0.167,0.388,0.0,0.0,0.002,0.015,0.061,0.109,4.105
1000,24,976.032,885.827,71.211,4.67,3.359,7.534,0.04,0.11,0.698,1.595,0.0,0.003,0.033,0.186,0.42,0.0,0.0,0.002,0.018,0.07,0.126,4.215
1000,25,975.034,885.246,70.217,4.851,3.445,7.628,0.045,0.111,0.745,1.636,0.0,0.004,0.037,0.209,0.471,0.0,0.0,0.003,0.023,0.074,0.134,4.336
1000,26,974.039,884.617,69.246,5.061,3.533,7.741,0.051,0.116,0.768,1.695,0.0,0.005,0.046,0.224,0.492,0.0,0.0,0.003,0.027,0.09,0.15,4.442
1000,27,973.041,884.029,68.283,5.247,3.605,7.807,0.056,0.127,0.807,1.764,0.0,0.005,0.046,0.245,0.514,0.0,0.0,0.004,0.03,0.105,0.168,4.573
1000,28,972.047,883.429,67.335,5.434,3.7,7.87,0.062,0.135,0.832,1.819,0.0,0.005,0.05,0.274,0.535,0.0,0.0,0.004,0.031,0.116,0.187,4.686
1000,29,971.05,882.853,66.371,5.613,3.789,7.919,0.064,0.149,0.864,1.894,0.001,0.006,0.051,0.29,0.567,0.0,0.0,0.004,0.034,0.128,0.194,4.824
1000,30,970.06,882.254,65.445,5.804,3.864,7.988,0.073,0.159,0.886,1.943,0.001,0.006,0.056,0.302,0.587,0.0,0.0,0.004,0.039,0.14,0.211,4.953
1000,31,969.07,881.658,64.536,5.992,3.943,8.028,0.08,0.166,0.921,1.983,0.001,0.006,0.058,0.323,0.623,0.0,0.0,0.004,0.043,0.15,0.223,5.085
1000,32,968.075,881.062,63.642,6.17,4.038,8.049,0.088,0.172,0.95,2.016,0.002,0.007,0.064,0.33,0.658,0.0,0.0,0.005,0.048,0.162,0.244,5.241
1000,33,967.079,880.483,62.748,6.345,4.123,8.063,0.094,0.178,0.979,2.047,0.002,0.006,0.069,0.358,0.687,0.0,0.0,0.005,0.053,0.165,0.262,5.4
1000,34,966.079,879.852,61.907,6.537,4.186,8.045,0.098,0.189,1.04,2.081,0.002,0.005,0.075,0.377,0.717,0.0,0.001,0.005,0.055,0.182,0.281,5.538
1000,35,965.088,879.255,61.03,6.733,4.228,8.052,0.1,0.204,1.083,2.148,0.002,0.006,0.083,0.399,0.741,0.0,0.001,0.005,0.054,0.189,0.292,5.664
1000,36,964.092,878.666,60.153,6.917,4.297,8.079,0.107,0.213,1.116,2.179,0.002,0.006,0.09,0.418,0.755,0.0,0.001,0.006,0.054,0.194,0.304,5.825
1000,37,963.096,878.086,59.328,7.101,4.348,8.044,0.111,0.223,1.143,2.207,0.003,0.006,0.091,0.443,0.782,0.0,0.001,0.006,0.058,0.211,0.309,5.997
1000,38,962.107,877.484,58.493,7.288,4.42,8.058,0.115,0.233,1.167,2.213,0.003,0.006,0.091,0.47,0.8,0.0,0.001,0.008,0.064,0.222,0.318,6.146
1000,39,961.111,876.878,57.658,7.478,4.476,8.069,0.121,0.244,1.186,2.229,0.003,0.007,0.098,0.5,0.815,0.0,0.001,0.007,0.063,0.242,0.329,6.289
1000,40,960.12,876.282,56.835,7.666,4.531,8.075,0.127,0.248,1.215,2.25,0.003,0.008,0.105,0.517,0.822,0.0,0.001,0.007,0.068,0.251,0.342,6.445
1000,41,959.132,875.714,56.045,7.833,4.577,8.024,0.135,0.254,1.247,2.271,0.003,0.008,0.114,0.547,0.846,0.0,0.001,0.007,0.069,0.26,0.35,6.616
1000,42,958.146,875.097,55.281,8.027,4.614,8.004,0.138,0.27,1.277,2.271,0.003,0.008,0.124,0.553,0.866,0.0,0.001,0.01,0.069,0.287,0.358,6.771
1000,43,957.16,874.471,54.541,8.215,4.676,7.946,0.145,0.274,1.323,2.291,0.004,0.008,0.124,0.571,0.854,0.0,0.001,0.012,0.075,0.298,0.374,6.921
1000,44,956.171,873.879,53.806,8.39,4.721,7.877,0.152,0.283,1.355,2.306,0.004,0.01,0.13,0.59,0.872,0.0,0.001,0.012,0.079,0.309,0.375,7.146
1000,45,955.184,873.265,53.056,8.582,4.778,7.865,0.155,0.293,1.362,2.305,0.004,0.01,0.139,0.607,0.871,0.0,0.001,0.014,0.084,0.315,0.387,7.33
1000,46,954.196,872.661,52.324,8.776,4.808,7.843,0.162,0.301,1.379,2.303,0.004,0.012,0.147,0.603,0.886,0.0,0.001,0.015,0.094,0.32,0.397,7.545
1000,47,953.207,872.084,51.614,8.951,4.83,7.75,0.172,0.307,1.399,2.32,0.004,0.014,0.158,0.623,0.911,0.0,0.001,0.015,0.095,0.322,0.396,7.744
1000,48,952.226,871.496,50.908,9.128,4.859,7.689,0.179,0.314,1.447,2.314,0.004,0.014,0.161,0.627,0.936,0.0,0.001,0.014,0.105,0.326,0.403,7.97
1000,49,951.24,870.917,50.202,9.312,4.886,7.62,0.185,0.319,1.464,2.32,0.004,0.015,0.172,0.641,0.949,0.0,0.001,0.015,0.107,0.331,0.404,8.195
1000,50,950.246,870.307,49.524,9.502,4.908,7.523,0.193,0.327,1.495,2.334,0.004,0.016,0.18,0.661,0.954,0.0,0.001,0.016,0.109,0.329,0.404,8.403
1000,51,949.263,869.698,48.866,9.69,4.913,7.461,0.203,0.338,1.517,2.317,0.004,0.016,0.185,0.675,0.955,0.0,0.001,0.017,0.118,0.342,0.427,8.609
1000,52,948.272,869.095,48.209,9.862,4.935,7.387,0.212,0.362,1.536,2.32,0.004,0.019,0.181,0.687,0.944,0.0,0.001,0.019,0.124,0.354,0.435,8.867
1000,53,947.282,868.562,47.527,10.003,4.967,7.294,0.223,0.375,1.557,2.324,0.004,0.019,0.191,0.689,0.921,0.0,0.001,0.019,0.126,0.365,0.442,9.152
1000,54,946.297,867.998,46.833,10.169,5.003,7.248,0.233,0.386,1.554,2.314,0.005,0.02,0.192,0.694,0.926,0.0,0.001,0.019,0.134,0.379,0.449,9.41
1000,55,945.309,867.43,46.15,10.342,5.003,7.227,0.246,0.389,1.579,2.285,0.005,0.02,0.193,0.707,0.907,0.0,0.001,0.019,0.132,0.387,0.47,9.668
1000,56,944.318,866.811,45.508,10.527,5.024,7.168,0.261,0.394,1.593,2.268,0.005,0.021,0.199,0.715,0.907,0.0,0.001,0.021,0.132,0.394,0.469,9.906
1000,57,943.345,866.213,44.909,10.693,5.056,7.05,0.275,0.405,1.593,2.276,0.006,0.021,0.206,0.725,0.912,0.0,0.001,0.023,0.142,0.408,0.461,10.171
1000,58,942.353,865.625,44.281,10.868,5.054,7.006,0.289,0.42,1.605,2.227,0.006,0.023,0.215,0.749,0.91,0.0,0.001,0.023,0.136,0.419,0.451,10.498
1000,59,941.362,865.088,43.664,11.024,5.03,6.909,0.301,0.428,1.623,2.199,0.006,0.024,0.22,0.775,0.911,0.0,0.001,0.027,0.141,0.423,0.445,10.815
1000,60,940.368,864.505,43.059,11.18,5.049,6.834,0.313,0.434,1.639,2.173,0.006,0.024,0.225,0.769,0.905,0.0,0.002,0.027,0.157,0.424,0.437,11.11
1000,61,939.38,863.907,42.487,11.35,5.043,6.755,0.323,0.443,1.639,2.16,0.006,0.027,0.237,0.792,0.891,0.0,0.002,0.028,0.16,0.426,0.43,11.475
1000,62,938.396,863.32,41.875,11.522,5.055,6.664,0.334,0.45,1.656,2.158,0.006,0.029,0.239,0.794,0.892,0.0,0.002,0.027,0.171,0.428,0.419,11.764
1000,63,937.418,862.755,41.277,11.689,5.079,6.588,0.339,0.457,1.659,2.128,0.006,0.028,0.246,0.806,0.899,0.0,0.002,0.029,0.181,0.419,0.421,12.161
1000,64,936.445,862.166,40.73,11.867,5.084,6.506,0.347,0.463,1.661,2.119,0.007,0.027,0.252,0.806,0.877,0.0,0.002,0.028,0.188,0.421,0.418,12.535
1000,65,935.462,861.576,40.175,12.05,5.077,6.416,0.357,0.469,1.662,2.115,0.008,0.027,0.265,0.816,0.874,0.0,0.003,0.028,0.184,0.423,0.413,12.984
1000,66,934.495,861.023,39.586,12.219,5.08,6.33,0.365,0.47,1.673,2.095,0.008,0.027,0.273,0.837,0.866,0.0,0.005,0.029,0.184,0.432,0.421,13.312
1000,67,933.507,860.42,39.039,12.4,5.109,6.228,0.368,0.474,1.686,2.074,0.01,0.031,0.272,0.821,0.855,0.0,0.005,0.032,0.185,0.437,0.409,13.671
1000,68,932.526,859.845,38.471,12.577,5.106,6.16,0.376,0.474,1.68,2.055,0.01,0.033,0.269,0.835,0.85,0.0,0.006,0.033,0.198,0.447,0.399,14.098
1000,69,931.548,859.298,37.894,12.735,5.117,6.084,0.381,0.473,1.684,2.044,0.01,0.035,0.28,0.831,0.83,0.0,0.006,0.033,0.203,0.457,0.398,14.496
1000,70,930.565,858.757,37.348,12.891,5.112,5.987,0.392,0.472,1.688,2.027,0.01,0.038,0.289,0.823,0.826,0.0,0.006,0.034,0.194,0.444,0.39,14.912
1000,71,929.597,858.198,36.866,13.027,5.104,5.892,0.411,0.486,1.675,1.986,0.012,0.04,0.295,0.824,0.817,0.0,0.006,0.035,0.206,0.442,0.389,15.332
1000,72,928.625,857.608,36.356,13.192,5.115,5.83,0.423,0.495,1.666,1.935,0.012,0.04,0.297,0.83,0.803,0.0,0.006,0.033,0.215,0.453,0.39,15.795
1000,73,927.645,857.042,35.844,13.347,5.097,5.736,0.438,0.507,1.669,1.918,0.013,0.045,0.297,0.83,0.8,0.0,0.005,0.037,0.217,0.448,0.386,16.318
1000,74,926.676,856.484,35.324,13.513,5.098,5.656,0.445,0.52,1.678,1.894,0.014,0.045,0.297,0.815,0.783,0.0,0.005,0.039,0.221,0.449,0.387,16.772
1000,75,925.704,855.897,34.829,13.686,5.066,5.586,0.453,0.537,1.681,1.865,0.014,0.045,0.297,0.814,0.764,0.0,0.004,0.041,0.221,0.464,0.388,17.19
1000,76,924.744,855.275,34.35,13.874,5.054,5.516,0.465,0.546,1.684,1.84,0.015,0.046,0.301,0.81,0.758,0.0,0.004,0.042,0.229,0.463,0.388,17.679
1000,77,923.778,854.728,33.874,14.03,5.029,5.43,0.476,0.556,1.679,1.799,0.015,0.047,0.305,0.817,0.728,0.0,0.004,0.043,0.224,0.461,0.393,18.214
1000,78,922.816,854.171,33.368,14.176,5.038,5.347,0.495,0.553,1.673,1.771,0.015,0.047,0.314,0.826,0.718,0.0,0.004,0.046,0.227,0.454,0.391,18.724
1000,79,921.863,853.593,32.882,14.344,5.045,5.291,0.503,0.547,1.675,1.75,0.016,0.046,0.32,0.824,0.696,0.0,0.005,0.047,0.226,0.451,0.381,19.253
1000,80,920.891,853.016,32.427,14.517,5.03,5.191,0.505,0.551,1.667,1.73,0.017,0.05,0.326,0.824,0.683,0.0,0.005,0.047,0.223,0.45,0.383,19.866
1000,81,919.928,852.424,31.995,14.683,5.034,5.103,0.527,0.553,1.64,1.687,0.017,0.052,0.334,0.815,0.681,0.0,0.005,0.047,0.223,0.442,0.378,20.407
1000,82,918.969,851.81,31.572,14.88,5.012,5.039,0.536,0.553,1.636,1.648,0.018,0.056,0.338,0.803,0.667,0.0,0.005,0.047,0.224,0.453,0.371,21.027
1000,83,918.009,851.238,31.144,15.029,5.002,4.961,0.55,0.556,1.628,1.62,0.018,0.057,0.338,0.797,0.639,0.0,0.007,0.049,0.23,0.464,0.36,21.627
1000,84,917.075,850.67,30.733,15.183,4.985,4.886,0.565,0.56,1.606,1.591,0.019,0.058,0.347,0.781,0.63,0.0,0.007,0.05,0.241,0.449,0.352,22.16
1000,85,916.123,850.096,30.305,15.337,4.951,4.827,0.58,0.568,1.612,1.574,0.02,0.057,0.347,0.763,0.612,0.0,0.008,0.049,0.241,0.442,0.348,22.851
1000,86,915.191,849.512,29.889,15.501,4.94,4.762,0.599,0.577,1.592,1.531,0.021,0.06,0.349,0.761,0.603,0.0,0.008,0.053,0.24,0.44,0.334,23.284
1000,87,914.239,848.914,29.483,15.67,4.929,4.671,0.611,0.573,1.595,1.489,0.022,0.061,0.358,0.753,0.601,0.0,0.008,0.053,0.246,0.437,0.326,23.93
1000,88,913.296,848.298,29.092,15.846,4.916,4.589,0.626,0.573,1.589,1.452,0.023,0.065,0.359,0.758,0.601,0.0,0.009,0.052,0.237,0.439,0.309,24.593
1000,89,912.386,847.722,28.696,16.017,4.885,4.537,0.632,0.582,1.581,1.422,0.024,0.068,0.362,0.759,0.591,0.0,0.009,0.052,0.23,0.432,0.311,25.3
1000,90,911.443,847.202,28.274,16.16,4.851,4.47,0.644,0.59,1.575,1.398,0.027,0.065,0.361,0.752,0.569,0.0,0.01,0.051,0.236,0.43,0.307,26.025
1000,91,910.528,846.608,27.905,16.319,4.848,4.397,0.657,0.596,1.572,1.355,0.028,0.065,0.364,0.748,0.569,0.0,0.01,0.05,0.235,0.429,0.288,26.751
1000,92,909.588,846.068,27.513,16.456,4.825,4.326,0.667,0.607,1.554,1.321,0.031,0.067,0.363,0.747,0.558,0.0,0.01,0.051,0.23,0.431,0.285,27.669
1000,93,908.652,845.507,27.125,16.615,4.803,4.248,0.677,0.607,1.541,1.304,0.032,0.068,0.368,0.73,0.542,0.0,0.01,0.054,0.233,0.433,0.284,28.417
1000,94,907.74,844.944,26.732,16.763,4.803,4.185,0.693,0.605,1.522,1.272,0.033,0.064,0.371,0.742,0.529,0.0,0.011,0.057,0.232,0.425,0.274,29.089
1000,95,906.823,844.367,26.37,16.919,4.786,4.127,0.709,0.609,1.483,1.23,0.033,0.065,0.374,0.742,0.532,0.0,0.011,0.055,0.237,0.412,0.269,29.761
1000,96,905.916,843.826,26.02,17.075,4.769,4.057,0.717,0.612,1.471,1.201,0.033,0.067,0.376,0.726,0.523,0.001,0.011,0.05,0.231,0.404,0.258,30.612
1000,97,905.0,843.301,25.675,17.213,4.748,3.983,0.731,0.615,1.444,1.166,0.034,0.065,0.375,0.717,0.511,0.001,0.011,0.05,0.233,0.399,0.25,31.517
1000,98,904.097,842.707,25.355,17.382,4.704,3.915,0.75,0.62,1.425,1.141,0.035,0.066,0.383,0.708,0.49,0.001,0.012,0.053,0.235,0.401,0.251,32.279
1000,99,903.186,842.173,25.017,17.534,4.669,3.847,0.757,0.618,1.41,1.117,0.036,0.066,0.39,0.697,0.472,0.001,0.013,0.055,0.233,0.398,0.242,33.26
1000,100,902.275,841.584,24.697,17.702,4.642,3.765,0.769,0.628,1.391,1.104,0.038,0.068,0.388,0.692,0.457,0.001,0.013,0.057,0.228,0.386,0.242,34.25
1000,101,901.41,841.02,24.376,17.847,4.626,3.695,0.783,0.639,1.38,1.092,0.039,0.069,0.387,0.676,0.452,0.001,0.013,0.058,0.231,0.382,0.232,35.174
1000,102,900.496,840.464,24.027,17.994,4.612,3.621,0.793,0.644,1.356,1.076,0.039,0.071,0.39,0.672,0.439,0.001,0.013,0.06,0.226,0.382,0.224,36.108
1000,103,899.601,839.903,23.707,18.15,4.578,3.552,0.803,0.645,1.338,1.059,0.042,0.073,0.39,0.66,0.435,0.001,0.013,0.059,0.229,0.369,0.213,36.991
1000,104,898.706,839.362,23.38,18.292,4.564,3.499,0.816,0.65,1.312,1.03,0.043,0.072,0.386,0.653,0.418,0.001,0.013,0.058,0.222,0.361,0.214,37.934
1000,105,897.845,838.782,23.054,18.441,4.55,3.445,0.83,0.65,1.304,1.007,0.044,0.076,0.384,0.637,0.427,0.001,0.013,0.06,0.226,0.345,0.208,38.468
1000,106,896.963,838.2,22.716,18.582,4.536,3.395,0.842,0.658,1.298,0.996,0.046,0.077,0.385,0.64,0.412,0.001,0.015,0.061,0.223,0.347,0.203,39.479
1000,107,896.096,837.627,22.422,18.716,4.524,3.314,0.861,0.663,1.299,0.975,0.048,0.08,0.38,0.628,0.401,0.001,0.015,0.061,0.229,0.339,0.19,40.318
1000,108,895.223,837.079,22.107,18.872,4.502,3.247,0.871,0.667,1.289,0.956,0.051,0.083,0.373,0.617,0.387,0.001,0.015,0.065,0.227,0.338,0.183,41.48
1000,109,894.346,836.508,21.82,19.026,4.455,3.18,0.883,0.679,1.284,0.934,0.052,0.083,0.374,0.619,0.371,0.001,0.015,0.067,0.229,0.329,0.179,42.538
1000,110,893.486,835.958,21.544,19.164,4.434,3.105,0.899,0.678,1.269,0.904,0.054,0.084,0.37,0.614,0.367,0.001,0.014,0.07,0.234,0.329,0.167,43.377
1000,111,892.637,835.405,21.221,19.313,4.424,3.073,0.91,0.682,1.263,0.88,0.054,0.084,0.369,0.598,0.356,0.002,0.014,0.073,0.232,0.319,0.166,44.253
1000,112,891.771,834.827,20.92,19.481,4.41,2.997,0.927,0.687,1.244,0.871,0.054,0.084,0.364,0.589,0.34,0.002,0.014,0.075,0.234,0.312,0.164,45.114
1000,113,890.923,834.267,20.634,19.62,4.401,2.935,0.947,0.689,1.22,0.854,0.056,0.082,0.357,0.573,0.333,0.002,0.015,0.079,0.234,0.311,0.17,46.091
1000,114,890.091,833.692,20.366,19.781,4.364,2.883,0.962,0.688,1.219,0.817,0.056,0.082,0.353,0.565,0.331,0.002,0.017,0.081,0.24,0.301,0.162,46.904
1000,115,889.218,833.098,20.085,19.933,4.32,2.842,0.979,0.692,1.205,0.793,0.06,0.086,0.358,0.556,0.32,0.002,0.017,0.082,0.243,0.303,0.158,48.218
1000,116,888.39,832.54,19.821,20.084,4.3,2.777,0.994,0.69,1.188,0.79,0.06,0.085,0.349,0.542,0.307,0.002,0.017,0.087,0.246,0.306,0.148,49.157
1000,117,887.575,831.958,19.544,20.258,4.271,2.723,1.012,0.688,1.17,0.771,0.061,0.086,0.345,0.532,0.306,0.002,0.017,0.088,0.244,0.293,0.152,49.659
1000,118,886.755,831.373,19.271,20.412,4.254,2.659,1.02,0.694,1.148,0.748,0.062,0.088,0.35,0.524,0.297,0.003,0.017,0.087,0.241,0.296,0.148,50.208
1000,119,885.947,830.845,19.011,20.545,4.225,2.594,1.031,0.683,1.142,0.731,0.063,0.09,0.357,0.509,0.291,0.003,0.017,0.089,0.241,0.283,0.149,51.272
1000,120,885.134,830.283,18.745,20.685,4.216,2.547,1.043,0.678,1.143,0.714,0.066,0.091,0.352,0.506,0.276,0.003,0.016,0.09,0.238,0.274,0.143,52.122
1000,121,884.332,829.786,18.481,20.797,4.174,2.495,1.059,0.677,1.137,0.701,0.067,0.09,0.356,0.505,0.26,0.003,0.017,0.089,0.234,0.262,0.132,52.736
1000,122,883.525,829.223,18.223,20.937,4.171,2.453,1.072,0.671,1.112,0.688,0.069,0.093,0.355,0.506,0.252,0.003,0.017,0.087,0.23,0.265,0.127,53.912
1000,123,882.714,828.626,17.942,21.105,4.164,2.431,1.082,0.676,1.105,0.665,0.071,0.094,0.351,0.487,0.244,0.003,0.018,0.088,0.225,0.26,0.121,54.828
1000,124,881.939,828.114,17.692,21.234,4.129,2.396,1.093,0.672,1.085,0.648,0.073,0.092,0.35,0.475,0.238,0.003,0.017,0.086,0.224,0.25,0.118,55.524
1000,125,881.163,827.542,17.46,21.375,4.104,2.364,1.11,0.671,1.073,0.638,0.073,0.091,0.35,0.466,0.224,0.003,0.018,0.088,0.222,0.235,0.112,56.314
1000,126,880.399,826.972,17.225,21.528,4.069,2.331,1.131,0.672,1.063,0.624,0.075,0.089,0.345,0.454,0.218,0.003,0.019,0.09,0.221,0.227,0.106,57.022
1000,127,879.629,826.399,16.982,21.686,4.047,2.291,1.146,0.671,1.058,0.603,0.076,0.088,0.34,0.458,0.215,0.003,0.019,0.09,0.214,0.223,0.097,57.593
1000,128,878.897,825.9,16.737,21.808,4.024,2.252,1.162,0.662,1.052,0.593,0.078,0.09,0.341,0.453,0.21,0.003,0.02,0.091,0.214,0.216,0.091,58.303
1000,129,878.096,825.32,16.489,21.963,4.003,2.208,1.177,0.664,1.032,0.584,0.079,0.092,0.339,0.441,0.204,0.003,0.02,0.092,0.208,0.209,0.087,59.002
1000,130,877.33,824.766,16.273,22.115,3.974,2.152,1.186,0.66,1.021,0.57,0.08,0.092,0.34,0.437,0.202,0.003,0.02,0.093,0.208,0.207,0.083,60.124
1000,131,876.55,824.198,16.033,22.257,3.979,2.116,1.199,0.654,1.004,0.555,0.081,0.095,0.334,0.422,0.194,0.003,0.02,0.093,0.207,0.21,0.078,61.15
1000,132,875.827,823.643,15.823,22.415,3.942,2.07,1.205,0.649,0.99,0.549,0.084,0.095,0.33,0.414,0.186,0.004,0.021,0.095,0.206,0.213,0.078,61.792
1000,133,875.065,823.079,15.612,22.548,3.907,2.036,1.222,0.64,0.968,0.538,0.086,0.099,0.326,0.409,0.187,0.005,0.02,0.096,0.2,0.208,0.072,62.472
1000,134,874.304,822.518,15.38,22.681,3.89,1.996,1.246,0.649,0.936,0.52,0.087,0.099,0.325,0.405,0.187,0.005,0.02,0.093,0.197,0.197,0.072,63.018
1000,135,873.562,821.999,15.176,22.8,3.862,1.946,1.264,0.649,0.922,0.5,0.086,0.099,0.322,0.399,0.181,0.006,0.02,0.092,0.195,0.196,0.076,63.836
1000,136,872.809,821.399,14.987,22.968,3.827,1.899,1.277,0.659,0.919,0.487,0.087,0.101,0.312,0.382,0.17,0.006,0.019,0.09,0.197,0.193,0.072,64.645
1000,137,872.121,820.897,14.798,23.092,3.786,1.855,1.292,0.66,0.9,0.464,0.089,0.103,0.317,0.375,0.169,0.006,0.019,0.092,0.197,0.19,0.071,65.207
1000,138,871.436,820.339,14.609,23.24,3.764,1.827,1.308,0.662,0.887,0.454,0.093,0.101,0.314,0.36,0.166,0.006,0.019,0.091,0.2,0.187,0.07,65.654
1000,139,870.678,819.766,14.413,23.392,3.738,1.794,1.321,0.657,0.868,0.442,0.093,0.1,0.322,0.347,0.158,0.007,0.021,0.088,0.195,0.175,0.069,66.888
1000,140,869.951,819.204,14.191,23.524,3.718,1.765,1.336,0.658,0.867,0.436,0.095,0.104,0.316,0.339,0.152,0.007,0.02,0.087,0.195,0.172,0.069,67.624
1000,141,869.203,818.692,13.975,23.647,3.687,1.726,1.35,0.65,0.854,0.427,0.096,0.107,0.308,0.34,0.147,0.007,0.019,0.085,0.191,0.161,0.066,68.587
1000,142,868.493,818.14,13.784,23.777,3.666,1.706,1.372,0.643,0.839,0.41,0.101,0.108,0.311,0.334,0.145,0.007,0.019,0.085,0.186,0.163,0.06,69.508
1000,143,867.8,817.562,13.603,23.92,3.63,1.674,1.394,0.647,0.832,0.402,0.104,0.106,0.308,0.325,0.145,0.008,0.018,0.081,0.184,0.167,0.062,69.953
1000,144,867.1,816.99,13.418,24.061,3.592,1.64,1.409,0.65,0.82,0.395,0.107,0.11,0.312,0.316,0.148,0.008,0.018,0.083,0.183,0.164,0.06,70.302
1000,145,866.415,816.476,13.232,24.176,3.558,1.608,1.433,0.649,0.818,0.384,0.11,0.108,0.31,0.314,0.137,0.008,0.019,0.083,0.181,0.157,0.06,71.386
1000,146,865.729,815.948,13.043,24.3,3.539,1.574,1.449,0.642,0.812,0.376,0.11,0.11,0.313,0.308,0.135,0.009,0.018,0.086,0.174,0.154,0.059,72.142
1000,147,865.028,815.389,12.86,24.42,3.515,1.552,1.471,0.642,0.808,0.369,0.113,0.112,0.305,0.302,0.133,0.009,0.018,0.087,0.173,0.15,0.057,73.158
