A,B,all,x
0.5,0.5,1.0,0.0
0.498951101728655,0.49905090192868806,0.998002003657343,0.001
0.49790440383247725,0.4981036054316741,0.9960080092641513,0.002
0.49685990169552735,0.4971581070892166,0.9940180087847439,0.003
0.4958175907115492,0.49621440348806567,0.9920319941996149,0.004
0.49477746628394964,0.49527249122145023,0.9900499575053998,0.005
0.49373952382577824,0.49433236688906596,0.9880718907148442,0.006
0.4927037587597071,0.49339402709706304,0.9860977858567701,0.007
0.4916701665180106,0.49245746845803373,0.9841276349760444,0.008
0.4906387425425453,0.4915226875910004,0.9821614301335457,0.009000000000000001
0.4896094822847298,0.490589681121403,0.9801991634061328,0.010000000000000002
0.48858238120552466,0.4896584456810873,0.978240826886612,0.011000000000000003
0.48755743477541247,0.48872897790829223,0.9762864126837048,0.012000000000000004
0.4865346384743778,0.4878012744476382,0.9743359129220159,0.013000000000000005
0.4855139877918873,0.4868753319501147,0.9723893197420019,0.014000000000000005
0.48449547822686984,0.4859511470730683,0.9704466252999382,0.015000000000000006
0.48347910528769655,0.4850287164801905,0.9685078217678871,0.016000000000000007
0.4824648644921612,0.48410803684150605,0.9665729013336672,0.017000000000000008
0.48145275136746013,0.48318910483336025,0.9646418562008203,0.01800000000000001
0.4804427614501729,0.4822719171384077,0.9627146785885806,0.01900000000000001
0.47943489028624225,0.48135647044559976,0.960791360731842,0.02000000000000001
0.47842913343095483,0.4804427614501729,0.9588718948811277,0.02100000000000001
0.4774254864489212,0.4795307868536366,0.9569562733025578,0.022000000000000013
0.47642394491405654,0.47862054336376164,0.9550444882778182,0.023000000000000013
0.47542450440956113,0.477712027694568,0.9531365321041292,0.024000000000000014
0.4744271605279006,0.47680523656631313,0.9512323970942138,0.025000000000000015
0.47343190887078695,0.47590016670548013,0.9493320755762671,0.026000000000000016
0.47243874504915867,0.4749968148447657,0.9474355598939244,0.027000000000000017
0.47144766468316174,0.47409517772306875,0.9455428424062304,0.028000000000000018
0.47045866340213016,0.47319525208547825,0.9436539154876085,0.02900000000000002
0.4694717368445666,0.4722970346832617,0.9417687715278282,0.03000000000000002
0.4684868806581234,0.4714005222738532,0.9398874029319766,0.03100000000000002
0.46750409049958314,0.4705057116208421,0.9380098021204253,0.03200000000000002
0.4665233620348397,0.4696125994939609,0.9361359615288005,0.03300000000000002
0.4655446909388789,0.4687211826690739,0.9342658736079528,0.03400000000000002
0.46456807289575963,0.4678314579281654,0.932399530823925,0.035000000000000024
0.46359350359859475,0.46694342205932804,0.9305369256579228,0.036000000000000025
0.46262097874953206,0.46605707185675144,0.9286780506062835,0.037000000000000026
0.4616504940597354,0.46517240412071037,0.9268228981804458,0.03800000000000003
0.4606820452493658,0.46428941565755333,0.9249714609069191,0.03900000000000003
0.45971562804756233,0.4634081032796911,0.9231237313272534,0.04000000000000003
0.4587512381924236,0.46252846380558493,0.9212797019980086,0.04100000000000003
0.45778887143098873,0.46165049405973546,0.9194393654907242,0.04200000000000003
0.4568285235192189,0.46077419087267085,0.9176027143918897,0.04300000000000003
0.45587019022197806,0.4598995510809357,0.9157697413029138,0.04400000000000003
0.454913867313015,0.45902657152707943,0.9139404388400945,0.04500000000000003
0.45395955057494397,0.45815524905964483,0.9121147996345889,0.046000000000000034
0.45300723579922675,0.457285580533157,0.9102928163323838,0.047000000000000035
0.45205691878615356,0.4564175628081114,0.9084744815942649,0.048000000000000036
0.4511085953448249,0.4555511927509633,0.9066597880957882,0.04900000000000004
