A,B,all,x
0.8,0.19999999999999996,1.0,0.0
0.7990006247396648,0.1990024958385364,0.9980031205782012,0.001
0.7980024979179681,0.19800996674983357,0.9960124646678017,0.002
0.7970056179753369,0.1970223879206125,0.9940280058959494,0.003
0.7960099833541459,0.196039734661351,0.9920497180154968,0.004
0.7950155924987158,0.19506198240566647,0.9900775749043822,0.005
0.7940224438553107,0.1940891067097016,0.9881115505650123,0.006
0.7930305358721359,0.19312108325151325,0.9861516191236491,0.007
0.7920398669993345,0.19215788783046459,0.9841977548297991,0.008
0.7910504356889865,0.19119949636661993,0.9822499320556064,0.009000000000000001
0.7900622403951052,0.19024588490014277,0.9803081252952479,0.010000000000000002
0.7890752795736353,0.18929702959069672,0.978372309164332,0.011000000000000003
0.7880895516824502,0.1883529067168497,0.9764424583992999,0.012000000000000004
0.78710505518135,0.18741349267548066,0.9745185478568307,0.013000000000000005
0.7861217885320586,0.1864787639811896,0.9726005525132482,0.014000000000000005
0.7851397501982218,0.18554869726571052,0.9706884474639323,0.015000000000000006
0.7841589386454042,0.1846232692773271,0.9687822079227313,0.016000000000000007
0.7831793523410879,0.1837024568802914,0.9668818092213793,0.017000000000000008
0.7822009897546691,0.18278623705424557,0.9649872268089147,0.01800000000000001
0.7812238493574558,0.18187458689364622,0.963098436251102,0.01900000000000001
0.7802479296226661,0.18096748360719186,0.9612154132298579,0.02000000000000001
0.7792732290254252,0.18006490451725307,0.9593381335426783,0.02100000000000001
0.7782997460427632,0.17916682705930562,0.9574665731020688,0.022000000000000013
0.7773274791536128,0.17827322878136623,0.955600707934979,0.023000000000000013
0.7763564268388066,0.17738408734343145,0.953740514182238,0.024000000000000014
0.7753865875810753,0.17649938051691902,0.9518859680979943,0.025000000000000015
0.7744179598650449,0.1756190861841122,0.9500370460491572,0.026000000000000016
0.7734505421772343,0.17474318233760683,0.9481937245148411,0.027000000000000017
0.7724843330060532,0.1738716470797611,0.9463559800858143,0.028000000000000018
0.7715193308417997,0.1730044586221482,0.9445237894639479,0.02900000000000002
0.7705555341766575,0.1721415952850115,0.942697129461669,0.03000000000000002
0.7695929415046942,0.17128303549672264,0.9408759770014168,0.03100000000000002
0.7686315513218586,0.1704287577932422,0.9390603091151007,0.03200000000000002
0.7676713621259783,0.16957874081758312,0.9372501029435614,0.03300000000000002
0.7667123724167575,0.16873296331927667,0.9354453357360342,0.03400000000000002
0.7657545806957747,0.1678914041538414,0.9336459848496161,0.035000000000000024
0.7647979854664799,0.16705404228225434,0.9318520277487343,0.036000000000000025
0.763842585234193,0.16622085677042506,0.9300634420046181,0.037000000000000026
0.762888378506101,0.1653918267886724,0.9282802052947734,0.03800000000000003
0.7619353637912557,0.1645669316112036,0.9265022954024593,0.03900000000000003
0.7609835396005713,0.1637461506155963,0.9247296902161676,0.04000000000000003
0.7600329044468221,0.16292946328228283,0.922962367729105,0.04100000000000003
0.7590834568446411,0.16211684919403735,0.9212003060386784,0.04200000000000003
0.7581351953105155,0.16130828803546532,0.9194434833459808,0.04300000000000003
0.7571881183627871,0.16050375959249563,0.9176918779552827,0.04400000000000003
0.7562422245216476,0.15970324375187533,0.9159454682735229,0.04500000000000003
0.7552975123091378,0.15890672050066673,0.9142042328098046,0.046000000000000034
0.7543539802491446,0.15811416992574703,0.9124681501748916,0.047000000000000035
0.753411626867399,0.15732557221331062,0.9107371990807096,0.048000000000000036
0.7524704506914737,0.15654090764837358,0.9090113583398473,0.04900000000000004
0.7515304502507806,0.1557601566142809,0.9072906068650615,0.05000000000000004
0.7505916240765691,0.15498329959221613,0.9055749236687852,0.05100000000000004
0.7496539707019227,0.1542103171607132,0.903864287862636,0.05200000000000004
0.7487174886617582,0.1534411899951711,0.9021586786569293,0.05300000000000004
0.7477821764928221,0.15267589886737057,0.9004580753601926,0.05400000000000004
0.7468480327336887,0.1519144246449936,0.8987624573786823,0.05500000000000004
0.7459150559247586,0.151156748291145,0.8970718042159036,0.05600000000000004
0.744983244608255,0.15040285086387645,0.8953860954721315,0.057000000000000044
