A,B,all,x
0.8704944904338053,0.04965853037914093,0.9201530208129463,0.05
0.841956286528456,0.024659696394160633,0.8666159829226167,0.1
0.8143536762323635,0.012245642825298176,0.8265993190576617,0.15000000000000002
0.7876559871386527,0.006081006262521791,0.7937369934011745,0.2
0.7618335524015527,0.0030197383422318454,0.7648532907437845,0.25
0.7368576777701836,0.0014995576820477688,0.7383572354522314,0.3
0.7127006097031034,0.0007446583070924329,0.7134452680101959,0.35
0.6893355045281838,0.0003697863716482925,0.6897052908998321,0.39999999999999997
0.666736398613546,0.00018363047770289035,0.6669200290912489,0.44999999999999996
0.6448781795164104,9.118819655545152e-05,0.6449693677129658,0.49999999999999994
0.6237365580777974,4.528271828867961e-05,0.623781840796086,0.5499999999999999
0.6032880414320754,2.2486732417884775e-05,0.6033105281644933,0.6
0.5835099069013587,1.1166580849011436e-05,0.5835210734822077,0.65
0.5643801767457505,5.545159943217674e-06,0.5643857219056937,0.7000000000000001
0.54587759374137,2.7536449349747006e-06,0.545880347386305,0.7500000000000001
0.5279815975590285,1.3674196065680861e-06,0.5279829649786351,0.8000000000000002
0.5106723019173034,6.790404807379433e-07,0.5106729809577841,0.8500000000000002
0.4939304724846237,3.37201523413916e-07,0.4939308096861471,0.9000000000000002
0.47773750550581245,1.6744932094342538e-07,0.4777376729551334,0.9500000000000003
0.4620754071293328,8.315287191035618e-08,0.46207549028220474,1.0000000000000002
0.44692677341226855,4.129249415873234e-08,0.4469268147047627,1.0500000000000003
0.4322747709808194,2.0505245756119117e-08,0.4322747914860652,1.1000000000000003
0.4181031183248203,1.0182603693119912e-08,0.418103128507424,1.1500000000000004
0.40439606770549935,5.056531348335466e-09,0.4043960727620307,1.2000000000000004
0.39113838765637027,2.5109991557439457e-09,0.3911383901673694,1.2500000000000004
0.37831534605781364,1.246925278575081e-09,0.3783153473047389,1.3000000000000005
0.3659126937665391,6.192047682663949e-10,0.36591269438574386,1.3500000000000005
0.35391664878173834,3.074879879586562e-10,0.3539166490892263,1.4000000000000006
0.3423138809303326,1.5269401591265865e-10,0.3423138810830266,1.4500000000000006
0.33109149705429797,7.582560427911798e-11,0.3310914971301236,1.5000000000000007
0.32023702668360765,3.76538807361129e-11,0.32023702672126153,1.5500000000000007
0.30973840817887105,1.869836380426814e-11,0.3097384081975694,1.6000000000000008
0.29958397532827147,9.285332670144762e-12,0.2995839753375568,1.6500000000000008
0.2897624443839082,4.61095974480814e-12,0.28976244438851917,1.7000000000000008
0.28026290152313776,2.2897348456455037e-12,0.2802629015254275,1.7500000000000009
0.27107479072098173,1.1370486739266495e-12,0.27107479072211876,1.800000000000001
0.2621879020201238,5.646416611674829e-13,0.2621879020206885,1.850000000000001
0.2535923601854624,2.803927508441418e-13,0.25359236018574277,1.900000000000001
0.2452786137306112,1.3923891935884676e-13,0.24527861373075044,1.950000000000001
0.237237424304154,6.914400106940054e-14,0.23723742430422315,2.000000000000001
