x,A,B,1,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
0.0,0.0,1.8503717077085944e-14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.0003166012024213661,0.0015056429896828064,0.00022942751392750815,1.2187305079566422,3.924304507365491,0.22776310731529542,0.45718124903433227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.0034122688393797367,0.006930839832950747,0.00031634721696126696,1.9464400440014613,0.40980611807172956,1.1003294787777051,0.31395033724619764,0,15.530585515135764,7.267815614308015,60.259295832991626,50.51066824996884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,5.886634257133634e-05,0.0022978001066221196,0.0007281874390874815,0.09114075658409088,0.9057849668852452,0.6200967503267256,0.4800467574141039,143.54696539957746,6.05608620586669,38.01292990298618,78.58704654935255,51.257939904035446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.0008970174777512969,0.0013386580307404954,0.0010288917639578732,0.425273530605353,0.7576869012900013,0.46338298033090575,0.521782543353772,79.59516020266078,21.722089626108936,32.78647456723849,45.14748954975007,42.348139141284136,0,0,0,0,76.81391995514879,30.22709046799678,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.0015312321822209187,0.0013794039668098728,0.0014859489251059126,0.14070556481877222,1.8877091692875398,0.1696815515819075,0.5930342949275877,52.376816185974505,13.412918500276641,29.39769188876636,42.46010116920327,34.612977907662696,0,0,0,0,55.28468377384504,34.858089510743284,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0.004651193176622897,0.005047410104166994,0.0017617416937177482,0.5266643271941803,2.261611556720775,0.5319331611893976,0.6050365446397012,65.71115520729599,6.783286050426149,26.877588797206883,26.23211654261717,28.61665810542428,0,0,18.557240816689557,36.81027202055312,23.70448987603169,15.306254954935584,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0.005936565726480649,0.007328157477131309,0.0019892035341952828,0.6349444022292687,2.2268440917490215,0.7344905579351032,0.5720965246681299,58.819981155344706,1.6502726967678087,23.080244369576306,12.32633304855249,20.195731609359985,0,0,28.126638528879244,114.8729943699349,19.629499727298253,81.19964873265347,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0.009379272071231426,0.01420029922496512,0.0023700854948811093,1.093891793204617,2.031698626893005,1.114373258991191,0.5823286600275934,51.192601101028295,14.9254897175116,16.74999881028002,2.34139520317685,16.104745175326553,0,0,89.47933773325066,217.23451889494712,76.32466365219489,167.6697573762047,0,0,0,0,0,0,0,0,0,0,0,0
0.009000000000000001,0.0122854792047493,0.02068084536930174,0.002496844496826646,1.2836753830139935,1.695458401210931,1.1606295955762296,0.5599785745068172,38.541077240088164,6.697848460533435,18.50875741246614,5.310778172888911,14.691845223738593,0,22.75885418790687,33.63986080820348,123.37304782807749,23.948013941404742,50.86377723715846,0,0,0,0,83.57585125816229,0,46.5183562903028,0,0,0,0,0
0.010000000000000002,0.007448253968853844,0.007737917440341751,0.0029448952692590533,0.7724403324633522,1.6482399285194935,0.38318108814587665,0.5999992375880465,29.810124831651535,11.080182687026321,16.132410125468553,7.631096108558788,14.555222813831904,0,5.1457173327335965,81.616403473514,21.223269660215145,11.923097667454124,36.53258291686965,0,0,0,84.29161945592587,75.31913783914038,0,59.7861630595672,0,0,0,0,0
0.011000000000000003,0.006695569510287703,0.00428800359550064,0.0034423771987617457,0.7344241677660086,1.7034215346223591,0.23949878545509332,0.6476473054750563,30.5195645444292,12.071966804063248,20.19290910433987,5.54730778311089,15.066658327383768,0,38.88011027502543,19.74288452437232,0.26058256446100103,1.936936959411039,17.287008035821902,0,0,0,77.28705373930623,82.18652837335513,0,61.27173131562006,0,0,0,0,0
