x,A,B,1,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
0.0,0.0,2.7755575615628914e-14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.00033899654174980327,0.0029292811620256517,0.000312683186490654,0.0839253241598645,0,1.3239368356311114,0.6223521926685978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.0002300006765102508,0.004696995885657457,0.000749460876367075,0.03223584802254393,0,1.4545569731814476,0.7431581658574022,48.87920822287073,0,0,191.13366006455246,143.71550945065857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.002640901767794641,0.014579785447846499,0.000771871797661763,0.48090543725810425,0,1.4887231904288936,0.5025777466275075,66.86220127814555,0,0,26.52907847791031,33.14106582221118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.001547327083360681,0.00030538204672977005,0.0011812063143569042,0.4307911080287003,0,0.710702119980381,0.5688443984968731,18.2134327523675,0,0,26.97948767428075,25.057107208948892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.0027160580728666627,0.003084870062517504,0.0015731241459826192,0.4859128885649318,0,0.7205582555614405,0.6011744653806342,4.555186904947856,0,0,24.251359776145485,19.541405393902604,0,0,0,0,465.52338627247514,503.6214297110819,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0.002322891989296056,0.0004602454008068407,0.0017762039858851505,0.3035257345376785,0,0.8204914315675276,0.5568653094454691,0.0027143779542404666,0,0,17.505438106300776,13.318705990500668,34.494926485475716,0,0,0,378.93703582726533,241.12638172301826,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0.0016557467240100288,0.015061862486918143,0.0016176736651677555,0.21220352062225983,0,1.0997564500206434,0.43088099284117015,1.654219894627839,0,0,11.02995370820563,8.062704870524778,3.5008305551079095,0,0,0,86.36867171361912,77.16113380711785,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0.0030889326749407395,0.021976949891954995,0.001804022617727933,0.31028551663878773,0,1.191721018288922,0.42385562052277154,0.46712476425558824,0,0,9.44005388797831,7.149263567204868,53.726310264371705,0,0,0,36.34300623459391,37.365553530463174,0,0,0,0,0,0,0,0,0,0,0,0
0.009000000000000001,0.004832704511022408,0.03042933324377546,0.002029265610534512,0.4004084742529937,0,1.2875349935068285,0.4222385429633472,1.9685773378189857,0,0,6.582814528209075,5.54784543877578,8.894088165051562,0,0,0,44.97904383781376,41.84122160539969,0,0,0,0,0,0,0,0,0,0,0,0
0.010000000000000002,0.006129049208491637,0.03446811016708221,0.0017469603666552499,0.43696746138262216,0,1.096252491879375,0.30679786855529956,2.613041660598963,0,0,2.3028498128040815,2.370500079485488,48.6295975782366,0,0,0,36.4551255129971,37.216030017074594,0,0,0,0,0,0,0,0,0,0,0,0
0.011000000000000003,0.005286975995274863,0.03454121880414316,0.0024165717673998235,0.26503599083070056,0,1.1352870550951835,0.4111769822527965,5.172367320248409,0,0,4.122264744219776,4.352044060538929,96.83933311345123,0,0,0,21.380968191825005,24.66176666667834,0,0,0,0,0,117.20498937767151,121.37620903070722,0,0,0,0,0
0.012000000000000004,0.0036519453571682457,0.02791996306417524,0.002436632301843242,0.16640635284795302,0,0.970362502891644,0.37965594522649765,2.0234466778407474,0,0,3.9276299912643284,3.4978722943007696,154.27642406774743,0,0,0,19.236223151140898,23.8138570805174,0,0,0,0,0,20.012551750438483,22.36090245020763,0,0,0,0,0
0.013000000000000005,0.004227738705388688,0.032466049134070404,0.002826896998605284,0.16150786220139293,0,1.0582404775745502,0.42238693665238974,3.710596392334333,0,0,4.60811726038157,4.405338865504428,28.67107606500981,0,0,0,11.447390395423518,12.510580868854774,0,0,0,0,0,15.156828947384263,17.452813719187965,0,0,0,0,0
0.014000000000000005,0.008676206507517019,0.05495904229057146,0.0035184417496317596,0.37478339475745953,0,1.4173392549547525,0.48233081587812465,4.402384128145857,0,0,4.522705401418922,4.4954412865795685,33.25461676155857,0,0,0,12.710357964919263,13.96816972797881,0,0,0,0,0,17.496951626016262,19.88393243204248,0,0,0,0,0
0.015000000000000006,0.009710678562106171,0.06706990940268089,0.004956947382732076,0.383873262858393,0,1.7656007428030531,0.642074744492405,4.397803818740276,0,0,6.437292192452603,5.964546707769281,39.78277974816377,0,0,0,14.690894256917513,16.205059760699612,0,0,0,0,0,4.549338157431011,6.713484559402183,0,0,0,0,0
0.016000000000000007,0.007786253168221425,0.06066616178614836,0.005251671712006384,0.16918566314408237,0,1.5194735147634213,0.6317001054083389,6.61485285859429,0,0,4.8837148088739175,5.277492991857521,68.79841762498502,0,0,0,10.981584173650848,13.85192342300787,0,0,0,0,0,22.57280841794572,25.158058183762748,120.21005598491756,0,0,0,0
0.017000000000000008,0.010126198273204889,0.0701572376710239,0.0051173183126250405,0.22538086771717802,0,1.4906688804075736,0.5854018692167392,6.808517935002937,0,0,3.5531140154528216,4.291708994340252,101.45762737787344,0,0,0,10.662265687743892,14.514190123082715,0,0,0,0,0,25.46761540402134,28.164007442443772,3.531223353226906,0,0,0,0
0.01800000000000001,0.006393120025530357,0.05249523560573015,0.004756089722349732,0.050126010673721196,0,1.129786461620554,0.5035534209754006,5.351964800415074,0,0,2.3172736480174008,3.012723703775176,108.20494814460194,0,0,0,11.170719498531717,15.234980384231003,0,0,0,0,0,8.94474746850167,11.330364409573859,24.604038811303596,0,0,0,0
0.01900000000000001,0.0031339555980931587,0.04176060714392113,0.0053409907410587295,0.08860199882413254,0,1.0482185011930756,0.5365860414235838,4.879478721758123,0,0,2.418440320409,2.9897358318847975,62.432004102021054,0,0,0,13.84964577154265,16.523904028266237,0,0,0,0,0,5.526930265075587,7.88144135351808,4.913786919957866,0,0,0,0
0.02000000000000001,0.0010343242902146879,0.03822604254242457,0.006354847957951556,0.16833047045152058,0,1.1154934081909147,0.6087052123373549,4.948358181963108,0,0,2.606401756470742,3.1552589887441416,33.064326181758936,0,0,0,16.072735244266745,17.237481397240007,13.818661856972943,0,0,0,0,8.309046377256221,7.6943878151943075,19.269535751418715,0,0,0,0
0.02100000000000001,0.00018448453452835206,0.039022184316428433,0.007172147274415018,0.22062722998578205,0,1.140608068526776,0.6465861260264725,5.124697769284782,0,0,2.2786737985130525,2.9489230459218736,30.2797719323659,0,0,0,18.84591012318852,19.674450833998463,4.101284646437811,0,0,0,0,2.1362560523995304,2.179923354489284,23.119292876472905,0,0,0,0
0.022000000000000013,0.0006750511993006826,0.043084782095544144,0.007510636721266505,0.17893933376484095,0,1.2266137074377186,0.6624036776242034,3.934873116299874,0,0,2.220648349310414,2.6312044150415805,35.49491296360011,0,0,0,22.023128321944906,23.001277701867046,24.610687678793102,0,0,0,0,5.724082881911552,5.191893924706195,80.94933188874793,17.797463757662296,0,0,0
0.023000000000000013,0.0031544070623288943,0.052509984135624146,0.007225429645168787,0.14039727042865677,0,1.1916614290064433,0.6235677523250364,5.19205454756442,0,0,1.6593434292148905,2.5013922353246616,25.523748529102235,0,0,0,20.389155405686232,20.78983174768689,47.93181066943917,0,0,0,0,8.192692868582288,7.367332522434928,9.66974918790855,3.642028199736702,0,0,0
0.024000000000000014,0.0012760077429270751,0.04911946814183864,0.008093091786906034,0.2338722036519139,0,1.1774043886239087,0.6655179561791964,5.679409003525439,0,0,1.6170508640208239,2.5899335569175914,19.73425895681646,0,0,0,19.13734830540539,19.18620032802728,74.29336522607457,0,0,0,0,2.567139674265751,1.528484202639525,5.938618856738789,29.198248107679976,0,0,0
0.025000000000000015,0.001752392858039879,0.04102575961673574,0.009032159906947541,0.32259109415040027,0,1.157378531906143,0.7027089018430429,5.020111195101238,0,0,1.4379248845304127,2.3061265285046515,19.69630297642643,0,0,0,21.81287349627139,21.633587522825728,103.93021757779708,0,0,0,0,0.39705815775957715,0.8598969715844805,2.0283997435338263,36.24561627895356,0,0,0
