x,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.0060586644547200065,0.006459730702404482,0.00020076726884183684,100.0,100.0,3.0857978949228415,5.4422794926590585,3.4544339795032144,0.4001951811816434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.009759187618656736,0.010629192680687504,0.0004360021584310312,100.0,100.0,2.2655738834408807,1.4537832943317515,3.1601814660081398,0.4337086390771317,69.28212245455249,0,0,140.24553030808613,116.10576295235934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.002300723957908799,0.004044568956029416,0.0008727736369935949,99.99999999999999,100.0,0.014758371190722578,2.9187181685876484,0.9623504377582291,0.5771449349138313,103.8037853638265,0,18.210560904599618,79.16001962691965,89.8739034483855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.005258906560759515,0.007135225002607604,0.0009402540145162521,99.99999999999991,100.0,0.443343517468958,2.07688357658857,1.2708249610773217,0.4630896021909712,26.501388482269185,380.1404745946935,13.271144368628573,52.014261288595236,38.15724498250575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.001522624180278234,0.0038009925116315756,0.0011404442183147179,99.99999999999953,99.99999999999994,0.22901461389829383,0.43019193716752446,0.7796150540982486,0.44520629475923845,27.498810059702585,24.27618035861132,15.802087954552691,31.206809709728475,25.784301628069613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0.007319688540429877,0.010527134547662251,0.001608280790178111,99.99999999999795,99.99999999999974,0.43526923732461775,3.231592645141156,1.254559215336316,0.5202649068507662,19.53309689123149,33.40203537233413,19.645497326844303,38.5881406256471,24.313847159274733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0.009113755144856663,0.012437941888368763,0.0016684752951598538,99.99999999999312,99.99999999999916,0.5403189392528748,4.756736460698786,1.054368023041208,0.45948762917120667,19.201834939576898,20.313837653006125,27.514656673691242,21.715573629515085,16.758606098157546,158.73047837811924,0,0,0,0,422.5034571364021,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0.010134524117271511,0.012145019242655517,0.0010129184461733043,99.99999999998039,99.99999999999763,0.7860551281570172,4.502226910843323,0.8740630525866606,0.24324348095682294,2.563488591725538,10.251016424685545,19.32760189696192,16.99807015284917,6.948814921639816,91.48967546862931,0,0,0,6.338498212770076,54.73793409488738,0,0,0,0,0,0,0,0,0,0,0,0
0.009000000000000001,0.010921464866587497,0.012958881819316408,0.0010280289676019869,99.99999999995069,99.99999999999403,0.7223329220628224,2.7435103657792497,0.9490868276475811,0.21462917899424208,0.6037964961509972,7.167892720047667,11.187166183415398,14.716101921343897,4.882839259107383,170.36773129870056,37.00932325540263,0,0,0.7388483349474008,56.10908402946848,0,0,0,0,0,0,0,0,0,0,0,0
0.010000000000000002,0.013652088951997106,0.015972676418560337,0.0011729120715419999,99.99999999988762,99.99999999998641,0.7851356498302137,1.826692184708127,1.1362794611958078,0.2220683076096651,1.852598569080104,15.721258492449202,15.612539212549924,15.927453967709745,4.678341669136268,83.88625121902504,14.298676042272112,0,0,9.913464722427964,35.17858987162323,0,0,0,0,0,0,0,0,0,0,0,0
0.011000000000000003,0.005311437820074801,0.008669177699932138,0.0016860706400947483,99.99999999976478,99.99999999997134,0.22290746065142136,0.505732209796675,0.8143716863778061,0.2839656028613053,0.3835409302076858,0.5920114280905062,10.0927732938369,15.548278350802862,4.948639667648391,94.16423141934503,13.136925318665307,0,0,18.997353203808306,63.60605630899237,0,0,0,0,0,0,0,0,0,0,0,0
0.012000000000000004,0.00879789347713751,0.013092386050200456,0.0021591825143836376,99.99999999953687,99.99999999994371,0.2476551206244101,0.13732149362580118,1.0113219665898627,0.3433564563054434,1.9197931575537022,5.5243411071564585,4.541891801706527,13.467251560416793,6.154628041147812,78.54956700856553,27.1585060949024,0,0,14.990936176026468,48.730286163488515,54.297086342747654,0,0,0,0,0,6.8290173482111705,0,0,0,0,0
