x,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
0.8590000000000007,0.28949657053513284,0.03364709059682903,0.060318107689150836,99.99330036210067,99.99929227458225,1.8313437164859951,1.8408695548904377,0.1958522621220693,0.6996037238112232,3.7565287747495084,3.698046008921582,0.6431425014526423,1.0909766122448585,1.6703705202109347,15.072084423238888,2.934793903802531,4.892020729769725,2.462099839572565,2.6069820100487444,4.4308706993393505,16.57610534299346,16.81817032138945,3.3481461077609453,6.1310289370291144,3.595113574005243,3.266731362417755,5.565923981407142,7.1460466107502665,15.150403478400094,18.139619486741925,22.305482417404697,28.318106897408065
0.8600000000000007,0.2930372579597522,0.026635405632465112,0.06626493643914819,99.9933902129776,99.99930188562725,1.7673540933157936,1.8155144123077802,0.24873091046988008,0.7191455325640064,3.8686817679029275,3.410166442077217,0.6700969711184128,1.0884501448658326,1.6688699861572138,14.937831980723466,2.475812584342669,5.074110337935479,2.204166246924375,2.4386158477899005,4.2590806155926755,16.935851901995417,17.623047658418738,3.2178576022674403,6.864379365658846,3.1689922577454204,3.506860259348278,5.790765282909566,7.302038679626928,14.79620232246891,17.989023280635756,22.65274481373048,28.514619316732716
0.8610000000000007,0.31351478449552217,0.03103425375364419,0.06905575170125254,99.99347877785516,99.99931139920771,1.8222806445636757,1.8769577173440488,0.2853598568997786,0.7615793590885955,3.9176865179979257,3.3672567826948576,0.8128972418321277,1.106228529884092,1.6978874449277597,14.641585476968077,2.7242600829194634,5.5168787235321775,2.5021057654799916,2.4535821375740734,4.289267184265127,16.750392300329032,17.691469957857407,1.9978210418133477,7.092325274468665,3.869960407313122,3.3431258128219943,5.706040944012039,7.237917538617159,14.671517396301171,17.53496612523989,22.508215799125306,28.499505163662178
0.8620000000000007,0.31896132496112595,0.041930426668076524,0.06285913166154936,99.99356636379747,99.99932080479745,1.8612082591730026,1.9755642628022427,0.31857977592682485,0.8014179433673372,3.548876276841461,3.5230688360299633,0.9553804196528707,1.076979026637133,1.6389710251104892,14.811429137264161,2.5410311488737864,6.087496938760023,2.560644228589533,2.6163960474503543,4.444679951362695,17.10674167082664,16.76048482733141,1.477606102332405,7.319536381194914,4.426438311541398,3.3552393079345264,5.743585287914609,7.198872243020918,14.782221099192276,17.673048047992307,22.441416018955895,28.7984739478071
0.8630000000000007,0.3013817470988934,0.03694768774655834,0.0612185276333397,99.99365304761288,99.99933005493203,1.8839975729227032,1.9608955703612763,0.3548381356642158,0.8297236790839925,3.298094075640634,3.4774662017681433,1.1751766179382497,1.0888243734240608,1.6209108539926556,15.189623236720541,1.6194199933152167,5.878071548949465,2.4581968239546073,2.5566119650708745,4.3865396806429136,16.214721372235232,16.818516963611938,1.3191123917878056,7.546010527060115,4.980004478499912,3.4431920776737965,5.764360850212748,7.1019307666858,14.691857967468415,17.689147202873166,22.537711033532762,28.885126780786628
0.8640000000000007,0.2989371558498785,0.039449065174163175,0.0586773508308223,99.99373850108327,99.99933920224439,1.860043977683585,1.8571140064954144,0.31319576162450996,0.786014983308716,3.2540758518242,3.9329460923738218,1.5107105491204593,1.0428987765431854,1.6441430286224996,15.461626904382642,1.5673972717112934,5.795592746822103,2.2728207033811665,2.682171614913614,4.4776135936507115,16.002625854511397,16.873864429259655,1.5324487345326836,8.022365820465462,4.278500807961904,3.734540709949913,5.877834179184613,7.0579876045804175,14.759374668276665,18.005704329027253,22.799127024682715,28.756431637087815
0.8650000000000007,0.2952731474910875,0.04097806933163557,0.05647180974974442,99.99382288299331,99.99934822972494,1.8805185951273156,1.8025325978007216,0.332745849295489,0.7987505580025241,3.3992621093315107,3.532814946935699,1.5362197906209043,0.9858029556038149,1.6031881836643695,15.152586315424006,1.5121471014981251,6.105553808382062,2.0026013944482774,2.683459331069745,4.416987185285452,16.354648298056212,15.624400904119215,0.9856886186683552,7.491226932391319,4.554651341671298,4.126736700964723,6.05324270383466,7.180365304954457,14.663543888911015,18.079502761987808,22.472074245626015,28.513978391103276
0.8660000000000007,0.2977211050901873,0.041279160179622264,0.05691297753135744,99.99390614385938,99.99935713834358,1.8641135304450938,1.7977532523420587,0.31464641011484307,0.7817496148193095,3.47928452153737,3.786919260644025,1.5998716429129398,0.99105872658295,1.6425996697748406,15.368855241082215,1.7540655696719398,6.0203675475507845,1.5624976704136093,2.709161966809096,4.426719140391086,16.419419131792758,14.039842391981137,1.1949791494164648,7.96884962990299,4.548322666180538,4.265487383685725,6.0868506864534435,7.4141355492482335,14.194962869981461,18.090651786750954,21.876531972008618,28.700607651493357
0.8670000000000007,0.2934531731198526,0.040095213764750455,0.056458579127908096,99.99398840456745,99.99936592908249,1.8925297071508562,1.7794758073564125,0.2569836599515028,0.746045615790504,3.47202995674193,4.0909028256604785,1.7407918532431186,0.985394496182339,1.6707749053459915,15.209716828669817,2.8858266031036286,6.460980392321348,1.3645979710351928,2.534081380509681,4.355113989366641,16.480667101125267,13.790604699051435,1.0177269008679066,7.169348374702895,5.10546551140943,4.20115619987595,6.040336062879828,7.506701929262652,14.337794400429873,18.526290297605435,21.083553285712703,29.852647442979126
0.8680000000000007,0.3063885204270476,0.028633896659693066,0.06829196242397906,99.994069480361,99.99937458594378,1.8323330310021848,1.875450373776523,0.2232547031528009,0.7175091946436125,3.5487209929198342,4.545031015027654,1.8424824021326822,1.0268370308648302,1.7516387838867544,14.881909545953011,3.2730414673615824,5.573686773977507,1.581679548297753,2.545895385754436,4.297898598247139,17.256603309906527,14.652216264812742,1.2235155553132357,6.871383364518549,4.957714824147956,4.0844356831410895,6.071255861364651,7.400155504114101,13.938037429269034,18.290318745510934,21.42906838953733,30.250048841866786
0.8690000000000007,0.32001843495752197,0.032487584656633116,0.06945062221589973,99.99414952217282,99.99938316139819,1.9926608103479577,1.6890269176656294,0.2038152006265419,0.7223253227341399,3.6022588246819613,4.494840470932899,2.0216572255198213,1.0204219025415338,1.7679600671127427,14.654497164628236,3.2176171316403224,5.613783243401653,1.8816144542348188,2.620305927535599,4.336371636865566,17.74285244163743,14.119612645334662,1.0382706695907409,6.566322893214385,4.949158368945042,4.0173078430270275,6.021300503626586,7.60343694657744,13.740078934592734,18.233484175284413,20.51585414417603,30.434796678903624
0.8700000000000007,0.3368170429515158,0.03309699095455291,0.07382713128090625,99.99422852276874,99.99939161954818,1.997363400639044,1.513016608685533,0.2086413476399383,0.7106774500210253,3.4801349681688105,4.645378638746016,2.2005172028115254,1.0135603897515006,1.7692659621847349,14.697512746851778,3.009947908794528,5.652499616375944,2.014736062906438,2.757604969080281,4.43083108731322,18.08495738927454,13.855471747248702,0.8470073566983266,6.521071426804113,5.2238062784777375,4.257889864017818,6.20924907190796,7.8343420984817875,13.106836300070997,18.421848382018464,20.67873640342012,31.039306469924316
0.8710000000000007,0.34258193821624217,0.04406697728761394,0.06764349251599482,99.99430660516389,99.99939998783921,1.9904625164082195,1.5296301017396514,0.18349836060348634,0.6927048996366939,3.660578241821975,4.541517978728482,2.1060504709306094,1.0222173036939661,1.7876932554944036,14.904572256435499,3.3955639206146984,5.689821708380986,2.064008409616705,2.970436652483754,4.6221677680887385,18.42509392991436,13.870505918527368,1.046993167679364,7.006171655825588,4.927800107107969,4.241262291848214,6.236779810420777,7.637175334370621,13.284792557009498,18.54702513594337,21.114387846753836,30.906142570514252
0.8720000000000007,0.36699256459799123,0.04346577249916814,0.07507572130688489,99.99438355081877,99.99940822568615,1.9979111275169001,1.636597633045096,0.18766455741597401,0.7061282005901967,3.6430120919306237,4.2297855219810545,1.9311513322908884,1.067835127265493,1.776641359848437,15.16565139246173,4.075861000513204,5.588907435991151,2.4463069810161664,2.8169964616194876,4.626127355229268,17.7603443966295,13.592205008051451,0.7781412221684899,6.9590946660079185,4.042620457809324,4.172006436420715,5.924308266162764,8.009513219410586,13.634773962253568,18.8573424997473,20.537593579988624,30.767433056377083
0.8730000000000007,0.3654492896841361,0.03832216943861843,0.07821558398256716,99.99445971259898,99.99941634834705,2.0094008541313246,1.574013912367665,0.18324891533998972,0.6995598430767401,3.4463387550567592,3.807751533603172,2.0303822169450507,1.075836167223926,1.728584428245071,14.69819705599504,4.162655385907926,6.441148392075049,2.0761628226388096,2.877860389837453,4.6126422784801475,17.365899072014233,14.180326261304916,0.1731257193232902,6.640378495340487,4.610274419247582,4.490294841375512,6.17499035108836,7.980712013818502,13.332947824881,18.226625936544547,20.03630998137766,30.077619180959854
0.8740000000000007,0.3520898552352077,0.051430123226429744,0.06496785551420406,99.9945349881865,99.99942439872575,2.072222162091833,1.6018412091201804,0.18513046204739791,0.7165529878866804,3.622844663649952,3.5349919714564417,1.7724398145099935,1.169105048438158,1.7772000670109567,14.673250642653121,4.985380635255086,7.016740928743038,2.122835095492189,2.785596669517655,4.630756749289378,17.553381095306413,13.895145911707628,1.2383023183359283,5.487378092966352,4.8848618005458535,4.44626852060081,6.165799123376167,7.77625548312245,13.769372014634886,18.599372212393654,20.285217620717894,29.473210067030635
0.8750000000000007,0.362419448733865,0.04377165794050604,0.07333172674487747,99.99460912726418,99.99943230706587,2.0394162184349938,1.511034256592092,0.15010194931142057,0.6765705117252087,3.9091143364102408,3.7854972673650624,1.8304719817736166,1.2783206810038543,1.9195042323090752,14.816129912205545,4.6285187185251075,7.05324665530635,1.9991544272377915,2.6663619071902094,4.540719016588672,17.589727176803393,14.190231937819318,2.229681827491282,4.290833422733925,5.303950572641984,4.192235434040692,6.040627735922602,7.71290176900445,14.117319181169576,18.844506943377283,21.28524866484487,29.07626029791626
0.8760000000000007,0.37470371937664765,0.04246149928996773,0.07774595515013694,99.99468230468379,99.99944012389135,2.026258861786928,1.695156964897027,0.13126081229192924,0.676292137562273,3.7499014137908295,4.192663927906724,1.8879330288045986,1.2534471132996858,1.9090981536313472,14.84278007313781,3.9608195853001797,6.952906012372337,2.552128558413258,2.687242437513981,4.56473909609762,17.92118962861015,13.893990148346886,1.6233081209449367,4.50408994774009,5.141511102737441,4.145023342183146,5.994840581881662,7.851824535575654,14.290611625712042,19.15177600808867,21.438734870469645,29.360507228126547
0.8770000000000007,0.3745322908747219,0.04217967477970677,0.07782772569949477,99.99475463345254,99.99944784073398,2.001119141324566,1.62917918785795,0.08356824436421574,0.6313684397035991,3.945228568153115,4.336981792244161,1.623326409923763,1.303325463265772,1.9597449215168963,14.635448265714215,4.642243117484054,7.392804844932674,2.6818721125135427,2.5785038382614696,4.537929921363602,18.101490348725314,12.981528094480364,2.215952524473979,4.428643167580086,5.5604547238805635,4.228544914586797,6.079243133549175,7.931250827876985,13.672132705713057,19.583778884883348,21.684266433893622,29.528660412161614
0.8780000000000007,0.37942206123422567,0.047013883699757245,0.07573175822381115,99.99482599935176,99.99945546566903,2.0917902381482807,1.7205761647466122,0.06886091177721428,0.6484667895383364,3.8928153855635435,4.428101637526916,1.5980034766167952,1.3098938592868767,1.958717120266697,14.655101365873668,4.266955524002507,7.69643016624082,2.8111640479504207,2.572186695635782,4.543160042809463,17.827042655705515,12.965293609539676,3.5957311034163233,3.1729130753142,5.687845812475746,4.02060005516564,5.914008676041299,8.506520200569542,13.305941959104658,19.320026626306834,21.268553891280355,29.231231960300903
0.8790000000000007,0.3692418575817319,0.03909642747780401,0.0783571700012102,99.99489655182447,99.99946296966982,2.058881916146158,1.7190742003108443,0.020117871772547816,0.6067629958904474,3.9957155791120624,4.780944363339642,1.895624493575256,1.3970447277363993,2.084967825844346,14.84742956259161,4.341742252112124,7.047958390869894,2.9400014115444177,2.474033879127282,4.48022356035727,17.848533393534463,12.005719163445844,3.786376431850948,3.3821330992138194,5.079981497307001,3.88968239303217,5.728442103969192,8.846940895661733,13.832939346263032,18.660085264169545,20.450648459892836,29.39511479161773
0.8800000000000007,0.40453230041789784,0.03577406478156457,0.09083083250374366,99.994965892102,99.99947038345616,2.0298175517731183,1.5839321525256997,0.05343187852783538,0.611072033354226,4.051965933640469,4.713166524736488,1.8288353606553789,1.289333479846387,2.0092759390443793,15.155081667049169,4.567589982120935,7.2143797334905875,3.153037678781966,2.361370181450097,4.491411137687126,17.865903459859798,11.97455084785331,4.36747868580866,4.183771109798328,5.0563136828030055,4.024836259144911,5.875903662204312,8.925130049079423,14.179287036583249,18.704092187231836,20.789188077420587,30.254885057540132
