x,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.003749132359341035,0.003846175946130139,0.0002005877806317483,100.0,100.0,2.5466592289014924,6.91573787870495,1.6946151516414367,0.3998383791399768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.007218198739965809,0.007370094855173611,0.00036834979668926005,100.0,100.0,2.589788893676834,7.432112296046092,1.5321408873171143,0.366329854076143,99.98450460001101,16.837508708009953,8.798237569624241,130.97333446652905,82.69902718626459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.012851590282342324,0.012761678558286511,0.00046874562514876745,99.99999999999999,100.00000000000001,2.793371678237482,6.098475132102695,1.9221509696267587,0.30857253453985717,39.73800729846283,30.644180343616444,62.232542973299985,21.57657013542629,32.79710398430043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.01450289408830151,0.014926572632503654,0.0008029755386753758,99.99999999999989,99.99999999999997,2.385692127178235,6.201548561244019,1.7087085850784602,0.3945072554155856,27.419520764991876,53.89749136843427,72.0249957475862,21.772572804324945,30.370725761014352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.017129151335973862,0.017988469667687437,0.0011359569024574471,99.99999999999936,99.99999999999993,1.9246025899764423,4.467128929232218,1.8028697029309058,0.44343779999759647,30.498490679162046,59.33660725574656,66.99999401392557,9.139478406976467,25.678546176694113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0.018136440504990557,0.0200706381687789,0.001736766462211341,99.99999999999729,99.99999999999972,1.54254868161304,3.8705311896425756,1.8450244012758026,0.5631835131057581,25.38727330687126,71.0387756166127,139.05828750713513,9.802049079093154,27.24019738286776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0.015120589088747367,0.01661683862215226,0.0013892455848778257,99.99999999999093,99.999999999999,1.0943466876220718,2.8118065952132314,1.266809934870395,0.37931893656679583,17.54640821401338,15.69468834580973,36.19420403064422,3.734766436357323,12.929739475003622,104.75538127996279,0,0,0,0,421.16200312634527,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0.012857168859999426,0.01488795369700703,0.001577251787604202,99.9999999999742,99.99999999999719,0.6061242916851197,1.6795008783269285,1.0510893852348362,0.37725265137045666,16.741793006905837,12.645497089072473,34.394336805394445,1.2720112088258588,11.072074498003616,203.10426315024432,0,0,0,29.79709953158339,157.24002742035225,0,0,0,0,0,0,0,0,0,0,0,0
0.009000000000000001,0.01686956704335601,0.01809000627991528,0.001318945799688845,99.999999999935,99.99999999999292,0.8515354645638321,1.572995636344473,1.0986852297336056,0.2802399411960636,8.277436170708148,10.596214031192954,45.76487368951598,1.2728365475344816,6.987542773040263,327.98691503292775,0,59.214539046611804,0,8.303695637146541,55.715046619521516,0,0,0,0,0,0,0,0,0,0,0,0
0.010000000000000002,0.01507659804300522,0.01657619684780036,0.0013930154331981343,99.99999999985221,99.99999999998384,0.6533825959842205,1.2612690586148345,0.9332140326090586,0.2599962935378145,5.216341382593446,13.552912037042589,36.52340754205219,1.9754256138003867,5.179190642702781,191.10780306630957,0,62.999579143723636,0,24.819827353966136,64.80480427144408,0,0,0,0,0,0,0,0,0,0,0,0
0.011000000000000003,0.016321836167104583,0.01778499771275561,0.001425820595150312,99.99999999968938,99.99999999996604,0.5795721788051249,0.481393265461626,1.0232539412255988,0.25491795363978376,7.090612839754328,4.557456618670051,17.740282429306667,1.2735461543998898,5.354140732221856,53.699612600040375,105.848348113128,51.14547493779555,0,31.889703895884782,39.8858277234308,75.7950506297883,0,0,0,0,80.79360855834562,66.94273899749042,0,0,0,0,0
0.012000000000000004,0.020055603590229242,0.02094410896093315,0.0012797306282914848,99.99999999938852,99.99999999993325,0.7381622338469719,0.20309194620586069,1.1546344271683746,0.21743758048809553,4.69427268320675,5.5373295176401145,21.02444119306031,1.2761519048109657,4.69395031699201,9.937746291369207,11.642729371917838,62.247839997638174,0,41.59717963566092,9.660684846653066,66.07385442661597,0,0,0,0,73.05835489676468,53.64938031736243,0,0,0,0,0
0.013000000000000005,0.024083035854974087,0.024815020399566665,0.001363411798073709,99.99999999886151,99.99999999987597,0.8166310559053502,0.4551206867253232,1.1950970644677026,0.22688876764043017,6.306888976490886,11.241988182837137,17.98563381489018,0.6436014186778888,5.409835032928541,4.0349298798151105,44.287955942839446,60.320430289139026,189.30534355779866,19.09922514898324,9.111601026594851,53.75561103139163,0,0,0,0,63.24667562883399,36.796889109310975,0,0,0,0,0
0.014000000000000005,0.0208315182601674,0.023142045627449058,0.002054533042111756,99.99999999798388,99.99999999977969,0.5529299115053296,0.0023170181101816937,1.2123014735845992,0.3058676416014966,5.466145637538757,7.506881610335265,16.82271293024505,4.561067706448893,6.252887145906354,10.373148407858462,30.98339043755613,50.836693897118266,79.25454848632911,2.1930630351681404,3.8701832162971743,38.443505743496345,0,0,0,0,51.03796584392199,15.838837752055255,0,0,0,0,0
0.015000000000000006,0.0201394689213847,0.023615521445628472,0.0026345997053241034,99.99999999656924,99.9999999996247,0.42822575215338815,0.08344181507384346,1.2257544165516612,0.3587296516834844,5.399208181854277,7.46689979873928,19.28172500836212,4.812829299031453,6.505030565585082,10.86975677576475,15.80355230495737,40.0138724329393,12.499704304063277,15.820564266553895,0.18480614525124106,19.720830548324425,0,0,0,0,36.09476480390784,9.799207229292602,0,0,0,0,0
0.016000000000000007,0.019942680937665897,0.024726005733411292,0.0033086429534985255,99.99999999436506,99.99999999938325,0.3673117602093616,0.0008388638073824218,1.2838764194338754,0.42080173029015144,6.027965079078181,3.255745881949774,24.435012374244007,5.905118174100902,7.150629620581787,13.42246214796613,39.18906686004888,38.09720133522664,12.198058315323031,30.187083260685473,0.18110234430015396,2.8475295742098097,0,0,0,0,18.06387454002125,40.71770260520066,0,0,0,0,0
0.017000000000000008,0.023553333641017353,0.02839830792069938,0.003490109341336965,99.99999999101999,99.99999999901847,0.40203598490542974,0.07950481733259512,1.3019216172418875,0.4216804074832058,8.189600055587166,0.7134733155048353,16.938479465058702,5.184930883521623,6.950546384366337,0.06146067894394308,39.71105063947849,26.342465707626673,4.491415175844661,16.21849572827733,4.323206949138898,29.713661422597244,0,0,0,0,3.422556739074072,77.54121144738971,0,0,0,0,0
0.01800000000000001,0.02494247880606628,0.030994846972281505,0.004177394239906722,99.99999998608975,99.99999999848008,0.4373461542539755,0.2127690466455557,1.4319026216725335,0.4792335996916202,6.36596869337767,4.063274098924249,20.526608697586468,7.290437759614352,7.654559475017512,5.883219374840245,39.15678492882354,32.53732857322417,38.46658174693928,24.45506876016589,6.760021070769663,61.345238132902054,0,0,0,0,28.7459856072982,120.91655009310894,0,0,0,0,0
0.01900000000000001,0.016803157722227208,0.024724927633601186,0.004818702172610921,99.99999997902891,99.99999999769838,0.12114631167528803,0.7663161329744652,1.138503185472723,0.5398137801281727,8.195328376606106,5.639509141479167,26.82170578137156,7.070561074110784,8.957467824118853,0.13152604838859094,37.896800773215716,40.96790967510691,42.55741300989692,10.189403682541178,13.173997734285459,98.2241822565842,0,60.308822313673915,0,0,58.300457944731356,81.00733166400458,0,0,0,0,0
0.02000000000000001,0.010944224259226133,0.019935130105912687,0.005135362270258837,99.99999996905356,99.99999999659313,0.11982149896772602,0.10844093904742375,1.0529579160860087,0.5421206984779657,7.137663533201874,3.670587005676017,22.99916055328355,7.453439472466699,8.186574660391235,7.132843306468494,39.49935329824349,31.69737067747547,33.525841316546725,12.075929185576921,7.982557858502151,140.8453761164608,0,0,0,40.34510021447602,3.754186881982059,65.00528271203287,55.959867093956014,0,0,0,0
0.02100000000000001,0.011153674948469798,0.019704281839380052,0.004916005183978636,99.99999995517071,99.99999999506329,0.17752964412441014,0.42721029043443315,1.0360841525255675,0.5073398057301112,6.758667271445271,3.8361338229956026,21.095905778216967,6.391709963189908,7.4843745669391035,0.4003713355923192,34.00637308549631,21.562201531049052,32.632138869662384,11.80722325011364,7.539173249400261,189.71541822685467,0,41.951987780037015,0,28.194483607806745,42.06605028235891,13.462379427701077,44.46690838323674,0,0,0,0
