x,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
0.0,0.0,1.2335811384723962e-14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.0025016003197507056,0.002596639072545697,0.000208347874546342,100.0,100.0,1.9607256791744396,0.0741631670480748,0.7889644440001369,0.4152679246586599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.003090601356026425,0.002671693958717179,0.0004997910290307755,100.0,100.0,0.5280680569974846,5.8349747403245145,0.67128457514268,0.49707732228461654,38.27209669938759,0,173.9767890082712,228.48012166137332,146.50005117978705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.005003080131061371,0.007403633564302474,0.0005721170411288565,100.0,100.0,2.0271177169744097,7.003243888949588,0.8389614841561143,0.37706653349847125,3.1962273538171737,315.53868332822367,12.508800970312283,83.42004407210192,41.29849210248529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.011695033495414476,0.016333682636025755,0.0008935257577551756,99.99999999999999,100.0,2.1028693976888273,2.3514372506090813,2.0182100930243703,0.439085982733396,19.06187725435503,267.2620049391184,1.6638241284505453,39.97732799135638,33.33981173966619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.012581130630851088,0.018331472092346916,0.0012962702650089232,99.9999999999999,100.0,1.5067433155956724,0.7627231496253739,2.0360157870084152,0.513235900937648,41.92775788887882,14.115092419410034,19.94001798717775,31.69363582937373,31.403962593676116,59.048358305734546,0,0,0,0,113.72707960804506,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0.0046961093660013295,0.009885088219802218,0.0018474104482325425,99.99999999999959,99.99999999999997,0.28405188660273395,1.3777398697929215,1.155457855006644,0.6041209183256936,52.53134731857804,9.228369378079282,4.446266444520248,33.528459182285594,29.466196777474362,29.697235979592335,0,0,0,0,266.0852904044892,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0.0031979368980861594,0.00787577445781584,0.0017694311218090706,99.9999999999986,99.99999999999987,0.15555899460156317,2.257623687946297,0.7167738184241763,0.5249563328933337,37.73028163322344,16.380356838184714,4.456414035837966,20.27942176843896,20.8246735902027,10.9098490366886,0,60.824169080373004,0,216.35451976587706,92.07953782231517,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0.0032072535534100038,0.008419966128221589,0.0020060634575356988,99.99999999999598,99.99999999999964,0.054329836177111665,1.945393416847142,0.6224057292826894,0.5289389240745037,41.325000772018335,30.53036800506554,0.36474297090337576,13.021250292163218,19.325377080401974,64.47628962693877,49.23872953081599,41.9971260497361,11.75450639305103,16.90779202119209,6.578263565525751,0,0,0,0,0,0,0,0,0,0,0,0
0.009000000000000001,0.0036249145310217226,0.008505588675715959,0.0018116211261435416,99.99999999998988,99.99999999999909,0.06231038313208946,1.564475102860395,0.5934254702513686,0.42862238775364636,21.86603009655997,24.611566073860704,1.9291229231576434,10.373508016915801,13.34135982123046,16.32905957410349,28.254205255287314,59.04258491624716,57.698340117825815,9.89130520679915,0.2804096182538387,0,0,0,0,0,0,0,0,0,0,0,0
0.010000000000000002,0.007471686754688957,0.01283502282197326,0.0016247160412159545,99.99999999997681,99.99999999999791,0.27309304725516637,0.5511024941355542,0.8103326005467968,0.349826134221485,16.21243341940896,13.742767243113114,1.4994182954114221,8.308976074732405,9.610021444444232,20.733800057767336,2.304328437788525,62.8491112880749,114.38979247720567,11.956839960017305,3.749550022102289,0,0,0,0,0,0,0,0,0,0,0,0
0.011000000000000003,0.009890420021864728,0.015958333705790383,0.0016830254173653776,99.99999999995104,99.99999999999558,0.4120485291162001,0.594132264209859,0.8804813881269993,0.33354986742278364,13.04952592835022,8.916769397766442,2.311321877231249,7.536260125464677,7.9284172439276475,4.815000104174297,35.45987791679881,50.9540989187475,182.8047303700055,7.319725742502753,2.7999838744949055,0,0,0,0,0,0,0,0,0,0,0,0
0.012000000000000004,0.016065180557804037,0.023511881282326903,0.001645686467463452,99.99999999990314,99.9999999999913,0.5405102707404854,0.40878567057836696,1.1393184143607147,0.31212737467184737,16.160099429478823,7.03677248557417,11.998887697694403,6.432256858885396,6.540933079032421,8.152472890987548,16.823265623257686,36.84265633955138,263.87889083626624,1.1812937024398211,6.853313867793539,0,0,0,0,0,0,0,0,0,0,0,0
0.013000000000000005,0.01122267399302036,0.018314620066336336,0.0019901955092847356,99.9999999998197,99.9999999999837,0.20249123059797594,0.284578396812334,0.9353146691877421,0.356160687197135,14.831839367366625,5.2757279738048295,11.690391127424064,8.039948279565662,6.977378183759736,36.60925344132926,4.977103187207901,40.26527165424787,358.5088166480284,9.006142562522102,6.100582115125304,0,0,0,0,0,0,0,0,0,0,0,0
0.014000000000000005,0.015457187933623379,0.024503667660811766,0.002409423738344409,99.99999999967866,99.99999999997102,0.2976403069145626,0.4755361601044323,1.1106241836527317,0.38676503972678294,15.719795511555873,1.186957279378199,8.722367072489453,7.392735633817096,6.789833024135565,69.50851268839607,30.15325524334408,25.999202816058048,89.1842582779298,9.099632694772387,8.370364685853568,0,0,0,0,0,0,0,0,0,0,0,0
0.015000000000000006,0.015773756947255926,0.02471104785431627,0.002318974604672097,99.99999999945116,99.99999999995045,0.23806685862122068,1.0940199590849047,1.106523051472894,0.3475222435419873,12.955835673512505,6.734097912704106,8.066218922413237,7.157193217288173,5.5709860702080585,107.127864989073,58.90995510548248,27.77766747026102,38.36633168133998,12.769516157417634,5.700170460338874,0,0,0,0,0,0,0,0,0,0,0,0
0.016000000000000007,0.01650732827667564,0.026674624983757708,0.00278185104292206,99.99999999909531,99.9999999999183,0.20065665856160605,1.6411944738964084,1.2449335164047848,0.37862674273278996,10.44982934128623,7.788776569055797,4.7400986529810725,7.487210023838332,5.465256375312702,56.0853210345652,91.44484467413899,13.061301084088157,38.688311927112395,8.958718860452665,7.762106899488685,0,0,0,0,0,0,0,0,0,0,0,0
