x,interval_begins,interval_ends,mean,analytical
0.001,0.0,0.0,0.0,2.667286278839733e-06
0.002,0.0,0.0,0.0,1.0594152267809205e-05
0.003,0.0,0.0,0.0,2.3669289985224652e-05
0.004,0.0,0.0,0.0,4.178295186007425e-05
0.005,0.0,0.0,0.0,6.482693258813208e-05
0.006,0.0,0.0,0.0,9.269455117711815e-05
0.007,0.0,0.0,0.0,0.00012528063317905633
0.008,0.0,0.0,0.0,0.00016248149310803898
0.009,0.0,0.0,0.0,0.0002041949170415728
0.01,0.0,0.0,0.0,0.00025032014540375566
0.011,0.0,0.0,0.0,0.00030075785592850176
0.012,0.0,0.0,0.0,0.00035541014680106383
0.013,0.0,0.0,0.0,0.000414180519976139
0.014,0.0,0.0,0.0,0.00047697386467083575
0.015,0.0,0.0,0.0,0.000543696441030782
0.016,0.0,0.0,0.0,0.0006142558639677114
0.017,0.0,0.0,0.0,0.0006885610871668811
0.018,0.0,0.0,0.0,0.0007665223872625904
0.019,0.0,0.0,0.0,0.00084805134818027
0.02,0.0,0.0,0.0,0.000933060845643399
0.021,0.0,0.0,0.0,0.0010214650318437664
0.022,0.0,0.0,0.0,0.0011131793202733768
0.023,0.0,0.0,0.0,0.0012081203707164773
0.024,0.0,0.0,0.0,0.0013062060744001504
0.025,0.0,0.0,0.0,0.0014073555393018667
0.026,0.0,0.0,0.0,0.0015114890756125375
0.027,0.0,0.0,0.0,0.0016185281813534866
0.028,0.0,0.0,0.0,0.0017283955281458484
0.029,0.0,0.0,0.0,0.0018410149471309375
0.03,0.0,0.0,0.00035714285714285714,0.0019563114150400367
0.031,0.0,0.0,0.0006838106370543541,0.0020742110404122394
0.032,0.0,0.01639344262295082,0.0009947207557654905,0.0021946410499587643
0.033,0.0,0.015873015873015872,0.000973374295954941,0.0023175297750724407
0.034,0.0,0.015625,0.0012602332703139155,0.002442806638480825
0.035,0.0,0.015384615384615385,0.0018566507083298128,0.0025704021410416517
0.036,0.0,0.014925373134328358,0.0026789854672054922,0.0027002478486790587
0.037,0.0,0.014492753623188406,0.002601510783728724,0.0028322763794593913
0.038,0.0,0.014084507042253521,0.0025283931102996777,0.002966421390805063
0.039,0.0,0.0136986301369863,0.002733247409091515,0.003102617566845177
0.04,0.0,0.013333333333333334,0.0026715309978467875,0.0032408006059015735
0.041,0.0,0.012987012987012988,0.002872459465370128,0.003380907208108919
0.042,0.0,0.01282051282051282,0.0030527203769819804,0.0035228750631675597
0.043,0.0,0.012658227848101266,0.0037434976221294536,0.0036666428382277965
0.044,0.0,0.012345679012345678,0.003655081372280153,0.003812150165904337
0.045,0.0,0.012048192771084338,0.0035571886590177407,0.00395933763241953
0.046,0.0,0.011764705882352941,0.0037324377045002046,0.004108146765874238
0.047,0.0,0.011494252873563218,0.003649721538909298,0.004258520024645032
0.048,0.0,0.02197802197802198,0.0038056729753205955,0.004410400785906378
0.049,0.0,0.021505376344086023,0.003942261980961175,0.004563733334276764
0.05,0.0,0.021052631578947368,0.004287925921844394,0.004718462850587297
