x,A-cycles,B-cycles,all
0.05,0.06836372432179182,0.5436938229215021,0.035522682410679414
0.1,0.04911303483551798,0.100249215184219,0.04486906965741351
0.15000000000000002,0.02993161026931782,1.9956556598785344,0.0006872620342638127
0.2,0.02171306610954009,4.160657801075009,0.011716185937227841
0.25,0.0218435168566018,10.260376159529121,0.06685819918802985
0.3,0.10470320212252486,8.283933819708324,0.12279284800019497
0.35,0.0651168098401476,25.904646060454425,0.10147891815730856
0.39999999999999997,0.08906376865225674,39.87213469133455,0.12449358136713723
0.44999999999999996,0.1435687531663384,56.792828775790504,0.17960409937602892
0.49999999999999994,0.08781855674607313,68.00414155949069,0.11779416893039947
0.5499999999999999,0.19656171500845912,82.24207125934133,0.2300245040008303
0.6,0.16663360906917038,89.77875799187056,0.19924597991888518
0.65,0.030854237461890664,92.55561276732571,0.05462567103869317
0.7000000000000001,0.0080053063783819,95.56387204542587,0.013159142243273076
0.7500000000000001,0.016925153145786607,97.37748101430981,0.03564576545256825
0.8000000000000002,0.028099604448047544,98.29072549178991,0.042981961978170884
0.8500000000000002,0.042570239747559135,99.28522054659163,0.02408793610502009
0.9000000000000002,0.09128485138681487,99.60329232539539,0.07411580767418238
0.9500000000000003,0.15776292877395764,99.84777334459689,0.13470544758034095
1.0000000000000002,0.05963774996379981,99.91684712808964,0.03799313319003246
1.0500000000000003,0.13258503417132206,99.95870750584126,0.11016490749218308
1.1000000000000003,0.15170079718720098,99.97841553078302,0.12966690665489136
1.1500000000000004,0.22247697604608607,99.9915144969224,0.19365880430485752
1.2000000000000004,0.28793822597228447,99.9946773354228,0.26431774527823115
1.2500000000000004,0.27389639202458416,99.99665200112568,0.25462076083749235
1.3000000000000005,0.28106878843584115,99.9972290549365,0.26910874761168846
1.3500000000000005,0.18829317996826592,99.99876159046349,0.17457925829685791
1.4000000000000006,0.16461680324292427,99.99948752002007,0.1476107724292538
1.4500000000000006,0.020771666301792235,99.99979640797878,0.04266744056922239
1.5000000000000007,0.08963166139088005,99.99986213526495,0.07299293641334682
1.5500000000000007,0.1100478870868205,99.99994620874182,0.0881457458897474
1.6000000000000008,0.2292360543866545,99.9999626032724,0.21302193528195293
1.6500000000000008,0.27076406267977937,99.99998311757697,0.25230911807945444
1.7000000000000008,0.35236779300357113,99.99999161643683,0.33325636721575913
1.7500000000000009,0.46345539776238037,99.99999618377525,0.4418526772846762
1.800000000000001,0.43340831810517716,99.99999772590265,0.4148064388949339
1.850000000000001,0.3897469158493726,99.99999905893057,0.36668913244591406
1.900000000000001,0.37100401158194607,99.99999937690498,0.3531302674090761
1.950000000000001,0.41496478439858636,99.99999972152214,0.3944144775189662
2.000000000000001,0.3945850930593914,99.99999984634665,0.3754704058485908
