x,A-cycles,B-cycles,all
0.05,0.08820605680717257,0.07206948326767822,0.008004071328961238
0.1,0.003756330521769471,0.07343002676613705,0.038581047265959977
0.15000000000000002,0.00024018226858858263,0.1349275069230141,0.06729801730573089
0.2,0.08959655313255474,0.07315976227390399,0.08137748283219265
0.25,0.14210043631573196,0.032854859223471276,0.05454630693392662
0.3,0.14079922889322272,0.09618158262162979,0.022168454687779678
0.35,0.2716468361621665,0.20191245977420164,0.03430673759042974
0.39999999999999997,0.18483034943625615,0.4455700542336919,0.13136466100159316
0.44999999999999996,0.10579104264518743,0.3041466024376157,0.09959831915985268
0.49999999999999994,0.00015190512058151,0.17652805159894153,0.08841781848633641
0.5499999999999999,0.13767626733877944,0.08072170916743276,0.10920710667257096
0.6,0.06119793767719904,0.35458365115187707,0.20767605290020055
0.65,0.4096208952960718,0.3430754911681092,0.3763371640133194
0.7000000000000001,0.463197238493613,0.16937360533204326,0.31607027158344453
0.7500000000000001,0.11223983687625427,0.4502589242469708,0.28096453941699373
0.8000000000000002,0.22165202018136781,0.14211497180464472,0.1818677093511481
0.8500000000000002,0.3700478285449169,0.2433736022467995,0.30667072216038394
0.9000000000000002,0.1932890178121353,0.2540564177501515,0.22366350669159965
0.9500000000000003,0.6112062576584106,0.3479498306843099,0.4794056112558964
1.0000000000000002,0.9814081753563788,0.434347485426798,0.7071349009283883
1.0500000000000003,0.5224333056820326,0.7125818348399097,0.6174177338497533
1.1000000000000003,1.0793270957250551,0.6569389192712729,0.8676908168719265
1.1500000000000004,1.00629027080764,0.38934987764460194,0.6968751296174998
1.2000000000000004,0.5185077999029714,0.7753313590451296,0.646755743509664
1.2500000000000004,0.20141433581385498,0.6807293314101698,0.44049999865244505
1.3000000000000005,0.6962828285436569,0.6826327969822492,0.6894573501441201
1.3500000000000005,0.5167704752463121,0.02308786984623808,0.2693215065269464
1.4000000000000006,0.033003166997696225,0.09846784094316437,0.03277556268633707
1.4500000000000006,0.7159508184641693,0.3924329174381662,0.554454985709096
1.5000000000000007,0.5253379263458985,0.4855719211195743,0.5054588971545285
1.5500000000000007,0.20114666912329232,0.6851799083823901,0.44375161644696826
1.6000000000000008,0.07906697364635504,0.7252703887818888,0.3247243468244162
1.6500000000000008,0.12681451058773918,1.40826677027547,0.7716776937316365
1.7000000000000008,0.4674322686369822,1.4956612741262583,0.9842161094020909
1.7500000000000009,1.3157404499397167,1.669217120421857,1.4927958821776313
1.800000000000001,1.607049163512745,2.310609770137605,1.960091685351592
1.850000000000001,2.278551500635006,2.3942894972785447,2.3364547883099123
1.900000000000001,2.0972785288159868,2.353680243712137,2.2256474817939322
1.950000000000001,1.8811854299353026,3.884561036066727,2.8932048654145013
2.000000000000001,2.0554070121168473,4.406895152744533,3.24543640394005
