x,AA-cycles,AB-cycles,BB-cycles,all
0.05,0.9866060507681008,1.712994828573588,0.6361209738027671,0.3370963995152862
0.1,0.3488534139287196,0.19731629830186898,1.552212560039901,0.8402298763846929
0.15000000000000002,0.336869958711899,0.08722846699573943,1.240241438691565,0.7035216041204165
0.2,0.7617011765645527,0.03805025200851712,1.4149030459533267,0.9852436938691943
0.25,0.03973200818774399,0.678555328802005,1.4139182187058832,0.5569981155207726
0.3,0.9589537135873126,0.2866410362493554,1.2477993730484709,0.11246564928072507
0.35,0.13928534434194687,0.35922951111894996,0.3744470416749383,0.07069887743166561
0.39999999999999997,0.3074061248633227,1.453804517556824,0.5163612399726796,0.2425950245665099
0.44999999999999996,0.26366591244953663,1.3468173743846499,0.24430080503270948,0.12822274474495757
0.49999999999999994,1.1642482665709648,3.469840772744104,1.5027050679674459,0.5253338944412158
0.5499999999999999,0.1233358695788186,3.1132955496285195,0.656469137193847,0.5601091632803452
0.6,0.22032482872904818,4.255458269749299,0.3099414402060328,0.48309356678396187
0.65,0.4808903907802857,3.5408075138520605,0.9527027309138542,0.15959913283624494
0.7000000000000001,0.2594651031311749,2.369165509971143,0.9495110774369192,0.06357272602860775
0.7500000000000001,1.0124561169126467,1.3466280689617984,0.8894360501595862,0.1996491356462759
0.8000000000000002,1.0492688320173047,1.9255242625775466,0.9937607172184009,0.2301876007558233
0.8500000000000002,1.3883680198940256,1.492949789900408,0.8522271081575222,0.8657016729786843
0.9000000000000002,1.5032702167024432,5.0912401818944195,0.600978101395285,0.06653185173261786
0.9500000000000003,1.9630449153174507,3.669430552962474,1.1475935326365343,0.036532157303407795
1.0000000000000002,1.3520347105879598,0.35966514374890907,2.195133291139198,0.3871684775783554
1.0500000000000003,2.6729389055534214,0.972605902505751,2.4643535455634242,0.2511519702149011
1.1000000000000003,5.778554232265535,1.0617297188624366,2.22511777996421,1.8526606586099361
1.1500000000000004,7.5231111493711476,6.019421899767396,1.4990243482511716,3.509089262699453
1.2000000000000004,5.94574801119979,5.945748011199759,2.0052170568729877,4.212449477943512
1.2500000000000004,7.445782979595362,0.32622782417959056,3.190416679806652,4.884994366382586
1.3000000000000005,5.499555310540357,2.450482099842788,2.795476320932324,3.543594526039094
1.3500000000000005,4.728370741764194,11.878610505084273,2.1810009755012203,2.128663362325976
1.4000000000000006,8.64101406336305,12.543678327741189,1.702356903618487,3.773063139849544
1.4500000000000006,4.102938283606075,12.562932840895478,5.705037166696182,3.4113447569873996
1.5000000000000007,8.068257184077572,4.7360074647755255,4.663377820524881,5.391138295177353
1.5500000000000007,10.125214678331982,0.13912742036885548,7.4818386394594,8.022880518760807
1.6000000000000008,10.722295769758976,3.327576833516753,7.975289485751552,8.799600786336592
1.6500000000000008,13.29843194169029,0.23967724648803712,10.215709521839269,10.751202307991312
1.7000000000000008,16.874342624266152,5.329112433191978,11.705907968780112,13.542568432138834
1.7500000000000009,15.01691741133971,3.2852460775515615,12.425969771441535,12.798172692874381
1.800000000000001,17.159656878752276,10.409702994798728,13.609356459270233,14.945920564682364
1.850000000000001,25.166481817593038,13.014030146945721,15.889599398286375,20.083561265745203
1.900000000000001,30.42504461923242,34.42360527329949,22.90342782131161,27.691427867896817
1.950000000000001,33.41806591578491,36.08134327915349,25.095324155258012,30.219807073311685
2.000000000000001,36.43865997636637,44.089562016248166,24.52090872193506,32.57032604974657
