AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,all,x
6.244471981701499e-06,8.349688454780118e-07,4.7410297555784365e-07,4.291891054542157e-07,6.230490656680637e-07,4.2302222235794065e-06,1.283600419743904e-05,0.03200000000000002
6.988620784399851e-06,9.346583374504343e-07,5.308137363907544e-07,4.806235203807254e-07,6.978553926498948e-07,4.739071173134795e-06,1.4371642944406454e-05,0.03300000000000002
7.792759837772343e-06,1.04241237837035e-06,5.921281217707493e-07,5.362476641429964e-07,7.78776236484242e-07,5.289654935027184e-06,1.6031979173567867e-05,0.03400000000000002
8.659398164935192e-06,1.1585714865632794e-06,6.582423528216244e-07,5.962417835006867e-07,8.660770765414595e-07,5.883802058643909e-06,1.7822332923006153e-05,0.035000000000000024
9.591034271720077e-06,1.283475043437829e-06,7.293521604879885e-07,6.607858243237106e-07,9.600231659833694e-07,6.523341009272944e-06,1.974801147522592e-05,0.036000000000000025
1.0590153229930225e-05,1.4174609018154671e-06,8.056525623504445e-07,7.300592289758618e-07,1.060879237001077e-06,7.210098163985882e-06,2.1814303324058956e-05,0.037000000000000026
1.1659223892144353e-05,1.5608650114017968e-06,8.873376489180332e-07,8.042407420452271e-07,1.1689092178307039e-06,7.94589588517895e-06,2.4026472397519065e-05,0.03800000000000003
1.280069623434363e-05,1.7140210609249066e-06,9.746003791416427e-07,8.835082242008963e-07,1.2843759612432442e-06,8.732550669816768e-06,2.638975252967109e-05,0.03900000000000003
1.4016998822721244e-05,1.8772601364768887e-06,1.0676323848976316e-06,9.680384739601589e-07,1.4075409842110538e-06,9.571871372463527e-06,2.8909342174730503e-05,0.04000000000000003
1.5310536401117203e-05,2.0509103956049923e-06,1.1666237841964249e-06,1.058007057155003e-06,1.5386642184597229e-06,1.0465657500225398e-05,3.159039935675874e-05,0.04100000000000003
1.6683687595602054e-05,2.2352967567089946e-06,1.2717630028761655e-06,1.1535881438912283e-06,1.6780037716201504e-06,1.1415697577766191e-05,3.443803684846479e-05,0.04200000000000003
1.8138802732813097e-05,2.4307406033113243e-06,1.3832366045468114e-06,1.25495435279795e-06,1.8258156987016454e-06,1.2423767580596256e-05,3.745731757276709e-05,0.04300000000000003
1.96782017687244e-05,2.6375595027762424e-06,1.5012291285552035e-06,1.3622766023696084e-06,1.9823537836127636e-06,1.3491629434871452e-05,4.065325022090968e-05,0.04400000000000003
2.1304172324608628e-05,2.856066939063884e-06,1.6259229357466954e-06,1.4757239692068602e-06,2.147869330462317e-06,1.4621029581975374e-05,4.4030785081063754e-05,0.04500000000000003
2.3018967827023645e-05,3.0865720591144255e-06,1.7574980618039293e-06,1.5954635529669554e-06,2.3226109643787173e-06,1.58136976061941e-05,4.759481007148177e-05,0.046000000000000034
2.4824805748730088e-05,3.329379432466738e-06,1.8961320779481811e-06,1.7216603478382723e-06,2.5068244415913187e-06,1.7071344923827123e-05,5.1350146972401725e-05,0.047000000000000035
2.6723865947518384e-05,3.5847888237249545e-06,2.0419999587935e-06,1.8544771203577605e-06,2.70075246852291e-06,1.8395663532113415e-05,5.5301547851030917e-05,0.048000000000000036
2.8718289099993905e-05,3.853094977495201e-06,2.1952739571485525e-06,1.9940742933939664e-06,2.904634529647867e-06,1.9788324816384558e-05,5.9453691674064054e-05,0.04900000000000004
3.0810175227438365e-05,4.134587415423326e-06,2.3561234855656365e-06,2.1406098361222116e-06,3.1187067238756832e-06,2.1250978413890666e-05,6.381118110231589e-05,0.05000000000000004
3.300158231093296e-05,4.429550244973085e-06,2.524715004440927e-06,2.2942391598223295e-06,3.343201609224842e-06,2.2785251132777334e-05,6.837853946217148e-05,0.05100000000000004
3.529452499299532e-05,4.738261979592401e-06,2.7012119164743216e-06,2.4551150193330592e-06,3.57834805555697e-06,2.439274592472346e-05,7.316020788867555e-05,0.05200000000000004
3.769097336304733e-05,5.060995369923578e-06,2.885774467301683e-06,2.6233874200008956e-06,3.824371105146227e-06,2.607504090978186e-05,7.816054263520158e-05,0.05300000000000004
4.01928518240942e-05,5.398017245721267e-06,3.0785596521164537e-06,2.7992035299647856e-06,4.0814918408637515e-06,2.7833688451994803e-05,8.338381254475526e-05,0.05400000000000004
4.280203803805816e-05,5.749588368149858e-06,3.2797211281018406e-06,2.9827075976215678e-06,4.349927261761769e-06,2.9670214284387383e-05,8.883419667808057e-05,0.05500000000000004
4.552036194727066e-05,6.11596329213963e-06,3.48940913249881e-06,3.1740408741205644e-06,4.629890165846656e-06,3.158611668197122e-05,9.451578209384757e-05,0.05600000000000004
4.834960486968712e-05,6.497390238488478e-06,3.707770406139156e-06,3.373341540739054e-06,4.9215890398348824e-06,3.358286568141984e-05,0.00010043256177630854,0.057000000000000044
5.129149866544687e-05,6.894110975403462e-06,3.934948122276831e-06,3.580744640993764e-06,5.225227955690237e-06,3.5661902346106556e-05,0.00010658843270591772,0.058000000000000045
5.4347724972458205e-05,7.306360709183553e-06,4.171081820554559e-06,3.7963820173467097e-06,5.541006473745209e-06,3.782463807522273e-05,0.00011298719406851097,0.059000000000000045
5.751991450874505e-05,7.734367983752178e-06,4.4163073459465655e-06,4.020382252366984e-06,5.869119552213748e-06,4.0072453955722864e-05,0.00011963254559874738,0.060000000000000046
6.080964643934621e-05,8.178354588754897e-06,4.670756792521897e-06,4.252870614213173e-06,6.20975746290687e-06,4.24067001558696e-05,0.00012652808605361266,0.06100000000000005
6.421844780561294e-05,8.638535475944514e-06,4.934558451876486e-06,4.493969006304225e-06,6.56310571296682e-06,4.482869535917816e-05,0.00013367731181188313,0.06200000000000005
6.774779301480247e-05,9.11511868358245e-06,5.207836766085615e-06,4.743795921049508e-06,6.929344972439486e-06,4.7339726237586346e-05,0.00014108361559554588,0.06300000000000004
7.139910338791799e-05,9.608305268591848e-06,5.490712285031978e-06,5.002466397511936e-06,7.308651007509005e-06,4.9941046962701545e-05,0.00014875028530926432,0.06400000000000004
7.517374676379467e-05,1.0118289246204098e-05,5.783301627967894e-06,5.270091982880699e-06,7.701194619222212e-06,5.263387875400118e-05,0.00015668050299407074,0.06500000000000004
7.90730371574829e-05,1.0645257536846928e-05,6.085717449173583e-06,5.546780697633248e-06,8.107141587534642e-06,5.5419409462888094e-05,0.0001648773438915594,0.06600000000000004
8.309823447102647e-05,1.1189389920028132e-05,6.398068407576758e-06,5.8326370042687515e-06,8.526652620513541e-06,5.8298793191526244e-05,0.0001733437756149399,0.06700000000000005
8.725054425478263e-05,1.1750858994975237e-05,6.7204591402018936e-06,6.127761779498132e-06,8.95988330853704e-06,6.12731499454063e-05,0.00018208265742340125,0.06800000000000005
9.153111751747629e-05,1.2329830147796952e-05,7.0529902393207315e-06,6.432252289778338e-06,9.406984083332315e-06,6.43435653186132e-05,0.00019109673959631787,0.06900000000000005
9.594105058322693e-05,1.2926461524938448e-05,7.395758233178713e-06,6.7462021700813185e-06,9.868100181699278e-06,6.751109021079174e-05,0.00020038866290391643,0.07000000000000005
0.00010048138499383133,1.3540904012707743e-05,7.74885557017498e-06,7.069701405790528e-06,1.0343371613769607e-05,7.07767405748277e-05,0.00020996095817110187,0.07100000000000005
0.00010515310745462829,1.4173301222656237e-05,8.112370606376567e-06,7.402836317620525e-06,1.0832933135654654e-05,7.414149719428461e-05,0.00021981604593122091,0.07200000000000005
0.00010995714982231508,1.482378948260176e-05,8.486387596250305e-06,7.745689549457507e-06,1.1336914226338925e-05,7.76063054896576e-05,0.0002299562361666212,0.07300000000000005
0.00011489438913312695,1.5492497833087786e-05,8.870986686498872e-06,8.098340059021259e-06,1.1855439068679317e-05,8.117207535252782e-05,0.000240383728132942,0.07400000000000005
0.00011996564766983114,1.6179548029077734e-05,9.266243912890049e-06,8.460863111251177e-06,1.2388626534373464e-05,8.483968100671947e-05,0.000251100610264143,0.07500000000000005
0.00012517169306602862,1.6885054546688257e-05,9.672231199971206e-06,8.833330274321538e-06,1.2936590172763762e-05,8.86099608955851e-05,0.00026210886015535844,0.07600000000000005
0.00013051323844629403,1.7609124594770377e-05,1.0089016363563366e-05,9.215809418193255e-06,1.3499438203346705e-05,9.24837175945621e-05,0.0002734103446207298,0.07700000000000005
0.00013599094260072437,1.8351858131152354e-05,1.0516663115932292e-05,9.608364715611893e-06,1.4077273511860442e-05,9.646171774816401e-05,0.0002850068198234454,0.07800000000000006
0.00014160541019250336,1.911334788336277e-05,1.095523107353608e-05,1.0011056645463628e-05,1.4670193649826162e-05,0.00010054469203059065,0.00029689993147528264,0.07900000000000006
0.00014735719199712618,1.989367937365701e-05,1.1404775767251681e-05,1.0423941998403136e-05,1.5278290837422147e-05,0.00010473333512915698,0.0003090912151030171,0.08000000000000006
0.00015324678517196337,2.0692930948175012e-05,1.1865348654985017e-05,1.0847073884669529e-05,1.5901651969572092e-05,0.0001090283057497628,0.00032158209637912777,0.08100000000000006
0.00015927463355488086,2.151117381006236e-05,1.2336997136571702e-05,1.1280501744008348e-05,1.654035862513205e-05,0.00011343022664364042,0.0003343738915142957,0.08200000000000006
0.00016544112799066448,2.23484720563916e-05,1.2819764570878065e-05,1.1724271357619929e-05,1.719448707906341e-05,0.00011793968465463711,0.0003474678077092546,0.08300000000000006
0.00017174660668403292,2.3204882718724416e-05,1.3313690295014027e-05,1.2178424862056141e-05,1.7864108317481666e-05,0.00012255723078630668,0.0003608649436636158,0.08400000000000006
0.00017819135557805478,2.4080455807159848e-05,1.3818809645572009e-05,1.2643000764989586e-05,1.8549288055473722e-05,0.00012728338028809958,0.00037456629013934956,0.08500000000000006
0.000184775608756819,2.4975234357717942e-05,1.433515398180817e-05,1.3118033962781401e-05,1.9250086757579006e-05,0.0001321186127599606,0.0003885727305766661,0.08600000000000006
0.00019149954887123766,2.5889254482911705e-05,1.4862750710684244e-05,1.3603555759775225e-05,1.9966559660832043e-05,0.0001370633722746581,0.00040288504176009903,0.08700000000000006
0.00019836330758689311,2.6822545425364658e-05,1.5401623313690664e-05,1.4099593889247257e-05,2.0698756800266946e-05,0.00014211806751718333,0.000417503894532646,0.08800000000000006
0.00020536696605286838,2.777512961433518e-05,1.59517913753736e-05,1.4606172535943778e-05,2.14467230367866e-05,0.00014728307194057977,0.0004324298545558873,0.08900000000000007
0.00021251055539053395,2.8747022725011852e-05,1.651327061349043e-05,1.512331236013919e-05,2.2210498087301604e-05,0.00015255872393756984,0.0004476633831140469,0.09000000000000007
0.00021979405720128694,2.9738233740448877e-05,1.7086072910720568e-05,1.5651030523149847e-05,2.299011655704673e-05,0.000157945327027369,0.000463204837960022,0.09100000000000007
0.000227217404092273,3.0748765016013026e-05,1.767020634785991e-05,1.618934071423986e-05,2.3785607973984633e-05,0.00016344315005708743,0.0004790544742014579,0.09200000000000007
0.00023478048021914315,3.177861234621781e-05,1.826567523842962e-05,1.673825317885742e-05,2.459699682520887e-05,0.00016905242741713654,0.0004952124452249933,0.09300000000000007
0.0002424831218449294,3.282776503382426e-05,1.8872480164631744e-05,1.7297774748141472e-05,2.5424302595260978e-05,0.00017477335927007102,0.0005116788036568589,0.09400000000000007
0.0002503251179141461,3.3896205961089826e-05,1.9490618014585465e-05,1.786790886963994e-05,2.6267539806277668e-05,0.00018060611179231096,0.0005284535023580499,0.09500000000000007
0.00025830621064125095,3.498391166305199e-05,2.0120082020780437e-05,1.8448655639182828e-05,2.7126718059887223e-05,0.00018655081742820236,0.0005455363954523558,0.09600000000000007
0.0002664260961126252,3.6090852402734675e-05,2.0760861799684622e-05,1.9040011833854393e-05,2.800184208077565e-05,0.00019260757515588976,0.0005629272393855643,0.09700000000000007
0.0002746844249012562,3.721699224816975e-05,2.1412943392446123e-05,1.9641970946010466e-05,2.8892911761845352e-05,0.00019877645076448353,0.0005806256940142114,0.09800000000000007
0.0002830808026933297,3.8362289151129055e-05,2.2076309306630415e-05,2.0254523218288485e-05,2.9799922210891637e-05,0.00020505747714202392,0.0005986313237222932,0.09900000000000007
0.00029161479092596344,3.9526695027464286e-05,2.2750938558935253e-05,2.0877655679558716e-05,3.072286379872296e-05,0.00021145065457374903,0.0006169435985643937,0.10000000000000007
0.00030028590743533555,4.071015583895667e-05,2.3436806718828143e-05,2.1511352181767362e-05,3.16617222086547e-05,0.0002179559510501927,0.0006355618954337352,0.10100000000000008
0.0003090936271144844,4.191261167657955e-05,2.4133885953051875e-05,2.215559343762268e-05,3.2616478487306106e-05,0.00022457330258464757,0.0006544854992536922,0.10200000000000008
0.0003180373825800787,4.313399684508117e-05,2.4842145070945823e-05,2.2810357059077296e-05,3.358710909663346e-05,0.00023130261353953964,0.0006737136041913561,0.10300000000000008
0.00032711656484747594,4.437423994879695e-05,2.5561549570532015e-05,2.3475617596560947e-05,3.457358596713351e-05,0.00023814375696127593,0.0006932453148917753,0.10400000000000008
0.00033633052401341195,4.5633263978603464e-05,2.6292061685316162e-05,2.4151346578918908e-05,3.557587655215327e-05,0.0002450965749231341,0.0007130796477315378,0.10500000000000008
0.00034567856994568053,4.691098639992867e-05,2.7033640431755737e-05,2.4837512554013067e-05,3.6593943883243626e-05,0.00025216087887577654,0.0007332155320903983,0.10600000000000008
0.00035515997297918595,4.820731924173657e-05,2.7786241657348396e-05,2.553408112994356e-05,3.762774662649695e-05,0.0002593364500049829,0.0007536518116396944,0.10700000000000008
0.0003647739646177666,4.9522169186404854e-05,2.8549818089295082e-05,2.6241015016849833e-05,3.8677239139808713e-05,0.00026662303959620344,0.0007743872456463286,0.10800000000000008
0.0003745197382412119,5.085543766041933e-05,2.9324319383694194e-05,2.695827406925201e-05,3.974237153100704e-05,0.00027402036940554953,0.0007954205102911341,0.10900000000000008
0.000384396449816907,5.220702092580887e-05,3.0109692175223882e-05,2.7685815328893413e-05,4.082308971679365e-05,0.0002815281320368437,0.0008167502000004706,0.11000000000000008
0.0003944032186155659,5.357681017224805e-05,3.09058801272709e-05,2.842359306804711e-05,4.191933548244222e-05,0.0002891459913243663,0.0008383748287899405,0.11100000000000008
0.0004045391279305213,5.496469160975767e-05,3.171282398246636e-05,2.9171558833250236e-05,4.3031046542202196e-05,0.00029687358272094166,0.0008602928316191395,0.11200000000000009
0.0004148032258000679,5.637054656193343e-05,3.253046161358885e-05,2.9929661489430544e-05,4.415815660035596e-05,0.0003047105136910199,0.0008825025657563967,0.11300000000000009
0.0004251945257323623,5.779425155963784e-05,3.335872807479745e-05,3.069784726439117e-05,4.5300595412880644e-05,0.00031265636410841803,0.0009050023121524874,0.11400000000000009
0.0004357120074324078,5.923567843509034e-05,3.419755565315825e-05,3.147605979362036e-05,4.64582888496656e-05,0.00032071068665839186,0.0009277902768223343,0.11500000000000009
0.00044635461753066114,6.069469441629402e-05,3.504687392042839e-05,3.2264240165393806e-05,4.7631158957239236e-05,0.00032887300724372437,0.0009508645922337409,0.11600000000000009
0.00045712127031282036,6.21711622217391e-05,3.5906609785063946e-05,3.3062326966138697e-05,4.8819124021959675e-05,0.00033714282539451914,0.0009742233187022408,0.11700000000000009
0.0004680108484503632,6.366494015532479e-05,3.677668754441788e-05,3.3870256326028754e-05,5.002209863362468e-05,0.00034551961468139955,0.0009978644457911588,0.11800000000000009
0.0004790222037314231,6.517588220144379e-05,3.7657028937096346e-05,3.4687961964781366e-05,5.1239993749458836e-05,0.00035400282313182455,0.0010217858937160281,0.11900000000000009
0.0004901541577916042,6.670383812017523e-05,3.854755319544187e-05,3.551537523762803e-05,5.247271675843563e-05,0.0003625918736492346,0.0010459855147525196,0.12000000000000009
0.0005014055028443497,6.824865354253339e-05,3.944817709811336e-05,3.6352425181430706e-05,5.372017154589462e-05,0.00037128616443475544,0.001070461094647077,0.1210000000000001
0.0005127750024104926,6.981017006572243e-05,4.0358815022734254e-05,3.719903856091762e-05,5.498225855841471e-05,0.00038008506941119197,0.0010952103540294736,0.1220000000000001
0.0005242613920466326,7.138822534834751e-05,4.127937899857996e-05,3.80551399150122e-05,5.625887486890528e-05,0.0003889879386490533,0.0011202309498265308,0.1230000000000001
0.0005358633800719925,7.298265320553574e-05,4.2209778759277925e-05,3.8920651603230655e-05,5.754991424187864e-05,0.0003979940987943586,0.0011455204766762739,0.1240000000000001
0.0005475796482934252,7.459328370392188e-05,4.314992179549399e-05,3.979549385212388e-05,5.885526719886868e-05,0.0004071028534979784,0.0011710764683418122,0.12500000000000008
0.0005594088527282517,7.621994325645428e-05,4.409971340757948e-05,4.0679584801740055e-05,6.0174821083960585e-05,0.00041631348384627763,0.0011968963991242638,0.12600000000000008
0.0005713496243246209,7.786245471697955e-05,4.50590567581546e-05,4.157284055208583e-05,6.150846012939868e-05,0.0004256252487928256,0.001222977685274065,0.12700000000000009
0.0005834005696790988,7.952063747456517e-05,4.602785292460467e-05,4.247517520956363e-05,6.285606552124016e-05,0.00043503738559095916,0.0012493176864000314,0.12800000000000009
0.000595560271751206,8.119430754752114e-05,4.700600095146634e-05,4.338650093336472e-05,6.421751546502346e-05,0.00044454911022697666,0.0012759137068755584,0.1290000000000001
0.0006078272905746248,8.288327767708277e-05,4.799339790268172e-05,4.430672798179708e-05,6.559268525142085e-05,0.0004541596178537562,0.0013027629972413635,0.1300000000000001
0.0006202001639648238,8.45873574207186e-05,4.898993891369925e-05,4.5235764758528385e-05,6.698144732184623e-05,0.00046386808322459777,0.0013298627556042142,0.1310000000000001
0.0006326774082228401,8.63063532450292e-05,4.999551724340141e-05,4.617351785872584e-05,6.838367133399017e-05,0.0004736736611270917,0.0013572101290310783,0.1320000000000001
0.0006452575188349891,8.804006861820238e-05,5.101002432583869e-05,4.711989211507357e-05,6.979922422725407e-05,0.00048357548681682576,0.0013848022149381837,0.1330000000000001
0.0006579389711682647,8.978830410199417e-05,5.2033349821752134e-05,4.807479064365074e-05,7.122797028805832e-05,0.0004935726764507462,0.0014126360624744665,0.1340000000000001
0.0006707202211612158,9.15508574432038e-05,5.3065381669865344e-05,4.903811488965293e-05,7.266977121499791e-05,0.0005036643275199957,0.0014407086738989316,0.1350000000000001
0.0006835997060100837,9.332752366461334e-05,5.4106006137928775e-05,5.0009764672940367e-05,7.412448618382151e-05,0.0005138495192820601,0.001469017005951448,0.1360000000000001
0.0006965758448500057,9.511809515536459e-05,5.515510787350006e-05,5.0989638233397795e-05,7.559197191221033e-05,0.0005241273131920523,0.0014975579712165306,0.1370000000000001
0.000709647039431087,9.692236176074542e-05,5.621256995444363e-05,5.197763227609013e-05,7.707208272433386e-05,0.0005344967533329808,0.0015263284394796807,0.1380000000000001
0.0007228116747891678,9.874011087135934e-05,5.7278273939134285e-05,5.297364201619957e-05,7.856467061516018e-05,0.0005449568668448426,0.0015553252390758637,0.1390000000000001
0.0007360681199110998,0.00010057112751165554,5.835209991635061e-05,5.397756122373047e-05,8.006958531450048e-05,0.0005555066643523923,0.0015845451582297292,0.1400000000000001
0.0007494147283943762,0.00010241519442779304,5.943392655484311e-05,5.498928226796783e-05,8.158667435076612e-05,0.0005661451403914505,0.0016139849463871966,0.1410000000000001
0.0007628498391009539,0.00010427209217481915,6.052363115256424e-05,5.600869616167729e-05,8.311578311442004e-05,0.0005768712738335978,0.0016436413155380325,0.1420000000000001
0.0007763717768051202,0.00010614159920313874,6.162108968554713e-05,5.7035692605033525e-05,8.465675492110254e-05,0.0005876840283091408,0.001673510941529083,0.1430000000000001
0.0007899788528352602,0.00010802349194425521,6.272617685642028e-05,5.807016002926541e-05,8.62094310744135e-05,0.0005985823526282017,0.001703590465367816,0.1440000000000001
0.0008036693657093948,0.00010991754489576317,6.383876614254728e-05,5.9111985640007014e-05,8.77736509283343e-05,0.0006095651811998212,0.0017338764945158678,0.1450000000000001
0.000817441601764358,0.00011182353070557439,6.49587298437792e-05,6.0161055460342545e-05,8.934925194927157e-05,0.000620631434448951,0.0017643656041722766,0.1460000000000001
0.000831293835778501,0.0001137412202553601,6.608593912980986e-05,6.121725437353602e-05,9.093606977770786e-05,0.0006317800192312151,0.00179505433854613,0.1470000000000001
0.0008452243315878005,0.00011567038274319217,6.722026408712304e-05,6.228046616543474e-05,9.253393828944299e-05,0.0006430098292453438,0.0018259392121183372,0.1480000000000001
0.0008592313426952769,0.00011761078576536823,6.836157376552235e-05,6.335057356653741e-05,9.414268965641166e-05,0.0006543197454431558,0.001857016710892272,0.1490000000000001
0.0008733131128736139,0.00011956219539740583,6.950973622423448e-05,6.442745829371823e-05,9.576215440706352e-05,0.000665708636437004,0.00188828329363304,0.1500000000000001
0.0008874678767608938,0.00012152437627419153,7.066461857757695e-05,6.551100109159783e-05,9.739216148629174e-05,0.0006771753589045777,0.0019197353930951297,0.1510000000000001
0.0009016938604493542,0.00012349709166927138,7.182608704018193e-05,6.660108177355263e-05,9.903253831489708e-05,0.0006887187579909654,0.0019513694172382226,0.1520000000000001
0.0009159892820670947,0.0001254801035732718,7.299400697176904e-05,6.769757926235606e-05,0.00010068311084857614,0.0007003376677079006,0.0019831817504309683,0.1530000000000001
0.0009303523523526505,0.00012747317277143785,7.416824292145861e-05,6.88003716304424e-05,0.0001023437036364207,0.0007120309113300881,0.0020151687546424986,0.1540000000000001
0.0009447812752223691,0.00012947605892027893,7.534865867161971e-05,6.990933613978812e-05,0.00010401413987891835,0.0007237973017885441,0.0020473267706215183,0.1550000000000001
0.0009592742483305234,0.00013148852062331169,7.653511728124523e-05,7.102434928140256e-05,0.00010569424148544248,0.0007356356420608632,0.0020796521190627883,0.1560000000000001
0.0009738294636221039,0.0001335103155058909,7.77274811288487e-05,7.214528681442255e-05,0.00010738382913122251,0.0007475447255583363,0.0021121411017608247,0.1570000000000001
0.0009884451078782405,0.00013554120028911928,7.892561195487682e-05,7.327202380480474e-05,0.0001090827223137845,0.0007595233365098555,0.0021447900027506813,0.1580000000000001
0.0010031193632541958,0.00013758093086282906,8.01293709036325e-05,7.440443466361046e-05,0.00011079073940885297,0.0007715702503425288,0.0021775950894356495,0.1590000000000001
0.0010178504078098992,0.00013962926235762721,8.1338618564703e-05,7.554239318487702e-05,0.00011250769772570521,0.0007836842340589478,0.0022105526137017597,0.16000000000000011
0.0010326364160329735,0.00014168594921599805,8.255321501388923e-05,7.66857725830717e-05,0.00011423341356197038,0.0007958640466110446,0.0022436588130189472,0.16100000000000012
0.0010474755593542257,0.0001437507452624573,8.37730198536314e-05,7.783444553012293e-05,0.00011596770225786567,0.0008081084392704716,0.002276909911528775,0.16200000000000012
