AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,all,x
5.740604934204454e-06,6.971183287810706e-06,1.2083381401857179e-05,2.1218512819406988e-05,3.113630441626955e-05,2.7947635671854305e-05,0.00010509762253140319,0.05100000000000004
6.157906940629942e-06,7.465486919234531e-06,1.2918625158409077e-05,2.2647430238693198e-05,3.317777286533516e-05,2.9730445292176126e-05,0.00011209766741447802,0.05200000000000004
6.5957778018269005e-06,7.983019864710269e-06,1.3791183723018607e-05,2.4136836767946376e-05,3.5300822816635516e-05,3.158022271852018e-05,0.00011938786369265784,0.05300000000000004
7.054729545181462e-06,8.524280616256475e-06,1.4701723415600115e-05,2.5687582455006575e-05,3.750627072397103e-05,3.349734761537313e-05,0.0001269719343713888,0.05400000000000004
7.5352710536447306e-06,9.089760156567894e-06,1.5650892551562845e-05,2.7300479246436416e-05,3.979487066848876e-05,3.548214035773625e-05,0.0001348534140344369,0.05500000000000004
8.037907804901273e-06,9.679941692509495e-06,1.6639321113379964e-05,2.897630070640419e-05,4.21673144424427e-05,3.753486258566098e-05,0.00014303564834529858,0.05600000000000004
8.56314161957152e-06,1.0295300402398171e-05,1.7667620449782963e-05,3.071578178790286e-05,4.4624231710660856e-05,3.9655717824722296e-05,0.00015152179379503865,0.057000000000000044
9.111470418260755e-06,1.0936303196703272e-05,1.87363830016494e-05,3.251961865409936e-05,4.716619024561948e-05,4.184485216800091e-05,0.0001603148176843332,0.058000000000000045
9.683387987270669e-06,1.1603408491804836e-05,1.9846182053675503e-05,3.438846854767509e-05,4.979369623216895e-05,4.410235501532689e-05,0.00016941749832792194,0.059000000000000045
1.0279383752792333e-05,1.2297065996455606e-05,2.0997571510947385e-05,3.6322949706081344e-05,5.250719463809499e-05,4.642825986571295e-05,0.0001788324254700846,0.060000000000000046
1.089994256340236e-05,1.301771651060039e-05,2.219108569954758e-05,3.832364132069735e-05,5.530706964683488e-05,4.882254515907444e-05,0.00018856200090015698,0.06100000000000005
1.1545544480687273e-05,1.3765791736213714e-05,2.342723919035558e-05,4.0391083537939546e-05,5.819364514880137e-05,5.1285135163497576e-05,0.00019860843925749504,0.06200000000000005
1.2216664577823574e-05,1.4541714099823275e-05,2.47065266452215e-05,4.252577750042877e-05,6.116718528789255e-05,5.3815900904475944e-05,0.00020897376901566562,0.06300000000000004
1.2913772745944298e-05,1.534589658639436e-05,2.6029422684714745e-05,4.472818542638286e-05,6.422789505989326e-05,5.6414661132687786e-05,0.00021965983363601732,0.06400000000000004
1.363733350812534e-05,1.6178742584256452e-05,2.7396381776667903e-05,4.699873072545517e-05,6.73759209595908e-05,5.908118332703518e-05,0.00023066829288113081,0.06500000000000004
1.4387805840827802e-05,1.7040645740760684e-05,2.8807838144758323e-05,4.933779814929819e-05,7.061135167354852e-05,6.181518472980897e-05,0.0002420006242790025,0.06600000000000004
1.5165643002635211e-05,1.7931989828362793e-05,3.026420569638776e-05,5.174573397518247e-05,7.393421881559088e-05,6.461633341098114e-05,0.00025365812472914024,0.06700000000000005
1.5971292370127396e-05,1.8853148620833038e-05,3.176587796914054e-05,5.422284622105442e-05,7.7344497702166e-05,6.748424935875979e-05,0.0002656419122420812,0.06800000000000005
1.6805195280735066e-05,1.9804485779300793e-05,3.331322809511978e-05,5.67694048904684e-05,8.084210816485858e-05,7.041850559367153e-05,0.00027795292780415413,0.06900000000000005
1.766778688242226e-05,2.07863547478477e-05,3.4906608782478375e-05,5.938564224587583e-05,8.442691539742759e-05,7.341862930355837e-05,0.0002905919373596101,0.07000000000000005
1.855949599004601e-05,2.179909865836952e-05,3.654635231348099e-05,6.20717531088056e-05,8.809873083484759e-05,7.648410299699881e-05,0.00030355953390254854,0.07100000000000005
1.9480744948245268e-05,2.2843050244432653e-05,3.823277055844969e-05,6.482789518551405e-05,9.18573130619254e-05,7.961436567277659e-05,0.0003168561396713437,0.07200000000000005
2.043194950071375e-05,2.3918531763857408e-05,3.996615500496349e-05,6.765418941673089e-05,9.570236874916269e-05,8.280881400313333e-05,0.0003304820084385616,0.07300000000000005
2.1413518665713605e-05,2.502585492976568e-05,4.174677680169932e-05,7.055072035017173e-05,9.963355361362433e-05,8.606680352864969e-05,0.00034443722788962434,0.07400000000000005
2.242585461768946e-05,2.6165320849836633e-05,4.357488681631761e-05,7.351753653453034e-05,0.0001036504734026615,8.938764986270194e-05,0.00035872172208373747,0.07500000000000005
2.3469352574844674e-05,2.733721997351916e-05,4.545071570681206e-05,7.655465093370738e-05,0.00010775268489842543,9.277062990354303e-05,0.0003733352539908517,0.07600000000000005
2.4544400692544077e-05,2.8541832046956043e-05,4.737447400575983e-05,7.966204136007361e-05,0.00011193969694119153,9.62149830521533e-05,0.0003882774280986784,0.07700000000000005
2.565137996240971e-05,2.9779426075379243e-05,4.9346352216921656e-05,8.283965092560444e-05,0.0001162109714695921,9.97199124340986e-05,0.0004035476930840058,0.07800000000000006
2.679066411697844e-05,3.1050260292741946e-05,5.1366520923659015e-05,8.608738850976386e-05,0.00012056592457593851,0.00010328458612372526,0.00041914534454280704,0.07900000000000006
2.7962619539792573e-05,3.235458213835736e-05,5.3435130908647996e-05,8.94051292430519e-05,0.00012500392757488503,0.00010690813836910551,0.0004350695277738403,0.08000000000000006
2.9167605180797033e-05,3.369262824031993e-05,5.555231328438529e-05,9.279271500516807e-05,0.0001295243080837634,0.00011058967081623312,0.00045131924061066685,0.08100000000000006
3.040597247691812e-05,3.506462440548957e-05,5.7718179633995164e-05,9.624995493677938e-05,0.00013412635111298809,0.0001143282537310468,0.0004678933362972171,0.08200000000000006
3.167806527770242e-05,3.647078561582367e-05,5.993282216186004e-05,9.977662596391559e-05,0.000138809300164999,0.00011812292721793887,0.0004847905264022396,0.08300000000000006
3.298421977589476e-05,3.791131603084783e-05,6.219631385361111e-05,0.00010337247333404927,0.0001435723583402774,0.00012197270243347912,0.0005020093837681595,0.08400000000000006
3.432476444283806e-05,3.938640899605974e-05,6.450870864502798e-05,0.00010703721116295222,0.00014841468944903582,0.00012587656279415676,0.0005195483454900706,0.08500000000000006
3.5700019968578515e-05,4.0896247057065706e-05,6.687004159940978e-05,0.00011077052299144995,0.0001533354191272429,0.00012983346517701213,0.0005374057159207589,0.08600000000000006
3.711029920656223e-05,4.2441001979254037e-05,6.928032909299187e-05,0.0001145720623512297,0.0001583336359557068,0.000133842341112096,0.0005555796696978406,0.08700000000000006
3.855590712281202e-05,4.402083477281412e-05,7.173956900799603e-05,0.0001184414533388875,0.00016340839258099961,0.00013790209796575825,0.0005740682547892675,0.08800000000000006
4.003714074947331e-05,4.563589572291327e-05,7.424774093291156e-05,0.0001223782911974272,0.00016855870683705874,0.00014201162011382945,0.0005928693955536135,0.08900000000000007
4.1554289142622506e-05,4.728632442484953e-05,7.680480636961949e-05,0.00012638214290445774,0.00017378356286636194,0.00014616977010381763,0.0006119808958117289,0.09000000000000007
4.310763334423045e-05,4.8972249824001335e-05,7.941070894698056e-05,0.00013045254776635894,0.0001790819122396191,0.00015037538980529978,0.0006314004419264901,0.09100000000000007
4.469744634817765e-05,5.06937902603994e-05,8.20653746405206e-05,0.0001345890180177153,0.0001844526750729791,0.0001546273015477394,0.0006511256058875315,0.09200000000000007
4.632399307021892e-05,5.245105351775119e-05,8.476871199785796e-05,0.00013879103942534432,0.0001898947411418009,0.00015892430924502,0.0006711538483979933,0.09300000000000007
4.7987530321796405e-05,5.4244136876750864e-05,8.752061236952641e-05,0.00014305807189627048,0.00019540697099008022,0.00016326519950602607,0.0006914825219604504,0.09400000000000007
4.968830678760301e-05,5.607312717251245e-05,9.032095014485978e-05,0.00014738955008902153,0.0002009881970346762,0.0001676487427306598,0.0007121088739593328,0.09500000000000007
5.1426563006798705e-05,5.793810085596791e-05,9.316958299261325e-05,0.00015178488402764934,0.00020663722466352264,0.00017207369419072093,0.0007330300497372728,0.09600000000000007
5.3202531357785296e-05,5.983912405907456e-05,9.60663521060057e-05,0.00015624345971789833,0.00021235283332705256,0.000176538795095127,0.0007542430956629434,0.09700000000000007
5.501643604644569e-05,6.177625266368143e-05,9.901108245187944e-05,0.00016076463976497175,0.00021813377762210895,0.00018104277363899062,0.0007757449621880779,0.09800000000000007
5.6868493097755856e-05,6.374953237390611e-05,0.00010200358302368046,0.00016534776399236407,0.0002239787883676506,0.00018558434603611047,0.0007975325068914676,0.09900000000000007
5.875891035068035e-05,6.575899879187871e-05,0.00010504364709797254,0.00016999215006125235,0.00022988657367160355,0.00019016221753447642,0.0008196024975078639,0.10000000000000007
6.068788745626184e-05,6.780467749671229e-05,0.00010813105249420977,0.0001746970940899607,0.00023585581998824873,0.0001947750834144199,0.0008419516149398131,0.10100000000000008
6.265561587881899e-05,6.988658412656195e-05,0.0001112655618374958,0.00017946187127302926,0.0002418851931655642,0.00019942162996908203,0.0008645764562505521,0.10200000000000008
6.466227890016669e-05,7.200472446363986e-05,0.00011444692282407216,0.0001842857364994429,0.0002479733394819848,0.0002041005354669047,0.0008874735376362111,0.10300000000000008
6.67080516267754e-05,7.415909452205467e-05,0.00011767486848928335,0.0001891679249695922,0.000254118886672071,0.0002088104710958775,0.0009106392973756541,0.10400000000000008
6.879310099978806e-05,7.634968063834854e-05,0.00012094911747777421,0.00019410765281055749,0.0002603204449406095,0.00021355010188931617,0.000934070098756394,0.10500000000000008
7.0917585807813e-05,7.857645956460767e-05,0.0001242693743156857,0.00019910411768932668,0.00026657660796470454,0.00021831808763296323,0.0009577622329751008,0.10600000000000008
7.308165670241516e-05,8.083939856402491e-05,0.00012763532968461966,0.00020415649942357307,0.00027288595388344397,0.0002231130837532441,0.0009817119220113207,0.10700000000000008
7.528545621622698e-05,8.313845550879681e-05,0.00013104666069715384,0.0002092639605896388,0.00027924704627475583,0.00022793374218652937,0.0010059153214731016,0.10800000000000008
7.752911878360338e-05,8.547357898023925e-05,0.00013450303117369306,0.0002144256471273832,0.00028565843511909873,0.0002327787122292827,0.0010303685234133004,0.10900000000000008
7.981277076374691e-05,8.784470837101122e-05,0.00013800409192045272,0.0002196406889415767,0.0002921186577496576,0.00023764664136900396,0.001055067559115449,0.11000000000000008
8.213653046622826e-05,9.02517739893352e-05,0.0001415494810083744,0.0002249082004995276,0.0002986262397887365,0.00024253617609588767,0.0010800084018480897,0.11100000000000008
8.450050817883207e-05,9.26946971651094e-05,0.00014513882405278297,0.00023022728142465526,0.0003051796960700749,0.00024744596269515715,0.0011051869695866117,0.11200000000000009
8.690480619765665e-05,9.517339035780728e-05,0.00014877173449360048,0.00023559701708572768,0.00031177753154682707,0.0002523746480200395,0.0011305991277016589,0.11300000000000009
8.93495188593981e-05,9.768775726606346e-05,0.0001524478138759376,0.00024101647918150322,0.00031841824218497623,0.0002573208802453751,0.0011562406916132536,0.11400000000000009
9.183473257575305e-05,0.00010023769293884749,0.00015616665213089102,0.0002464847263205244,0.00032510031584197035,0.00026228330960187656,0.0011821074294098629,0.11500000000000009
9.436052586987049e-05,0.0001028230838881304,0.0001599278278563826,0.00025200080459583093,0.000331822233130394,0.0002672605890910624,0.0012081950644316707,0.11600000000000009
9.692696941479098e-05,0.00010544380820294913,0.0001637309085978771,0.00025756374815436473,0.00033858246826650503,0.00027225137518091606,0.001234499277817403,0.11700000000000009
9.95341260738065e-05,0.00010809973566477952,0.00016757545112882803,0.0002631725797608586,0.00034537948990348745,0.0002772543284823334,0.0012610157110140934,0.11800000000000009
0.00010218205094267978,0.0001107907278641291,0.00017146100173070226,0.00026882631135600993,0.00035221176194929387,0.00028226811440643405,0.0012877399682492492,0.11900000000000009
0.00010487079139366176,0.00011351663831826222,0.00017538709647244006,0.00027452394460875026,0.0003590777443689585,0.00028729140380283775,0.0013146676189649106,0.12000000000000009
0.00010760038712124574,0.0001162773125899769,0.00017935326148921525,0.00028026447146243784,0.0003659758939712962,0.0002923228735790051,0.0013417942002131769,0.1210000000000001
0.00011037087018960119,0.0001190725884073485,0.00018335901326036342,0.00028604687467480755,0.000372904665179898,0.00029736120730076954,0.0013691152190127881,0.1220000000000001
0.0001131822650816273,0.00012190229578436351,0.00018740385888634976,0.0002918701283515216,0.00037986251078837,0.0003024050957741917,0.0013966261546664238,0.1230000000000001
0.0001160345887495708,0.00012476625714236538,0.00019148729636465849,0.00029773319847318125,0.0003868478826997626,0.00030745323760887866,0.001424322461038417,0.1240000000000001
0.00011892785066715257,0.00012766428743223742,0.00019560881486448324,0.00030363504341566154,0.0003938592326501594,0.00031250433976292766,0.0014521995687926219,0.12500000000000008
0.00012186205288314779,0.00013059619425725185,0.0001997678950001122,0.0003095746144636509,0.0004008950129164105,0.0003175571180696563,0.0014802528875902297,0.12600000000000008
0.0001248371900763671,0.00013356177799651075,0.00020396400910289436,0.0003155508563172695,0.0004079536770079956,0.00032261029774629575,0.0015084778082473328,0.12700000000000009
0.00012785324961198577,0.00013656083192891436,0.00020819662149168964,0.00032156270759167374,0.0004150336803430348,0.0003276626138848332,0.0015368697048521315,0.12800000000000009
0.00013091021159917062,0.0001395931423575867,0.00021246518874170145,0.00032760910130953815,0.00042213348090845677,0.0003327128119251923,0.0015654239368416462,0.1290000000000001
0.0001340080489499534,0.0001426584887346963,0.0002167691599516011,0.0003336889653863316,0.0004292515399043634,0.00033775964811095496,0.0015941358510379007,0.1300000000000001
0.0001371467274393026,0.0001457566437866073,0.00022110797700885022,0.00033980122310830547,0.0004363863223726259,0.00034280188992783027,0.001623000783643522,0.1310000000000001
0.0001403262057663446,0.00014888737363930068,0.0002254810748531397,0.00034594479360311795,0.00044353629780976753,0.00034783831652508484,0.0016520140621967552,0.1320000000000001
0.000143546435616688,0.0001520504379440071,0.00022988788173786067,0.00035211859230303296,0.00045069994076419505,0.000352867719120157,0.0016811710074859409,0.1330000000000001
0.00014680736172580403,0.00015524559000299197,0.00023432781948953078,0.0003583215314006289,0.0004578757314178493,0.000357888901386677,0.001710466935423482,0.1340000000000001
0.00015010892194341902,0.0001584725768954404,0.00023880030376510286,0.0003645525202969736,0.00046506215615235827,0.0003629006798261253,0.0017398971588794196,0.1350000000000001
0.00015345104729887316,0.00016173113960338346,0.00024330474430708343,0.0003708104660422118,0.0004722577080997756,0.000367901884123371,0.0017694569894746983,0.1360000000000001
0.00015683366206740388,0.00016502101313761844,0.00024784054519639556,0.0003770942737685332,0.0004794608876780092,0.0003728913574863185,0.0017991417393342787,0.1370000000000001
0.00016025668383731038,0.00016834192666356833,0.0002524071051029229,0.00038340284711548466,0.0004866702031110395,0.0003778679569699187,0.0018289467228002445,0.1380000000000001
0.00016372002357795842,0.00017169360362703372,0.00025700381753367303,0.00038973508864760124,0.0004938841709340394,0.000382830553784783,0.0018588672581050885,0.1390000000000001
0.0001672235857085845,0.00017507576187978912,0.0002616300710785063,0.0003960899002643382,0.0005011013164835193,0.0003877780335906575,0.0018888986690053949,0.1400000000000001
0.00017076726816785958,0.00017848811380497733,0.00026628524965337415,0.00040246618360228434,0.0005083201743726169,0.0003927092967750067,0.001919036286376119,0.1410000000000001
0.00017435096248417427,0.0001819303664422576,0.0002709687327410159,0.00040886284042964836,0.0005155392889516658,0.0003976232587169619,0.001949275449765724,0.1420000000000001
0.00017797455384660607,0.0001854022216126642,0.0002756798956290693,0.00041527877303301666,0.0005227572147541795,0.0004025188500368972,0.001979611508912433,0.1430000000000001
0.00018163792117653364,0.00018890337604313517,0.00028041810964554714,0.0004217128845963785,0.0005299725169283951,0.00040739501683188665,0.002010039825221876,0.1440000000000001
0.0001853409371998592,0.00019243352149066827,0.0002851827423916391,0.0004281640795724245,0.0005371837716545177,0.00041225072089730606,0.002040555773206415,0.1450000000000001
0.00018908346851980522,0.00019599234486606854,0.0002899731579718007,0.000434631264046132,0.0005443895665478275,0.00041708493993484563,0.0020711547418864797,0.1460000000000001
0.00019286537569025098,0.0001995795283572473,0.00029478871722109066,0.0004411133460906438,0.0005515885010477975,0.0004218966677471853,0.0021018321361542156,0.1470000000000001
0.0001966865132895727,0.000203194749552038,0.00029962877792972506,0.000447609236115465,0.0005587791867933858,0.0004266849144196123,0.002132583378099799,0.1480000000000001
0.00020054672999495716,0.0002068376815604933,0.0003044926950648141,0.00045411784720699605,0.0005659602479846663,0.00043144870648882845,0.0021634039083007557,0.1490000000000001
0.0002044458686571537,0.00021050799313662897,0.000309379820989255,0.0004606380954614273,0.0005731303217309672,0.00043618708709922496,0.0021942891870746573,0.1500000000000001
0.00020838376637563418,0.00021420534879958448,0.000314289505677753,0.00046716890031002945,0.0005802880583856862,0.00044089911614687946,0.002225234695695567,0.1510000000000001
0.0002123602545741302,0.00021792940895416638,0.0003192210969299464,0.00047370918483686505,0.0005874321218679577,0.0004455838704115426,0.0022562359375746083,0.1520000000000001
0.00021637515907651557,0.00022167983001074553,0.0003241739405806119,0.00048025787608896385,0.000594561189971348,0.0004502404436768801,0.002287288439405065,0.1530000000000001
0.00022042830018300722,0.00022545626450447964,0.00032914738070693317,0.00048681390537899785,0.0006016739546597597,0.0004548679468392242,0.002318387752272402,0.1540000000000001
0.00022451949274665233,0.00022925836121383172,0.0003341407598328104,0.0004933762085804988,0.0006087691223507223,0.00045946550800510656,0.0023495294527296224,0.1550000000000001
0.00022864854625007655,0.0002330857652783601,0.0003391534191302,0.0004999437264156652,0.0006158454141862601,0.0004640322725778242,0.0023807091438383865,0.1560000000000001
0.00023281526488246396,0.0002369381183157517,0.0003441846986174648,0.0005065154047358047,0.0006229015662915165,0.0004685674033333031,0.0024119224561763046,0.1570000000000001
0.0002370194476167417,0.00024081505853807523,0.0003492339373547259,0.0005130901947944623,0.0006299363300213221,0.0004730700804855139,0.002443165048810841,0.1580000000000001
0.0002412608882869448,0.00024471622086723105,0.0003543004736362055,0.0005196670535132901,0.0006369484721948999,0.00047753950174169666,0.002474432610240268,0.1590000000000001
0.0002455393756657335,0.00024864123704957384,0.00035938364517955075,0.0005262449437407118,0.0006439367753188926,0.00048197488234765233,0.002505720859302115,0.16000000000000011
0.00024985469354204,0.0002525897357696867,0.0003644827893121313,0.0005328228345034379,0.0006509000377989021,0.000486375455123347,0.002537025546049545,0.16100000000000012
0.000254206620798817,0.00025656134276328714,0.00036959724315430777,0.0005393997012508971,0.0006578370741397399,0.0004907404704890831,0.002568342452596132,0.16200000000000012
0.0002585949314908698,0.0002605556809292434,0.0003747263437996646,0.0005459745260926387,0.0006647467151345733,0.0004950691964824912,0.002599667393929481,0.16300000000000012
0.0002630193949227431,0.0002645723704406823,0.0003798694284922061,0.0005525462980287768,0.0006716278080431605,0.0004993609187665767,0.0026309962186941457,0.16400000000000012
0.0002674797757266428,0.00026861102885517257,0.00038502583480051414,0.0005591140131735327,0.0006784792167593735,0.0005036149406290772,0.0026623248099443128,0.16500000000000012
0.0002719758339403709,0.00027267127122396336,0.00039019490078887026,0.0005656766749719517,0.000685299821968197,0.000507830582973364,0.002693649085866717,0.16600000000000012
