AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,all,x
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.25041528124307e-12,0.0,0.0,0.0,0.0,8.25041528124307e-12,1.650083056248614e-11,0.001
1.3069315644090074e-10,0.0,0.0,0.0,0.0,1.3069315644090074e-10,2.6138631288180147e-10,0.002
6.550507351452431e-10,0.0,0.0,0.0,0.0,6.550507351452431e-10,1.3101014702904862e-09,0.003
2.04968413685829e-09,0.0,0.0,0.0,0.0,2.04968413685829e-09,4.09936827371658e-09,0.004
4.954319919274553e-09,0.0,0.0,0.0,0.0,4.954319919274553e-09,9.908639838549105e-09,0.005
1.0171056962709886e-08,0.0,0.0,0.0,0.0,1.0171056962709886e-08,2.0342113925419772e-08,0.006
1.8655646346618185e-08,0.0,0.0,0.0,0.0,1.8655646346618185e-08,3.731129269323637e-08,0.007
3.150903795666384e-08,0.0,0.0,0.0,0.0,3.150903795666384e-08,6.301807591332768e-08,0.008
4.9969187554704426e-08,0.0,0.0,0.0,0.0,4.9969187554704426e-08,9.993837510940885e-08,0.009000000000000001
7.540311816966335e-08,0.0,0.0,0.0,0.0,7.540311816966335e-08,1.508062363393267e-07,0.010000000000000002
1.0929922979063736e-07,0.0,0.0,0.0,0.0,1.0929922979063736e-07,2.1859845958127473e-07,0.011000000000000003
1.53259851464725e-07,0.0,0.0,0.0,0.0,1.53259851464725e-07,3.0651970292945e-07,0.012000000000000004
2.0899403002101822e-07,0.0,0.0,0.0,0.0,2.0899403002101822e-07,4.1798806004203645e-07,0.013000000000000005
2.7831054975900477e-07,0.0,0.0,0.0,0.0,2.7831054975900477e-07,5.566210995180095e-07,0.014000000000000005
3.631111775543218e-07,0.0,0.0,0.0,0.0,3.631111775543218e-07,7.262223551086436e-07,0.015000000000000006
4.6538412794741434e-07,0.0,0.0,0.0,0.0,4.6538412794741434e-07,9.307682558948287e-07,0.016000000000000007
5.871977428912224e-07,0.0,0.0,0.0,0.0,5.871977428912224e-07,1.1743954857824447e-06,0.017000000000000008
7.306943809425822e-07,0.0,0.0,0.0,0.0,7.306943809425822e-07,1.4613887618851643e-06,0.01800000000000001
8.980845107886093e-07,0.0,0.0,0.0,0.0,8.980845107886093e-07,1.7961690215772187e-06,0.01900000000000001
1.0916410041039779e-06,0.0,0.0,0.0,0.0,1.0916410041039779e-06,2.1832820082079558e-06,0.02000000000000001
1.3136936228377357e-06,0.0,0.0,0.0,0.0,1.3136936228377357e-06,2.6273872456754713e-06,0.02100000000000001
1.5666236961291562e-06,0.0,0.0,0.0,0.0,1.5666236961291562e-06,3.1332473922583123e-06,0.022000000000000013
1.8528589821511333e-06,0.0,0.0,0.0,0.0,1.8528589821511333e-06,3.7057179643022666e-06,0.023000000000000013
2.1748687102768116e-06,0.0,0.0,0.0,0.0,2.1748687102768116e-06,4.349737420553623e-06,0.024000000000000014
2.535158799060569e-06,0.0,0.0,0.0,0.0,2.535158799060569e-06,5.070317598121138e-06,0.025000000000000015
2.936267245618094e-06,0.0,0.0,0.0,0.0,2.936267245618094e-06,5.872534491236188e-06,0.026000000000000016
3.3807596820822706e-06,0.0,0.0,0.0,0.0,3.3807596820822706e-06,6.761519364164541e-06,0.027000000000000017
3.871225094901762e-06,0.0,0.0,0.0,0.0,3.871225094901762e-06,7.742450189803525e-06,0.028000000000000018
4.410271702837804e-06,0.0,0.0,0.0,0.0,4.410271702837804e-06,8.820543405675607e-06,0.02900000000000002
5.000522989601608e-06,0.0,0.0,0.0,0.0,5.000522989601608e-06,1.0001045979203216e-05,0.03000000000000002
5.644613887160113e-06,0.0,0.0,0.0,0.0,5.644613887160113e-06,1.1289227774320226e-05,0.03100000000000002
6.3451871058215355e-06,0.0,0.0,0.0,0.0,6.3451871058215355e-06,1.2690374211643071e-05,0.03200000000000002
7.1048896072943774e-06,0.0,0.0,0.0,0.0,7.1048896072943774e-06,1.4209779214588755e-05,0.03300000000000002
7.926369216994142e-06,0.0,0.0,0.0,0.0,7.926369216994142e-06,1.5852738433988283e-05,0.03400000000000002
8.812271371951225e-06,0.0,0.0,0.0,0.0,8.812271371951225e-06,1.762454274390245e-05,0.035000000000000024
9.765236000751033e-06,0.0,0.0,0.0,0.0,9.765236000751033e-06,1.9530472001502066e-05,0.036000000000000025
1.0787894532013655e-05,0.0,0.0,0.0,0.0,1.0787894532013655e-05,2.157578906402731e-05,0.037000000000000026
1.1882867027995155e-05,0.0,0.0,0.0,0.0,1.1882867027995155e-05,2.376573405599031e-05,0.03800000000000003
1.305275943996594e-05,0.0,0.0,0.0,0.0,1.305275943996594e-05,2.610551887993188e-05,0.03900000000000003
1.4300160982093673e-05,0.0,0.0,0.0,0.0,1.4300160982093673e-05,2.8600321964187347e-05,0.04000000000000003
1.562764162062884e-05,0.0,0.0,0.0,0.0,1.562764162062884e-05,3.125528324125768e-05,0.04100000000000003
1.7037749675260316e-05,0.0,0.0,0.0,0.0,1.7037749675260316e-05,3.407549935052063e-05,0.04200000000000003
1.853300952957646e-05,0.0,0.0,0.0,0.0,1.853300952957646e-05,3.706601905915292e-05,0.04300000000000003
2.0115919447633704e-05,0.0,0.0,0.0,0.0,2.0115919447633704e-05,4.023183889526741e-05,0.04400000000000003
2.1788949493700344e-05,0.0,0.0,0.0,0.0,2.1788949493700344e-05,4.357789898740069e-05,0.04500000000000003
2.355453955230722e-05,0.0,0.0,0.0,0.0,2.355453955230722e-05,4.710907910461444e-05,0.046000000000000034
2.5415097445800042e-05,0.0,0.0,0.0,0.0,2.5415097445800042e-05,5.0830194891600084e-05,0.047000000000000035
2.7372997146649964e-05,0.0,0.0,0.0,0.0,2.7372997146649964e-05,5.474599429329993e-05,0.048000000000000036
2.9430577081839378e-05,0.0,0.0,0.0,0.0,2.9430577081839378e-05,5.8861154163678755e-05,0.04900000000000004
3.1590138526699735e-05,0.0,0.0,0.0,0.0,3.1590138526699735e-05,6.318027705339947e-05,0.05000000000000004
3.38539440856361e-05,0.0,0.0,0.0,0.0,3.38539440856361e-05,6.77078881712722e-05,0.05100000000000004
3.622421625723043e-05,0.0,0.0,0.0,0.0,3.622421625723043e-05,7.244843251446086e-05,0.05200000000000004
3.8703136081272083e-05,0.0,0.0,0.0,0.0,3.8703136081272083e-05,7.740627216254417e-05,0.05300000000000004
4.1292841865318164e-05,0.0,0.0,0.0,0.0,4.1292841865318164e-05,8.258568373063633e-05,0.05400000000000004
4.3995427988441286e-05,0.0,0.0,0.0,0.0,4.3995427988441286e-05,8.799085597688257e-05,0.05500000000000004
4.6812943779874407e-05,0.0,0.0,0.0,0.0,4.6812943779874407e-05,9.362588755974881e-05,0.05600000000000004
4.974739247031473e-05,0.0,0.0,0.0,0.0,4.974739247031473e-05,9.949478494062946e-05,0.057000000000000044
5.280073021369936e-05,0.0,0.0,0.0,0.0,5.280073021369936e-05,0.00010560146042739872,0.058000000000000045
5.597486517731524e-05,0.0,0.0,0.0,0.0,5.597486517731524e-05,0.00011194973035463047,0.059000000000000045
5.927165669815501e-05,0.0,0.0,0.0,0.0,5.927165669815501e-05,0.00011854331339631002,0.060000000000000046
6.2692914503478e-05,0.0,0.0,0.0,0.0,6.2692914503478e-05,0.000125385829006956,0.06100000000000005
6.624039799358303e-05,0.0,0.0,0.0,0.0,6.624039799358303e-05,0.00013248079598716605,0.06200000000000005
6.991581558484525e-05,0.0,0.0,0.0,0.0,6.991581558484525e-05,0.0001398316311696905,0.06300000000000004
7.372082411111532e-05,0.0,0.0,0.0,0.0,7.372082411111532e-05,0.00014744164822223064,0.06400000000000004
7.765702828162194e-05,0.0,0.0,0.0,0.0,7.765702828162194e-05,0.00015531405656324387,0.06500000000000004
8.172598019356424e-05,0.0,0.0,0.0,0.0,8.172598019356424e-05,0.00016345196038712847,0.06600000000000004
8.592917889762127e-05,0.0,0.0,0.0,0.0,8.592917889762127e-05,0.00017185835779524254,0.06700000000000005
9.026807001464852e-05,0.0,0.0,0.0,0.0,9.026807001464852e-05,0.00018053614002929704,0.06800000000000005
9.47440454018722e-05,0.0,0.0,0.0,0.0,9.47440454018722e-05,0.0001894880908037444,0.06900000000000005
9.935844286693141e-05,0.0,0.0,0.0,0.0,9.935844286693141e-05,0.00019871688573386281,0.07000000000000005
0.00010411254592815902,0.0,0.0,0.0,0.0,0.00010411254592815902,0.00020822509185631805,0.07100000000000005
0.00010900758361952874,0.0,0.0,0.0,0.0,0.00010900758361952874,0.0002180151672390575,0.07200000000000005
0.00011404473033873508,0.0,0.0,0.0,0.0,0.00011404473033873508,0.00022808946067747016,0.07300000000000005
0.00011922510573690924,0.0,0.0,0.0,0.0,0.00011922510573690924,0.0002384502114738185,0.07400000000000005
0.00012454977464851003,0.0,0.0,0.0,0.0,0.00012454977464851003,0.00024909954929702005,0.07500000000000005
0.00013001974705996482,0.0,0.0,0.0,0.0,0.00013001974705996482,0.00026003949411992965,0.07600000000000005
0.0001356359781156703,0.0,0.0,0.0,0.0,0.0001356359781156703,0.0002712719562313406,0.07700000000000005
0.00014139936815999604,0.0,0.0,0.0,0.0,0.00014139936815999604,0.0002827987363199921,0.07800000000000006
0.00014731076281396846,0.0,0.0,0.0,0.0,0.00014731076281396846,0.0002946215256279369,0.07900000000000006
0.0001533709530853453,0.0,0.0,0.0,0.0,0.0001533709530853453,0.0003067419061706906,0.08000000000000006
0.00015958067551082096,0.0,0.0,0.0,0.0,0.00015958067551082096,0.0003191613510216419,0.08100000000000006
0.0001659406123291373,0.0,0.0,0.0,0.0,0.0001659406123291373,0.0003318812246582746,0.08200000000000006
0.00017245139168390328,0.0,0.0,0.0,0.0,0.00017245139168390328,0.00034490278336780656,0.08300000000000006
0.00017911358785495686,0.0,0.0,0.0,0.0,0.00017911358785495686,0.0003582271757099137,0.08400000000000006
0.00018592772151713376,0.0,0.0,0.0,0.0,0.00018592772151713376,0.0003718554430342675,0.08500000000000006
0.00019289426002533404,0.0,0.0,0.0,0.0,0.00019289426002533404,0.0003857885200506681,0.08600000000000006
0.00020001361772480848,0.0,0.0,0.0,0.0,0.00020001361772480848,0.00040002723544961695,0.08700000000000006
0.0002072861562856123,0.0,0.0,0.0,0.0,0.0002072861562856123,0.0004145723125712246,0.08800000000000006
0.00021471218506020112,0.0,0.0,0.0,0.0,0.00021471218506020112,0.00042942437012040224,0.08900000000000007
0.00022229196146317308,0.0,0.0,0.0,0.0,0.00022229196146317308,0.00044458392292634616,0.09000000000000007
0.00023002569137218256,0.0,0.0,0.0,0.0,0.00023002569137218256,0.0004600513827443651,0.09100000000000007
0.00023791352954908118,0.0,0.0,0.0,0.0,0.00023791352954908118,0.00047582705909816235,0.09200000000000007
0.0002459555800803623,0.0,0.0,0.0,0.0,0.0002459555800803623,0.0004919111601607246,0.09300000000000007
0.00025415189683601435,0.0,0.0,0.0,0.0,0.00025415189683601435,0.0005083037936720287,0.09400000000000007
