x,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,all
0.0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0
0.009000000000000001,0,0,0,0,0,0,0
0.010000000000000002,0,0,0,0,0,0,0
0.011000000000000003,0,0,0,0,0,0,0
0.012000000000000004,0,0,0,0,0,0,0
0.013000000000000005,0,0,0,0,0,0,0
0.014000000000000005,0,0,0,0,0,82.59955169688303,456.6210995180096
0.015000000000000006,0,0,0,0,0,138.23724359339056,626.2223551086437
0.016000000000000007,0,0,0,0,0,205.33852634629858,830.7682558948285
0.017000000000000008,285.2604391109311,0,17.036005302384922,0,0,92.63021955546553,193.59887144561128
0.01800000000000001,379.40858333642825,48.04744991153843,48.38082615269221,0,0,139.70429166821413,143.56479364752738
0.01900000000000001,47.30831188210175,81.9626988999018,36.55571781984943,0,0,96.41108250946901,79.61690215772198
0.02000000000000001,19.370943798769975,26.273477625494913,22.88211290607854,54.23577418784292,10.58978356175762,138.74188759753994,28.428353423997404
0.02100000000000001,43.65239765730642,11.27663589653352,7.195427708250932,7.195427708250932,33.085046155199706,23.130626563405503,19.426692985248728
0.022000000000000013,46.83740100433424,5.805586773373568,10.672564389348157,26.21829040710122,58.70838016006034,28.482725878792447,25.329895690332517
0.023000000000000013,1.305064849113234,25.13715469720183,30.89336993508473,12.737753376610165,87.70573204580273,51.957597273669826,23.52393214340894
0.024000000000000014,1.9236686294726197,46.88483304220186,53.6414251687952,53.6414251687952,46.88483304220186,42.69313608126166,27.93345354569486
0.025000000000000015,3.957355503977434,2.7307189190519594,79.0937582008348,19.395838800556568,71.21786486508664,51.21069891487627,26.75793995302842
0.026000000000000016,7.02694110277954,18.984595833834703,107.42966329944475,3.714831649722379,18.984595833834703,48.191149219233225,24.947542366727433
0.027000000000000017,3.560155329818352,14.163746784342239,59.220257987346784,19.41519349051007,36.996496141210685,30.477436906716363,16.577920071802456
0.028000000000000018,5.829616031876968,12.050951275462237,82.31921706949346,9.391530241696074,30.726109821372628,33.67951498763406,20.975784215680108
0.02900000000000002,3.3421165797101637,27.65342432219617,107.70615611684931,10.983075949921716,48.9289950425622,44.67896321159423,24.233005713741
0.03000000000000002,17.17296905277195,12.573995996573485,41.30277843096648,21.49845642724082,44.73799485273734,36.70179722823394,21.963975356136785
0.03100000000000002,19.465521656959655,3.9696826277531283,59.50324137781562,27.49852664644743,42.95831361316058,32.2653989773482,20.098167811917303
0.03200000000000002,22.443448827338536,7.1342541570594715,79.29975916146276,25.291767016057182,60.70138123558918,34.29281484288742,24.4154334474811
0.03300000000000002,16.537951783646058,19.961324426094098,67.30594047256811,22.781873628045464,105.64798473044702,25.98697490123897,23.563297518163143
0.03400000000000002,30.012271081746484,23.53673229181672,86.65014232177815,25.339943071288744,60.597751979361725,26.841240079752644,26.82190747190632
0.035000000000000024,25.689809720373848,37.343994401060144,77.86688537146362,26.760694258809092,27.53370908669869,23.015558449727596,22.39265794376703
0.036000000000000025,36.3185391509097,52.19646127570526,37.97106640741125,18.84054917211101,23.65962478651052,23.210987309476085,26.00304517098114
0.037000000000000026,38.7830902441992,45.71712579469003,27.0166702199288,15.32221985338081,36.60980543252189,31.072918563965928,29.974632915827183
0.03800000000000003,32.14150944182408,14.648164489340687,19.921894046527136,16.054674167430985,41.62420319271499,19.943831647194177,21.253745183624034
0.03900000000000003,35.935166167645306,5.785827826015164,8.482251514935793,19.817466271569188,39.19187871844104,11.2196814098916,16.54249499969592
0.04000000000000003,40.03486000524864,7.310526551998701,12.246730268780706,15.81495229841447,37.97067699542691,14.418727077459243,19.666619097018238
0.04100000000000003,31.45250855505879,9.18440427720182,5.142772823590945,18.222287803873716,58.31738620194263,10.25049104617835,16.62419119872272
0.04200000000000003,28.488132895842483,19.036294386339414,4.662155483399143,22.347433028445813,38.0821014881537,9.592819234689168,14.732321045524031
0.04300000000000003,30.747393036076442,25.16700422688484,4.73967401659199,20.651762108642444,29.483107820915368,8.567031717456326,15.111860432151909
0.04400000000000003,22.20421064437477,31.475053907224478,13.685521076690847,18.796056373792233,35.85755570413198,11.847921606715884,15.941898833623663
0.04500000000000003,25.401138270322722,37.95945733805043,6.155761933308104,23.037072598351617,42.40976241347145,7.486689945990918,14.98126381899918
0.046000000000000034,20.735417189599744,44.619162659759716,3.999180758324496,24.364232175764002,28.984658588434346,5.850228768964162,12.164474058605814
0.047000000000000035,22.609157604333927,47.125820676812616,5.613184938888242,18.389811638131828,35.51062430759057,6.209206587193716,14.48242092702726
0.048000000000000036,23.858092606324384,42.2076332788985,3.313099478602957,15.924434329219965,45.94993941781688,3.811696115127373,13.817035952806483
0.04900000000000004,23.778215534582163,45.438733748918004,3.2979680293273956,9.604622288284261,38.6741414815265,3.2588322106674683,14.07200419317588
0.05000000000000004,23.370773139093462,45.46684425390201,0.8153890631032071,12.484166820385202,48.84979412027182,6.836545811173703,15.927113859448573
0.05100000000000004,21.374714287354365,34.49441802115491,4.336878960572915,8.016229769781598,37.18430638157804,7.823168517407043,14.371432721743613
0.05200000000000004,25.087938349309937,33.44474371472681,5.221350619415239,5.221350619415223,43.910998123725015,8.030492210767681,16.103257234712963
0.05300000000000004,26.33396807424183,32.91050521523224,1.2646053824217531,2.3519876669504485,42.576723776340046,7.1439982401797835,16.927903568797838
0.05400000000000004,26.010388594582594,34.942343161545864,2.354088446790794,0.5893627839151074,46.77939080729549,5.008657162152144,16.811433848141927
0.05500000000000004,24.958442871066342,35.06063114536463,5.356373383574492,0.25848434888542254,43.77422025151719,3.8323751914256343,16.08292345235168
0.05600000000000004,20.921151236124462,35.49805950182734,4.985828583665051,0.21374546622572232,35.49805950182734,6.645737548526432,15.444990825830905
0.057000000000000044,21.788299252886187,30.90154134020015,3.3633762844975528,1.865356338345391,36.208360583721785,6.664262090763074,15.423184385881077
0.058000000000000045,19.870446689301566,32.07483395133402,3.6126329226827543,6.572993863330854,30.46416524461045,7.920744838654692,15.411432161091506
0.059000000000000045,17.708682829604275,30.358383716163225,2.3632499855244347,11.388404946091837,26.0131042589578,8.654168765788574,14.351103528733905
0.060000000000000046,18.923957063178886,29.130633407812798,0.8960702598666384,7.363767071396555,23.80565883429473,9.853485761749996,14.86755174061047
0.06100000000000005,13.941332979866823,25.765710825531542,2.6620164355230544,9.35501857243709,27.023367933786865,7.677542423382007,12.352893375408636
0.06200000000000005,13.770484616727298,24.26943998403559,1.4844910345541205,7.574406341578881,24.26943998403562,7.045135772388746,11.703875199971401
0.06300000000000004,12.4308005029828,26.480207386398792,2.898601586996034,1.8377912613569094,18.048193560638893,5.939414792648935,10.451525410498054
0.06400000000000004,13.274549647079077,32.18339482125045,6.284365275625162,4.158677970112677,15.788555153498468,6.773140616562392,11.69821835017474
0.06500000000000004,11.73415845520207,30.035089373520552,3.5094925646585353,5.500059729363555,16.54996899404437,7.718343035036245,11.336241263974099
0.06600000000000004,8.324071929287879,30.383183456523177,1.2885990314763889,5.934865042094589,8.226564045610736,6.6012238667942515,8.89537667363658
0.06700000000000005,9.259950144824268,28.01678525591801,0.4855587861711223,6.497910772694054,6.1602609439319815,4.403952360609862,7.951229770881011
0.06800000000000005,8.47047753958043,26.13375311591703,0.3609759669557538,4.539303903521841,6.333687219813769,4.822797763913127,7.59007153116632
