AAA,AAB,ABB,BBB,all,x
0.0009125899642964312,0.0007160849754830687,0.001061168902455416,0.0012696819902827492,0.003959525832517665,0.05
0.0029148715502709645,0.0021043457044253953,0.002869100979601239,0.0031583850248784262,0.011046703259176026,0.1
0.005237037469106222,0.0034785010646533987,0.004363446744252602,0.004419343011453286,0.017498328289465508,0.15000000000000002
0.007434416635256671,0.0045432030641053235,0.005243345563727001,0.004885908227939412,0.022106873491028405,0.2
0.009275784781667136,0.005215244927501046,0.0055377052321397046,0.00474761455346095,0.024776349494768833,0.25
0.010665885009430968,0.005517339853683542,0.005390060685932404,0.00425155758430063,0.02582484313334754,0.3
0.011592422950144553,0.005517163446851341,0.0049589366706219995,0.0035987507302910277,0.02566727379790892,0.35
0.012090432967064616,0.005294101688129662,0.004377980107782126,0.00292311418920564,0.024685628952182043,0.39999999999999997
0.01221885862653057,0.004922546853825337,0.003745244343343845,0.0023007050568943114,0.023187354880594063,0.44999999999999996
0.012045625664213074,0.004464752348670698,0.003125334210120394,0.00176638777063713,0.021402099993641295,0.49999999999999994
0.011638539224153775,0.003968946816713841,0.0025561313335554143,0.0013291730917629695,0.019492790466186,0.5499999999999999
0.011060107239455963,0.003470123536729781,0.002056182287633377,0.0009837138444965556,0.017570126908315678,0.6
0.010364951923715872,0.0029920006480361905,0.0016311246621013183,0.0007179647417666486,0.01570604197562003,0.65
0.009598876418217,0.002549315489579207,0.001278668153668789,0.000517824512537251,0.013944684574002247,0.7000000000000001
0.008798944708714116,0.002150020328726551,0.0009921689314367466,0.0003696742265259946,0.012310808195403408,0.7500000000000001
0.007994140510293592,0.001797184019448558,0.0007630348934727119,0.0002615692825449593,0.010815928705759821,0.8000000000000002
0.007206317563967266,0.001490537683926179,0.0005822420991445743,0.00018363469572266064,0.00946273204276068,0.8500000000000002
0.006451256437938163,0.0012276728812656312,0.0004412168598016063,0.00012803008335767908,0.00824817626236308,0.9000000000000002
0.0057397138143274,0.001004933650683875,0.0003322887354451738,8.871240252511793e-05,0.007165648602981567,0.9500000000000003
0.0050783984174821925,0.000818055395144638,0.0002488683889124406,6.112899440828883e-05,0.00620645119594756,1.0000000000000002
0.004470839810603837,0.0006626036838510876,0.00018545974674414218,4.191176697352151e-05,0.005360815008172588,1.0500000000000003
0.003918137053327115,0.0005342606067192102,0.00013758077847403992,2.8605718730849353e-05,0.004618584157251214,1.1000000000000003
0.0034195871399785014,0.00042899872173542407,0.00010164111036636563,1.9443448564700246e-05,0.003969670420644991,1.1500000000000004
0.002973200711937019,0.0003431747644627455,7.480619071049735e-05,1.3165890174886928e-05,0.003404347557285149,1.2000000000000004
0.0025761165257255176,0.000273568074042142,5.486512865836321e-05,8.884190923200752e-06,0.0029134339193492235,1.2500000000000004
0.0022249278067058846,0.00021738252365199908,4.011108488174696e-05,5.975781132752651e-06,0.0024883971963723835,1.3000000000000005
0.0019159337939257987,0.00017222571380928522,2.9237926416478373e-05,4.0076117036137645e-06,0.0021214050458551762,1.3500000000000005
0.0016453290802178968,0.00013607522544802886,2.125379224534157e-05,2.6803054639011113e-06,0.0018053384033751682,1.4000000000000006
0.001409342174472091,0.0001072386974743834,1.5410534145695746e-05,1.788028125401204e-06,0.0015337794342175713,1.4500000000000006
0.001204333324242348,8.431223049135718e-05,1.1147193338432426e-05,1.1899562123110043e-06,0.0013009827042844485,1.5000000000000007
0.001026860204671238,6.613996971963002e-05,8.045401827442519e-06,7.901726253542832e-07,0.0011018357488436648,1.5500000000000007
0.0008737187060316767,5.17765483931196e-05,5.794629015068782e-06,5.236108895746255e-07,0.0009318134943294397,1.6000000000000008
0.0007419647939534449,4.045326256656003e-05,4.165382496523349e-06,3.462953932888472e-07,0.0007869297344098172,1.6500000000000008
0.0006289223007425618,3.15483058422271e-05,2.9887264700954754e-06,2.2860556044225694e-07,0.0006636879386153267,1.7000000000000008
0.0005321805410172474,2.456104448845968e-05,2.1407490133081704e-06,1.5065209150797236e-07,0.0005590329866105232,1.7500000000000009
0.00044958482622881117,1.909010333958108e-05,1.5308618252271161e-06,9.911838091957191e-08,0.0004703049097745389,1.800000000000001
0.0003792222697481051,1.4814918295853252e-05,1.0930392763452753e-06,6.511225960145347e-08,0.0003951953395799051,1.850000000000001
0.0003194047128707279,1.1480360890825269e-05,7.792931177368991e-07,4.271069448418443e-08,0.00033170707757377427,1.900000000000001
0.0002686501468686089,8.884031629951166e-06,5.548354346374052e-07,2.797749167043357e-08,0.00027811699142486795,1.950000000000001
0.0002256636417584988,6.865835588411699e-06,3.9450842843521455e-07,1.8302468362621688e-08,0.00023294228824370834,2.000000000000001
