AAA,AAB,ABB,BBB,all,x
0.0,0.0,0.0,0.0,0.0,0.0
9.937198033910546e-07,1.01876653140814e-07,9.195585680090512e-08,8.053961334845309e-07,1.992948446817305e-06,0.001
3.9499161906062254e-06,4.0502838849458465e-07,3.6565965837788415e-07,3.2032737374411473e-06,7.923877974919841e-06,0.002
8.831497365765815e-06,9.057717800527101e-07,8.17894390954004e-07,7.1664007850767855e-06,1.7721564321849316e-05,0.003
1.56018379128132e-05,1.600468248648978e-06,1.445480927189524e-06,1.2667855107382934e-05,3.131564219603463e-05,0.004
2.4224773911343492e-05,2.4855236071722263e-06,2.2452776545452613e-06,1.9681021456459266e-05,4.863659662952024e-05,0.005
3.466459809845713e-05,3.557387609928911e-06,3.2141801069262285e-06,2.8179588593881573e-05,6.961575440919384e-05,0.006
4.688605507623358e-05,4.812553506120245e-06,4.349120599578526e-06,3.813754640391473e-05,9.418527558584708e-05,0.007
6.085433656442382e-05,6.247557597398848e-06,5.6470678672126655e-06,4.9529183031372806e-05,0.00012227814506040815,0.008
7.653507669796373e-05,7.858978799470164e-06,7.10502670532677e-06,6.232908204393018e-05,0.00015382816424669085,0.009000000000000001
9.389434736891337e-05,9.6434382077041e-06,8.720037614703174e-06,7.651211961868844e-05,0.00018876994281000908,0.010000000000000002
0.00011289865361243128,1.1597598666722777e-05,1.0489176449052363e-05,9.205346175280629e-05,0.0002270388904810127,0.011000000000000003
0.00013351492903639536,1.371816434393034e-05,1.240955406577815e-05,0.00010892856149800011,0.000268571208944104,0.012000000000000004
0.00015571053129428576,1.600188030695131e-05,1.4478315979838428e-05,0.00012711315621872506,0.00031330388379980056,0.013000000000000005
0.00017945323760094772,1.844553210494397e-05,1.6692642020675815e-05,0.00014658326487384735,0.0003611746766004148,0.014000000000000005
0.0002047112402908569,2.1045945353755773e-05,1.9049745992192962e-05,0.0001673151853216206,0.00041212211695842624,0.015000000000000006
0.00023145314241851086,2.379998532488787e-05,2.1546875335747194e-05,0.0001892854916477802,0.0004660854947269261,0.016000000000000007
0.00025964795340057545,2.6704556538236246e-05,2.4181310796139656e-05,0.00021247103151656995,0.0005230048522515213,0.017000000000000008
0.000289265084699417,2.975660235857707e-05,2.6950366090574096e-05,0.0002368489235445195,0.0005828209766930877,0.01800000000000001
0.000320274345547654,3.29531045957643e-05,2.9851387580560734e-05,0.00026239655469678885,0.0006454753924207679,0.01900000000000001
0.00035264593871336676,3.629108310860774e-05,3.288175394674087e-05,0.00028909157770590064,0.000710910353474616,0.02000000000000001
0.0003863504563056031,3.976759541239994e-05,3.603887586660793e-05,0.0003169119085126801,0.0007790688360972911,0.02100000000000001
0.0004213588756198261,4.3379736290060855e-05,3.93201956951011e-05,0.0003458357237292263,0.0008498945313342144,0.022000000000000013
0.0004576425550229484,4.712463740686896e-05,4.2723187148047524e-05,0.00037584145812373634,0.0009233318377016012,0.023000000000000013
0.0004951732298776025,5.0999466928748444e-05,4.6245354988429746e-05,0.00040690780212700937,0.00099932585392179,0.024000000000000014
0.0005339230085053003,5.5001429144081596e-05,4.9884234715454563e-05,0.00043901369936045456,0.001077822371725291,0.025000000000000015
0.0005738643681881358,5.91277640890163e-05,5.363739225640038e-05,0.00047213834418543345,0.0011587678687189859,0.026000000000000016
0.0006149701512086903,6.337574717623878e-05,5.750242366121981e-05,0.000506261179273762,0.0012421095013199109,0.027000000000000017
0.0006572135609277998,6.774268882718141e-05,6.147695479987467e-05,0.0005413618931992056,0.0013277950977540615,0.028000000000000018
0.0007005681578998495,7.222593410763657e-05,6.555864106238068e-05,0.0005774204180497976,0.0014157731511196645,0.02900000000000002
0.0007450078560252611,7.682286236674671e-05,6.97451670615393e-05,0.0006144169270608118,0.001505992812514359,0.03000000000000002
0.0007905069187398437,8.153088687934212e-05,7.403424633833436e-05,0.0006523318322682278,0.001598403884225748,0.03100000000000002
0.0008370399552406788,8.634745449159724e-05,7.842362106997139e-05,0.0006911457821825199,0.0016929568129847674,0.03200000000000002
0.0008845819167482153,9.127004526997697e-05,8.29110617805374e-05,0.0007308396594826078,0.0017896026832813373,0.03300000000000002
0.000933108092804254,9.629617215344498e-05,8.74943670542598e-05,0.0007713945787298085,0.0018882932107417672,0.03400000000000002
0.000982594107605498,0.00010142338060890513,9.217136325134198e-05,0.0008127918841016249,0.00198898073556737,0.035000000000000024
0.0010330159163723556,0.0001066492482898493,9.69399042263551e-05,0.0008550131471452157,0.002091618216033776,0.036000000000000025
0.0010843498017526823,0.00011197138469818267,0.00010179787104916365,0.0008980401645503836,0.0021961592220504124,0.037000000000000026
0.0011365723702601446,0.0001173874308492001,0.00010674317172836478,0.0009418549559419289,0.0023025579287796385,0.03800000000000003
0.0011896605487469048,0.0001228950589396858,0.00011177374093721938,0.0009864397616912088,0.002410769110315019,0.03900000000000003
0.0012435915809103153,0.00012849197201910957,0.00011688753974205493,0.0010317770407467495,0.0025207481334182293,0.04000000000000003
0.0012983430238333185,0.0001341759036638926,0.00012208255533311885,0.0010778494684837564,0.0026324509513140863,0.04100000000000003
0.0013538927445582549,0.00013994461765471665,0.00012735680075786233,0.0011246399345723717,0.0027458340975432052,0.04200000000000003
0.0014102189166937775,0.00014579590765685017,0.00013270831465663402,0.0011721315408645256,0.0028608546798717877,0.04300000000000003
0.0014673000170545782,0.00015172759690346477,0.00013813516100076353,0.0012203075992992312,0.0029774703742580376,0.04400000000000003
0.0015251148223336326,0.0001577375378819172,0.0001436354288330147,0.0012691516298261763,0.0030956394188747407,0.04500000000000003
0.0015836424058066707,0.00016382361202297002,0.00014920723201038917,0.0013186473583474637,0.0032153206081874937,0.046000000000000034
0.0016428621340685873,0.0001699837293929261,0.00015484870894925953,0.0013687787146773476,0.003336473287088121,0.047000000000000035
0.0017027536638015053,0.00017621582838865213,0.000160558022372814,0.001419529830519832,0.0034590573450828032,0.048000000000000036
0.0017632969385742046,0.00018251787543546442,0.0001663333590607919,0.001470885037463973,0.003583033210534434,0.04900000000000004
0.0018244721856726443,0.00018888786468785482,0.00017217292960149176,0.0015228288649967521,0.003708361844958743,0.05000000000000004
0.0018862599129612864,0.000195323817733029,0.00017807496814603187,0.0015753460385333734,0.0038350047373737206,0.05100000000000004
0.0019486409057749585,0.00020182378329723546,0.0001840377321648461,0.0016284214774648447,0.003962923898701885,0.05200000000000004
0.0020115962238409692,0.00020838583695485937,0.00019005950220639373,0.0016820402932227012,0.0040920818562249234,0.05300000000000004
0.0020751071982312154,0.00021500808084025738,0.00019613858165806744,0.0017361877873607334,0.004222441648090274,0.05400000000000004
0.0021391554283439985,0.00022168864336231017,0.00020227329650927863,0.0017908494496535839,0.004353966817869172,0.05500000000000004
0.0022037227789152977,0.00022842567892166884,0.00020846199511670327,0.0018460109562120678,0.004486621409165737,0.05600000000000004
0.0022687913770592246,0.00023521736763067113,0.00021470304797166956,0.0019016581676150953,0.00462036996027666,0.057000000000000044
0.002334343609337398,0.00024206191503590527,0.0002209948474696693,0.001957777127058044,0.004755177498901017,0.058000000000000045
0.002400362118856984,0.0002489575518433974,0.00022733580768197526,0.0020143540585174633,0.00489100953689982,0.059000000000000045
0.002466829802397136,0.0002559025336464001,0.00023372436412934645,0.0020713753649319634,0.005027832065104846,0.060000000000000046
0.0025337298075635848,0.0002628951406557599,0.0002401589735578045,0.002128827626399175,0.005165611548176324,0.06100000000000005
0.0026010455299711184,0.0002699336774328398,0.000246638113716463,0.0021866975983886264,0.005304314919509048,0.06200000000000005
0.002668760610453707,0.0002770164726249761,0.00025316028313739195,0.002244972209970431,0.005443909576186507,0.06300000000000004
0.0027368589323020177,0.00028414187870344693,0.00025972400091750226,0.002303638562059638,0.0055843633739826055,0.06400000000000004
0.002805324618528076,0.00029130827170392905,0.0002663278065024302,0.0023626839256761325,0.005725644622410568,0.06500000000000004
0.0028741420291568246,0.00029851405096942415,0.0002729702594724079,0.002422095740219948,0.0058677220798186045,0.06600000000000004
0.002943295758544339,0.0003057576388956302,0.0002796499393301009,0.0024818616117618718,0.006010564948531942,0.06700000000000005
0.003012770632722461,0.0003130374806787375,0.00028636544529039685,0.0025419693113492158,0.0061541428700408116,0.06800000000000005
0.0030825517067696005,0.00032035204406562906,0.00029311539607212994,0.0026024067733266287,0.006298425920233988,0.06900000000000005
0.003152624262207489,0.0003276998191064632,0.00029989842969172246,0.00266316209367183,0.006443384604677504,0.07000000000000005
0.003222973804423622,0.0003350793179096175,0.0003067132032587298,0.002724223528346138,0.006588989853938108,0.07100000000000005
0.0032935860601191864,0.0003424890743989735,0.0003135583927732695,0.002785579491659675,0.006735213018951105,0.07200000000000005
0.003364446974782216,0.0003499276440735227,0.00032043269292532275,0.0028472185546511313,0.006882025866432193,0.07300000000000005
0.0034355427101857698,0.00035739360376927146,0.00032733481689588815,0.002909129443481964,0.007029400574332894,0.07400000000000005
0.00350685964191088,0.0003648855514234268,0.00033426349615997466,0.002971301037844913,0.007177309727339195,0.07500000000000005
0.003578384356894075,0.000372402105840841,0.0003412174802914175,0.0030337223693867226,0.007325726312413056,0.07600000000000005
0.0036501036509992233,0.00037994190646269653,0.0003481955367695008,0.0030963826201449453,0.007474623714376367,0.07700000000000005
0.0037220045266135038,0.00038750361313741175,0.00035519645078737293,0.0031592711209987175,0.007623975711537006,0.07800000000000006
0.0037940741902672587,0.00039508590589374624,0.00036221902506223803,0.0032223773501333856,0.007773756471356629,0.07900000000000006
0.003866300050277538,0.0004026874847160883,0.00036926207964730956,0.0032856909315188824,0.007923940546159818,0.08000000000000006
0.0039386697144150945,0.00041030706932190434,0.0003763244517455101,0.0033492016334017195,0.00807450286888423,0.08100000000000006
0.004011170987594629,0.0004179433989413309,0.00038340499552490335,0.0034128993668105095,0.008225418748871373,0.08200000000000006
0.004083791869588081,0.0004255952320988916,0.000390502581935843,0.003476774184074883,0.008376663867697698,0.08300000000000006
0.004156520552760729,0.00043326134639731903,0.00039761609852982346,0.0035408162773577084,0.00852821427504558,0.08400000000000006
0.004229345419829924,0.000440940538303463,0.00040474444928002005,0.00360501597720049,0.008680046384613897,0.08500000000000006
0.004302255041646227,0.0004486316229362688,0.00041188655440350025,0.0036693637510818522,0.008832136970067848,0.08600000000000006
0.004375238174996748,0.0004563334338568034,0.0004190413501850964,0.003733850201988987,0.008984463161027635,0.08700000000000006
0.004448283760430501,0.0004640448228603157,0.0004262077888029224,0.0037984660670019655,0.009137002439095704,0.08800000000000006
0.00452138092010555,0.00047176465977030946,0.000433384838155521,0.0038632022158908044,0.009289732633922184,0.08900000000000007
0.004594518955657766,0.0004794918322346133,0.0004405714816906295,0.003928049649725193,0.009442631919308202,0.09000000000000007
