k,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
14,0.01988042789073453,0.016788709079582374,0.00038688769145266843,99.99999999327056,99.99999999910294,99.99999999327056,99.99999999910294,0.30562180011159956,1.6339781604130954,0.8671704404106275,0.04250861498645161,2.8946105810916847,3.4479839845118816,23.158285130050324,9.777786550312413,0.187235821030332,1.524602086003527,36.93858057402349,0,13.231163171104015,41.25709390699662,3.209871129384268,0,0,0,0,0,0,0,0,0,0,0,0
15,0.024467009608809726,0.019445079268540152,0.00018847261054054642,99.99999998856292,99.99999999847819,99.99999998856292,99.99999999847819,0.558110091026217,0.9252888814230709,0.823482113319074,0.02970813573809922,1.7993335564236541,4.872609525543336,19.74881255652796,9.914234759149378,0.4451591156820972,20.03872314429964,23.129815732589005,0,5.939970070321521,15.071036105040413,7.280552227773079,0,0,0,0,0,0,0,0,0,0,0,0
16,0.028014939706167627,0.021818401797042298,0.0004533789063331772,99.99999998124946,99.99999999750821,99.99999998124946,99.99999999750821,0.6677264095939438,1.0700481799320285,0.9702298668795376,0.03632362588526822,3.6693583016800275,1.211954158647124,4.506053221736745,5.038537531859689,0.5376607148203348,32.16531993523934,7.541125381925203,0,27.629896449425924,4.056880689710023,15.227142572402352,38.39124145520847,0,0,0,0,0,12.074066639628636,0,0,0,0,0
17,0.027740002621241693,0.022784578178688644,0.00021387041041379747,99.99999997023576,99.99999999604366,99.99999997023576,99.99999999604366,0.4896657134040402,1.6055396877017607,1.0460829289712685,0.030402882465998617,3.8366434211570506,3.499300545508641,14.046492048474308,5.681380630971623,0.7558398325608772,23.902817282785538,9.910688734526248,72.38685930433658,51.96572040427649,23.9980810698851,6.673101514755826,22.437791116363474,0,0,0,0,0,41.24211357729726,0,0,0,0,0
18,0.027329067208604233,0.02214881803413813,5.5707332846909594e-05,99.99999995404387,99.99999999388693,99.99999995404387,99.99999999388693,0.44909068263167895,1.611244494690364,0.9613975720723138,0.015116520187377155,3.7772231015047293,1.9998987752772757,17.35026007549614,6.72081756730359,0.7476369112949216,26.811521454219033,3.0212785921533354,1.4846522805728486,79.06997977826336,46.23221578046693,10.150619360610772,3.6977442445025965,0,0,0,0,0,75.55079078627467,0,0,0,0,0
19,0.022827192255294466,0.01708842641281556,0.000725979191610463,99.99999993083325,99.99999999077305,99.99999993083325,99.99999999077305,0.4676815784022603,0.8748815220931228,0.5872590421588892,0.07615490738890299,1.7323026514323974,0.31449167819150603,17.912395743675017,8.453789036001213,0.6363250617206103,27.874488761393046,13.037944496432756,18.385663005737616,4.5303673478068465,70.86129491162234,9.034412880445002,18.100789198518633,0,0,0,0,0,115.51244186015559,0,0,0,0,0
20,0.013038238422345857,0.009085765386624273,0.0007828231354348406,99.99999989827896,99.99999998636935,99.99999989827896,99.99999998636935,0.3708249779899773,1.1108772475162383,0.5028155186671404,0.08640106733803578,2.0882324215913766,5.4610110562594265,11.719187355935237,4.107469912466309,0.9685700553148473,25.31265801412665,4.531680613900462,36.956847250919644,21.025827547929197,58.38724684315037,7.058304547133045,43.23539001491642,0,0,0,0,0,161.65198210937032,0,0,0,0,0
21,0.01920557264052021,0.011865520702786542,0.001988471771406851,99.99999985289026,99.99999998032872,99.99999985289026,99.99999998032872,0.45045258414416744,1.6094832707544893,0.4559206546362814,0.19317815876867808,1.8543714262583666,3.4258077761152195,7.428269171821092,5.9153100112283035,1.8736920705765276,22.408082303396835,19.92793068858996,57.255955705965654,39.076053472372735,1.1982371105999796,8.27941655827345,14.005734408266186,0,0,0,0,0,57.25275469366325,0,0,0,0,0
22,0.026678592282173758,0.015299877979697054,0.00341025094664777,99.99999979104851,99.99999997212528,99.99999979104851,99.99999997212528,0.7680601618093743,0.7562859743342598,0.35687657412252327,0.3050421584078477,2.626940067105475,1.0250399192685908,7.776873473340181,7.4095490275419555,2.971030775207148,19.227757038171045,36.65798364445366,10.33091873561528,5.822412379629067,15.595372967572002,6.66392248587757,31.784395267332506,0,0,0,0,0,24.872990089874264,0,0,0,0,0
23,0.02841994310441877,0.015992275363491074,0.003793995028205172,99.99999970840176,99.99999996111863,99.99999970840176,99.99999996111863,0.7148218054000979,1.2546637261233167,0.37463398864446873,0.3205809941539321,1.2824939732467366,3.3837459972679174,5.243565736068686,7.434166424288541,2.924400996390866,20.027766264824606,54.75866839086963,18.697550975152613,9.975485719693868,47.62699642181564,4.511145726107238,39.624940185839186,0,0,0,0,40.54537211582915,11.490624001570293,0,0,0,0,0
24,0.038284068586197095,0.022441288919053184,0.004603040963014013,99.99999959863989,99.999999946657,99.99999959863989,99.999999946657,0.979036432429879,1.025499034815285,0.47306980564438433,0.38527743805076287,3.2945028223914767,1.716545103730682,7.697509353401699,8.34448013759904,3.555149180028909,14.305349927739705,24.47486837809031,23.64665747324531,18.77169495516356,33.31018560760199,4.74481688368151,29.289622936519855,0,0,0,0,30.085707110481884,3.7702189184867687,0,0,0,0,0
25,0.028712264753019048,0.011368780339002503,0.006471461823876414,99.99999945694101,99.99999992751626,99.99999945694101,99.99999992751626,0.8468970187663604,1.5989321368027112,0.10413292309216972,0.5300878217364112,4.126288394646825,0.15457624184304428,0.21065040921491393,8.884382357279224,4.863622883695496,14.287333102776053,22.005817628738953,14.400779473544093,24.051562040466376,49.69489127752046,2.9769253390833907,34.20692808906328,0,0,0,0,0,20.819926747271836,45.05037163125959,0,0,0,0
26,0.02772385779062721,0.008120099007046579,0.007826668621805389,99.99999927351057,99.99999990295677,99.99999927351057,99.99999990295677,0.892444201781654,1.6196386089999113,0.06976831464507066,0.6260204096154869,4.942689156136417,0.024832093761962836,0.8485584317711015,10.083066621758872,5.698020507475248,12.011427292360667,36.01445564133997,18.13872710692014,15.194256857479656,52.07984356610381,0.36475303077287385,45.69029520644523,0,0,0,0,0,0.16206389296819973,34.04767547730138,0,0,0,0
27,0.02399636148936458,0.0032287202653390017,0.008877547594154895,99.99999903992797,99.99999987156708,99.99999903992797,99.99999987156708,0.9609441335683487,1.8236813539626804,0.12782742268056713,0.7032066818693811,6.540143313411649,4.467463435183599,1.8857679817632977,9.391863005244282,6.57938211732143,6.104367226878213,20.76770502289021,6.08451292530946,19.191671556614065,69.19995800145577,6.293224159493414,45.4067289925131,0,41.220779693687675,0,0,0,10.697126399300704,21.425445278129256,0,0,0,0
28,0.030592295735898972,0.009440375055544311,0.00835436423333188,99.99999874319693,99.99999983229159,99.99999874319693,99.99999983229159,1.0339261778989985,1.4486692761465878,0.01669987364122165,0.6415754141849039,6.41005027171878,1.2638367807770903,2.2522933131278706,8.183717567090115,6.0900966398872765,1.7803334680809646,33.48673942748157,17.35193186047157,21.719538380204515,58.63160944234907,12.3469407519002,54.63661613308761,0,32.73413426467049,0,0,25.354478404256813,29.287654225131934,7.0275882327747174,0,0,0,0
29,0.03209166342439804,0.010411003156638792,0.008473441649564047,99.99999837269735,99.99999978297677,99.99999837269735,99.99999978297677,1.013921475409145,1.1914218064135356,0.025458030881895934,0.6235728215268945,5.806885249942827,1.2297562918830294,0.49960917055162557,8.341118795366008,5.629664477163291,0.7812738937207307,46.98145248395289,10.845689340777195,13.666434378491646,33.89408949714276,10.387047355604977,52.7318391403851,0,61.707082766696914,0,0,43.069283399792056,30.26324561188364,9.308983748471322,0,0,0,0
30,0.04399110237673066,0.01872098039079666,0.009133368557506289,99.99999791007367,99.99999972222297,99.99999791007367,99.99999972222297,1.1851808359901725,1.1940065562623956,0.1577890609949143,0.6301463692964531,5.027361187872355,0.482853379007773,5.793605199260163,6.432950527491985,5.023542647495011,1.0582410492348882,34.38647713919508,6.500608018692921,5.124113143999048,8.845281615814516,4.713466199431266,50.6381324724757,78.84806444283517,56.608433734303944,0,0,62.51225279590484,30.31287193069586,27.754193435248258,0,0,0,0
31,0.027802971870276364,0.002262891117576446,0.011082813458836355,99.99999734947907,99.99999964589601,99.99999734947907,99.99999964589601,0.9720826372008609,1.5474374520003287,0.229700038144302,0.7226130052554324,4.8489144876685835,3.4137043409175014,8.012608413107811,4.911592409724454,4.962173716690736,3.4242591134499256,2.030670059841652,16.554450086853826,16.866980866732167,1.637117993578798,2.06814142559246,44.40377613863963,101.59924543068401,51.04907198453013,0,0,8.1107825516111,25.792610211184197,48.48462376038376,0,0,0,0
32,0.033269487229847836,0.008439501872278524,0.010067259627345919,99.99999665697612,99.99999955431107,99.99999665697612,99.99999955431107,0.95074827553439,1.9331997779398076,0.06677703694785268,0.6264234446783316,4.4804855882448775,3.4031486003666975,6.630191812322548,3.566127309315704,4.265384461413063,1.147028311302622,1.1762096389355285,13.03075950304207,30.176525771953173,7.097731836883909,0.24173253976951106,49.33433364218547,126.30020197092657,45.006936456635174,0,0,3.4818948455313232,28.581476543167,71.683330560826,0,0,0,0
33,0.03792275118547033,0.01452146514652921,0.008739570628534064,99.99999581692775,99.99999944335696,99.99999581692775,99.99999944335696,0.8448567016753258,1.7004145371093138,0.15434167960107315,0.5154080982828604,2.672338643676874,0.9267914779249763,8.913127032409726,3.7786522863050527,3.320556297234997,2.0032229386465197,0.5032015692510307,0.5990338797473045,23.984923100465164,8.909629283634544,0.7533191495109728,49.68366047367236,153.03680143937996,38.45998375019497,0,0,16.082539426839258,27.068275362741893,1.2301781555864604,0,0,0,0
34,0.03886296038328498,0.01646966342506051,0.008061851812642613,99.99999480649377,99.99999930933038,99.99999480649377,99.99999930933038,0.717688430834328,1.562201667263249,0.13256706449001002,0.4489553951757286,1.7670808915314071,0.09039170644993094,6.278898336728132,4.4982860149343225,2.7467982413133214,3.1096154908707874,2.944977237548273,7.659221978304888,23.36690118657999,4.414519469130658,0.39330666488320243,46.93846515201411,40.94721646914105,31.386217478823987,0,0,29.739879535436778,25.230671368404217,13.124478777394676,0,0,0,0
35,0.04646493327489215,0.021967019276824987,0.00836060109663065,99.99999359166335,99.9999991494433,99.99999359166335,99.9999991494433,0.9220475403361742,1.2737054009815223,0.2652210092380623,0.4636991899170613,2.5008326624333392,0.22314287558745174,7.094136718202098,3.5031126893219544,2.8762105565626115,1.2575532743580353,6.456430163347245,0.08829588294503513,27.3897014227141,3.983112817237637,0.10112886747597233,41.13891358708628,4.31929780367402,23.763716344085058,0,0,44.50293930955015,20.16251198340134,29.006256056915547,0,0,0,0
36,0.04429215317530639,0.020033585396550372,0.008460767680955968,99.99999215288665,99.99999895804349,99.99999215288665,99.99999895804349,0.8021616031207246,1.308372363623049,0.18287345368085453,0.44325374592686995,1.436551060101898,0.8283209100259128,8.24213512378757,2.9356786417091296,2.3743111792723357,0.895571802233085,1.5627066097347322,7.838835840631464,21.565344745347552,5.469364771124496,2.5999021851785313,34.918424816861524,15.437093138066224,15.570660965644798,13.468815014358285,0,60.42098856472332,14.902766879733408,2.320944913159453,0,0,0,0
37,0.049530076553000874,0.02512590873207956,0.00793144854047223,99.99999044250957,99.99999873288243,99.99999044250957,99.99999873288243,0.6832493765710984,1.417552468072447,0.19705786465400565,0.39023258587300635,0.3747580903539262,1.9436799029302312,10.117735417028353,3.1760154874580255,1.7898688590903644,0.11814717823160667,1.4732949856277617,0.6422666063202369,20.442134374649235,10.27566183110227,3.525256834322585,28.2623897428828,4.49052890695753,6.785359502911605,25.37709531689422,0,18.362329490181747,12.574078294919161,17.116210612414953,0,0,0,0
38,0.03348512030988539,0.0163728774437451,0.005691044140603056,99.99998845287216,99.99999846469017,99.99998845287216,99.99999846469017,0.34790316598765025,1.9150508944665983,0.19710173419496704,0.2760417000813772,0.2275332042363872,1.4254336860259615,9.93402506791772,2.082835889902746,1.423879258616878,1.2896019195160981,1.6807327273054817,1.3801100505340225,14.44702007497073,5.329852309652101,1.2080043474201243,21.156417097268196,15.95597977128577,2.6137278974096754,38.13078684033821,0,2.03996332899147,10.015627866373885,6.569032469462887,0,0,0,0
39,0.040455445652282734,0.021818620017175983,0.005729342977279315,99.99998609269048,99.99999815412585,99.99998609269048,99.99999815412585,0.3421931870964268,2.2811130030675053,0.24914790765373082,0.2867334136073685,0.2644288334456025,1.7825535412512996,10.121596876659538,2.9548414179070726,1.687816313430477,3.3896015800273585,0.9639014491090708,3.3729496872603093,8.191144681173828,5.719708270621666,0.4329232255234128,17.90703246385973,7.81213405329608,12.647965794201326,51.76069919929397,0,13.759821018440796,7.252348646544921,4.956394163330079,0,0,0,0
40,0.03608709446570194,0.022695738964074487,0.003295596242721424,99.99998335700259,99.99999779081341,99.99998335700259,99.99999779081341,0.25327985463575536,2.18271657981617,0.3990605166911749,0.17114717541727453,0.23931001202009974,0.027672565620723562,10.629501987300348,0.914449306271326,1.2980031170495288,6.341184053248791,0.15413544193376905,2.0376410558586895,7.134683769778568,5.794752772374485,1.2652604572838966,18.419424735254445,0.8551779978704961,23.338521252382243,66.29747206405011,0,5.34624055533754,4.303655776807733,17.516797534514986,0,0,0,0
41,0.02471482945611452,0.013924089876410058,0.0031508197161760373,99.99998019522073,99.9999973655285,99.99998019522073,99.9999973655285,0.18226769777128066,1.6510021399076236,0.1832711909027744,0.17530534304250467,0.8773002504766365,0.5280277761220127,10.64725176509098,0.654663054208939,1.493349596037824,7.014618321364831,6.562938589088471,9.63147247811871,5.951809852395547,7.087087764477636,1.5859157929475418,14.911860803257117,10.061787824359264,34.706342718805764,9.114227113962288,0,3.628690672917089,1.184952540268022,31.170001309957815,0,0,0,0
42,0.02523919093414556,0.012016201058707359,0.00443976303725241,99.99997651742363,99.99999687650532,99.99997651742363,99.99999687650532,0.13989965886581407,1.9434283092181537,0.12657642452696408,0.20673414017087116,0.10859755216540941,0.8867945364045439,8.34346798140823,0.8186187465290982,1.0941578180269684,3.6947380876964298,1.8850438243904701,18.469839945310046,4.659648455190301,7.963392472696514,1.5257646369872764,11.296795092771523,19.823278779486827,46.77213994223304,33.928955597013555,0,19.153654824690445,2.888737014955857,16.77988738613579,0,0,0,0
43,0.019492216175764885,0.008029061374859038,0.004121132451650466,99.99997229839579,99.99999631247523,99.99997229839579,99.99999631247523,0.1591683561731833,1.575222877038542,0.06627393523240227,0.20538040400097918,0.47735647991854807,2.985628314518417,7.593807316810125,0.45016834052605903,1.3408222974216852,3.558151546064098,3.074964179579111,16.43184203931075,1.5641982811819606,5.964456882132715,0.3837115857114231,3.7262411339513,7.032163235401154,59.55636490673184,46.08695176876191,0,11.898412554728125,1.6792180270828505,29.592951218693926,0,0,0,0
44,0.025732822685763115,0.011528022653055912,0.0049155018875674415,99.99996742714056,99.99999566985248,99.99996742714056,99.99999566985248,0.2426139764099358,1.3457196953504449,0.05492939505501034,0.2279899496216513,0.1367048153111193,2.8732692759792786,5.7215012905582965,1.1350496699033354,1.1970597270608254,1.8932875378541456,12.01187846950212,11.192642578639035,8.018889352480375,5.175415298463863,2.2913950649450885,4.264572881820258,0.7656499827698855,73.07919374856917,41.47039913650115,131.74471426027125,4.199605188704383,4.229634842967768,2.4455461039605555,0,0,0,0
45,0.023222892909895015,0.007476698847311176,0.006064676493720053,99.99996188696704,99.99999493111301,99.99996188696704,99.99999493111301,0.24245241856305383,1.382585659590906,0.04542879142417574,0.2733982842846901,0.1596532645098327,3.262811553402085,5.720763385543087,1.5985531485493067,1.2334306794253178,1.4229967729885962,15.044751013759958,12.26968665575998,14.70586376412835,4.262647883465908,4.000338301018534,12.685509839938785,15.228417272271477,24.907006418235063,36.58971529929635,151.27247815518544,3.956902207084882,5.723529841049729,13.086831052232368,0,0,0,0
46,0.02631548449710764,0.009170242808615657,0.006475613197556334,99.99995555887241,99.99999409422985,99.99995555887241,99.99999409422985,0.23418170476674993,1.5097401980353877,0.027747367783034993,0.2743975272779364,1.0186397382458199,3.8352144789713756,5.673582386634024,1.8710200382150377,0.9545704309430008,4.499107976717973,13.165818632131778,20.720633669363437,28.0278251955869,3.2423277991501154,5.307469410396344,12.196470672278458,25.12716304337173,34.94659101525009,31.437638730405947,35.95398297360567,12.585194567302327,3.392509246124623,24.52585303886938,0,0,0,0
47,0.008141851936684373,0.00033695945910817103,0.0033991426473732765,99.99994846647948,99.99999313606426,99.99994846647948,99.99999313606426,0.09794933709496445,2.017512116057423,0.03502899999361361,0.1659110350835307,0.8038862472146228,1.8241172553005123,7.888824509366375,1.3132414202219835,0.8556189545151722,3.6288975989816645,9.76162103023214,20.784143837922738,22.649322444448153,1.0028096621965743,4.095190984539803,20.790076696179337,19.32716941646696,45.517715953180016,26.00699544433723,46.8411499461858,21.699296916800584,11.434824054937614,36.798613710160666,0,0,0,0
48,0.001729597379018058,0.0035359074296648215,0.0012169432855059937,99.99994041439449,99.99999205649608,99.99994041439449,99.99999205649608,0.2521231233010223,1.7832606939859181,0.041617790661208444,0.07120660245851211,1.2596801045800117,1.855501584409301,8.308969057724097,0.7410283011043539,0.5004184830852992,3.9206176178554983,13.530173311153867,20.710328598792675,18.41130039515396,3.5730899461460974,4.1191758382737875,34.998850460407546,13.235171135412841,134.94948242275382,20.290704293917237,5.5421099346316245,53.19869227871366,24.58703941503261,4.959031261061767,0,0,0,0
49,0.008492248093934228,0.0063651090173300765,0.00017486226787432824,99.99993132385882,99.99999084033405,99.99993132385882,99.99999084033405,0.346547430050474,1.5167708883056121,0.08959838548505747,0.01960605143050709,1.277142074051455,1.6105769256315594,6.556045407281395,1.1451852971306926,0.4304069143706518,4.429706394724959,5.939683929297449,18.48161056337289,15.040803415140164,7.030848616883742,2.5599203925111382,34.09656151344189,21.17657179884688,68.3047800439116,14.28178200555697,13.590203911949292,41.44067511493788,19.71849608996212,4.357980149835208,0,0,0,0
50,0.007599441379744557,0.006765072318961507,0.0004448856434790819,99.99992106162401,99.99998947626464,99.99992106162401,99.99998947626464,0.26241786722418114,1.5731718831970176,0.023645103927233718,0.0385237225797991,0.6858176555151265,0.8793497702615715,5.738333895346795,0.614676389371583,0.4097856298453562,4.397763361626293,5.457010521968853,20.228430767634304,12.345666133959952,5.915461618172983,2.9687858852492925,33.71220839744207,21.54705796032916,80.54521975984085,22.70220272003434,22.04846252636784,33.08366498658569,21.94253678321043,10.507754763352478,0,0,0,0
51,0.006797782470497106,0.0019575216424237442,0.0018930684774796525,99.99990955682611,99.99998795492482,99.99990955682611,99.99998795492482,0.30269404596221944,1.6381307002885663,0.13858480879121018,0.04247559058677482,0.569209670498239,0.8429851848333931,5.81004468427038,0.32675013740220754,0.38402709529134704,3.551968927435243,3.4906525966044653,17.986576588446997,14.121894318656032,7.198437914035757,1.6971241100993566,29.572167765814054,16.043790423556093,93.36618444112287,31.52182836601789,30.926855182261097,42.88022351745269,24.32036023308082,2.5205929091587134,0,0,0,0
52,0.012396225360713673,0.006169663884169867,0.001991485008800841,99.99989674264657,99.99998624171903,99.99989674264657,99.99998624171903,0.441882307360845,1.6376677544731715,0.039665631849374945,0.06840198300525775,1.7295953916596067,1.8728237478917749,7.23357634416297,0.47768916558132074,0.19030238643139294,4.9807698624779055,6.8354727336661965,15.73335999630235,12.075749364439615,0.09968416762892536,4.163267548454003,22.9656553409329,10.292574210484368,106.77929211562912,40.75871686556302,40.23523384225587,36.14413913676637,23.107125500412437,14.12772660766425,185.40145941148813,0,0,0
53,0.012042885180688388,0.005170577849545612,0.0023927056124997893,99.9998824088703,99.99998434058209,99.9998824088703,99.99998434058209,0.4670382688656687,1.4300185705162516,0.016911333050627683,0.07694084319666918,2.073766169981901,2.793527263590112,5.298140214379951,0.24374205156632822,0.20531564788865397,5.835202488283491,3.5409169944876777,13.469567740685958,10.435043305017834,1.0447177711615818,4.247520345471043,27.545947851384287,21.179258881962195,65.59692113659443,12.816197575707712,49.98332709310201,45.725560875967574,20.73358342594707,23.846208425779157,214.89499950513354,0,0,0
54,0.015077020121514764,0.00787183976089172,0.0022065811218019336,99.99986649855381,99.99998222023414,99.99986649855381,99.99998222023414,0.46425897306515995,1.3813700067302517,0.060692666114033685,0.061833975185370774,1.9421082205297717,2.828612842279312,4.206194158795296,0.7995929023906465,0.05888845259175288,7.068786447871868,2.777234497153564,11.195968721580183,9.128462855640768,0.1791575794387332,4.524994368723144,28.815255673315786,16.024040200275447,41.25624334698372,20.389278094138984,60.18073448606747,55.75929683752902,23.657149246260673,24.571173862178917,246.6959770325053,0,0,0
55,0.012114089609108432,0.005738734296911151,0.0020983380838974575,99.99984878683797,99.99997987866035,99.99984878683797,99.99997987866035,0.4345530499527022,0.9483067246380433,0.13047434093278293,0.06048664782723159,2.4884797093176503,3.9838207195190005,2.857249147658352,1.4271526021378005,0.10457221172201829,7.54258185072425,1.9632617926967986,12.631138409822924,5.178850498785655,3.131576599266361,4.372430642310089,27.159933314653056,15.61796154490507,50.41017524819933,28.294583261184716,70.83692114482443,24.691727428257867,20.638507062695698,17.869513200551907,280.92489665730983,0,0,0
56,0.006677478564206514,0.002732577365234378,0.0013965929490841683,99.99982915048821,99.9999772907211,99.99982915048821,99.9999772907211,0.36948679109027527,0.9276271532225795,0.05322134139295012,0.06324025305044233,2.434011788757856,4.304117377776361,2.0675204086309207,0.8564032614287995,0.2811037998477699,6.856406408718347,3.4047115669131576,8.5280063761976,7.3072240699376305,1.7407575887057027,3.9871823370093042,26.00285178671157,19.30683063475587,59.9456428313574,9.230632602236462,36.470909475451286,22.694068228386133,17.07369151897495,7.158580194521862,108.85248674982422,0,0,0
57,0.015099231560537794,0.009626482994809466,0.0012174073639232548,99.99980763718636,99.99997440902077,99.99980763718636,99.99997440902077,0.42208878717751397,0.9623259797899093,0.12656221845744198,0.05430772855236864,1.7853380990846361,3.1577233444862216,0.6064885391221851,1.248209943162776,0.1910702693476004,5.368630983282901,3.5334200793189137,6.2372877834954545,1.6319252478133923,2.7823471834183544,3.1155246932823775,22.697603206692776,31.495835088430002,69.86878277846027,3.249034216926233,45.17209256088709,21.292201747941455,11.004034788569601,9.728199590717727,128.58102382900142,0,0,0
58,0.007769083977450529,0.005480566647591487,0.0003280352986725279,99.99978372001092,99.9999712652199,99.99978372001092,99.9999712652199,0.34706525591172616,0.9835126972612739,0.11447012366732195,0.020913061898116373,2.039756126109154,4.659075377698735,0.7758883098453659,1.1898578345857453,0.04358445484822988,5.862317429157454,1.8575693034553602,3.939496540990933,0.795186930334813,2.4580275799173736,2.7521013328013235,15.764120774941063,30.18655162570605,50.154629498778,11.962872814713355,23.39041132827691,28.971013502186082,7.273541710752784,18.091506170336217,66.47483164140304,0,0,0
