k,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
10,0.02236614601221438,0.017591828130375766,0.0023631884613305432,99.99999999988951,99.99999999998619,99.99999999988951,99.99999999998619,1.755145433147079,0.7448926495534101,0.9368181269897168,0.5079550906277908,34.13478195559046,37.763402967201365,3.110693169964751,3.39475624147083,17.981214256255633,38.70458292699168,85.71644600704535,0,76.68318841421495,80.17307055514398,38.04314630883938,0,0,0,0,0,0,0,0,0,0,0,0
11,0.01543093661393559,0.011752591075784588,0.001822374510924871,99.99999999976687,99.99999999997105,99.99999999976687,99.99999999997105,1.3398393586674404,0.128144855754169,0.707568728277506,0.36577226998003615,31.2775042005014,28.862207408030763,19.314027314981885,3.1016192075724205,11.841817970942124,46.065491272404195,81.14384578022246,0,69.20645262880639,137.99470640761643,34.55757747640311,0,0,0,0,0,0,0,0,0,0,0,0
12,0.022655750350796918,0.01739354676989574,0.0026030624704681863,99.99999999954254,99.99999999994296,99.99999999954254,99.99999999994296,1.4323764181974306,2.409509855545609,0.826458845052457,0.4763360520183415,23.6249342929586,52.42404826589258,11.360328101584708,4.739001440384678,14.285620827278205,40.48347766381155,75.71950203163416,0,60.332218937366555,2.214165489801192,35.16884962104354,0,0,0,0,0,0,0,0,0,0,0,0
13,0.030765437745359496,0.024332995647198135,0.0031728177537791178,99.99999999915099,99.99999999989367,99.99999999915099,99.99999999989367,1.6206071719912156,2.053370881289194,0.9249945704933353,0.510275504134286,17.075587439312493,45.47163915410272,14.8334354127152,7.72301374468217,12.295298852975012,24.96294311246163,69.38158582453619,0,49.95776138617524,28.972395973315997,18.23411591790499,0,0,0,0,0,0,0,0,0,0,0,0
14,0.024513600652530068,0.017592384171495622,0.0034267019488681094,99.99999999848971,99.99999999981203,99.99999999848971,99.99999999981203,1.4885476781452918,0.2844538065571605,0.4979683598698976,0.5130491581613739,18.843203709236843,15.28457565589975,4.329012629223785,3.9597623218774647,11.473665617411893,27.716811962239042,62.070638767399444,0,68.99203344898649,59.86381766608052,17.690169569699457,0,0,0,0,0,0,0,0,0,0,0,0
15,0.025079427646778917,0.01807528345085424,0.003465050441226828,99.99999999742751,99.99999999968007,99.99999999742751,99.99999999968007,1.3438490800154235,0.6158689726761236,0.36219059065059417,0.4832704778361227,14.3638213915401,5.229726768778737,0.261821011541813,6.570181733516201,9.899231188913562,20.654663789492567,69.15301479635488,0,74.77191991263138,95.13681495148269,15.431238711196022,0,0,0,0,0,0,0,0,0,0,0,0
16,0.022778723438305875,0.014076260997176968,0.004318351690924532,99.99999999576839,99.99999999947529,99.99999999576839,99.99999999947529,1.2402238184139036,0.45568937410754023,0.004166012400392105,0.5978292596844069,15.726571209255315,13.333263451846893,13.404607030248279,11.344406851635284,13.679388957786744,36.33976421687332,62.86891146445294,28.102605152519622,77.21525679497313,41.018468959607624,30.913374470744017,0,0,0,0,0,0,0,0,0,0,0,0
17,0.030657118069899722,0.019818745506846785,0.005369912673111224,99.99999999327339,99.99999999916332,99.99999999327339,99.99999999916332,1.4781557828838292,0.36117910406132464,0.18767944728739358,0.6766622258043019,15.399090400255663,21.38434790107374,15.149099029236332,10.088617366098303,13.45007641030818,29.013091696590536,55.82635032618533,14.448896724329312,78.30630927142339,67.86578021158375,23.27800200491772,0,0,0,0,0,0,0,0,0,0,0,0
18,0.04005139996263234,0.02728935151581465,0.006309081437463816,99.99999998960173,99.99999999870188,99.99999998960173,99.99999999870188,1.6768815273393984,0.6550645041417599,0.3247140233569491,0.7312133469715224,12.994173710709644,29.376531993813206,17.17550474162636,10.162290020706612,12.731330114717009,21.35483996061617,47.991680737476344,49.62767296685421,74.44848245598051,97.75719183372627,15.30372251837136,0,0,0,0,0,0,0,0,0,0,0,0
19,0.04409574770743162,0.03069583798190194,0.006614919485950323,99.99999998429483,99.9999999980377,99.99999998429483,99.9999999980377,1.7764906255882154,0.7355810336625751,0.47300884759564477,0.7201821707988522,11.984036904774038,31.812418383057064,29.78864165461174,7.100634570117792,11.481069502723214,13.37492358712083,39.332668604723715,41.22928883940644,75.15201116754113,64.87199772789941,12.167035860308609,0,0,0,0,0,0,0,0,0,0,0,0
20,0.04191903876650264,0.025656217163798917,0.008052420579063769,99.99999997676575,99.99999999710533,99.99999997676575,99.99999999710533,1.7176636990780714,0.12107878379994881,0.05212737236946009,0.8339165876634689,12.666434093727288,17.068010027766768,37.00730811142014,9.504385494659223,12.485815423198645,14.122785047907678,29.81846525741668,36.00214871900732,71.24370499030744,90.84265345837083,3.7261944419092865,8.077899462691615,0,91.83362645217412,0,0,0,10.52952333643445,0,0,0,0,0
21,0.04101210726880299,0.02481231346363097,0.008019950159076797,99.99999996632144,99.99999999580957,99.99999996632144,99.99999999580957,1.6313690775527931,0.24951390445283797,0.05956809322246918,0.7804098649278186,11.340189137061325,20.507864886060354,38.61106102541502,5.9906048537390495,10.506217886140483,17.19109132309731,19.419576847410713,56.184996167141776,66.96963821249236,119.25156674567803,0.026002868863544474,29.997200436207248,0,90.17347273186385,0,0,0,33.00106940003448,0,0,0,0,0
22,0.03614151171835593,0.01985153981715009,0.008075556319848274,99.99999995202388,99.99999999404845,99.99999995202388,99.99999999404845,1.559244357248551,0.7336964395657881,0.021836721535716114,0.75634479364552,11.470602015826872,17.242530513677828,51.23152190423479,3.8545716904581964,9.805495004420301,12.579076433144746,31.08087570038091,78.14560551713453,67.70099064222363,94.58428202044783,0.17627827689235387,54.94852696295984,0,88.28270851646998,0,0,3.9230701189427344,5.729736030573176,0,0,0,0,0
23,0.03463344819868031,0.019940139088392504,0.007276449940382083,99.99999993283188,99.99999999167535,99.99999993283188,99.99999999167535,1.4063299034588068,1.3450166161211357,0.012507585296245112,0.6451717634523054,8.189729319845837,14.938140016753453,47.321334993267165,2.688922984627296,7.4891545636321535,4.481275375897827,21.89227268456958,101.93715035692432,63.38009857407662,65.49460747334608,4.445518245290843,8.416342207869441,0,86.14324685305695,0,0,22.972157174012967,6.22245655883623,0,0,0,0,0
24,0.0293517383382854,0.016110104132151637,0.006561096423699449,99.999999907313,99.99999998854042,99.999999907313,99.99999998854042,1.2437097135655675,1.1277197850136504,0.014002467999927465,0.5740639171440324,7.646354321217821,4.080544752547723,59.46674133941271,0.4710622535824323,5.973049196372105,0.4447946288813338,11.97966771300758,127.6103908930788,58.71617855350856,59.95088101938298,9.309547201862316,7.446312590651123,71.3119393625101,83.73669792229673,0,0,44.41576883924087,11.947361989695375,0,0,0,0,0
25,0.024068606152612707,0.011484174325131465,0.006244615250197859,99.99999987387778,99.99999998444396,99.99999987387778,99.99999998444396,1.0545407743245998,0.9863189772275923,0.04449914247577351,0.49914726718785835,5.937104862162663,1.8544984149657846,51.16434762258939,1.345236098774359,4.036908467692068,5.544823694034802,1.3247830609741544,155.21372693602714,53.700244780144054,67.45922462353093,16.3277221829356,25.183327533947047,66.56948824302866,81.0444049472626,0,0,68.42396489996244,2.6307351446350435,0,0,0,0,0
26,0.019205788382359274,0.01068036300372955,0.0042216279360894615,99.99999983059435,99.99999997913434,99.99999983059435,99.99999997913434,0.83243289776286,1.6125660578981902,0.08790683446851122,0.2976405262865357,3.027714216900366,0.21654930341732379,44.96592501729816,4.036921913529914,1.2024339492562957,14.162881371638928,11.928198474900249,184.7932500011183,54.78325779211218,64.94942026409372,19.662522266303093,44.917140716466605,61.291784619406904,78.04747879928753,0,0,95.16927397586349,18.858675764597628,0,0,0,0,0
27,0.0168822969730126,0.005722901418508332,0.005547903427060284,99.99999977525064,99.99999997236327,99.99999977525064,99.99999997236327,0.7680564591166215,0.4807010929590913,0.061721273460703,0.38753058899576637,3.704915886794184,0.9753950371270343,43.75605915304932,2.454493396192447,2.1471629374925203,10.09774898179038,2.1756628536103406,58.196397269087555,49.756137255924386,48.405853397347904,14.968956282095537,66.77130582218254,55.445499364754234,74.7268313341101,0,0,124.82640376881733,36.839895142635015,0,0,0,0,0
28,0.011808576123866278,0.005024535386951879,0.003367745719568926,99.99999970496079,99.99999996376371,99.99999970496079,99.99999996376371,0.4978620995156375,0.29342632215544506,0.0195865444950984,0.2248424729832643,1.735845344860533,1.1084907868378264,42.96966232528978,2.9817395700349487,1.0498552324246482,2.82157461250894,9.824770856882626,75.02699415102111,44.399547620435776,23.19539022501155,5.756750180454902,90.87027796856918,48.99703594005847,71.06320749083197,0,0,157.57196126714848,56.67874071043991,0,0,0,0,0
29,0.0199129191436711,0.015582663246853059,0.002110509753621701,99.99999961744957,99.99999995287668,99.99999961744957,99.99999995287668,0.5791625598908863,0.8741463891667954,0.24268929951708365,0.13652647233514087,0.8011737985393889,1.726667757234487,39.486470345490645,2.7911754124921146,0.6235359715467286,1.9685906005948262,0.6321394060602818,92.90815093823385,50.96561701225853,11.864641055146837,0.25578480806169307,117.33920800908294,41.91258511602429,67.03721618552181,0,0,193.58418266681846,78.48030506822381,0,0,0,0,0
30,0.012512828695964323,0.008672881863911368,0.00188707289169062,99.99999950746995,99.99999993948772,99.99999950746995,99.99999993948772,0.4874505098108154,1.0159950702912488,0.14534755913295128,0.12733437996737565,1.3616130646612736,5.236797762666585,29.157716780628196,3.393564927545477,0.5335655884083498,1.8217172965541963,6.47930931953821,41.2390324544996,46.13793640560685,16.07491708400916,0.8127583822247978,64.20249671053776,34.15817756065478,62.62936003062644,0,0,66.52133638739461,44.53590381357562,0,0,0,0,0
31,0.008726866730297626,0.0066770448647549005,0.0010004417569725746,99.99999937187538,99.99999992291357,99.99999937187538,99.99999992291357,0.2802480168233681,0.8275959770444484,0.087090515162142,0.05919120608919606,0.43993466752610444,1.9136085991775338,29.884642698832067,2.63703995996612,0.16215588846058762,2.04982875975026,2.34527756483359,54.59722541680281,46.3926765990798,11.603471913055506,2.2018135297922785,38.94492353448894,25.699734349242014,57.82006391068792,0,0,25.376051221498,26.885960390421545,0,0,0,0,0
32,0.004083660349134626,0.00027382784058801774,0.001897896829114488,99.9999992055296,99.99999990268046,99.9999992055296,99.99999990268046,0.17238954777391993,0.33965834864075606,0.06868353552274305,0.09992488353276013,0.589078950038273,0.4040168506943295,18.823668287835265,1.405737206487981,0.12054200679851693,4.351894129761295,2.3033887387065928,68.69110882200617,41.493855418592965,8.58452749786034,3.0653280011980324,56.11179954253715,16.503115452199037,52.589702444215746,0,0,41.00740745264657,42.62226886043349,0,0,0,0,0
33,0.006508572441547504,0.004556847681183379,0.0009572984008377571,99.99999900397955,99.99999987788368,99.99999900397955,99.99999987788368,0.30878531887605526,0.9045807314002459,0.15932426061958446,0.03697041827545749,0.38491928511099166,4.908098011467693,13.576796959640161,2.942940307754722,0.6328326884322226,6.810810065002266,5.537888873084507,83.53112287937627,36.33424879463424,4.547506824578223,3.501266233130176,74.71551960999592,6.5341662549567765,46.91862636092467,51.93764796192759,0,57.96903910449276,43.71642944406418,54.60273504786717,0,0,0,0
34,0.0031557448239432338,0.0023077858832160256,0.0004146168797234937,99.99999875945079,99.99999984804582,99.99999875945079,99.99999984804582,0.2047235253684471,0.6670607347912184,0.1460768766643633,0.002658802530100166,1.0489827354980978,3.544271132736413,13.629048122415186,2.3551166164800557,0.7728212957559181,9.40533062979388,2.4687324829464115,49.34530039090141,30.910300730831324,4.825713849888401,1.6302280539434089,55.85519675544654,4.241237837034781,40.787187822925205,46.37523358570049,0,76.32183116757234,45.745265214252996,77.32809219298123,0,0,0,0
35,0.0004462004881228391,0.0003116363134933417,0.00037868286919003703,99.99999846572248,99.99999981222814,99.99999846572248,99.99999981222814,0.20052447624791306,0.8870631265192334,0.12035434732173107,0.0013258023320131438,0.7480699388387041,4.560186194747462,1.2872123641119724,1.8367289732337806,0.8484179677284199,10.662266911276207,10.865783686335265,29.292869380507767,25.218669590521642,7.417485741909462,1.6142635705282582,44.32330274891959,15.857148656327688,34.1757647178377,40.37582164993145,0,96.12673528813002,48.51944102505098,102.51574132193842,0,0,0,0
36,0.0001086294647922602,0.0009803962479622665,0.00043784659432265444,99.9999981154139,99.99999976934619,99.9999981154139,99.99999976934619,0.1280274062536391,0.4898740494241574,0.1967458294449191,0.04978009886232599,1.5237448644085552,4.5580865586756465,0.9790669024530737,1.8354595700098346,1.245598865260965,13.516910920100177,7.691690704911605,16.3114155179531,19.256223229870034,8.014466982315012,2.4959109589221313,37.014775310286474,28.347504343782575,27.064783951201324,33.92141756762912,0,30.46682018545847,31.65340983483911,130.33864130637593,0,0,0,0
37,0.0004369109335003599,0.0032340125463972574,0.0014053082956219762,99.9999976993205,99.99999971863119,99.9999976993205,99.99999971863119,0.21834312966891434,1.1088442739406659,0.007828106215680971,0.050213139069937365,1.0629742926386483,6.639413998269062,3.875378621595387,1.2057024697049226,0.5362671172822194,11.225706450734922,5.420716888975706,7.373934085792486,20.268364694536935,8.231674835532253,1.0017363024106432,51.28790328471707,41.7460901815463,19.434743764955815,26.994077102414025,0,44.201963279717184,45.42868882705927,160.97492085607337,0,0,0,0
38,0.008989963062935927,0.009761660946441996,0.00042059781315258296,99.99999720504634,99.99999965886029,99.99999720504634,99.99999965886029,0.08506829569158351,1.1827485063939291,0.008383975191191164,0.012402120964178493,0.6492683339035843,0.5191263989830764,5.686308641945165,2.2972037404639307,1.050368337789646,8.509221540566555,3.8297497345160254,34.622272367390444,20.890855855997184,4.864300004780194,1.9127324669697687,45.74029865180404,56.08650114017931,11.266235108196899,59.78796289773874,0,32.431598086315546,33.48040220843893,194.60771750307285,0,0,0,0
39,0.009323294944751294,0.010859849679459606,0.0008066159244214441,99.99999662678778,99.99999958836936,99.99999662678778,99.99999958836936,0.10994538027503664,0.8670145842494328,0.022203774361828525,0.02170280703526214,0.2799204738555332,2.4125491164047257,5.446925412470956,1.8467898814718744,0.5458287823838297,6.537843913864396,11.327799188276234,23.74817497797946,15.144065557599555,6.808270882039176,0.7726681406591571,28.006962343435934,71.40210609249017,2.5399620858360428,55.824588789955314,0,9.15688337270929,19.953420589413707,231.4250101746315,0,0,0,0
40,0.003996213557762919,0.004122514710345716,7.922316456448599e-05,99.99999595287606,99.99999950542643,99.99999595287606,99.99999950542643,0.17078003251549242,1.2047255304288786,0.09574061850342479,0.018062421011007544,0.19329206177256011,1.9777555707217525,1.6413389061345787,2.2938408383761244,0.8750242462356991,5.139951200523393,9.968032669679049,15.893386316961072,9.159215471152987,2.338619616684266,2.1068270877414648,27.427262024738297,0,6.7632384897629345,51.598076301992165,0,4.281286275364937,20.45559239471017,23.873148643858023,0,0,0,0
41,0.004525517594018472,0.0031272146540325682,0.0006836098661400703,99.99999516524817,99.99999940918048,99.99999516524817,99.99999940918048,0.13817903748216412,1.1582060961874183,0.14096404592256517,0.05254067612181425,0.050575532462124505,2.424353941902633,1.5463263442591082,2.457061675678296,0.9984598979284363,3.36624449127287,9.066695135210484,23.81004832976576,2.9344822369414834,1.8881036140971668,1.9716562986264148,9.36097429369404,0,16.66237841964222,47.099647142249964,0,4.656575002253667,17.001479099106135,3.8470403561411777,0,0,0,0
42,0.009201772927402723,0.011588909749301145,0.0012361479881213577,99.99999424919382,99.99999929835995,99.99999424919382,99.99999929835995,0.24969023283713054,1.2111204582544703,0.03701171687069558,0.047485559125039864,1.2634812683809649,2.149355952347825,1.0768259983033477,2.459676099534236,0.2602943137231399,3.607861993778806,8.533552014117385,17.3614092712018,10.27243693153326,4.846526166159912,0.2844701009482391,19.169197111442976,0,27.17630028761628,42.32059280543872,0,14.156975777661561,27.548284623943314,7.413480080494731,0,0,0,0
43,0.009516118471064953,0.013281776869941425,0.0019305450600968165,99.99999319384435,99.99999916982466,99.99999319384435,99.99999916982466,0.23603228757943073,0.569734572904116,0.054889034436268726,0.0640415618474705,1.0185470411014086,3.4013529481205103,0.5366020126013568,2.56595670286582,0.3880682495897006,5.530718852342314,8.30077731698568,12.447800503452655,10.429056728476231,4.722944079827367,1.0439522288923146,20.92535155208699,0,30.83816977265964,37.2522823601027,0,24.237675805962247,29.16316404402408,2.891664428974455,0,0,0,0
44,0.004345297773991733,0.0103405184571856,0.003029379772231775,99.99999198416441,99.99999902145807,99.99999198416441,99.99999902145807,0.27292251441825954,0.5427554954529885,0.03937409542820611,0.12641758485911012,0.4312126662954106,7.608224754230174,0.6221863303861153,1.2696117071821065,0.01580027739445064,9.00565506312883,3.08535630806517,19.51688675131301,10.38032289657444,2.041789015557245,3.2470722399557714,9.323343159579693,0,49.95902904816003,31.886169881519773,0,3.6312183223470815,9.873649245701472,4.970863632107191,0,0,0,0
45,0.007005621900837148,0.00012450865080418426,0.003549464507850511,99.99999060403849,99.99999885041736,99.99999060403849,99.99999885041736,0.4319662106730095,0.6619162118565417,0.10050945923932172,0.13637604894034985,0.40255578233249834,5.158358587944664,0.9410835634382497,1.0793741366972178,0.043932228778272235,8.124033546627576,2.827126711414488,26.83363165037921,10.159573287253394,3.941943954491137,2.632186484916914,25.318660732991614,0,45.80256880844364,26.213801539657176,0,2.5264694534976986,19.002121840712597,9.957812889972276,0,0,0,0
46,0.006069317638770594,0.0009274365099838992,0.0034864847375601195,99.99998901585528,99.99999865649895,99.99998901585528,99.99999865649895,0.41865031065247804,0.814138503758946,0.07621367851068978,0.13319354191947616,0.29400923411454494,3.0337182534401155,0.8156973043168827,0.778979808317406,0.009972260886125047,8.871905716297093,8.938762985452888,22.18090582156748,9.793222845053958,6.716599914738629,1.9901982060376393,21.152462247492537,0,41.41673127320252,20.226822351652448,132.2610964378711,5.42465070796036,18.98702517870411,13.120430724173543,0,0,0,0
47,0.011090633156525991,0.005339806005336958,0.0028361274641114614,99.99998721509498,99.99999843460533,99.99998721509498,99.99999843460533,0.6015240143923025,1.6307182670563192,0.24771713626129613,0.10720698085779759,0.9129074980703611,3.0204420563187453,1.9944880067978616,1.3848188272805317,0.07567274369220815,10.386544868546077,9.48759313770739,1.581287483417408,4.528939068975018,7.099883734805401,2.14434171204635,12.84002613059102,0,36.795597401727456,13.916982608086581,150.68244415913125,6.695905773919293,16.704879482730888,23.53813556098297,0,0,0,0
48,0.023435900386008506,0.01937262421272828,0.001924317195537869,99.99998518283039,99.99999818123015,99.99998518283039,99.99999818123015,0.7380897037371843,1.7850197523143483,0.4721897826826113,0.06700859831619875,0.9936929894129839,2.4510630166580527,2.0987668458452635,1.6264843714601347,0.17150519241562193,8.869526588809425,15.673488248567578,0.18582343687179048,8.7046419300543,8.978183645448562,0.6643935928035428,11.349441447992984,0,31.933334706883485,7.276143982112195,170.07524685229035,14.972897075708639,20.220756197893046,23.703199383637596,0,0,0,0
49,0.03161997685522056,0.026073089963511802,0.00262377578083054,99.99998287965383,99.99999789588426,99.99998287965383,99.99999789588426,0.8112078493477737,1.4574294690960394,0.5320570600537766,0.09256004343718267,0.5873895364633819,3.703338315604681,2.156847611299015,1.8100776058764445,0.38828994900111147,11.162871591203979,16.237924428822513,5.729564693460408,3.633579554186255,5.060891872009817,3.8975210965141045,6.364033703680897,285.30949774951915,26.824201428381784,0.29628533030193077,190.463452964786,1.058375918077488,10.099429026044273,8.079880213556573,52.600941186465086,0,0,0
50,0.042505248812210995,0.03485423955069198,0.0036171472706549163,99.99998028848361,99.99999757342623,99.99998028848361,99.99999757342623,0.9453213938083782,1.7815456337620141,0.516344409948969,0.15126025945512395,0.799568269206761,6.116777914525062,3.2736350553418534,0.9864197011215953,0.11776039305449322,8.42356762624702,16.92436461918773,1.6699638352132165,1.592115345086703,4.495216989308898,2.9742522087900856,10.036340097993897,106.72937077116583,21.462550481145666,7.030491806110288,211.8706723875676,7.604441678736441,8.154544241213118,8.667572788097704,69.84429759842546,0,0,0
51,0.05120681571502242,0.042425126887904466,0.0041301692629464,99.9999773724399,99.99999721092097,99.9999773724399,99.99999721092097,1.056257496346732,2.2837701194095303,0.5623630170129936,0.16229394434951203,0.27963386290716064,9.11945124750208,2.691274237141177,0.9839070689270264,0.026205982621669295,12.4277821479356,8.299634583449789,7.3793810825961,2.110319599487706,4.363613613992773,4.103224017999478,6.456717132041487,47.651674832435745,15.842833185302698,14.711957991116163,234.32016092248332,8.858995468890967,5.1977530187250105,8.678107307334164,88.58292890658495,0,0,0
52,0.0626222779437794,0.05319087900840102,0.004381058844099346,99.99997411011269,99.99999680320535,99.99997411011269,99.99999680320535,1.1591929100683571,2.3129019113876503,0.6147365284631909,0.18921076313050472,0.23872972093393383,10.89218862485451,3.1380357027127275,0.6454254139815451,0.20035142103361228,12.156689623070083,5.424493612235038,2.605860354117602,2.7250794831314997,2.588258396303394,4.844495634168656,3.8074264499859654,57.94206598641301,9.959602784189508,22.75575096665265,257.8348055556961,15.887083018195186,1.6113998453824434,14.781932068493182,108.90648451853417,0,0,0
53,0.07632178201150808,0.06385477642302108,0.0058129193478489325,99.9999704695791,99.99999634688704,99.9999704695791,99.99999634688704,1.2590707560847274,2.4740176171712966,0.5850106692014074,0.2451279398033502,0.3790530858765935,9.676756292031085,4.970248896803274,0.1810776189814703,0.46849634728502026,9.167286811636787,3.077446891357097,2.3000974802923317,7.921150598286431,0.23808084416869504,5.024269025697043,4.697148230686758,68.6998456641188,3.8075177566108707,31.16937100004443,282.43711051462157,20.98472451581277,0.2058238912837843,7.395483126047306,15.453680845519642,0,0,0
54,0.07885653852143654,0.06755673795195524,0.005201000964045183,99.99996638054574,99.99999584015545,99.99996638054574,99.99999584015545,1.1929437380099546,2.0875323819049587,0.6252020882191064,0.21197026636778118,0.043005865548545914,13.162147810661615,4.322643093625756,0.046759507154245726,0.34319505917936477,7.140751353274607,2.0049523239791416,2.884249974167493,3.5201071496272966,2.044595448236174,3.7218768263249937,5.770662694984471,79.93390819070832,2.6186550705481295,39.96017649823886,308.14918408637413,20.47517585144367,1.6875762740914813,0.45223489332220584,27.340335814843268,0,0,0
55,0.08611681092014419,0.07179795846084323,0.006662828926107403,99.99996184467591,99.99999527592394,99.99996184467591,99.99999527592394,1.2717204940559295,2.219856155480104,0.5811483630894143,0.2649679148609257,0.05404248568736059,11.401328322768775,3.679382614629332,0.15936519315330872,0.4375275171664211,5.479211882098775,3.34579253971731,7.057668992336203,5.03801858426928,5.9383435950881305,4.554650931485923,12.636942205415913,91.65294560499473,9.324037603394373,0.576413412614678,334.99272617617567,27.633623696616315,0.18629586732543965,8.77832300619999,40.16210086526021,0,0,0
56,0.0897943764765261,0.075693566731861,0.0065185851174743336,99.99995679817238,99.9999946495552,99.99995679817238,99.9999946495552,1.3525427433169739,2.523242154568111,0.6701995261684506,0.2513877109248485,0.21476939132765271,9.294583216109357,4.811874375934697,0.1076322396068642,0.2596962942062912,5.623588897287418,1.1895260706673465,6.732183101273641,2.1528183029695627,3.7495329197111973,3.9844880739477446,13.800904868176376,103.86544307132048,16.313637749960055,5.801362470685208,362.98901658466445,22.960691019582626,3.863496806425584,9.759989276048353,53.969187039516385,0,0,0
57,0.09799561371694744,0.08124498482235377,0.007784176039113559,99.99995122575748,99.99999395474808,99.99995122575748,99.99999395474808,1.4525791282821356,2.3434434159243507,0.7104878155683163,0.2923399071092091,0.3889989849213142,6.916985286668579,2.8492995603306044,0.08727197974172002,0.4209945724115232,6.233285595292765,5.83634494890882,9.93504521618684,3.2008740220939003,2.388129966801791,3.9217021209221157,15.118106832588081,116.5796746162822,25.84459187721703,12.444718024634902,392.15890398348733,21.900312368791226,3.5387234807302024,18.472228328051912,12.54206677499166,0,0,0
58,0.09716776908046469,0.0764234124375579,0.009793445520310253,99.9999450310622,99.99999319272273,99.9999450310622,99.99999319272273,1.4642289400288013,2.0658569724537004,0.5830323117112448,0.3681656117446834,0.661647664398228,6.6352048616321255,3.9152837088395547,1.0726446596820782,0.8949182877362598,5.4925554685891465,4.450241463925775,5.8672181903180745,7.883565717534475,0.3729778880288901,2.8312193270375503,16.571587876015332,244.7055487701722,21.301037554463594,10.481383975156117,422.5227955690224,20.751328119763397,5.533101689027186,12.658267294734776,23.164411018061198,0,0,0
