k,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
23,0.019475417310531665,0.0018808104000218094,0.01067734001242772,99.99999993462146,99.99999999270857,99.99999993462146,99.99999999270857,0.8581359190119274,2.471322921724366,0.5866859962965012,0.9002860808867745,5.43985266275625,13.706661697883385,18.316391226175963,7.257781156941698,8.044831871870413,40.55346233220942,32.2629288887459,1.2216292515911975,5.810343110996699,96.77484726509317,45.90505117346475,0,0,86.91066300649156,0,0,21.566077818935586,23.52393214340863,0,0,0,0,0
24,0.03335240775813365,0.012401014893779743,0.010470463541153644,99.99999991006985,99.99999998991457,99.99999991006985,99.99999998991457,1.1145799884899446,2.1403214288646697,0.22969927250326458,0.8227056693552086,4.932100710260433,5.291950163999355,5.291950163999355,7.443773333644343,6.004536212986638,38.61986212285257,49.078150760379216,14.090421500290187,19.262520608303358,101.62889036051283,52.12056200038689,0,0,84.63585748312053,0,0,42.69313608126135,44.99124735178715,0,0,0,0,0
25,0.031487543848030236,0.009100603720113462,0.011189352030595847,99.99999987760687,99.99999998629293,99.99999987760687,99.99999998629293,1.084239112772858,2.285376022034565,0.2604257015035744,0.8375615864501682,4.996003148237485,6.467783542162126,2.2090722004756382,7.059806649922751,5.686146417615169,46.28792132202181,67.15752875342139,2.3413441347477404,33.726023002737094,65.79297749829139,48.320788601083734,0,0,82.09062417991655,0,0,66.3317688063636,69.0105866040376,0,0,0,0,0
26,0.0388706418489192,0.010862616502342904,0.013997830046638385,99.9999998358365,99.99999998158937,99.9999998358365,99.99999998158937,1.3995139346540404,2.44855231910354,0.33708903754162156,1.0311803811820859,7.447245476962133,9.888022411253635,6.6874003992753845,8.442127379526594,8.003363714436713,38.75641052686067,49.22500117017666,14.202807017992338,6.734374268639552,54.17378947428967,35.95572264046709,0,0,79.25703367005558,0,0,92.64849398500276,95.75114970787251,0,0,0,0,0
27,0.030840900162419423,0.004210520015542376,0.01331211897720787,99.99999978178332,99.99999997560046,99.99999978178332,99.99999997560046,1.1674191515198535,2.666887134049194,0.3091837602396366,0.9362554521899006,7.532553933396603,6.121271388169109,7.086010218970643,5.721479340834139,6.615930887331012,34.0454598631824,38.15201944746842,5.7285863118380265,7.898653701687706,46.811694135866425,30.127490845339068,0,0,76.11696130189803,0,0,121.81164274141726,125.38397880548425,0,0,0,0,0
28,0.03270483272814793,0.007705497561761146,0.012495585606435693,99.99999971362514,99.99999996795708,99.99999971362514,99.99999996795708,1.0456988360461974,3.0846333332945988,0.12450000439310392,0.8427504950883166,6.7263417849196205,3.2163173890383683,4.0693448054767005,5.055479291222231,5.450661319454656,31.194322972656682,14.637563420551912,16.977105531175376,1.900056373823933,36.442095891562936,26.461735709378793,153.99107847650407,0,72.65211743957603,0,0,153.99107847650407,93.56125474508771,0,0,0,0,0
29,0.020345096103749388,0.006989037202681734,0.01366662075338945,99.9999996271104,99.99999995847529,99.9999996271104,99.99999995847529,0.8049367133417027,3.3541112439120075,0.3712134427981805,0.8722065347713681,6.595651704636884,4.0860785091789165,1.271293178793533,5.0309448906238705,4.92794223173584,39.24197360955232,26.349198275334587,28.92775334217811,12.310398466964088,29.639078877859056,30.559750219927192,189.35792642318765,0,68.84407658247268,0,0,189.35792642318765,120.51358514188973,0,0,0,0,0
30,0.01789871497422793,0.009189296580009804,0.013543816167883535,99.99999951989938,99.99999994658049,99.99999951989938,99.99999994658049,0.6849212368810018,3.209846847891119,0.40404345631653854,0.8177839433603374,5.8977363684899515,2.022290108091087,7.850834741079009,5.348094138203678,3.8319323577548063,37.628410572204196,38.7611546921401,41.59301499197967,11.008923753712086,33.188784424713724,33.26401411009847,228.0843133477607,1.3165963969158607,64.67430539225847,0,0,228.0843133477607,100.02091958406385,0,0,0,0,0
31,0.02627472671214958,0.00011844109604623305,0.013076401537504235,99.99999938838954,99.99999993176293,99.99999938838954,99.99999993176293,0.8516471130873313,2.649217677336328,0.24165158006656684,0.7618225498630835,5.088336434127858,1.7447353743296405,8.674906200149904,5.431202132118496,3.4209883055913908,36.950105358972344,35.0088830150638,32.84401754397676,13.208575204601852,25.53759657905801,25.240151219910715,270.34311713657416,14.36665089052822,60.124189655546175,0,0,270.34311713657416,125.784555486404,0,0,0,0,0
32,0.01652711315555727,0.0054373168331828545,0.01098190756917598,99.99999922514496,99.99999991376069,99.99999922514496,99.99999991376069,0.6049371641729673,2.0344184668454917,0.3391122498004177,0.6306623398439865,4.033818997225095,0.3573152085885871,7.18398593425331,5.3142352310371095,2.99990656130199,26.445157335639156,32.58529254782247,7.756058060420348,11.609804968118326,14.682817118370409,14.653487156539667,316.3077260129502,28.561104988471005,55.17506020963442,0,35.719447505764485,316.3077260129502,81.29106016632923,0,0,0,0,0
33,0.017614346206900944,0.005861093716624291,0.011737374654933515,99.99999902760945,99.99999989177068,99.99999902760945,99.99999989177068,0.6514712807947654,2.001854159202549,0.32426641445547394,0.6416105352184407,3.5250420249426986,2.8743795834840626,5.171661277794014,3.673358704061531,2.6286927130497517,24.771639404618835,44.24902289466773,8.004449684523129,3.8339847368881625,16.634358573882807,16.81974643235154,366.1518071345831,28.023205344343722,49.80821785822967,0,28.023205344343722,366.1518071345831,77.62224018235908,0,0,0,0,0
34,0.015680481955471715,0.006259200602606081,0.010969619402016685,99.99999878812697,99.99999986516735,99.99999878812697,99.99999986516735,0.5622317417914541,1.7654766480752355,0.3098516193087093,0.5707457881312791,1.6732817423346764,4.132648376498313,5.233780313451288,3.4642745101535937,1.9107568748660053,29.357733872419928,56.506887895026644,0.1869337404166974,2.1831950656083143,7.798111560349936,16.57000439075419,160.0245421634923,19.701124010319273,44.00495730346666,0,19.701124010319273,160.0245421634923,58.52738433988251,0,0,0,0,0
