k,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
27,0.07331558486067336,0.06433190704649479,0.004444473954587534,99.99999980946683,99.99999997829833,99.99999980946683,99.99999997829833,1.9283961411360928,1.0373821820263955,1.4799334392201005,0.4111394492860722,6.0914033129120755,8.344558116280913,2.5372097294590996,8.707355723367444,5.616974124332175,5.8555892318937985,9.957729764311543,33.22405075041812,47.05738937273889,20.295635981469054,15.417130950529586,0,0,0,0,0,30.762041710955227,238.07596820822624,40.22358131793771,0,0,0,0
28,0.07802014500353054,0.06435188888035505,0.006783457034424169,99.99999975000736,99.99999997152877,99.99999975000736,99.99999997152877,2.022547123248503,1.171578326056069,1.267148907807481,0.5591514657582973,6.574055299340322,6.041185022843578,1.0985874158466327,10.17265976399337,6.552637683725482,0.1795366133969891,21.65618975242241,38.96846667938678,43.51676904351817,33.093951182137374,11.715392051943098,0,0,0,0,0,47.14487337094136,158.0816729934503,29.15818259739161,0,0,0,0
29,0.08548046514572032,0.07095609149456937,0.007201010277697,99.99999967546425,99.99999996298459,99.99999967546425,99.99999996298459,2.2011684316352587,0.8684012451950072,1.3492208619572654,0.5400497780514899,4.452979721864707,7.345269508466918,0.1607435964829097,7.9430554166286855,5.2404603024185725,10.018349518658638,34.084863475865205,35.536123328911,41.89655916045841,38.97054676041091,6.234361205688673,0,0,0,0,0,39.78509035058798,194.01811352251954,16.578500269509007,0,0,0,0
30,0.08996890103587003,0.0716720868969203,0.009083093522186116,99.99999958246526,99.99999995238053,99.99999958246526,99.99999995238053,2.150912562233259,1.4715308220154872,1.323736106301316,0.6511347116917251,4.590356907150584,9.565809108199227,0.9804285437507712,8.849692708799251,6.103484865228608,3.565176679847953,36.738397335111756,32.035352803849825,38.24717539704631,31.810224865261034,5.604656672013587,104.82142165408138,0,0,0,0,31.72619278197288,150.02614948007974,2.347639992489932,0,0,0,0
31,0.09125272261779475,0.07177794552926195,0.009670947516984375,99.99999946730188,99.99999993928584,99.99999946730188,99.99999993928584,2.2234220570729866,1.1022930033756906,1.1908547523890365,0.6574219423736491,5.506502449935538,5.993156059021892,1.291596934725297,9.581860913666942,5.541392166354133,9.451254914393681,49.670926432880435,31.117916829049133,34.51896968561481,32.25359968822569,1.5970240414987364,131.20338481807772,77.48472337675237,0,0,77.48472337675237,22.93220506064076,88.15379623866995,13.67720980188754,0,0,0,0
32,0.09742901771965082,0.07808360471937921,0.009595702246954486,99.99999932651389,99.9999999231576,99.99999932651389,99.9999999231576,2.255482962580797,0.8092015760838599,1.1416547198153792,0.6306623398439865,2.8275873259903097,5.639279166935328,0.40961188144346644,10.38226721116511,5.179120514683596,15.44841800082501,52.42798939171428,34.53655733320157,34.67371883212246,19.42939793188793,3.363489396630886,159.8988638544496,99.51298720576717,0,0,99.51298720576717,13.367045381850145,111.50623686071737,31.644674180628208,0,0,0,0
33,0.09632542707343021,0.07526778522400451,0.010455218097956295,99.99999915423366,99.9999999036366,99.99999915423366,99.9999999036366,2.1262278107477237,0.9614628848653681,1.0014942377344649,0.6620883566250408,2.650803023867652,5.448458106280412,0.5055616325485051,10.807165279640108,5.227652540294269,17.754304403810387,24.377984026524715,31.003337263392375,28.926866270557305,14.18599214914945,3.1625786152875075,45.508139157388584,123.40046490007809,0,0,123.40046490007809,2.994573895074284,102.9968459226961,51.70907765393291,0,0,0,0
34,0.09926495522648247,0.07567386507199983,0.011719045123709262,99.99999894629558,99.99999987998001,99.99999894629558,99.99999987998001,2.0249273535277106,1.45558856179162,0.9753300599403009,0.73039135435204,2.6040273297970384,5.720504795421714,3.149793432615098,11.10712351734926,5.859011913813628,13.565088722014748,22.679332348142374,29.543717934411823,25.029296898357426,10.495761999798122,3.2115721119192653,62.3320415640397,16.923195812070144,0,118.74242600754347,149.2304125637896,8.221361042693127,58.52738433988248,74.03032050756103,0,0,0,0
35,0.09445052956243376,0.07203993008552327,0.011136009819725769,99.99999869491845,99.99999985162862,99.99999869491845,99.99999985162862,2.0047077650299245,1.225326281583503,0.9288937356603808,0.6934130582303939,3.165267668932941,7.996269629260561,2.7205897910495622,9.38004282971205,5.85988286924089,10.606431282907264,21.695878169344603,29.936804508293555,32.076719161296026,10.606431282907264,6.074701695900755,80.47531769756078,30.72849719936597,0,21.59524529873154,177.08601120253613,20.316878465040514,46.87118953252013,98.77374621136995,0,0,0,0
36,0.09798582336930535,0.0720685940101327,0.01288632778479083,99.9999983959629,99.99999981767537,99.9999983959629,99.99999981767537,2.1749288243170293,1.3389494219611615,0.9618103000206635,0.7736465696916146,4.915084581780059,8.96343838901175,2.7114378257077907,7.791788513861122,6.121234880897298,8.54672088437824,26.117721327536998,30.038246304990608,28.342203791172153,11.071063230526583,4.813940551007599,99.9920332953806,23.23743284529652,0,10.1702450448249,207.05026861881393,33.32802219692039,50.234400011553916,126.11000056540774,0,0,0,0
37,0.09524738855074324,0.06632025364717677,0.01439831663187208,99.99999803907303,99.99999977749737,99.99999803907303,99.99999977749737,2.0039884749153587,1.9211579749326115,0.924966404224515,0.8361003982234146,6.001511422274172,8.739153762725424,2.2598777613195002,7.958462402377706,6.4001100217514155,7.164628171395286,17.095832937278896,26.487678845841685,27.749379676998124,14.308936716154983,4.317296275539918,47.29072001042607,15.198518662747327,0,0.7628773929754556,69.60296267450535,47.29072001042607,43.83859376018167,156.21488321889865,0,0,0,0
38,0.08987267159931589,0.06014762551223057,0.014806266180880228,99.99999761605547,99.99999973004765,99.99999761605547,99.99999973004765,1.888924952922481,1.977313308820774,0.8311210693109597,0.8367874710250439,6.629883473845357,8.056719381948366,4.246154970494262,6.3217046198747155,6.34629335822342,6.30669512566636,1.3697088502990844,28.021508508663416,27.013809627784678,17.61591801137555,6.11501109825661,62.24074448889342,6.591158866335965,0,9.309701599391948,86.81768226732807,62.24074448889342,58.43822703993498,189.26919217219427,0,0,0,0
39,0.09505896026336427,0.06477925421263867,0.015075992056796389,99.99999712165345,99.99999967383346,99.99999712165345,99.99999967383346,1.9848471044437945,2.0064363451697105,0.981488762865157,0.8238960157242873,6.695740452271093,9.979207084209566,2.925908767645069,4.808604906856775,5.956102286723865,5.8631003988730805,2.1593376782290448,26.092915280042103,23.262225629983558,16.241835732095932,5.479374643863326,33.6602566652509,2.6051314056839354,0,20.071463904283675,36.80684187424524,78.21367555366784,53.56187576430475,225.45856184727984,0,0,0,0
40,0.08655869088923607,0.05366470047641576,0.016397846791126432,99.99999653728196,99.999999608736,99.99999653728196,99.999999608736,1.8479546219899141,1.8550199866154746,0.711335673359299,0.8414500112045131,6.2674049778563,8.656510305595836,1.137867851413982,4.7473250626984,5.234496463752966,9.399777686577966,2.166217690914397,22.544102712139647,20.96575612589641,22.022828958106203,1.643305031288394,46.433648456638906,10.071435641566689,0,31.546227530213915,49.88094059738886,46.433648456638906,50.52801033782776,264.97329528866527,0,0,0,0
41,0.09103952009038437,0.05489839241675148,0.01801732877092566,99.99999586153866,99.99999953227024,99.99999586153866,99.99999953227024,1.9210177646886124,1.9071940885455325,0.6170967098120054,0.9184735711156403,6.88986105004137,8.033802199977574,2.2004435498707924,5.947507111313051,5.915492352919205,11.125016466569855,4.788248441334038,20.562976510225486,22.84564959901207,23.247745535650196,2.291484022417546,60.02705019523897,1.7233877988489041,331.27290027616914,7.818225069042263,63.79435366858517,28.021640156191157,42.06946927844368,104.00409551673471,0,0,0,0
42,0.08787666064947838,0.050521352943732285,0.0186297777695858,99.99999507310734,99.99999944387461,99.99999507310734,99.99999944387461,1.771030414287813,1.7438465289728327,0.42387514285297906,0.8991513195197183,5.213215766225137,5.241257668081802,3.6935921141394203,5.5930468700743345,5.062047352767915,11.21164427411051,1.5342347366276783,18.54615897892299,23.030499473846767,31.431943233039707,0.48872439136430856,74.46655667466531,7.144274117828786,370.187370238223,17.546842559555774,33.930342647286,16.311037783110198,41.98124729383568,127.38118258359493,0,0,0,0
43,0.09034270687950531,0.055959514550465606,0.017138094512307377,99.99999416480638,99.9999993410203,99.99999416480638,99.9999993410203,1.7300551096003314,1.536294679778408,0.5208702609717469,0.8024975443983285,3.1894236869135892,6.035111401990777,3.4749075049608034,4.846134617666791,4.272159428153976,16.601147024668347,3.680579871902903,20.891491533428198,25.288993915834663,28.261261727135206,0.20411072432436264,51.82241406628997,16.547425048075294,155.72587869290703,27.86293934645351,16.547425048075294,26.518678388574983,37.28155207093631,152.71953453000776,0,0,0,0
44,0.0951892274837021,0.055346610017424955,0.019864667420910965,99.9999931206478,99.99999922304804,99.9999931206478,99.99999922304804,1.792025372729366,1.5496497683264479,0.3445272060133552,0.8992016253122062,2.648320882011334,6.83569624733286,2.9320842690649234,5.7277705084716874,4.409885728608351,20.286296165260822,5.877000270463925,15.918296266059535,20.592249797152057,27.804189675589633,3.73716694447208,37.32467676251241,9.641588803452315,85.04500193748537,7.477499031257347,26.501775675166748,37.32467676251241,21.914663318991767,180.12275162879234,0,0,0,0
45,0.09431755191038338,0.05782808748024678,0.018186872032551853,99.99999191814412,99.99999908742404,99.99999191814412,99.99999908742404,1.6879369292951343,1.371924656239228,0.3930542561624797,0.8018803581134553,1.8887564017056175,6.609894898767396,0.26816283663695345,6.03856641592299,3.608812066496473,29.555369827542343,4.187177028214649,13.79558615156247,20.412573103447126,24.002996834933377,4.975447204495681,10.752462873803644,2.1265290399547823,100.43509379591598,0.21754689795798826,37.02285934406329,48.74589521032727,17.77810537135289,54.84815699494266,0,0,0,0
46,0.08835175519481693,0.054005208745750446,0.01712261816070373,99.99999053808303,99.99999893306276,99.99999053808303,99.99999893306276,1.5903645746656363,1.4826953892987629,0.4964468908269477,0.7442499843684531,2.9674171697498717,6.648217368391702,1.0216886752254983,4.538639201841685,3.35681760481407,19.45410914074245,4.691293254881586,11.648632135273123,22.152628092523948,24.29684329509688,3.2458513361751264,12.291459994318076,48.126019610220816,116.67663903903671,7.138583268984265,48.126019610220816,37.82770572321445,23.971260801616584,13.849161776904495,0,0,0,0
47,0.09641043062911928,0.0609590025046101,0.01766381218858553,99.99998898009973,99.99999875590144,99.99998898009973,99.99999875590144,1.7101615497861244,1.4178173903658262,0.5548444098527957,0.7571193111054714,3.2296189976282723,6.164354847450194,1.1814489475957912,5.060292043891632,3.490097461713886,20.157953514425756,7.08608239967284,12.264475048060547,25.28877972115848,21.659927933356077,2.2008803203596257,19.92289297077175,33.18866533462966,133.79178706408436,0.1964801703218692,33.18866533462966,48.71462733999532,21.024273551428468,25.261738491658157,0,0,0,0
48,0.10600704667386661,0.07105674025077065,0.017396787944386025,99.99998721357068,99.99999855415076,99.99998721357068,99.99999855415076,1.6577181465878321,1.5783113351534268,0.6727565123271979,0.72242766809324,2.083883051892976,5.582725817784395,1.1315969687201768,5.192050756612851,3.0698513436008965,18.215404257029693,6.086492235785336,7.289000868134853,23.713084234940883,20.9969431807245,3.012221257628016,13.75400283640153,7.5868279851926905,88.85178191416693,5.574109042916537,43.449103980256915,60.17113758954001,19.013031072390838,17.862869079438266,0,0,0,0
49,0.11073904747782033,0.07242278195880168,0.01907427818507972,99.9999852079283,99.9999983270029,99.9999852079283,99.9999983270029,1.7055713520074616,1.771492502789581,0.6524632953861181,0.7891832330078461,2.343312583683218,5.777863406226733,0.5883968913702594,5.843037690518958,3.4938609575092983,20.59824477427291,6.9437560061036905,10.427139939883165,21.26119063286871,17.97654380091914,3.1577139378474857,13.894540194847249,7.460847870031098,62.437949922420565,1.5237187015128628,54.231920216614846,33.94182636357097,13.194527237843468,12.965997417054446,0,0,0,0
50,0.11611329603396833,0.07736637932815049,0.019279890518294953,99.99998294547981,99.9999980699476,99.99998294547981,99.9999980699476,1.6893908407802551,1.8543810743249005,0.7234733441572081,0.7719363618977176,1.395137133511463,5.999427442535127,0.635410042690626,5.642527013435735,3.1492927710551473,19.168008184113717,9.453224908234862,9.416209995183879,19.656675333316944,15.556856420958749,3.444451548709822,7.576280424741493,0.6704956277277478,74.35734697872503,3.134807234041625,41.89929196038894,43.77023045040214,17.000513061850626,41.122992138463985,17.201297610890617,0,0,0
51,0.10814781253414438,0.06335182205475896,0.02232448139366627,99.9999803755407,99.99999778448921,99.9999803755407,99.99999778448921,1.6934619299091473,1.8326898842159565,0.42518787938891506,0.8851741407246831,1.7276864905728253,6.572329983603345,1.5497754041109906,5.31087819685591,3.6720756268100754,19.243770261099073,8.913308785675273,11.789886745329602,17.18050477755943,13.619064116707607,3.1697231048777064,0.9530321608820751,6.447633467346917,86.85210482849584,3.806724904719957,33.05954183418366,38.66575497476508,20.90694316298571,34.708547695929646,83.89691094106047,66.97549599899202,0,0
52,0.10388846051882238,0.05353202797303833,0.025116278842133587,99.99997749607323,99.9999974634914,99.99997749607323,99.9999974634914,1.7110404723741406,1.825276827008775,0.20704883805877386,0.9759069915809172,2.156286571837798,6.349268483368433,2.81963908204453,5.036314551475012,3.926387625589758,21.77240414820954,5.828311674690034,12.699930849629247,14.689422221423355,13.074375280480279,3.4938058267994134,5.981706992582473,3.5459342381222525,99.93449024150685,11.074716800837162,26.55614184659388,48.37438978961545,24.911090542173568,46.6727578197201,1.8739911366625257,62.76770862715356,0,0
53,0.1024645495094144,0.052378488633784366,0.024983104528918904,99.99997427739552,99.99999710218988,99.99997427739552,99.99999710218988,1.6230620753181006,1.9997052090869285,0.2575212697871678,0.9560651181027805,1.7941781245309947,6.944919150635956,2.4764684897458613,5.149130940532402,3.8798593472222707,19.840182834056233,5.802051477036006,11.428487030049917,17.1549974283586,9.936035492398693,2.0863541762358966,21.944650299146172,1.4125373692208345,113.61654116152921,6.808270580764607,21.695044843064995,44.11640489899092,26.89552813531791,41.692881237603544,12.62073412224603,58.1323355621759,0,0
54,0.10098965235991343,0.05215517823986783,0.024358618025322874,99.99997068221404,99.99999669854603,99.99997068221404,99.99999669854603,1.5171880915167428,1.9499576311709519,0.28744105374647644,0.8913093069226309,1.1055080403713198,6.4851577055628455,2.3233388734047216,4.067735723898009,3.2051728299300404,17.289138170664973,2.3785528537431953,12.062705126580612,13.074813614746352,11.659259538473046,2.2910371885929366,30.104215600263707,8.198257111630658,127.91005967776181,13.955029838880918,18.03446230359709,30.104215600263707,29.04013082911893,53.71843306809065,24.235460057117386,53.03706243047402,0,0
55,0.11109643025883313,0.06379527841979002,0.023574126225896868,99.99996670930292,99.99999624511747,99.99996670930292,99.99999624511747,1.5972937511173224,1.990598672285312,0.5204597766712017,0.8412511222871402,1.3719117206270464,6.518087851342499,1.808575514612133,3.0226756420584344,2.8734292162524446,14.294996861554875,0.4337398474084022,13.4128811654888,9.738997805594533,13.408989133945923,2.0491043406739657,38.61944080050391,6.412080102011769,102.35550451856885,21.413302711141327,6.412080102011769,28.71805217189648,27.522979676641057,49.83096368820077,36.76627793330064,47.44802399692393,0,0
56,0.11357485194867122,0.06882419015523236,0.02229217597650693,99.99996227288302,99.99999574323387,99.99996227288302,99.99999574323387,1.6119408183658654,1.7415266717496805,0.4919964633427582,0.8074114154047691,1.4340281681089186,6.435475137479665,1.1003636017663994,3.7076759433882778,2.96614104475791,11.819688789033396,1.814272810509303,13.690857699269998,9.704197316807665,11.819688789033396,0.9123192723543926,47.49678286335784,5.139196704238806,17.444313354948658,17.444313354948658,5.139196704238806,27.83054514824347,20.033189179164886,62.000638636499296,50.262610721105965,41.32978206758826,0,0
57,0.100739979627565,0.057130645093876734,0.021742373014529956,99.99995730063408,99.99999519333043,99.99995730063408,99.99999519333043,1.5050565725305194,1.4676304188017384,0.30743326839272267,0.7803856685742713,1.6565480346919998,5.1710979944357,1.8200581073580944,3.2915834226625873,2.825632305641218,13.659532100427983,4.687746677185423,14.634264775424317,13.986503098923436,14.4713859011453,0.16246266350215463,45.54665682743477,4.281147394839764,24.80625822952534,14.405736710398225,11.729800780185453,19.861952681416867,19.873234868228018,74.87967446013415,64.7751741901609,34.645305276731904,0,0
58,0.10603590398913706,0.06069214273674987,0.022602400774663783,99.9999518643276,99.99999457876442,99.9999518643276,99.99999457876442,1.476274310651978,1.4973759867473837,0.2853797465932243,0.7833732756878521,0.7423881069927861,5.180071715949308,2.0422414141608356,3.2045238652084813,2.5390295525658915,14.724765470799065,3.8478647001869724,13.147387866064097,9.364790496077879,13.94432488936506,1.7557819713298284,20.150994975173404,10.681594683692458,21.42759929678455,12.087014735493412,2.3397693967419584,20.150994975173404,13.549957448815537,88.49224707781835,80.35595399271908,27.35595079824049,0,0
