k,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
10,0.016824644166970902,0.017501155093062642,0.0006988810070330543,99.99999999992555,99.99999999999105,99.99999999992555,99.99999999999105,1.2403602604157895,3.303227406951025,0.6066302197892857,0.10861158995457644,2.5242087219972,13.07203074669316,23.236939042723126,1.2460017266791916,0.2679851616034497,2.863946459935992,0,0,0,0,146.7603759992636,0,0,0,0,0,0,0,0,0,0,0,0
11,0.01990494766808073,0.020192996051652125,0.0010681410369118855,99.99999999984345,99.99999999998118,99.99999999984345,99.99999999998118,1.3260605162318924,3.628126561287061,0.5371925549865252,0.16044990139753285,2.777614084214835,0.26268647901160985,12.80783837125102,2.527579369711852,1.2155785908015957,14.475365609183012,0,0,0,0,117.20982346780758,0,0,0,0,0,0,0,0,0,0,0,0
12,0.02183020437320419,0.0237771146110039,0.0004060013519493229,99.99999999969181,99.99999999996294,99.99999999969181,99.99999999996294,1.354497330670497,4.785727694872414,0.6865955972224063,0.033907327744186054,2.40237194414381,11.506427326178343,19.283446557725128,0.17391819003530914,1.3962383230323059,10.174448168837744,42.842919430599494,0,0,244.31933977522044,67.84702953005727,0,0,0,0,0,0,0,0,0,0,0,0
13,0.026658412003902423,0.029351825402961437,0.00034762925302501784,99.99999999942672,99.99999999993085,99.99999999942672,99.99999999993085,1.4365075500950006,3.3263301979822737,1.0454701146457335,0.010454738247258299,2.4130783482479985,13.965948932431706,5.843523962862132,4.024640273959334,2.2252938861297262,38.99243958156373,27.90120137012325,0,20.361321279819844,334.1726838109121,76.41520661226237,0,0,0,0,0,0,0,0,0,0,0,0
14,0.03149643173019589,0.03102056542800211,0.0021299639381655187,99.99999999898297,99.99999999987722,99.99999999898297,99.99999999987722,1.7278952312091271,2.8340306666246065,0.8866592451160336,0.2569827666315932,6.838325993159308,8.442629579674295,3.9853673392654336,0.08365862165837239,1.8902229230082956,72.25395521780474,10.658395111390039,0,1.3390801421491572,168.90650676127225,87.35297103129217,0,0,0,0,0,0,0,0,0,0,0,0
15,0.03517713353573312,0.03358534402548319,0.0028779335035624587,99.99999999826711,99.9999999997907,99.99999999826711,99.9999999997907,1.8605862182875812,2.0377279792413647,0.9828018707394814,0.33356485225621446,8.631279070716294,6.32778594506167,1.7284815502380524,0.7373795293981924,2.894497953587953,110.22426748143302,9.022237544131006,0,20.365464033115394,64.01204585021956,77.79646121689153,0,0,0,0,0,0,0,0,0,0,0,0
16,0.038861437313228865,0.0383708960541286,0.002584453014633434,99.99999999715062,99.99999999965543,99.99999999715062,99.99999999965543,1.9837191969463615,2.4823555194031077,1.183837478446658,0.27750472428697076,8.423309435316463,0.8893751277634666,7.374254079638502,3.947002792999971,2.078594905457607,89.86908480270371,31.272251262830842,0,51.701474255478374,57.93073777182533,48.19235145959109,0,0,0,0,0,0,0,0,0,0,0,0
17,0.034156424997125415,0.030417843135119672,0.003829064032093634,99.99999999544777,99.99999999945223,99.99999999544777,99.99999999945223,1.9228125441098403,3.311654241740792,0.743024859717858,0.38585279730737204,11.5475297153573,11.592144485432954,3.270105720639536,2.9643713403976486,2.6194230797475915,125.97742114912246,56.218124954822,0,42.53707155606144,87.87467433961177,76.33152978032477,0,0,0,0,0,0,0,0,0,0,0,0
18,0.02336053788901167,0.018692930101996737,0.0036137106256712496,99.99999999291578,99.9999999991536,99.99999999291578,99.9999999991536,1.4774782280397427,4.205905570024724,0.25330471069426114,0.32432643393951704,8.39004977315024,16.466538838100636,0.6915940098445579,2.4423172327283496,1.0559746687150415,112.93632836579516,83.98136780822813,0,32.34100070123292,84.32001893933035,79.95760750524673,0,0,0,0,0,0,0,0,0,0,0,0
19,0.03209809097013158,0.028167329889189394,0.003798646233059245,99.99999998930404,99.99999999871679,99.99999998930404,99.99999999871679,1.6285639614498548,3.6582277911523353,0.49683786881608366,0.3263786229060046,7.645266853883206,16.550065256185146,0.8788666128097954,1.2319061673650313,1.2038910460901557,107.07886587543405,28.440458797914776,0,21.07112335531764,61.247064759779114,57.46795003661833,0,0,0,0,0,0,0,0,0,0,0,0
20,0.030649703660635925,0.029497051062258136,0.002407804048524195,99.99999998416195,99.99999999810136,99.99999998416195,99.99999999810136,1.4643401951854413,3.872678922824092,0.6664496896088745,0.15661092993770379,4.914182453069217,14.768142168533412,9.02937538898717,3.32192163091113,1.246947955989215,105.41972678434209,17.19274221630373,0,8.687092801573684,35.65414366349817,51.82998360071926,0,0,0,0,0,0,0,0,0,0,0,0
21,0.0287876241036944,0.026186330018403023,0.002976969596963747,99.9999999770122,99.99999999724938,99.9999999770122,99.99999999724938,1.474956889660308,4.675357646027417,0.45633728335411816,0.2034072358819868,5.353004225736328,12.922308180317481,10.280745107205881,2.1470658145547254,0.49583500146694215,83.5225985960965,4.893987927218345,0,4.849685289774303,14.213423080123855,39.48672697143659,0,0,0,0,0,0,0,0,0,0,0,0
22,0.02926719769073216,0.02288005310452401,0.004785631578118182,99.99999996725518,99.99999999608637,99.99999996725518,99.99999999608637,1.6480700801037882,4.525394650049201,0.35083085916088697,0.34527005621995177,7.601693583071602,6.582095833646194,6.789142087688669,3.203817573718575,0.6971595294368588,88.43700487053509,8.490022955175412,0,10.317931424782254,22.09934748985492,44.63314585280336,0,0,0,0,0,0,0,0,0,0,0,0
23,0.02775815224681066,0.020694270474585552,0.005013096078240239,99.99999995410336,99.99999999452125,99.99999995410336,99.99999999452125,1.6474030225566438,4.725053538055606,0.32627006509872786,0.3432467678005414,7.83183835774033,4.845926701571976,4.784876216474274,4.27675705403326,0.5717001403675082,94.22849637890015,26.204787376479764,0,1.6454976888255624,16.522542096169673,38.72352878061716,0,0,0,0,0,0,0,0,0,0,0,0
24,0.030182189916552752,0.021871771614026776,0.005747555280043883,99.99999993669074,99.99999999243997,99.99999993669074,99.99999999243997,1.6865401057200369,4.876624491182909,0.280878431886072,0.37320989942730953,6.455309202163784,1.6181365414938664,4.108871876449279,4.079711120538892,0.4189299603020166,118.97127147203148,16.814031589488433,6.782384991480732,14.552725815342594,24.737930243496294,41.81233700815451,0,0,0,0,0,0,0,0,0,0,0,0
25,0.023085151571811638,0.010533685465478707,0.007306695264745531,99.9999999137119,99.99999998973648,99.9999999137119,99.99999998973648,1.5833073824770236,4.707635834632551,0.019851947035548972,0.46650142610452405,7.236353669781907,1.5698985128079233,3.2967417540122144,4.287887290799729,0.8985988885066819,107.80057686303326,22.263174248420604,19.73063483300127,28.42772598980042,33.17119468995501,45.475028737790836,0,0,0,0,0,0,0,0,0,0,0,0
26,0.01256814692733818,0.0009641960763203146,0.006218043891812316,99.99999988382821,99.99999998623662,99.99999988382821,99.99999998623662,1.1441090478593854,3.7925259374359888,0.1008006062250757,0.3455259130391014,4.786122597444305,0.5846762591669521,7.98838951865049,4.635146420888988,0.6471412354678183,101.01239355263003,25.637890279802175,33.60560280043489,43.29329679529317,29.996939298994985,43.95541905828666,0,0,0,0,0,0,0,0,0,0,0,0
27,0.014522322635356523,0.002849928283890651,0.006370683258478336,99.99999984581828,99.9999999817215,99.99999984581828,99.9999999817215,0.9938376388027186,3.8057035018229324,0.26017702325375325,0.34255870014172823,1.5950183878655655,0.06259406620245457,5.7102034025861785,1.9417121155465769,0.582551593716203,97.08809700836767,17.378205666447116,48.42781254929627,6.114059282146413,23.757733360326075,38.951385850934706,142.94071326076778,0,0,0,0,0,579.0169144240646,0,0,0,0,0
28,0.01925430254729066,0.0070213687237616305,0.006925086990701158,99.99999979770303,99.99999997598165,99.99999979770303,99.99999997598165,1.1391490147059864,3.85134766628838,0.20658523795507108,0.3866639278812642,1.9313561115978573,4.295807418194864,1.9096922485709522,1.8919522847123558,0.404458761573711,76.56182099700078,28.89426565354007,23.162563509795064,0.6180750172908105,16.148605529227606,26.724737995674094,178.2642024144078,0,0,0,0,203.07769240971663,288.7511961235558,0,0,0,0,0
29,0.034370463931529295,0.023428415287818402,0.007246950770050189,99.99999973772245,99.99999996869926,99.99999973772245,99.99999996869926,1.3862789362404757,3.3916441016232586,0.14496912037802978,0.3810872598225602,2.0583816914772344,2.659786102243903,0.21270940284701984,2.1674098460069238,0.08838587578954307,63.50082938834528,29.459471942104795,35.74317003267603,2.977821675646827,20.66867825391171,26.04243732804906,217.1006809229954,0,0,0,0,245.16940087254773,342.86943555681563,0,0,0,0,0
30,0.03271396455857156,0.02544638270867376,0.005422515812745037,99.99999966218446,99.99999995969372,99.99999966218446,99.99999995969372,1.2247305516238343,3.739788312988265,0.21557653156056789,0.24787005647782664,0.2945299042594828,6.861432096050677,1.8692023595607425,2.561559314922434,0.6998652706630034,49.66920762253721,40.40129874511048,49.07579199346598,6.538813453351428,10.407313013712548,17.016290383157557,259.64180659880327,0,0,0,0,291.24046514085234,402.1261874851276,0,0,0,0,0
31,0.028221352167170484,0.017750327876930046,0.0066521483014898766,99.99999956856117,99.99999994863327,99.99999956856117,99.99999994863327,1.1917340704261954,3.8193335439340177,0.0038858246921048244,0.32076685496238694,1.9556516625577065,0.4641687876765623,2.3039504404380446,1.5163212340285392,0.04619681936729989,40.45298130048536,39.417791512318466,30.53825333866245,6.720496874077116,10.312665105072139,12.944310519367168,306.0802761715214,0,0,0,0,341.493153987262,466.78558431324217,0,0,0,0,0
32,0.02288485868698191,0.011639630074729243,0.00668852031497295,99.99999945352076,99.9999999350601,99.99999945352076,99.9999999350601,1.0895132184215153,4.144603199478045,0.187973493234273,0.3354432829068497,2.0406909180242505,2.5100022525237518,0.7946311955631357,0.850960232634421,0.7278300887652167,27.7434215885747,42.151822774432674,78.04592222943435,21.715678961452323,10.71152125597813,8.450003740375841,356.60956251309756,0,38.24864818726279,0,4.3852517958672035,148.06504188095727,154.84500416396926,0,0,0,0,0
33,0.013076894962180752,6.558565223180865e-05,0.006912508434020916,99.99999931277345,99.99999991859765,99.99999931277345,99.99999991859765,0.8383988862729531,4.376742308824902,0.5146969558990526,0.3445782313809889,1.0481500849249004,3.6171136336505674,2.1412847344754486,0.5230620718240124,1.0625871449478255,19.15372243118783,40.758738717934804,93.70609402016039,26.194992061239493,5.631783397537599,3.862992885528209,411.423661706634,0,30.852309898135665,0,16.85996275809977,177.67697097358987,185.3488992249703,0,0,0,0,0
34,0.02599166765363067,0.011293884514763075,0.008502022733748657,99.99999914502712,99.99999989838011,99.99999914502712,99.99999989838011,1.0536505154077724,4.312162310033659,0.4294315513658551,0.41535963440399026,1.1458778277180177,5.633085692801258,1.0858353678223078,0.8791475676404018,1.3114851546198272,11.159797083845925,35.71777520880338,110.16364065187575,24.93817777858023,10.694781685668135,4.585242436824828,470.71684971103303,0,22.854082753145992,0,30.345609270949822,209.6836110609164,218.3320549901083,0,0,0,0,0
35,0.025596534967054177,0.011393947385075586,0.008246435954662778,99.99999894156753,99.99999987421526,99.99999894156753,99.99999987421526,1.0379774113560865,4.433009505352641,0.42114174527756226,0.39632719835501984,1.3377390673255731,1.2756541237315702,1.7390960970265703,1.1815736656508298,1.121669330527729,18.245865468201735,34.29379736227804,127.42820975136871,27.806013016645185,13.964506074442259,8.224848912224855,111.5611494593951,0,14.228142032881834,0,51.70497278673896,129.45732334164117,76.95025008875459,100.09653155367704,0,0,0,0
36,0.020112364275560114,0.0014434607524444049,0.010003246693964494,99.9999986973244,99.99999984551935,99.9999986973244,99.99999984551935,0.938651425298557,3.5835504012983668,0.5763090064527862,0.47203710747113475,1.8348630119025529,0.06481801834088272,0.3939018556645243,1.3192843936738992,1.3391416461477392,19.439949918519062,36.15543699056002,96.40704277431483,22.07596008384374,19.151484568513105,10.606692898723098,75.87940014613412,0,4.94871228724416,0,46.49295156876363,90.64238510410564,63.40001289011599,127.60498795704189,0,0,0,0
37,0.024113029664230214,0.004343214947730692,0.010768160477770593,99.99999840868526,99.99999981112498,99.99999840868526,99.99999981112498,0.9398581818110644,3.2885967073537192,0.5579433899383477,0.48351562046958385,1.4061321243925853,0.0015239194275124348,0.42429773050041925,1.0932688327568436,1.1101587060351399,17.31513218292192,40.20079371623446,111.53103496702025,20.502202198267405,22.551056451402594,10.614532133391709,94.35326356094673,0,5.009903534102664,0,40.90120275742339,110.5400911096037,80.50670451036211,157.89793716942233,0,0,0,0
38,0.02728861102337873,0.00797846561861686,0.010750186788737142,99.99999806716622,99.99999977040272,99.99999806716622,99.99999977040272,1.009731019502733,3.548572220001183,0.5671972283433085,0.5048593245303156,1.9224672284731437,0.6283245306260355,1.2545726453302133,2.7621290452481113,1.878969354172485,11.363228878030496,35.72934756501626,89.4339580749706,18.849465383686677,10.271238731121635,5.021879460576686,114.14073874307817,0,15.673296161904846,0,34.91560281354144,85.46874543743145,83.52832916717341,45.57850525928514,0,0,0,0
39,0.022913147670521924,0.0033624916301376144,0.010592616148094668,99.99999766305557,99.99999972272292,99.99999766305557,99.99999972272292,0.8753661583107736,3.0913225098211488,0.6021307471621558,0.4848650010164098,1.6851017076112502,0.7568669634811752,0.2674976467469005,2.3340451628596823,1.7995792022451844,9.50154825085751,36.5816061865551,103.15159317521015,24.333500982218748,9.979459419673192,3.576171629286957,56.85994119727966,0,27.066923265919304,0,28.522116786005274,103.66351104255548,74.71237477439232,63.7843389943268,0,0,0,0
40,0.03297807470308192,0.010315058125160073,0.012677579398129583,99.99999719437362,99.99999966644043,99.99999719437362,99.99999966644043,0.9616328787879613,2.638255476230724,0.635088333763177,0.571248315974605,0.8911783169829766,4.044279033853864,2.3701844315754745,3.3877851966028305,2.253295619404531,8.21022034001794,37.143628451883345,117.43314776569824,25.501987840068598,8.824829827555567,2.611613418578185,71.89908056554056,0,39.216083860427,0,21.706812607317836,123.05564273393787,91.40340390818916,83.66203924930394,0,0,0,0
41,0.036305658160927304,0.012933459448969608,0.013217790937673519,99.99999664558969,99.99999960094789,99.99999664558969,99.99999960094789,1.0206945069456568,2.3179847503004325,0.5455976961112993,0.5810140206084113,0.8569661639705968,4.735403003508345,4.444184569781822,2.9096554390132576,2.2209510867537525,9.605920007481211,32.84280091308783,99.09938906932919,28.949797155840624,8.092933177680802,2.8209589804444755,87.90960691974658,0,23.927053087085692,60.21877407193672,35.84190605567516,143.68406256939312,74.30440275202973,105.30942243289128,0,0,0,0
42,0.038385910725196794,0.016759512629680364,0.01252946215154756,99.99999600786883,99.99999952480647,99.99999600786883,99.99999952480647,1.0599310951951029,2.668847359738662,0.5024305005440204,0.5577309394846418,0.97376232891717,4.833971308444707,6.489736119753333,3.0766357536800713,2.4831484223734592,6.8897894886849125,30.933685804253887,85.77772880322216,33.711721544872304,2.894068700083358,0.7408170905543559,104.92299166084551,142.7296638332395,44.70624582794941,74.66190672896326,30.066712898635558,165.5873047628049,71.0240227631455,128.82646198793603,0,0,0,0
43,0.034284028041882485,0.008784640588231755,0.014092685025534955,99.99999526704265,99.99999943742594,99.99999526704265,99.99999943742594,1.0300178053029283,2.3251196140192505,0.6371024117481056,0.6260815042998207,1.7993070824081108,6.764994673644816,5.044086401220941,3.2886555075971096,2.969824032753614,3.9223959677191598,31.367119969649618,75.79964347535918,29.43955681428446,3.9438053245777884,0.9356515173699949,67.22784003666898,164.07493418840505,39.8510431923488,89.9756396469513,23.9443719573274,106.28820041755365,55.02333665188445,154.31519632907796,0,0,0,0
44,0.038977324988817216,0.015956525015521597,0.013223402491176798,99.99999441860028,99.99999933576625,99.99999441860028,99.99999933576625,1.0833243765314495,2.5872978273202145,0.466399830892576,0.558456653971474,1.667933943190272,5.182784081887002,3.278089827209563,2.2064924644687998,2.2339567056663188,3.294813914088808,27.044748733097098,68.16380669725113,29.424804804418716,6.828766012826451,0.33925958190319505,61.388620807096196,186.6762593015915,34.71095071108623,106.18537497073412,17.464840525972416,123.8358892734351,61.52872928852353,40.93981743595291,0,0,0,0
45,0.039327765804268056,0.015962258387429294,0.013408471985253172,99.99999344198253,99.99999921957378,99.99999344198253,99.99999921957378,1.101754357707979,2.543693888858132,0.4361284851464303,0.5568331742332,1.981808339141555,5.419242383772083,4.229453525257402,1.6649395725445841,2.2184299320043026,2.167598376835953,29.609337027899088,78.45610484643599,22.84507719202509,6.365053417532851,0.4945127491966681,43.06785055138466,210.56945731531215,29.277915104113525,123.316217838038,28.494559714457736,88.51375826433447,45.798310390432114,55.81283119111025,0,0,0,0
46,0.04336206875418438,0.027467837961047365,0.010157249303547788,99.99999232789774,99.99999908561311,99.99999232789774,99.99999908561311,1.0235300711243343,2.563883613277306,0.2026260820848108,0.41321970045269885,1.2924684778581312,4.648232171083364,5.676649850336243,0.546670453321985,1.4771272310096843,0.6604112036233843,33.467338554549265,110.10878986233732,18.253972149595914,10.13906569080445,1.6739565793716396,41.812571377625474,67.89496961567716,23.543979697396168,19.535681265619463,35.59644139528103,52.793203778127804,24.427410785254228,14.553647288002475,0,0,0,0
47,0.039101035438990794,0.02500295725425093,0.009052297667565897,99.99999105057897,99.99999893422238,99.99999105057897,99.99999893422238,0.9994381346039395,3.032766893029991,0.12404153606007023,0.33565902608349235,0.9855282175752251,2.0633721076824765,5.14718330251178,0.566310754197303,0.6605086448873637,4.33333651346382,31.444109879623337,122.32262822528787,13.51240876767491,9.128836231258251,3.7731513039769826,31.192200297177376,81.1863408650542,17.501290553939167,13.186652776939988,30.52305333180235,41.26539990670567,21.466117490500437,8.02709034144235,0,0,0,0
48,0.04017709654271948,0.022570658901296406,0.010766188718938691,99.99998960424375,99.99999876223836,99.99998960424375,99.99999876223836,0.9702751920745308,2.5932428873411504,0.20430975594961007,0.386110004117602,0.2778992499217435,4.850283015322079,6.572185633577908,0.6112759469769428,0.5943031552182152,5.893246764629152,29.4063604217591,134.92713042082968,8.620031475285012,11.366720855670286,6.184230358567252,23.67147923426893,95.17610065742205,11.142102298757237,29.87960717489091,35.8734011496994,33.087057958821525,14.467296932511655,18.58234534564347,0,0,0,0
49,0.03976665805209136,0.021819228146104305,0.010902362677416755,99.9999879642386,99.99999856724114,99.9999879642386,99.99999856724114,0.9412348856107126,2.2308243539996684,0.20862228407165057,0.39789096402719937,0.2053408082520509,7.14186206312769,7.976555173199098,0.03517465299592915,0.8836006185309558,6.154055410197376,25.492194431950733,102.84620820279947,16.2638595830884,8.631288560244124,4.6058023017920116,33.00528396623183,109.88126487209398,4.4587836464098975,39.69174592268103,31.066817217760423,27.151393260464065,15.82881080029986,1.0230050932738437,0,0,0,0
50,0.048474098647313404,0.03077618816443604,0.011329679237686274,99.99998612428817,99.99999834555324,99.99998612428817,99.99999834555324,0.981724440523855,2.0492516869730535,0.14057423818758902,0.3994926500262765,0.735862916235261,5.639662463688129,5.745235026552766,0.7459849508953525,0.7244705694469483,9.167121237222629,25.290476383326883,113.80016424033387,11.752628928132815,7.063063812245483,5.823295473776002,20.257159745116017,125.31859535843145,2.556177360471399,35.27150477368751,35.27041306239948,16.946837351906677,9.319905413411885,10.423231456418296,0,0,0,0
51,0.05133868883769285,0.0322555918469309,0.01215985286212313,99.99998404477644,99.99999809701744,99.99998404477644,99.99999809701744,1.0199285012043717,2.4332280056111077,0.24458655256691467,0.43901107712879794,0.4888939553512763,2.6204837666317324,5.852198269653891,1.4533902055701113,0.9553392208408837,10.870817057915417,24.999604266657883,76.8449110693903,7.109915960821425,10.72807794871151,7.8347700981893915,6.492093078960909,141.50458888676314,34.05389896394808,30.638375551985604,38.35160782542585,1.1937210408908208,2.9323111050816233,8.411265018246786,0,0,0,0
52,0.05124980284479739,0.03473465331404323,0.010952809909757518,99.99998170478848,99.99999781768352,99.99998170478848,99.99999781768352,0.988635174987781,2.722382147145062,0.2383230418422611,0.40190339623513516,0.9067185705515177,5.623691728185396,3.971390166637132,1.664628391647044,0.9213883754676373,8.28194353906146,19.24788719873928,73.55942950193557,9.481851444909003,8.269263706302224,6.333950739103245,13.980354124184858,72.30364446044045,41.19477592346206,25.787855124821483,34.04842389048238,4.235167917820651,0.40733060493821743,1.6374816747210905,0,0,0,0
53,0.04777075181235744,0.033476495360943846,0.009697267431045755,99.99997907719514,99.99999750556836,99.99997907719514,99.99999750556836,0.8623182310021957,2.743487318283149,0.26693949414593915,0.35163330962777667,0.991405643901648,4.441713658385644,5.352108317067009,1.537236007921027,0.8455653442639779,4.569201774256759,17.143997163772514,82.29936652470882,11.416775564082048,6.266747776928806,4.302094697235418,3.7681672675870828,84.1247763891685,37.167929025523094,20.71552670678927,29.54918252215176,20.23933904559216,3.567606281942801,8.374541928336932,0,0,0,0
54,0.05262784849487518,0.04129345468021394,0.008614994057464367,99.99997615853992,99.99999715470896,99.99997615853992,99.99999715470896,0.9161016661644246,3.098247015689711,0.1650185866103053,0.309203465142563,0.8292797586400728,3.385931957399196,6.712312801326292,0.8202181941461922,0.6349859890279836,3.9681563206451296,18.724444962851276,91.27499438879923,12.998440403712308,6.648699039186389,4.017424418537029,3.105407312702266,96.47688242308648,32.96088123183525,15.417062434784896,32.36509858391547,23.311406795936872,4.899777856049292,7.228813730093827,150.65466094952325,0,0,0
55,0.044851851756437106,0.032759083540552535,0.008487746532294902,99.99997287663197,99.99999676788612,99.99997287663197,99.99999676788612,0.7873058372939297,2.74350217524508,0.22072286612768288,0.2944734458717829,0.8551377958485076,4.296483544966836,7.280399369734612,0.23506684003214753,0.4648059752915203,3.5510988681895004,16.612994521986728,58.2785316714207,10.719315445327368,8.1189916181586,4.26007134199215,0.417012911403886,109.37018758917047,28.57020939864192,9.888225783647552,27.952762358114775,26.475674873040404,6.376136894981224,0.46817783948896513,8.02625548515806,0,0,0
56,0.04668948119056828,0.03354775967793382,0.009096718988968664,99.99996925095283,99.99999633526807,99.99996925095283,99.99999633526807,0.7289195841291575,2.6227937741529916,0.32765656759023903,0.32175731417659936,1.4000479862799655,4.823502104156926,7.847619931122669,0.8193617544059199,0.5329400914079336,3.2916940894087716,14.492800553302223,36.91251804005239,10.262943247978983,10.61360296693384,4.782448100249353,0.24434392196172963,122.8147090577742,23.992562951716074,4.124873827265001,36.12834162469561,25.254279278238975,5.554951534298726,4.155242658214297,1.0442747618075945,0,0,0
57,0.044060457857605664,0.03534798204109148,0.006858550487417273,99.99996521614425,99.99999585499927,99.99996521614425,99.99999585499927,0.6931984814148904,2.3936699698047565,0.22868142758495508,0.2753397447346869,0.9241219714326713,5.714994828097629,8.045697440796827,0.7246211224682823,0.7748733895582584,2.322705532728118,14.1172241629424,49.73666868928305,9.74608867427162,6.9373724419012355,3.4643295100877034,9.867018279158604,77.61518823401835,19.22466560449468,36.32684959363214,25.96879436362166,20.588628876358246,1.1584493323036475,3.460211227996474,10.797142178313369,33.860979434966886,0,0
58,0.042222635067741654,0.033613443404259376,0.006697285211868133,99.99996075170198,99.99999532464433,99.99996075170198,99.99999532464433,0.6836223205230176,2.5171163020619556,0.2271877401354032,0.2618470228965132,1.248981100851168,7.322002789688992,7.901022290066961,0.40716480523507664,0.5778314827334403,4.401135252726025,15.310163843164204,49.69310368447159,5.682450271469428,6.375259206996449,4.3473151303652,8.864630325069323,50.837839788676625,14.263316962214503,32.42408300729896,27.98722163316029,20.422716703701724,0.9773096468530109,0.22878298339364092,21.267191400339723,63.24470476329522,0,0
59,0.043933007987221294,0.03456703568433126,0.007161559232194283,99.99995583266657,99.99999473782903,99.99995583266657,99.99999473782903,0.8128247959289692,2.592947241861415,0.10398940869251658,0.26498460158075693,0.5739751568417952,8.543504334262636,7.443687494466865,0.44563524181176545,0.5580786845874879,4.448149910966986,19.179246650953434,43.807336376668,6.895154841341542,5.163135855100774,3.2090325488636395,7.75143597423417,59.93151139667323,9.105394015487382,28.367340109096077,23.673316249871693,31.488545277688107,4.000606373302033,2.852728020236604,32.49009718695677,59.233042399293545,0,0
