x,A,B,1,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
0.04000000000000003,0.03128443649279725,0.039260764665554795,0.01108498928534893,1.054755351593018,0.4747231431574635,0.8401548261441898,0.6083105657518567,2.335091706765223,5.350396349057075,4.035012059291276,9.239475310205277,3.431413105759451,12.325776355684116,37.09424505464488,22.01131104617357,13.121210613884433,1.039337639722119,0.06593214184877877,0,45.89053837819168,71.70380360080526,2.3639849254956746,25.173154534590903,4.896913646040942,24.317457897311833,16.829015002109017,33.79803480167128,0,0,0
0.04100000000000003,0.030554401607175048,0.03887405609458904,0.010698511020108922,0.9904822421146279,0.3918035965121708,0.7685218952748908,0.5776881574608744,2.566201804789737,5.042161461652179,3.466143168430684,8.892250032418701,3.2891655115374716,8.43829045291677,26.973567755842215,9.618702306609203,10.799165699454369,1.720609260597052,1.071271938203825,0,59.5664399774352,87.48672394606383,8.701469157878991,15.266600904163914,13.967715410123855,22.20512215068111,4.160936504076234,49.78762063582457,0,0,0
0.04200000000000003,0.03324469096240547,0.044327196093948036,0.011084957243279342,1.1141045135438703,0.5373146665225781,0.7430607500221428,0.5874060137842865,3.332358978116751,5.040915188138142,1.8115647256159995,10.09444241113612,3.3552714329480176,6.713278991062373,26.984674230096275,10.905005484642656,10.786834474585433,4.67527322645501,1.588182261365601,0,74.10941557379759,104.23369670602114,0.7119816895594938,25.144773322995892,7.353607912602328,20.9954064093086,2.7645625276677666,43.07615049928687,0,0,0
0.04300000000000003,0.03311902048823148,0.04155833060969773,0.011811990190204222,1.1678616239521442,0.6003657853538521,0.8555895039388063,0.6322084058111783,4.430422077516381,4.163113496676224,1.3542413890182317,10.410038603231229,3.744015343209474,6.978747976952549,16.957336095705735,12.296424586595622,8.413516913436663,3.9582290001958875,1.0981518561701438,0,279.094847207502,121.97251470514256,20.99651514508862,17.486770180798036,5.70255969045478,15.754189155776869,6.941603647563135,51.76478111545045,0,0,0
0.04400000000000003,0.036578012758258185,0.04733718740787258,0.01266215735424165,1.2636738147559035,0.4162530899014255,0.7865946339597555,0.696260079098802,5.072468764926567,3.772851213177643,3.6479401771324693,9.569955153145392,4.355637320446018,6.9983126556048685,12.219520054838416,10.4324769374775,8.213898050461937,1.6213078711367233,0.959772896853769,0,311.8164895829529,140.73056153683225,24.52610057344593,5.825930848225204,8.955067389382386,10.120218562735579,13.084901972460713,56.54335546652014,0,0,0
0.04500000000000003,0.04425008886873118,0.06404878259833072,0.013416269266109454,1.3493513336806755,0.3308699214942281,0.6523695224770787,0.711217808893681,4.278392260803262,3.6728465033096414,4.060578699579679,9.48956635036715,4.280958203315882,6.812575385190204,13.588333777191604,9.020699077150814,9.220074347682104,0.05093343899963852,0.893563101756804,0,123.21945990732993,160.53478819536105,22.98348317323246,2.1564612576527855,6.858676681694884,7.747738814562131,4.310050321889877,51.21180733217619,0,0,0
0.046000000000000034,0.03363543523993055,0.04211286103685914,0.012099823865522137,1.2067558670938128,0.6325251580719606,0.9142528647981945,0.6610808150557667,3.6160108036109198,1.5482467955304238,4.365052804087454,8.271745707046946,4.28284834873256,11.291988037928474,10.156642202850483,5.2747876858415,6.133956853727352,0.6494837357656115,1.5285080934312734,0,141.50842844569007,181.4116910269078,28.81480580158767,14.92403873938216,12.953862301343667,0.9249424536716384,5.091485263861355,31.734846993095356,42.09315719730369,0,0
0.047000000000000035,0.03594728967438167,0.04260373534429034,0.013641030368000163,1.2423694434393944,0.4458629895818664,0.9573663910902487,0.7359868475056757,3.985270336341645,0.8388944335968996,5.6044596671502145,8.387313405652504,4.872165312899104,13.410625514240625,7.455551843890575,3.4862318277918436,7.531563227971461,0.3080855231101722,2.535108816010821,0,160.8022681990806,203.38729095888286,30.04599932554315,15.115229010698002,10.515075514283337,0.1025596961080941,6.92033164252334,39.04146271590098,34.15063561515726,0,0
0.048000000000000036,0.03188552620291366,0.03162247269470864,0.013874514565386917,1.2001856377444247,0.71169269668615,1.2580647094954744,0.7508316886285286,4.0007919056862775,0.4271801705153306,5.7950468439438945,8.515388160567007,5.04339542568814,15.058366121334673,1.6306554660418344,4.355474834901392,8.63129154095854,3.3644750327984148,2.730390138903462,360.6950340461579,181.1278357059351,144.86533547576667,27.976538853678914,15.025704913910866,8.01472788473493,0.23446778677787933,9.09227572430063,51.52977695863288,25.355146926101366,0,0
0.04900000000000004,0.032498808654703934,0.0261779363188069,0.01587838921874009,1.1071773386331247,0.4433955299867711,1.3461232840540267,0.8038429893349948,2.971265545558647,0.5772840292471986,6.002195959666446,8.941779487986576,4.947666044777582,13.973959225433386,1.925598149695936,9.983199960500318,7.8699368269399566,0.43301503014362414,2.242248090495303,396.5645283700441,202.511707549814,163.05212955952703,28.697858906546145,11.95311476805874,5.45730032547251,2.1690640429497168,11.563527840861491,46.18352648831418,15.64098388631848,0,0
0.05000000000000004,0.029179202777889553,0.02086347512862838,0.015022220212560309,1.0680486867748804,0.5242163015108829,1.3307729534949615,0.7622379778925696,3.8213838790025743,0.956434926269779,5.274692703910455,8.427155446861702,4.721656506682633,17.299204389272507,5.7053250543133815,8.534044068139467,4.323283402007776,1.9858572659501108,2.1812313892434827,434.33568807850304,224.98016248833844,182.11921214890333,33.83601101101115,11.589276844908298,0.8898246907726188,2.483144139568457,2.8445161552265903,40.396347676094926,4.939555807440484,0,0
0.05100000000000004,0.028698317834231803,0.02429894814702364,0.013723082637391996,1.0465981292609405,0.5662394820932434,1.1857065264773277,0.6958345104133306,4.557039161922954,2.702406430713683,5.1272165149437985,7.783136788592323,4.298474822373831,14.943197642473915,2.8853856445622785,8.458337944262194,5.680848445631922,0.19705006648656026,2.0063465403534178,474.0604934204453,248.55916439053536,202.0845350464295,31.55318445352587,13.510265510362347,3.628842510847225,2.036526729517638,8.21778411355252,34.144669931485744,6.8206057352693605,0,0
0.05200000000000004,0.022260417078337015,0.013393717590453071,0.012199059055480539,0.8544701113310271,0.47215796871743876,1.161487143856068,0.6271368825426608,4.62178029917979,3.6493964988319596,4.913540397781586,7.4515058963088325,3.955619498040048,15.652182688728422,5.040945960860691,5.536796701968873,3.775031104915245,2.6891014531486683,2.503488125864053,207.895347031497,273.27434596172657,158.37250316818154,26.94377342357033,5.206363241899561,0.8985156927462363,6.759683251883839,21.069445905682173,27.40446550306463,19.713834905900313,0,0
0.05300000000000004,0.026861465413913398,0.014812950010971554,0.015114780905195321,0.9013436533011795,0.26809503023652337,1.2534209375271343,0.7265795823050205,4.507891632317016,3.205276061179335,4.6393806328698775,7.985209074450901,4.105422848634218,12.258281902595167,5.7054002640935995,4.9292886069056765,2.379768439584774,1.3776091234003558,1.2260417631290006,31.915556036538018,299.1509932355134,129.85306205031011,24.57238510016758,0.8594937618157491,1.3118040046244333,6.596306868444501,14.571759672045923,30.132365754629053,33.81731337945443,0,91.33139041561284
0.05400000000000004,0.024727292497028392,0.006931773013933205,0.01581493283660924,0.8124729045947815,0.18909542567344095,1.3695190346498876,0.744243513664398,3.8189012527331516,2.4082737786210213,4.948902498255483,7.846939450066932,4.14789284068916,13.768753923331719,7.9087702583423924,3.6418111345592226,0.9733007781066645,2.0020513178494346,1.2304201146358942,17.57882575302436,326.21403081282375,63.35248239555686,24.448286897039484,1.368299253975813,1.5071139859791836,4.935482951561015,13.657693959619897,23.315205218596724,49.211045956832514,0,90.0237780465631
0.05500000000000004,0.022812183303006783,0.00037375670939794516,0.016293307794481515,0.8258733056825707,0.27675466083197625,1.4514554608779073,0.7547900812188931,4.1143702638073485,3.5413830788054033,5.43944773631791,7.486887205621799,3.9973610676315774,10.407725391463154,11.615647154801522,7.607635038794833,1.4892312234558045,0.6531571841077431,0.5340128455089601,5.809111829440875,354.48800782839464,42.280841377844084,28.156633562009464,4.723343864444104,4.102323357469598,0.6368761451021462,15.09167938165638,25.338078795319664,65.97783011451666,0,88.55421223723845
0.05600000000000004,0.02749026950884267,0.008289321134948227,0.017441746300201757,0.947188905495809,0.1797121955245518,1.3024535120841427,0.7833314844692215,5.118684575060637,3.2816952177062104,4.700298132003946,7.460333389030259,4.07938196332759,8.934783600186476,12.360198490314378,3.2918360371356505,2.320888251653089,1.1192149861986271,0.2963077098070006,10.689913278874727,222.66472308364982,84.88134570422189,25.701793060502077,8.121319083186403,3.7567626008692887,3.649020540071419,13.651400481481518,26.544297914121607,84.20321959562997,0,86.90707966258587
0.057000000000000044,0.030228384138539947,0.005667661163809313,0.02015922570219921,1.094591203083288,0.3469089203374631,1.4128543717093065,0.8424241586406254,5.530315196588416,3.7465660196904262,4.024749168478053,7.142086153254734,3.798768725988431,5.527209876919904,13.17333942715668,6.325873192987672,2.142477531848289,0.6928064534907697,1.3630582526544557,4.853982004760846,243.17668007993905,47.23017041485805,23.21054553024287,8.839589538197226,3.2787370128724493,3.7820505445470434,9.677712405587144,19.85410471312002,1.987741081720216,0,85.06571715348383
0.058000000000000045,0.037566970082069676,0.019242729415608926,0.02164805264331219,1.1816300401681834,0.36862164961706023,1.4623733969848214,0.8910802998908721,5.107365236055483,3.250883373070987,4.047533157906209,7.279860411175728,3.850518055950367,4.980935764528956,10.069118723292377,7.8092014514694155,1.901381452172817,3.835813691304386,2.3757021845336332,8.885295817392477,173.4075799175818,33.831307154638566,27.73418076866808,4.813756101376628,2.686390306974609,0.4255790780539255,5.596905864060865,12.715345343674237,12.69277582588572,0,83.01237752019867
0.059000000000000045,0.034532493852096946,0.008599351276007007,0.022461996166619806,1.0479810082444947,0.16056945973084696,1.4803494417449305,0.8883535475167411,4.923087529684595,3.1574368057575186,4.1596022943220365,6.080452842062193,3.4981548265512803,7.876185474271078,13.65463487828204,4.237876782836527,0.854390888937811,4.722895285180137,2.7813189703169967,3.166120127293339,65.7629784543548,32.307880357836694,25.242459678967215,5.944034536529736,0.23262503483385527,0.2470404307230352,1.185103985481291,5.433901529559384,37.8682563852056,0,80.72819648466294
0.060000000000000046,0.03468636183755752,0.007151281093525058,0.026990747281244728,1.024562684553455,0.0902782952684492,1.7036988811808333,1.0098660726538753,4.866822975918951,2.3670723850953834,3.8171606547050505,6.036019756163305,3.54288782724,7.100812410032332,8.63028617447617,5.128920915189287,4.474304065970899,6.055923612825843,3.968639718080233,6.551056792796971,75.67237137793721,31.234821943421164,27.354100587837344,9.389988829364565,3.1739108126954525,1.0352686271664397,2.8843765374218355,14.424623692523973,31.626037338710763,0,78.19316084127354
0.06100000000000005,0.03130652957482776,0.012687072606777709,0.026109269988531005,0.9913609122202789,0.017792107155177428,1.75212413335435,0.9840727461435076,4.587384477494062,1.7830088112730518,3.282037514862157,5.666009616162564,3.3424537242669565,4.6496028718691065,9.813217408302346,6.7109929574502285,1.824414301942683,9.591964831614636,4.926084511594902,9.167145304980341,85.9673787228627,16.79518789235572,23.35271735860531,8.445234601637035,3.877755657605182,1.3774198387940664,6.411965269906302,1.434949425999334,24.902307550716145,0,75.38607796241618
0.06200000000000005,0.02688723329188453,0.013989735227404473,0.023291619414374985,0.8867140526982198,0.007065336129893921,1.55856671524988,0.8788481281183198,5.176831390909471,2.894960519866479,3.719684145430918,4.619953089426932,3.050227381020161,7.7049396849853,6.79412582952063,6.351794164506485,1.7846076300427534,9.131208805098398,3.93603316762597,3.787129327606064,72.0723967026714,17.13619595177789,23.79040841898203,7.7660095348173535,3.23559403113665,0.6957803712524872,4.181356776048033,9.725748683760159,17.671814538381554,0,72.28454676103708
0.06300000000000004,0.025350977704558977,0.017935125185066823,0.023286123789460784,0.7648543422896331,0.22012291540460735,1.5415920353797192,0.8749483941634227,4.712864429956705,2.21100360831755,3.792501666011315,4.674555511238365,3.118244163697978,10.929034955833492,3.3178141859663257,7.958874020901111,2.548665923052519,7.936698352777489,3.2103319090105256,6.0256570936648135,81.7714262477909,17.65012688200714,24.061111606377224,11.213064159804611,5.586138764077297,0.4886814211116265,0.10178830358095876,6.885097028324974,9.908719244915167,0,68.86493021833479
