AA,AB,BB,all,x
0.018421441944254595,0.00409365376538991,0.018421441944254595,0.0409365376538991,0.05
0.030164402071603775,0.006703200460356396,0.030164402071603775,0.06703200460356394,0.1
0.03704478543634679,0.0082321745414104,0.03704478543634679,0.08232174541410398,0.15000000000000002
0.040439606770549946,0.008986579282344434,0.040439606770549946,0.08986579282344433,0.2
0.04138643713178727,0.009196986029286062,0.04138643713178727,0.0919698602928606,0.25
0.04066121860814729,0.009035826357366068,0.04066121860814729,0.09035826357366064,0.3
0.038839021820803024,0.00863089373795623,0.038839021820803024,0.08630893737956227,0.35
0.03634137323903798,0.00807586071978622,0.03634137323903798,0.08075860719786218,0.39999999999999997
0.033473024864871276,0.007438449969971397,0.033473024864871276,0.07438449969971395,0.44999999999999996
0.030450438728237862,0.006766764161830638,0.030450438728237862,0.06766764161830637,0.49999999999999994
0.02742378169467764,0.0060941737099283666,0.02742378169467764,0.06094173709928365,0.5499999999999999
0.02449384738814138,0.005443077197364752,0.02449384738814138,0.05443077197364751,0.6
0.021725021627692662,0.004827782583931704,0.021725021627692662,0.04827782583931703,0.65
0.019155169726943658,0.004256704383765258,0.019155169726943658,0.04256704383765257,0.7000000000000001
0.01680313557415408,0.003734030127589796,0.01680313557415408,0.03734030127589795,0.7500000000000001
0.014674393432211833,0.003260976318269297,0.014674393432211833,0.03260976318269296,0.8000000000000002
0.012765275759824718,0.002836727946627716,0.012765275759824718,0.02836727946627715,0.8500000000000002
0.01106610759115348,0.0024591350202563295,0.01106610759115348,0.02459135020256329,0.9000000000000002
0.009563504968510784,0.0021252233263357304,0.009563504968510784,0.021252233263357297,0.9500000000000003
0.008242037499930376,0.0018315638888734176,0.008242037499930376,0.018315638888734168,1.0000000000000002
0.007085410047675711,0.0015745355661501586,0.007085410047675711,0.01574535566150158,1.0500000000000003
0.006077283252018873,0.0013505073893375276,0.006077283252018873,0.013505073893375272,1.1000000000000003
0.005201824997847873,0.001155961110632861,0.005201824997847873,0.011559611106328607,1.1500000000000004
0.00444406340647081,0.0009875696458824027,0.00444406340647081,0.009875696458824024,1.2000000000000004
0.0037900951869855697,0.0008422433748856824,0.0037900951869855697,0.008422433748856822,1.2500000000000004
0.003227190186145047,0.0007171533746988995,0.003227190186145047,0.007171533746988993,1.3000000000000005
0.002743822922637191,0.0006097384272527093,0.002743822922637191,0.006097384272527091,1.3500000000000005
0.002329654141384242,0.0005177009203076095,0.002329654141384242,0.005177009203076094,1.4000000000000006
0.001975479471357715,0.00043899543807949235,0.001975479471357715,0.004389954380794923,1.4500000000000006
0.0016731577192497882,0.00037181282649995307,0.0016731577192497882,0.0037181282649995295,1.5000000000000007
0.0014155278688162713,0.0003145617486258381,0.0014155278688162713,0.0031456174862583806,1.5500000000000007
0.0011963212366852298,0.00026584916370782895,0.0011963212366852298,0.0026584916370782884,1.6000000000000008
0.0010100732678793081,0.0002244607261954019,0.0010100732678793081,0.0022446072619540184,1.6500000000000008
0.0008520379881012719,0.00018934177513361605,0.0008520379881012719,0.0018934177513361596,1.7000000000000008
0.0007181070478741794,0.00015957934397203992,0.0007181070478741794,0.0015957934397203988,1.7500000000000009
0.0006047345047851084,0.0001343854455078019,0.0006047345047851084,0.0013438544550780185,1.800000000000001
0.0005088679236403674,0.00011308176080897058,0.0005088679236403674,0.0011308176080897054,1.850000000000001
0.0004278859755917206,9.508577235371573e-05,0.0004278859755917206,0.000950857723537157,1.900000000000001
0.0003595424440547615,7.989832090105814e-05,0.0003595424440547615,0.0007989832090105812,1.950000000000001
0.00030191636511225976,6.709252558050219e-05,0.00030191636511225976,0.0006709252558050216,2.000000000000001
