x,interval_begins,interval_ends,mean,analytical
0.001,0.0,0.0,0.0,0.000997473520981053
0.002,0.0,0.0,0.0,0.001984943978893102
0.003,0.0,0.0,0.004,0.0029624858486340306
0.004,0.0,0.0,0.002857142857142857,0.003930173117409245
0.005,0.0,0.0,0.0044444444444444444,0.004888079287692989
0.006,0.0,0.09090909090909091,0.00909090909090909,0.005836277380173654
0.007,0.0,0.07692307692307693,0.009487179487179488,0.006774839936681125
0.008,0.0,0.06666666666666667,0.01219047619047619,0.007703839023098195
0.009,0.0,0.058823529411764705,0.015441176470588236,0.008623346232254147
0.01,0.0,0.05263157894736842,0.014853801169590642,0.009533432686802509
0.011,0.0,0.047619047619047616,0.015428571428571429,0.010434169042081816
0.012,0.0,0.043478260869565216,0.014071146245059288,0.011325625488959653
0.013,0.0,0.04,0.014533333333333334,0.012207871756660613
0.014,0.0,0.07692307692307693,0.014245014245014245,0.013080977115578022
0.015,0.0,0.07142857142857142,0.01605911330049261,0.013945010380068843
0.016,0.0,0.06666666666666667,0.015655913978494623,0.014800039911232724
0.017,0.0,0.0625,0.01534090909090909,0.015646133619675553
0.018,0.0,0.058823529411764705,0.016201680672268907,0.016483358968255812
0.019,0.0,0.05555555555555555,0.015855855855855857,0.0173117829748164
0.02,0.0,0.05263157894736842,0.01759784075573549,0.01813147221489928
0.021,0.0,0.05,0.018219512195121954,0.01894249282444577
0.022,0.0,0.047619047619047616,0.019269102990033222,0.0197449105024802
0.023,0.0,0.045454545454545456,0.019841202724923655,0.02053879051377837
0.024,0.0,0.043478260869565216,0.01987295713845205,0.02132419769152083
0.025,0.0,0.06382978723404255,0.021177811550151974,0.02210119643993017
0.026,0.0,0.061224489795918366,0.02273325330132053,0.02286985073689374
0.027,0.0,0.058823529411764705,0.024651310509690088,0.023630224136570666
0.028,0.0,0.05660377358490566,0.025260207297943146,0.02438237977198383
0.029,0.0,0.05454545454545454,0.025069542543226752,0.02512638035759713
0.03,0.0,0.05263157894736842,0.0259584598550731,0.0258622881918773
0.031,0.0,0.05084745762711865,0.025439754976637828,0.026590165159841493
0.032,0.0,0.05084745762711865,0.025642434954125475,0.0273100727355894
0.033,0.0,0.06451612903225806,0.02711057446138091,0.028022071984821192
0.034,0.0,0.0625,0.027244082129553964,0.02872622356734048
0.035,0.0,0.06060606060606061,0.027992230730550002,0.029422587739543437
0.036,0.0,0.058823529411764705,0.02751427316047929,0.030111224356892254
0.037,0.0,0.05714285714285714,0.028485209752965875,0.030792192876375468
0.038,0.0,0.05555555555555555,0.027977464809605,0.03146555235895325
0.039,0.0,0.05405405405405406,0.029464181245827722,0.03213136147198871
0.04,0.0,0.05405405405405406,0.030096444493779604,0.032789678491665114
0.041,0.0,0.06493506493506493,0.03147525281229296,0.033440561305388965
0.042,0.0,0.06666666666666667,0.0328164396551046,0.03408406741417915
0.043,0.0,0.075,0.03461414578612946,0.03472025393504214
0.044,0.0,0.07317073170731707,0.03500565192214869,0.035349177603333566
0.045,0.011235955056179775,0.07142857142857142,0.03539398953008454,0.03597089477510571
0.046,0.01098901098901099,0.06976744186046512,0.03533847892929408,0.03658546142944152
0.047,0.010752688172043012,0.06818181818181818,0.036382634589426165,0.03719293317077532
0.048,0.010526315789473684,0.06666666666666667,0.036963575190980334,0.03779336523119933
0.049,0.010309278350515464,0.06666666666666667,0.038429224829517494,0.03838681247275758
0.05,0.010101010101010102,0.06666666666666667,0.03897996115942605,0.03897332938972554
0.051,0.009900990099009901,0.06521739130434782,0.039265798626812336,0.039552970110877446
0.052,0.009708737864077669,0.07216494845360824,0.03934723926308155,0.040125788401739595
0.053,0.009523809523809525,0.07216494845360824,0.04005967739699343,0.04069183766683097
0.054,0.009345794392523364,0.0707070707070707,0.04094382786563062,0.04125117095189058
0.055,0.009174311926605505,0.0707070707070707,0.041007842411780515,0.04180384094609199
0.056,0.009174311926605505,0.06930693069306931,0.041566466915762074,0.042349899984244724
0.057,0.009009009009009009,0.07547169811320754,0.04290848184714591,0.04288940004898296
0.058,0.008849557522123894,0.07692307692307693,0.043885093960281604,0.04342239277294142
0.059,0.017241379310344827,0.07547169811320754,0.044607086470053486,0.04394892944091867
0.06,0.01694915254237288,0.08108108108108109,0.04517300080046284,0.04446906099202744
0.061,0.01694915254237288,0.07964601769911504,0.04621357877585365,0.04498283802183282
0.062,0.016666666666666666,0.0782608695652174,0.04614943760954629,0.04549031078447758
0.063,0.01639344262295082,0.07692307692307693,0.04681868781228258,0.045991529194795454
0.064,0.016129032258064516,0.07758620689655173,0.04728806671023132,0.04648654283041177
0.065,0.023622047244094488,0.07627118644067797,0.04822647077767783,0.04697540093383172
0.066,0.023255813953488372,0.08333333333333333,0.04901969110453605,0.04745815241451683
0.067,0.022900763358778626,0.08196721311475409,0.049287252955573777,0.0479348458509491
0.068,0.022900763358778626,0.08064516129032258,0.04938839511633445,0.048405529492682675
0.069,0.022556390977443608,0.08,0.04993070235796247,0.0488702512623842
0.07,0.022222222222222223,0.07936507936507936,0.04969652849692586,0.049329058757860644
0.071,0.022058823529411766,0.078125,0.051070596301761244,0.04978199925407559
0.072,0.021897810218978103,0.07692307692307693,0.05133838328826099,0.050229119705153494
0.073,0.028169014084507043,0.07633587786259542,0.05202237716274814,0.0506704667463726
0.074,0.027777777777777776,0.07518796992481203,0.05235625376127778,0.05110608669614561
0.075,0.027972027972027972,0.07407407407407407,0.053123976526399205,0.05153602555798902
0.076,0.028169014084507043,0.08029197080291971,0.05392155499862979,0.05196032902248119
0.077,0.027777777777777776,0.07971014492753623,0.054251786493500105,0.05237904246920843
