x,AA-cycles,AB-cycles,BB-cycles,all
0.05,0.7761521717342481,0,1.4412317659029328,1.0481417931134542
0.1,1.0921027341370226,0,0.05991818216729564,0.7632865216055901
0.15000000000000002,0.3736066692637847,0,0.8016478296844828,0.478854510340851
0.2,0.6257623146336567,0,1.3231620586127417,0.7537200067898193
0.25,0.29404878194801154,0,1.9529400096765939,0.5178504668542915
0.3,0.12715736755770732,0,0.6246140361997622,0.05498616036254734
0.35,0.2898727574085415,0,0.8528686884477448,0.21185544081555743
0.39999999999999997,0.754383066468282,0,1.7928209719347774,0.6305986737480206
0.44999999999999996,0.13956426846075928,0,6.032924018627197,0.07760151215763797
0.49999999999999994,0.2976068832857435,0,12.720893794229786,0.622629843000014
0.5499999999999999,0.6417707254854412,0,22.758615424218753,1.0922503088361266
0.6,1.2771210905848231,0,27.803334660203223,1.6740412616708658
0.65,1.3164310850222434,0,30.19746604032712,1.624847934277977
0.7000000000000001,1.296851334541044,0,44.0072477291088,1.6883117935361243
0.7500000000000001,1.9218682240160774,0,58.09966892819453,2.3921542268668863
0.8000000000000002,2.3114440230171307,0,68.79417414860364,2.8233533068205605
0.8500000000000002,2.1135637578713116,0,78.6483810297473,2.7066866242147873
0.9000000000000002,1.781629627585535,0,85.19082350959853,2.4243594684517658
0.9500000000000003,1.6103276359756133,0,89.06011717025919,2.2386977796555136
1.0000000000000002,0.4909702704585061,0,92.9062609746118,1.2024557275817787
1.0500000000000003,0.16833588927151713,0,94.64569040421584,0.8332358167844741
1.1000000000000003,0.7191199669937669,0,96.77686475977717,1.4859675094571672
1.1500000000000004,1.0394136221111923,0,97.71576320815191,1.7856666611437355
1.2000000000000004,0.6741778197228583,0,98.55430297568748,1.497106666236903
1.2500000000000004,1.0607691780593698,0,98.83542088372542,1.7602837672610605
1.3000000000000005,0.05254105049342457,0,99.24655686433965,0.7102450079423597
1.3500000000000005,0.614329344343561,0,99.61441775695448,1.626255290639417
1.4000000000000006,1.1311113394624444,0,99.72926971936162,2.1127554261342767
1.4500000000000006,1.2996394949797614,0,99.82163314372599,2.3207218356265185
1.5000000000000007,1.927665321063037,0,99.89328988819705,3.084951545345113
1.5500000000000007,2.399199926472836,0,99.93748137799882,3.741737612520168
1.6000000000000008,2.6087662945342247,0,99.96398874408983,4.200057933134356
1.6500000000000008,2.9131195104708367,0,99.9770158253654,4.61416776491642
1.7000000000000008,3.2740421009226104,0,99.98592421175613,5.165162204771524
1.7500000000000009,3.33809160044111,0,99.99103214587234,5.3724533215433965
1.800000000000001,2.4575913715310986,0,99.99404044270858,4.598181379772584
1.850000000000001,0.8920119329488644,0,99.99658214362505,3.527771778977487
1.900000000000001,0.2535140416919379,0,99.99778222641014,3.076465028051892
1.950000000000001,2.242720113086706,0,99.99855942994608,5.108729423842298
2.000000000000001,2.3485942161528013,0,99.99914118599065,5.630965542870031
